
[00:00:00.000 --> 00:00:02.000]  各位弟子平安
[00:00:02.000 --> 00:00:06.200]  請大家再次低頭向上主祈禱
[00:00:06.200 --> 00:00:08.000]  親主我們感謝祢
[00:00:08.000 --> 00:00:11.700]  讓我們每一個人都有機會
[00:00:11.700 --> 00:00:15.400]  在聖主的清晨來到您的殿裡敬拜
[00:00:15.400 --> 00:00:19.800]  主祢靠聖靈賜給我們五成
[00:00:19.800 --> 00:00:24.100]  以致我們能夠明白祢偉壯的奧秘和豐富
[00:00:24.100 --> 00:00:28.600]  更加成為我們生命前行的力量
[00:00:28.600 --> 00:00:31.600]  願講的和聽的都同蒙祢的月立
[00:00:31.600 --> 00:00:33.800]  祈禱奉主耶穌基督的名求
[00:00:33.800 --> 00:00:35.800]  阿們
[00:00:35.800 --> 00:00:41.400]  多謝各位觀看剛才為我們讀出這段宣導經文
[00:00:41.400 --> 00:00:42.300]  很長
[00:00:42.300 --> 00:00:47.400]  不過相信大家都會很熟悉這段經文
[00:00:47.400 --> 00:00:49.600]  當我看這段經文的時候
[00:00:49.600 --> 00:00:51.000]  我就有一個想法
[00:00:51.000 --> 00:00:52.600]  我不知道大家會不會覺得
[00:00:52.600 --> 00:00:57.100]  現在香港是一個什麼樣特色的年代呢
[00:00:57.100 --> 00:00:59.200]  去年我們牧師退休會的時候
[00:00:59.200 --> 00:01:03.800]  黃家輝牧師在退休會裡面曾經有一個報告
[00:01:03.800 --> 00:01:09.300]  這個報告對我來說是一個很新的資訊
[00:01:09.300 --> 00:01:13.000]  大家都知道5G的年代快到了
[00:01:13.000 --> 00:01:15.100]  手機的速度5G
[00:01:15.100 --> 00:01:17.400]  我只認識這麼多
[00:01:17.400 --> 00:01:20.400]  在報告裡面黃家輝牧師說
[00:01:20.400 --> 00:01:22.100]  當5G來的時候
[00:01:22.100 --> 00:01:27.600]  訊息的傳遞速度比現在快20倍
[00:01:27.600 --> 00:01:29.000]  我說20倍
[00:01:29.000 --> 00:01:32.100]  現在如果一秒就傳來的時候
[00:01:32.100 --> 00:01:38.400]  20倍的意思是二十分之一秒就已經來到了
[00:01:38.400 --> 00:01:40.100]  其實對我來說
[00:01:40.100 --> 00:01:44.700]  一秒和二十分之一秒都可能差不多
[00:01:44.700 --> 00:01:46.800]  但是如果這麼快的說話
[00:01:46.800 --> 00:01:49.500]  其實都影響我們的生活
[00:01:49.500 --> 00:01:51.300]  其實都是要快的
[00:01:51.300 --> 00:01:52.100]  也說不定
[00:01:52.100 --> 00:01:53.200]  如果我們想像一下
[00:01:53.200 --> 00:01:54.600]  十五年前和現在
[00:01:54.600 --> 00:01:56.700]  我們的速度已經不同了
[00:01:56.700 --> 00:01:57.700]  跟別人說話
[00:01:57.700 --> 00:01:58.600]  我們工作
[00:01:58.600 --> 00:02:00.400]  接收訊息
[00:02:00.400 --> 00:02:01.600]  於是我就問
[00:02:01.600 --> 00:02:03.000]  如果這麼快的時候
[00:02:03.000 --> 00:02:06.100]  其實我們還有一個什麼樣的年代呢
[00:02:06.100 --> 00:02:09.900]  就算有一個不能夠等待的年代
[00:02:09.900 --> 00:02:11.700]  不知道大家有沒有這樣的感受
[00:02:11.700 --> 00:02:13.400]  不能等的
[00:02:13.400 --> 00:02:15.200]  不是說等是好的
[00:02:15.200 --> 00:02:15.900]  我的意思是
[00:02:15.900 --> 00:02:19.200]  如果凡事都不能等的時候會是怎麼樣的呢
[00:02:19.200 --> 00:02:21.200]  我有一個朋友他住在天水圍
[00:02:21.200 --> 00:02:24.200]  有一次和他的小朋友去買衣服
[00:02:24.200 --> 00:02:25.800]  去到店鋪的時候
[00:02:25.800 --> 00:02:26.500]  店鋪就說
[00:02:26.500 --> 00:02:27.300]  哎呀不好意思
[00:02:27.300 --> 00:02:29.500]  沒有你這個尺碼
[00:02:29.500 --> 00:02:30.200]  幫我查一查
[00:02:30.200 --> 00:02:32.200]  因為我們是連鎖店
[00:02:32.200 --> 00:02:35.900]  看看其他分店有沒有你這個尺碼
[00:02:35.900 --> 00:02:36.700]  查一查
[00:02:36.700 --> 00:02:39.200]  原來發現在北角有
[00:02:39.200 --> 00:02:40.800]  於是店員就很好
[00:02:40.800 --> 00:02:42.700]  我相信我們都會遇到
[00:02:42.700 --> 00:02:44.100]  就說過兩天
[00:02:44.100 --> 00:02:45.200]  你下了訂之後
[00:02:45.200 --> 00:02:46.700]  過兩天你來這間店鋪
[00:02:46.700 --> 00:02:48.700]  我們會在北角傳過來
[00:02:48.700 --> 00:02:51.700]  不用你自己特意去那麼遠
[00:02:51.700 --> 00:02:52.700]  你的小朋友就說
[00:02:52.700 --> 00:02:55.700]  不行我現在要這件衣服
[00:02:55.700 --> 00:02:59.200]  那你父母你會怎麼做
[00:02:59.200 --> 00:03:00.700]  又不是上月球
[00:03:00.700 --> 00:03:02.700]  去北角而已
[00:03:02.700 --> 00:03:05.500]  於是就馬上一家幾口就去北角
[00:03:05.500 --> 00:03:08.200]  賣到這件的心頭好了
[00:03:08.200 --> 00:03:09.700]  其實我在問
[00:03:09.700 --> 00:03:11.700]  其實這件事沒有錯
[00:03:11.700 --> 00:03:15.700]  也是父母愛子女的心很顯現出來
[00:03:15.700 --> 00:03:17.400]  不過我在問
[00:03:17.400 --> 00:03:19.200]  為何那麼方便
[00:03:19.200 --> 00:03:22.200]  原來也是不能等的
[00:03:22.200 --> 00:03:24.200]  等對於你來說是什麼
[00:03:24.200 --> 00:03:26.700]  會不會是浪費時間
[00:03:26.700 --> 00:03:28.000]  會不會當我們等的時候
[00:03:28.000 --> 00:03:29.200]  不知道你有沒有試過
[00:03:29.200 --> 00:03:30.700]  當你站著等電梯的時候
[00:03:30.700 --> 00:03:32.200]  與其等
[00:03:32.200 --> 00:03:34.700]  不如走樓梯
[00:03:34.700 --> 00:03:35.700]  其實挺好的
[00:03:35.700 --> 00:03:37.700]  因為鍛鍊一下自己的身體
[00:03:37.700 --> 00:03:40.200]  與其等不如走
[00:03:40.200 --> 00:03:42.700]  等不是全對
[00:03:42.700 --> 00:03:45.700]  不等也不是全錯
