
[00:00:00.000 --> 00:00:01.600]  各位晚安
[00:00:01.600 --> 00:00:04.600]  願上主的恩典常與眾人同在
[00:00:04.600 --> 00:00:06.600]  我們同心的禱告
[00:00:06.600 --> 00:00:09.000]  親愛的主
[00:00:09.000 --> 00:00:10.800]  能夠一同去敬拜祢
[00:00:10.800 --> 00:00:13.200]  是我們何等不配的福氣
[00:00:13.200 --> 00:00:15.400]  願為帶著一份渴慕的心
[00:00:15.400 --> 00:00:18.000]  去聆聽上主祢的教導
[00:00:18.000 --> 00:00:20.200]  求聖靈親自在我們當中的工作
[00:00:20.200 --> 00:00:21.600]  以至無論講的
[00:00:21.600 --> 00:00:23.200]  聽的一同去蒙福
[00:00:23.200 --> 00:00:24.400]  聽我們的禱告
[00:00:24.400 --> 00:00:26.400]  奉靠我救主耶穌基督
[00:00:26.400 --> 00:00:28.400]  寶貴的聖名去求
[00:00:28.400 --> 00:00:29.400]  阿們
[00:00:30.400 --> 00:00:31.400]  大家可能都會聽過
[00:00:31.400 --> 00:00:33.400]  有些叫百年老譜
[00:00:33.400 --> 00:00:35.400]  因為不想一些很寶貴的東西
[00:00:35.400 --> 00:00:36.400]  去失傳
[00:00:36.400 --> 00:00:38.400]  一代接一代傳承下去
[00:00:38.400 --> 00:00:41.400]  窩福踏入了五十週年
[00:00:41.400 --> 00:00:43.200]  大家有沒有想過
[00:00:43.200 --> 00:00:44.600]  我們都是在一場
[00:00:44.600 --> 00:00:45.600]  年年不斷的
[00:00:45.600 --> 00:00:47.600]  屬靈接力賽那裡
[00:00:47.600 --> 00:00:50.600]  我們當中無論身處什麼崗位
[00:00:50.600 --> 00:00:51.600]  什麼的角色
[00:00:51.600 --> 00:00:53.200]  我們有意無意
[00:00:53.200 --> 00:00:54.800]  都是在傳承著一些東西
[00:00:54.800 --> 00:00:56.600]  我們小子愛言
[00:00:56.600 --> 00:00:58.000]  待會吃什麼都好
[00:00:58.400 --> 00:01:00.600]  但是有些神學立場我們要去持守
[00:01:00.600 --> 00:01:03.200]  每間教會是完美
[00:01:03.200 --> 00:01:04.400]  總有強有弱
[00:01:04.400 --> 00:01:07.000]  在接棒交棒的過程裡
[00:01:07.000 --> 00:01:09.200]  大大小小的決策裡
[00:01:09.200 --> 00:01:11.200]  我們要盡上人的責任
[00:01:11.200 --> 00:01:13.200]  但我們不得不承認
[00:01:13.200 --> 00:01:14.200]  現實裡邊
[00:01:14.200 --> 00:01:15.200]  我們有軟弱
[00:01:15.200 --> 00:01:16.200]  我們有限制
[00:01:16.200 --> 00:01:19.200]  我們需要依靠上帝的恩典
[00:01:19.200 --> 00:01:20.600]  帶領我們去跨過
[00:01:20.600 --> 00:01:22.600]  願意藉著今天的經文
[00:01:22.600 --> 00:01:23.600]  《創世紀》
[00:01:23.600 --> 00:01:25.200]  二十六章一至十一節
[00:01:25.200 --> 00:01:26.400]  我們一起去思想
[00:01:26.400 --> 00:01:27.400]  我們去學習
[00:01:28.600 --> 00:01:29.600]  在《創世紀》裡
[00:01:29.600 --> 00:01:31.400]  假如我提到以薩這個人物
[00:01:31.400 --> 00:01:33.000]  大家想起什麼敘事呢?
[00:01:33.000 --> 00:01:35.600]  阿伯拉罕獻以薩
[00:01:35.600 --> 00:01:36.800]  主角是誰?
[00:01:36.800 --> 00:01:38.400]  阿伯拉罕多一點
[00:01:38.400 --> 00:01:41.600]  以薩被雅各欺騙長子的名分
[00:01:41.600 --> 00:01:43.000]  主角又是誰?
[00:01:43.000 --> 00:01:44.800]  雅各多一點
[00:01:44.800 --> 00:01:47.000]  確實在《創世紀》裡
[00:01:47.000 --> 00:01:48.600]  這個族長的敘事裡
[00:01:48.600 --> 00:01:51.600]  以薩不像阿伯拉罕、雅各、約瑟
[00:01:51.600 --> 00:01:53.200]  有戲劇性的經歷
[00:01:53.200 --> 00:01:55.400]  但是以薩的角色
[00:01:55.400 --> 00:01:57.200]  仍然有很獨特的位置
[00:01:57.600 --> 00:02:00.600]  神安放給每一個生命有不同的份
[00:02:00.600 --> 00:02:03.600]  以薩是神給阿伯拉罕
[00:02:03.600 --> 00:02:05.600]  憑英許所生的兒子
[00:02:05.600 --> 00:02:08.200]  又別於黯血器所生的以薩瑪利
[00:02:08.200 --> 00:02:13.000]  當由阿伯拉罕領受萬國恩利的後裔德福
[00:02:13.000 --> 00:02:14.200]  這個英許
[00:02:14.200 --> 00:02:16.800]  到雅各成為以色列的始祖
[00:02:16.800 --> 00:02:18.600]  以薩繼承
[00:02:18.600 --> 00:02:20.400]  傳遞了這個盟約
[00:02:20.400 --> 00:02:23.600]  確保了信仰血脈的延續
[00:02:23.600 --> 00:02:26.200]  今天看的二十六章
[00:02:26.200 --> 00:02:27.400]  在《創世紀》裡
[00:02:27.600 --> 00:02:29.000]  一章比較清晰
[00:02:29.000 --> 00:02:31.000]  以以薩為主角的敘事
[00:02:31.000 --> 00:02:35.000]  我們先來概念一下二十六章的主題
[00:02:35.000 --> 00:02:38.200]  剛才大家聽過二十六章的上半段
[00:02:38.200 --> 00:02:40.000]  有饑荒
[00:02:40.000 --> 00:02:41.800]  神重新許的英許
[00:02:41.800 --> 00:02:44.600]  以薩在基拉爾認妻作妹妹
[00:02:44.600 --> 00:02:47.400]  內容是否似曾相識?
[00:02:47.400 --> 00:02:49.800]  在哪裡聽過?
[00:02:49.800 --> 00:02:52.400]  不難發現
[00:02:52.400 --> 00:02:56.400]  以薩有著父親阿伯拉罕事跡的影子
[00:02:57.000 --> 00:02:58.400]  這樣的鋪排
