
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹朋友們早安
[00:00:03.000 --> 00:00:07.000]  今天要跟各位來分享信息
[00:00:07.000 --> 00:00:08.000]  當然了
[00:00:08.000 --> 00:00:10.000]  我們再一次說
[00:00:10.000 --> 00:00:13.000]  我們很高興我們有這個機會
[00:00:13.000 --> 00:00:15.000]  跟大家來分享信息
[00:00:15.000 --> 00:00:17.000]  我常常想說
[00:00:17.000 --> 00:00:19.000]  我們真的是弟兄姊妹
[00:00:19.000 --> 00:00:23.000]  即使在這個最緊張的時候
[00:00:23.000 --> 00:00:25.000]  仍然是來教會你們
[00:00:25.000 --> 00:00:26.000]  來一起來敬拜神
[00:00:26.000 --> 00:00:28.000]  來朝見神
[00:00:28.000 --> 00:00:30.000]  我再一次說謝謝神
[00:00:30.000 --> 00:00:33.000]  今天要跟各位分享的是
[00:00:33.000 --> 00:00:35.000]  建立天國的文化
[00:00:35.000 --> 00:00:37.000]  醫治文化
[00:00:37.000 --> 00:00:38.000]  感謝神
[00:00:38.000 --> 00:00:40.000]  那麼我會講一下
[00:00:40.000 --> 00:00:42.000]  什麼叫耶和華拉法
[00:00:42.000 --> 00:00:44.000]  這是在《出來祭祭》裡面的
[00:00:44.000 --> 00:00:46.000]  另外我會點出來
[00:00:46.000 --> 00:00:50.000]  關於我們怎麼樣活出醫治的生命
[00:00:50.000 --> 00:00:53.000]  怎麼樣過得醫治的生活
[00:00:53.000 --> 00:00:58.000]  還有我們怎麼樣建立天國醫治的文化
[00:00:58.000 --> 00:01:02.000]  最後仍然要為耶和華是醫治者
[00:01:02.000 --> 00:01:05.000]  我們再進一步的嘗試一下
[00:01:05.000 --> 00:01:06.000]  感謝神
[00:01:06.000 --> 00:01:07.000]  讚美神
[00:01:07.000 --> 00:01:09.000]  好的
[00:01:09.000 --> 00:01:11.000]  讓我們一起來讀這個
[00:01:11.000 --> 00:01:14.000]  《出來祭祭》十五章二十六節
[00:01:14.000 --> 00:01:15.000]  請
[00:01:15.000 --> 00:01:20.000]  你若留意聽耶和華你神的話
[00:01:20.000 --> 00:01:24.000]  又行我眼中看為正的事
[00:01:24.000 --> 00:01:27.000]  留心聽我的誡命
[00:01:27.000 --> 00:01:29.000]  守我一切的律令
