
[00:00:00.000 --> 00:00:02.000]  大英姊妹平安
[00:00:02.000 --> 00:00:04.000]  開始的時候
[00:00:04.000 --> 00:00:06.000]  我要講故事給大家聽
[00:00:06.000 --> 00:00:08.000]  話說有一個女子
[00:00:08.000 --> 00:00:10.000]  她剛剛搬屋
[00:00:10.000 --> 00:00:12.000]  她發現
[00:00:12.000 --> 00:00:14.000]  隔壁住了一戶窮人家
[00:00:14.000 --> 00:00:16.000]  只有一位媽媽
[00:00:16.000 --> 00:00:18.000]  只有一位寡婦
[00:00:18.000 --> 00:00:20.000]  還有兩個小孩子
[00:00:20.000 --> 00:00:22.000]  但是有一天晚上
[00:00:22.000 --> 00:00:24.000]  家裡突然停電
[00:00:24.000 --> 00:00:26.000]  停電的時候
[00:00:26.000 --> 00:00:28.000]  大英姊妹你會怎樣
[00:00:28.000 --> 00:00:30.000]  你有手機
[00:00:30.000 --> 00:00:32.000]  你馬上開著手機
[00:00:32.000 --> 00:00:34.000]  已經有眼光照著
[00:00:34.000 --> 00:00:36.000]  但是那時候根本沒有電話
[00:00:36.000 --> 00:00:38.000]  於是這個女子唯有
[00:00:38.000 --> 00:00:40.000]  拿了支蠟燭出來照明
[00:00:40.000 --> 00:00:42.000]  但是不久之後
[00:00:42.000 --> 00:00:44.000]  突然有人敲門
[00:00:44.000 --> 00:00:46.000]  誰知道原來她發現
[00:00:46.000 --> 00:00:48.000]  隔壁屋的小朋友
[00:00:48.000 --> 00:00:50.000]  跑了出來敲門
[00:00:50.000 --> 00:00:52.000]  他就問阿姨
[00:00:52.000 --> 00:00:54.000]  請問你有沒有蠟燭
[00:00:54.000 --> 00:00:56.000]  這個女子就在想
[00:00:56.000 --> 00:00:58.000]  不是吧
[00:00:58.000 --> 00:01:00.000]  這個家不是窮到連蠟燭都沒有
[00:01:00.000 --> 00:01:02.000]  然後她又再想
[00:01:02.000 --> 00:01:04.000]  我給她一支蠟燭的時候
[00:01:04.000 --> 00:01:06.000]  我也是只有那一支
[00:01:06.000 --> 00:01:08.000]  萬一這支蠟燭燒完之後
[00:01:08.000 --> 00:01:10.000]  我就什麼都沒浪費
[00:01:10.000 --> 00:01:12.000]  我也要留一些給自己
[00:01:12.000 --> 00:01:14.000]  這個女子還沒想完
[00:01:14.000 --> 00:01:16.000]  然後她就想
[00:01:16.000 --> 00:01:18.000]  萬一我這次借給她的時候
[00:01:18.000 --> 00:01:20.000]  她以後會不會
[00:01:20.000 --> 00:01:22.000]  又有什麼需要
[00:01:22.000 --> 00:01:26.000]  又跑來敲門,又跑來問我呢
[00:01:26.000 --> 00:01:28.000]  大英姐妹
