
[00:00:00.000 --> 00:00:02.000]  各位電影節目平安
[00:00:02.000 --> 00:00:04.000]  我們能夠一起敬拜主
[00:00:04.000 --> 00:00:06.000]  感謝神的恩典
[00:00:06.000 --> 00:00:08.000]  我們今天看這段經文
[00:00:08.000 --> 00:00:11.000]  其實和上星期那個是很有關係的
[00:00:11.000 --> 00:00:12.000]  不知道你有沒有印象
[00:00:12.000 --> 00:00:16.000]  上星期呂傳道都和我們分享了
[00:00:16.000 --> 00:00:18.000]  以掃和雅閣的故事
[00:00:18.000 --> 00:00:19.000]  我特別要讀一下
[00:00:19.000 --> 00:00:21.000]  因為上星期是屬靈三二一
[00:00:21.000 --> 00:00:22.000]  你記不記得
[00:00:22.000 --> 00:00:24.000]  有沒有少許印象
[00:00:24.000 --> 00:00:28.000]  上星期Michael傳道提醒我們
[00:00:28.000 --> 00:00:30.000]  要運用屬靈資源
[00:00:30.000 --> 00:00:31.000]  改變世界
[00:00:31.000 --> 00:00:32.000]  親近神
[00:00:32.000 --> 00:00:35.000]  也要在神的面前倒空自己
[00:00:35.000 --> 00:00:36.000]  尊神偉大
[00:00:36.000 --> 00:00:37.000]  認罪悔改
[00:00:37.000 --> 00:00:39.000]  得著神和好的平安
[00:00:39.000 --> 00:00:41.000]  所以有力量可以與神和好
[00:00:41.000 --> 00:00:43.000]  也可以與人和好
[00:00:43.000 --> 00:00:46.000]  上星期呂傳道提醒我們的訊息
[00:00:46.000 --> 00:00:49.000]  其實今個星期都是說這件事
[00:00:49.000 --> 00:00:50.000]  這段經文都是一樣的
[00:00:50.000 --> 00:00:51.000]  剛才聽完那段經文
[00:00:51.000 --> 00:00:52.000]  是不是覺得差不多
[00:00:52.000 --> 00:00:54.000]  都告訴我們同樣的訊息
[00:00:54.000 --> 00:00:56.000]  但我今天還想問多你一件事
[00:00:56.000 --> 00:00:58.000]  問多一個問題
[00:00:58.000 --> 00:01:02.000]  就是你會不會為了以掃覺得不值得
[00:01:02.000 --> 00:01:05.000]  其實整件事歸根究底的根源
[00:01:05.000 --> 00:01:07.000]  在於長子的名分和祝福
[00:01:07.000 --> 00:01:09.000]  有沒有印象
[00:01:09.000 --> 00:01:11.000]  你有沒有替以掃不值得
[00:01:11.000 --> 00:01:14.000]  被人欺騙了長子的名分及祝福
[00:01:14.000 --> 00:01:16.000]  覺不覺得有點不值得
[00:01:16.000 --> 00:01:18.000]  其實這個問題我問了很多弟兄姊妹
[00:01:18.000 --> 00:01:20.000]  因為我預備今天講到之前
[00:01:20.000 --> 00:01:21.000]  見親人都問
[00:01:21.000 --> 00:01:22.000]  覺不覺得不值得
[00:01:22.000 --> 00:01:24.000]  你有沒有覺得不值得
[00:01:24.000 --> 00:01:26.000]  會不會替誰不值得
[00:01:26.000 --> 00:01:27.000]  替以掃不值得
