
[00:00:00.000 --> 00:00:01.540]  好 我們一起禱告
[00:00:01.540 --> 00:00:03.420]  我們在天上的父神
[00:00:03.420 --> 00:00:05.280]  愛我們的主 耶穌基督
[00:00:05.280 --> 00:00:07.220]  我們滿心的感謝祢
[00:00:07.220 --> 00:00:10.220]  感謝祢 祢自己賜給我們每一個人的救恩
[00:00:10.220 --> 00:00:12.620]  讓我們能夠在主日的時候
[00:00:12.620 --> 00:00:14.160]  我們的心歸向祢
[00:00:14.160 --> 00:00:15.660]  讓我們回到祢的面前
[00:00:15.660 --> 00:00:19.500]  我們來 弟兄姊妹一起來敬拜祢
[00:00:19.500 --> 00:00:21.700]  主我們每次來到祢面前的時候
[00:00:21.700 --> 00:00:23.400]  我們心裡面所求的
[00:00:23.400 --> 00:00:26.100]  就是祢自己開我們的眼睛
[00:00:26.100 --> 00:00:29.700]  讓我們每次都能夠看見祢自己的榮耀
[00:00:29.700 --> 00:00:31.600]  真的好像詩人所說的
[00:00:31.600 --> 00:00:35.400]  每早晨我們能夠見到祢的面
[00:00:35.400 --> 00:00:37.580]  我們就心滿意足
[00:00:37.580 --> 00:00:40.440]  主讓我們今天也能夠見到祢的面
[00:00:40.440 --> 00:00:42.620]  能夠見到祢自己的榮耀
[00:00:42.620 --> 00:00:44.120]  在我們的心裡面
[00:00:44.120 --> 00:00:46.780]  真的是讓我們充滿了喜樂
[00:00:46.780 --> 00:00:47.880]  我們謝謝祢
[00:00:47.880 --> 00:00:49.460]  感謝祢自己的恩典
[00:00:49.460 --> 00:00:52.860]  帶領我們每一個人的心思意念
[00:00:52.860 --> 00:00:55.100]  禱告奉耶穌基督的聖名
[00:00:55.100 --> 00:00:57.760]  阿們
[00:00:57.760 --> 00:00:59.900]  我們今天所要思考的呢
[00:00:59.900 --> 00:01:01.940]  就是一個題目就是
[00:01:01.940 --> 00:01:03.740]  我不再害怕了
[00:01:03.740 --> 00:01:05.700]  我想我們每一個人都會害怕
[00:01:05.700 --> 00:01:07.100]  那麼小孩子小的時候
[00:01:07.100 --> 00:01:07.980]  你問他怕什麼
[00:01:07.980 --> 00:01:09.540]  他怕黑 對不對
[00:01:09.540 --> 00:01:10.580]  那麼在美國呢
[00:01:10.580 --> 00:01:11.520]  很多人怕什麼呢
[00:01:11.520 --> 00:01:13.540]  怕床底下有那個怪物
[00:01:13.540 --> 00:01:16.420]  那麼這些都是我們小的時候
[00:01:16.420 --> 00:01:17.180]  我們會怕
[00:01:17.180 --> 00:01:19.120]  我們會有很多事情會怕
[00:01:19.120 --> 00:01:20.780]  那麼我們上
[00:01:20.780 --> 00:01:22.660]  前兩次我們一直開始在
[00:01:22.660 --> 00:01:25.160]  一直在講羅馬書第八章
[00:01:25.160 --> 00:01:27.000]  那麼我們再回顧一下
[00:01:27.000 --> 00:01:29.100]  羅馬書第八章第十五節
[00:01:29.100 --> 00:01:30.700]  我念給你們聽
[00:01:30.700 --> 00:01:32.940]  你們所受的不是奴僕的心
[00:01:32.940 --> 00:01:33.960]  人就害怕
[00:01:33.960 --> 00:01:35.940]  所受的乃是兒子的心
[00:01:35.940 --> 00:01:38.340]  因此我們呼叫阿爸父
[00:01:38.340 --> 00:01:40.580]  聖靈與我們的心同正
[00:01:40.580 --> 00:01:42.280]  我們是神的兒女
[00:01:42.280 --> 00:01:44.340]  既是兒女便是後世
[00:01:44.340 --> 00:01:45.680]  就是神的後世
[00:01:45.680 --> 00:01:47.720]  和基督同作後世
[00:01:47.720 --> 00:01:49.880]  如果我們和祂一同受苦
[00:01:49.880 --> 00:01:52.860]  也必和祂一同得榮耀
[00:01:52.860 --> 00:01:54.120]  在這裡告訴我們
[00:01:54.120 --> 00:01:55.480]  我們過去也講過了
[00:01:55.480 --> 00:01:57.060]  我們是神的兒女
[00:01:57.060 --> 00:01:59.160]  我們因為聖靈的工作
[00:01:59.160 --> 00:02:02.220]  聖靈使我們與基督的生命聯合
[00:02:02.220 --> 00:02:04.860]  所以我們與主的生命是聯合的
[00:02:04.860 --> 00:02:06.560]  我們裡面也有主的生命
[00:02:06.560 --> 00:02:08.140]  也是主的生命
[00:02:08.140 --> 00:02:10.340]  那麼當我們有主的生命的時候
[00:02:10.340 --> 00:02:12.040]  這是我們的一個保證
[00:02:12.040 --> 00:02:15.340]  我們知道我們可以經得起苦難
[00:02:15.340 --> 00:02:17.320]  將來一定會得榮耀
[00:02:17.320 --> 00:02:20.940]  因為主把祂自己的生命彰顯出來了
[00:02:20.940 --> 00:02:23.020]  我們知道在希伯來書那邊
[00:02:23.020 --> 00:02:23.920]  就告訴我們說
[00:02:23.920 --> 00:02:26.660]  主耶穌祂因所受的苦難
[00:02:26.660 --> 00:02:28.020]  學會了順從
[00:02:28.020 --> 00:02:30.360]  然後祂將來要帶我們所有的
[00:02:30.360 --> 00:02:32.860]  屬於祂的進入榮耀裡去
[00:02:32.860 --> 00:02:34.620]  因為祂的生命已經顯
[00:02:34.620 --> 00:02:36.960]  祂把這個生命顯明出來了
[00:02:36.960 --> 00:02:38.460]  所以當我們信主之後
[00:02:38.460 --> 00:02:39.760]  我們也有這個生命
[00:02:39.760 --> 00:02:42.600]  因為我們與祂的生命聯合起來了
[00:02:42.600 --> 00:02:43.840]  這就是我們的把握
[00:02:43.840 --> 00:02:45.980]  這就是我們今天活在這個世界上
[00:02:45.980 --> 00:02:46.600]  我們的把握
[00:02:46.600 --> 00:02:48.040]  這也是我們今天
[00:02:48.040 --> 00:02:50.380]  藉著從31節一直到39節
[00:02:50.380 --> 00:02:52.380]  我們所要看的
[00:02:52.380 --> 00:02:54.180]  過去這麼多年
[00:02:54.180 --> 00:02:55.680]  我常常碰到一些人
[00:02:55.680 --> 00:02:57.380]  遲遲不願意信主
[00:02:57.380 --> 00:03:00.280]  也有些人各式各樣的理由
[00:03:00.280 --> 00:03:02.260]  但是有些人不願意信主
[00:03:02.260 --> 00:03:03.720]  不願意歸祥主
[00:03:03.720 --> 00:03:05.620]  他們有一個理由很有意思
[00:03:05.620 --> 00:03:11.800]  他們說知道這是一條很難走的路
[00:03:11.800 --> 00:03:14.700]  那麼是一條不可以回頭的路
[00:03:14.700 --> 00:03:16.000]  No turning back
[00:03:16.000 --> 00:03:18.380]  這是我們過去唱一首詩歌的
[00:03:18.380 --> 00:03:20.480]  No turning back
[00:03:20.480 --> 00:03:21.540]  因為什麼呢
[00:03:21.540 --> 00:03:23.980]  他們的理由是說因為怕失敗
[00:03:23.980 --> 00:03:25.820]  因為怕走不下去了
[00:03:25.820 --> 00:03:27.380]  我想我們中間也許有很多人
[00:03:27.380 --> 00:03:28.780]  有這樣子的想法
[00:03:28.780 --> 00:03:31.380]  也許過去你在聽到了福音之後
[00:03:31.380 --> 00:03:33.120]  很多人跟你傳講
[00:03:33.120 --> 00:03:34.520]  那麼你可能就會想到說
[00:03:34.520 --> 00:03:35.720]  哇 這一條路很難走
[00:03:35.720 --> 00:03:37.560]  我一定要做一個很好的基督徒
[00:03:37.560 --> 00:03:40.060]  我一定要做一個很標準的基督徒
[00:03:40.060 --> 00:03:41.860]  人家一看就知道
[00:03:41.860 --> 00:03:43.400]  就不會羞辱主的名
[00:03:43.400 --> 00:03:45.800]  所以不太敢走下去
[00:03:45.800 --> 00:03:49.900]  那麼我們再看羅馬書道
[00:03:49.900 --> 00:03:52.500]  從十八章一直到第十八節
[00:03:52.500 --> 00:03:55.240]  八章十八節一直到三十節
[00:03:55.240 --> 00:03:57.540]  保羅在那個地方讓我們看見
[00:03:57.540 --> 00:03:59.940]  我們是有盼望的
[00:03:59.940 --> 00:04:02.040]  那麼第二個他又讓我們看見
[00:04:02.040 --> 00:04:05.360]  聖靈陪伴著我們
[00:04:05.360 --> 00:04:06.760]  然後他又讓我們看見
[00:04:06.760 --> 00:04:09.360]  聖靈為我們禱告
[00:04:09.360 --> 00:04:10.860]  然後有一件事情
[00:04:10.860 --> 00:04:12.560]  特別是在二十八節
[00:04:12.560 --> 00:04:15.700]  我盼望我們這一陣子講完了之後
[00:04:15.700 --> 00:04:17.800]  我盼望你們在看二十八節的時候
[00:04:17.800 --> 00:04:20.240]  是會轉一個角度來看
[00:04:20.240 --> 00:04:22.600]  就好像過去你開車開一條路對不對
[00:04:22.600 --> 00:04:25.140]  你總是一個方向開過去
[00:04:25.140 --> 00:04:26.540]  你從來不回頭的
[00:04:26.540 --> 00:04:29.080]  所以你不曉得回過頭是什麼樣的風景
[00:04:29.080 --> 00:04:31.040]  但是你只知道前面的風景
[00:04:31.040 --> 00:04:32.780]  所以我盼望這一陣子
[00:04:32.780 --> 00:04:35.620]  我們看完了羅馬書這幾章的時候
[00:04:35.620 --> 00:04:37.920]  我們真的是好像回過頭來看
[00:04:37.920 --> 00:04:40.320]  我們就曉得從神的角度來看
[00:04:40.320 --> 00:04:42.360]  神他讓每一件事情
[00:04:42.360 --> 00:04:44.260]  他使用每一件事情
[00:04:44.260 --> 00:04:45.760]  不管是發生在你的身上
[00:04:45.760 --> 00:04:47.600]  或者是在你的周圍的人
[00:04:47.600 --> 00:04:49.940]  他都要來用這些事情
[00:04:49.940 --> 00:04:51.600]  來完成一個目標
[00:04:51.600 --> 00:04:53.140]  這個目標是什麼呢
[00:04:53.140 --> 00:04:55.100]  就是二十九節三十節所說的
[00:04:55.100 --> 00:04:59.140]  他要幫助我們效法他的兒子
[00:04:59.140 --> 00:05:01.240]  讓我們能夠因性稱義
[00:05:01.240 --> 00:05:02.780]  讓我們能夠成為聖傑
[00:05:02.780 --> 00:05:05.380]  就是被傑進 被淨化了
[00:05:05.380 --> 00:05:07.720]  如果我們用現在的話來講
[00:05:07.720 --> 00:05:09.020]  那麼還有一件事情
[00:05:09.020 --> 00:05:11.520]  就是將來要我們得榮耀
[00:05:11.520 --> 00:05:14.120]  所以這些事情他講完了之後
[00:05:14.120 --> 00:05:15.360]  他到了三十一節
[00:05:15.360 --> 00:05:17.600]  他就開始下了一個結論
[00:05:17.600 --> 00:05:19.800]  我覺得這是從第一章
[00:05:19.800 --> 00:05:21.200]  一直到第八章
[00:05:21.200 --> 00:05:23.840]  保羅所下的一個結論
[00:05:23.840 --> 00:05:26.500]  那麼這些事情講完了之後
[00:05:26.500 --> 00:05:29.100]  他才開始告訴我們說
[00:05:29.100 --> 00:05:32.000]  所以我以神的慈悲勸你們
[00:05:32.000 --> 00:05:34.380]  將身體獻上當作活祭
[00:05:34.380 --> 00:05:37.320]  所以我們才開始注意到
[00:05:37.320 --> 00:05:39.480]  我們應該在每天的生活當中
[00:05:39.480 --> 00:05:41.320]  我們在教會裡面跟弟兄姊妹
[00:05:41.320 --> 00:05:43.120]  跟不幸的跟我們的家人
[00:05:43.120 --> 00:05:45.260]  跟我們的朋友怎麼樣生活
[00:05:45.260 --> 00:05:47.860]  這就是我們從十二章開始的
[00:05:47.860 --> 00:05:48.620]  不過今天呢
[00:05:48.620 --> 00:05:52.060]  我想我們就把三十一節到三十九節
[00:05:52.060 --> 00:05:54.000]  三十一節他說既是這樣
[00:05:54.000 --> 00:05:56.060]  還有什麼說的呢
[00:05:56.060 --> 00:05:57.000]  保羅的意思就是說
[00:05:57.000 --> 00:05:59.400]  我沒話可以講了
[00:05:59.400 --> 00:06:01.740]  那我們現在看看他為什麼這樣講
[00:06:01.740 --> 00:06:06.400]  那麼保羅他很簡單地說出來了
[00:06:06.400 --> 00:06:08.580]  藉著這三十一節到三十九節
[00:06:08.580 --> 00:06:10.120]  他很簡單地說出來了
[00:06:10.120 --> 00:06:12.380]  神所成就的事情
[00:06:12.380 --> 00:06:13.180]  他告訴我們
[00:06:13.180 --> 00:06:15.080]  所以我們不再怕了
[00:06:15.080 --> 00:06:16.080]  我們不再怕什麼
[00:06:16.080 --> 00:06:17.480]  前面他都有講
[00:06:17.480 --> 00:06:20.420]  不過他藉著三十一節到三十九節
[00:06:20.420 --> 00:06:22.560]  他又開始問一些問題
[00:06:22.560 --> 00:06:23.660]  我們看
[00:06:23.660 --> 00:06:25.360]  我覺得在這一段聖經裡面
[00:06:25.360 --> 00:06:27.060]  他講了三件事情
[00:06:27.060 --> 00:06:29.160]  我覺得是真理
[00:06:29.160 --> 00:06:30.100]  因為這個是真理
[00:06:30.100 --> 00:06:31.260]  弟兄姊妹你記不記得
[00:06:31.260 --> 00:06:32.760]  聖經上告訴我們說
[00:06:32.760 --> 00:06:36.440]  真理是叫人得自由的
[00:06:36.440 --> 00:06:38.080]  那麼保羅在這裡
[00:06:38.080 --> 00:06:39.500]  他就講了三個真理
[00:06:39.500 --> 00:06:43.680]  第一個真理就是神為我們所做的事情
[00:06:43.680 --> 00:06:45.940]  第二個真理就是神就是愛
[00:06:45.940 --> 00:06:48.540]  或者是說神的愛
[00:06:48.540 --> 00:06:49.920]  第三個真理
[00:06:49.920 --> 00:06:51.820]  我們從這一段經文裡面
[00:06:51.820 --> 00:06:53.160]  我們可以看到神
[00:06:53.160 --> 00:06:54.560]  祂是有主權的
[00:06:54.560 --> 00:06:55.480]  神的主權
[00:06:55.480 --> 00:06:57.020]  Sovereignty
[00:06:57.020 --> 00:06:58.460]  這是一個英文字
[00:06:58.460 --> 00:07:03.300]  我覺得我們在念系統神學的時候
[00:07:03.300 --> 00:07:05.240]  可能會常常用到這個字
[00:07:05.240 --> 00:07:09.860]  但是我們中文就講說主權
[00:07:09.860 --> 00:07:11.780]  那英文就是Sovereignty
[00:07:11.780 --> 00:07:13.700]  那我們首先來看
[00:07:13.700 --> 00:07:15.800]  神做了些什麼事情呢
[00:07:15.800 --> 00:07:17.040]  從三十二節
[00:07:17.040 --> 00:07:18.980]  祂說祂不愛惜自己的兒子
[00:07:18.980 --> 00:07:20.280]  為我們眾人捨了
[00:07:20.280 --> 00:07:21.620]  豈不也把萬物
[00:07:21.620 --> 00:07:24.340]  和祂一同白白地賜給我們嗎
[00:07:24.340 --> 00:07:25.220]  換句話講
[00:07:25.220 --> 00:07:27.420]  神祂不愛惜祂自己的兒子
[00:07:27.420 --> 00:07:29.080]  就是耶穌
[00:07:29.080 --> 00:07:31.720]  祂毫不吝惜的
[00:07:31.720 --> 00:07:33.460]  一點都不吝惜的
[00:07:33.460 --> 00:07:34.920]  就把祂自己的兒子
[00:07:34.920 --> 00:07:38.400]  為眾人交出來了
[00:07:38.400 --> 00:07:39.900]  那祂在這裡就告訴我們說
[00:07:39.900 --> 00:07:41.900]  萬物更別提了
[00:07:41.900 --> 00:07:43.800]  既然祂把祂最心愛的兒子
[00:07:43.800 --> 00:07:47.200]  最近跟祂最親密的兒子
[00:07:47.200 --> 00:07:49.240]  把祂交出來
[00:07:49.240 --> 00:07:52.400]  難道祂不把萬物都賜給我們嗎
[00:07:52.400 --> 00:07:54.080]  白白地給我們嗎
[00:07:54.080 --> 00:07:56.240]  在這裡講到神的主權
[00:07:56.240 --> 00:07:57.840]  神的權能
[00:07:57.840 --> 00:07:59.920]  這個等一下我們會再講
