
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹 早安
[00:00:02.000 --> 00:00:04.000]  有一個故事這樣說
[00:00:04.000 --> 00:00:07.000]  一位教會的長老剛剛去世
[00:00:07.000 --> 00:00:09.000]  他來到天堂門口排隊
[00:00:09.000 --> 00:00:12.000]  準備來領取交通工具
[00:00:12.000 --> 00:00:16.000]  在他前面是教會的一個工友
[00:00:16.000 --> 00:00:20.000]  這個長老見到這個工友領到一輛車子
[00:00:20.000 --> 00:00:22.000]  他非常之開心
[00:00:22.000 --> 00:00:26.000]  因為既然教會的工友可以領到這一輛車子
[00:00:26.000 --> 00:00:30.000]  我一定可以分配到最低限度跑車
[00:00:30.000 --> 00:00:31.000]  輪到他的時候
[00:00:31.000 --> 00:00:33.000]  天使望了一眼問他
[00:00:33.000 --> 00:00:35.000]  請問你叫什麼名字
[00:00:35.000 --> 00:00:37.000]  長老很有自信地說
[00:00:37.000 --> 00:00:39.000]  我是某某教會的長老
[00:00:39.000 --> 00:00:41.000]  天使望了一眼之後
[00:00:41.000 --> 00:00:42.000]  又再跟他說
[00:00:42.000 --> 00:00:45.000]  你去旁邊領那輛單車吧
[00:00:45.000 --> 00:00:48.000]  那一刻長老有點不開心地問天使
[00:00:48.000 --> 00:00:52.000]  為什麼前面我那位教會的工友可以開車
[00:00:52.000 --> 00:00:55.000]  而我只能夠開單車呢
[00:00:55.000 --> 00:00:57.000]  天使就這樣跟他說
[00:00:57.000 --> 00:00:58.000]  沒錯
[00:00:58.000 --> 00:01:00.000]  雖然你這位教會的工友
[00:01:00.000 --> 00:01:02.000]  他沒有什麼特別的恩賜
[00:01:02.000 --> 00:01:04.000]  也奉獻不是很多
[00:01:04.000 --> 00:01:06.000]  但是每一個星期
[00:01:06.000 --> 00:01:10.000]  他都很盡心竭力地去打掃教堂
[00:01:10.000 --> 00:01:12.000]  乾乾淨淨
[00:01:12.000 --> 00:01:16.000]  讓弟兄姊妹能夠有一個很舒服的環境來聚會
[00:01:16.000 --> 00:01:17.000]  不單止這樣
[00:01:17.000 --> 00:01:20.000]  這位工友每次見到弟兄姊妹的時候
[00:01:20.000 --> 00:01:22.000]  他都一定會去很關心他們
[00:01:22.000 --> 00:01:25.000]  問他們的近況 為他們代禱
[00:01:25.000 --> 00:01:27.000]  以致很多人都因為這個緣故
[00:01:27.000 --> 00:01:29.000]  很喜歡回來這間教會
[00:01:29.000 --> 00:01:32.000]  當這個長老聽完這個解釋之後
[00:01:32.000 --> 00:01:34.000]  他就不是很開心
[00:01:34.000 --> 00:01:37.000]  悶悶不樂地繼續踩他的單車離開了
[00:01:37.000 --> 00:01:38.000]  直到有一天
[00:01:38.000 --> 00:01:41.000]  這位長老突然之間豁然開朗
[00:01:41.000 --> 00:01:42.000]  眉開眼笑
[00:01:42.000 --> 00:01:44.000]  有人就問他
[00:01:44.000 --> 00:01:47.000]  為什麼你好像不再不開心呢
[00:01:47.000 --> 00:01:49.000]  這位長老就回答
[00:01:49.000 --> 00:01:54.000]  因為剛才我見到教會的牧師在走路
[00:01:54.000 --> 00:01:59.000]  無論在教會裏面我們有任何的崗位
[00:01:59.000 --> 00:02:02.000]  上帝所看重的是我們的忠心
[00:02:02.000 --> 00:02:04.000]  而不是我們的積涵
[00:02:04.000 --> 00:02:06.000]  耶穌基督再回來之前
[00:02:06.000 --> 00:02:09.000]  我們怎樣去到成為上帝眼中
[00:02:09.000 --> 00:02:12.000]  一位又良善又忠心的僕人
[00:02:12.000 --> 00:02:16.000]  是你和我都必須關注的問題
[00:02:16.000 --> 00:02:19.000]  馬太福音第二十四章和二十五章
[00:02:19.000 --> 00:02:21.000]  這兩篇主要的內容就是
[00:02:21.000 --> 00:02:24.000]  耶穌講到末世的光景
[00:02:24.000 --> 00:02:26.000]  二十四章三十六節這樣說
[00:02:26.000 --> 00:02:28.000]  但那日子那時辰
[00:02:28.000 --> 00:02:30.000]  沒有人知道
[00:02:30.000 --> 00:02:33.000]  連天上的使者也不知道
[00:02:33.000 --> 00:02:34.000]  只也不知道
[00:02:34.000 --> 00:02:37.000]  唯獨父知道
[00:02:37.000 --> 00:02:39.000]  這段經文告訴我們
[00:02:39.000 --> 00:02:43.000]  末世的日子是沒有人知道何時出現
[00:02:43.000 --> 00:02:46.000]  而耶穌亦都講了一些預兆之後
[00:02:46.000 --> 00:02:48.000]  馬太福音第二十五章
[00:02:48.000 --> 00:02:51.000]  耶穌就講了三個不同的比喻
[00:02:51.000 --> 00:02:53.000]  第一個是十個童女的比喻
[00:02:53.000 --> 00:02:56.000]  第二個是按才幹的比喻
[00:02:56.000 --> 00:02:59.000]  第三個就是山羊和綿羊的比喻
[00:02:59.000 --> 00:03:03.000]  三個的比喻都是強調一個很重要的訊息
[00:03:03.000 --> 00:03:07.000]  就是主將要再來這個訊息
[00:03:07.000 --> 00:03:11.000]  究竟主要再來這個主題
[00:03:11.000 --> 00:03:14.000]  對我們今天的信徒有什麼意義呢?
[00:03:14.000 --> 00:03:15.000]  在教會裏面
[00:03:15.000 --> 00:03:16.000]  即將到來的下個月
[00:03:16.000 --> 00:03:21.000]  我們聖誕節會紀念耶穌基督降生的來臨
[00:03:21.000 --> 00:03:22.000]  亦在受難節
[00:03:22.000 --> 00:03:23.000]  每逢三四月的時候
[00:03:23.000 --> 00:03:24.000]  受難節的時候
[00:03:24.000 --> 00:03:26.000]  我們亦都會紀念主耶穌
[00:03:26.000 --> 00:03:29.000]  為我們的罪釘死在十字架的上面
[00:03:29.000 --> 00:03:31.000]  報節裏面亦都提醒我們
[00:03:31.000 --> 00:03:33.000]  主耶穌已經復活
[00:03:33.000 --> 00:03:35.000]  但我們很少機會
[00:03:35.000 --> 00:03:39.000]  去討論主再來這個主題
[00:03:39.000 --> 00:03:43.000]  本來這個正正就是我們基督教信仰裏面
[00:03:43.000 --> 00:03:46.000]  一個很重要不可或缺的一環
[00:03:46.000 --> 00:03:49.000]  是我們所盼望的緣由
[00:03:49.000 --> 00:03:52.000]  聖經裏面亦都有相當多的篇幅
[00:03:52.000 --> 00:03:54.000]  去講到這個主題
[00:03:54.000 --> 00:03:55.000]  不單止耶穌自己講
[00:03:55.000 --> 00:03:57.000]  耶穌的門徒亦都有講到
[00:03:57.000 --> 00:04:01.000]  但似乎今天我們好像不是很在意
[00:04:01.000 --> 00:04:04.000]  很常講去思考這個主題
[00:04:04.000 --> 00:04:06.000]  中國人尤其都很講實際
[00:04:06.000 --> 00:04:09.000]  一件未發生的事情
