
[00:00:00.000 --> 00:00:02.360]  好 弟兄姊妹平安
[00:00:02.360 --> 00:00:05.040]  讓我們一起祈禱
[00:00:05.040 --> 00:00:06.080]  天分 我們多謝你
[00:00:06.080 --> 00:00:09.120]  讓我們在新的一年裏
[00:00:09.120 --> 00:00:13.000]  我們能夠繼續去慶拜你 讚美你
[00:00:13.000 --> 00:00:16.040]  能夠聚集慶拜你也不是必然
[00:00:16.040 --> 00:00:18.680]  能夠唱歌讚美你也不是必然
[00:00:18.680 --> 00:00:20.920]  但求你讓我們珍惜每一次
[00:00:20.920 --> 00:00:23.440]  每一次的機會 每一次的時刻
[00:00:23.440 --> 00:00:25.240]  我們好好親近你
[00:00:25.240 --> 00:00:28.160]  帶領我們聽你的華語時間
[00:00:28.160 --> 00:00:29.760]  讓我們明白 瞭解
[00:00:29.760 --> 00:00:31.200]  能夠行道
[00:00:31.200 --> 00:00:32.920]  多謝你聽我們祈禱
[00:00:32.920 --> 00:00:35.240]  奉耶穌名字而求
[00:00:35.240 --> 00:00:36.000]  阿們
[00:00:36.000 --> 00:00:39.280]  好 今天和大家分享一個題目
[00:00:39.280 --> 00:00:42.040]  進入2025年的時候
[00:00:42.040 --> 00:00:44.560]  叫做《再主累結果子》
[00:00:44.560 --> 00:00:47.400]  事實上在過去的2024年
[00:00:47.400 --> 00:00:49.760]  和大家看了很多《創世記》
[00:00:49.760 --> 00:00:51.200]  就是看了很多
[00:00:51.200 --> 00:00:53.520]  伯拉罕 以撒 雅各和約瑟的
[00:00:53.520 --> 00:00:55.080]  一些不同的片段
[00:00:55.080 --> 00:00:57.440]  都是去試很多《創世記》
[00:00:57.440 --> 00:01:00.120]  在這個年度的2025年
[00:01:00.120 --> 00:01:02.720]  希望可以多一些時間
[00:01:02.720 --> 00:01:05.520]  看回在新約裏面的片段
[00:01:05.520 --> 00:01:07.440]  特別是一些耶穌的片段
[00:01:07.440 --> 00:01:09.200]  幫助我們明白
[00:01:09.200 --> 00:01:11.400]  耶穌自己在地上裏面的生活
[00:01:11.400 --> 00:01:13.400]  一些片段 一些教導
[00:01:13.400 --> 00:01:15.200]  幫我們更加知道
[00:01:15.200 --> 00:01:16.680]  如何在地上裏面
[00:01:16.680 --> 00:01:19.080]  去活出那種生命
[00:01:19.080 --> 00:01:21.000]  這個題目是《再主累結果子》
[00:01:21.000 --> 00:01:23.400]  所以當我們要去
[00:01:23.400 --> 00:01:25.480]  進入我們的題目之前
[00:01:25.480 --> 00:01:28.320]  就要想一些事情
[00:01:28.320 --> 00:01:30.680]  首先介紹一單新聞
[00:01:30.680 --> 00:01:31.920]  是去年發生的
[00:01:31.920 --> 00:01:34.080]  不過不知道你有沒有看過
[00:01:34.080 --> 00:01:37.920]  就是有一個叫《天價香蕉》的事件
[00:01:37.920 --> 00:01:39.560]  可能你也有印象
[00:01:39.560 --> 00:01:42.120]  《天價香蕉》事件就是說
[00:01:42.120 --> 00:01:45.800]  有一個香蕉用一張膠紙
[00:01:45.800 --> 00:01:47.720]  就是一些大的膠紙
[00:01:47.720 --> 00:01:50.000]  貼在牆上
[00:01:50.000 --> 00:01:51.440]  你不要以爲這麼簡單
[00:01:51.440 --> 00:01:52.840]  貼在牆上
[00:01:52.840 --> 00:01:55.600]  因爲這個是一個藝術品
[00:01:55.600 --> 00:01:59.160]  這個是一個有名稱的藝術品
[00:01:59.160 --> 00:02:01.080]  正正好因爲它是藝術品
[00:02:01.080 --> 00:02:03.840]  所以就可以拍賣賣到錢
[00:02:03.840 --> 00:02:05.200]  結果就是
[00:02:05.200 --> 00:02:07.960]  這隻香蕉賣出來的價錢
[00:02:07.960 --> 00:02:09.840]  就是四千八百萬
[00:02:09.840 --> 00:02:14.640]  大約美金可能六百萬多的美金
[00:02:14.640 --> 00:02:16.320]  你賣賣
[00:02:16.320 --> 00:02:19.680]  你回頭是因爲你沒錢買
[00:02:19.680 --> 00:02:21.880]  我明白的
[00:02:21.880 --> 00:02:24.520]  但是有錢你賣不賣
[00:02:24.520 --> 00:02:25.880]  有錢也不賣
[00:02:25.880 --> 00:02:29.520]  藝術
[00:02:29.520 --> 00:02:32.000]  所以你們說你們不懂事
[00:02:32.000 --> 00:02:34.360]  我也不懂事
[00:02:34.360 --> 00:02:35.400]  實際上就是這樣
[00:02:35.400 --> 00:02:38.640]  不過我自己也上網看了很多資料
[00:02:38.640 --> 00:02:41.560]  其實這四千八百萬港幣
[00:02:41.560 --> 00:02:44.600]  或者六百萬多美金去買這隻香蕉
[00:02:44.600 --> 00:02:47.320]  其實是很划算的
[00:02:47.320 --> 00:02:50.760]  不過你要明白背後在做什麼
[00:02:50.760 --> 00:02:55.160]  你就明白其實是很划算的
[00:02:55.160 --> 00:02:59.400]  因爲它裏面不是買香蕉的價值
[00:02:59.400 --> 00:03:03.560]  而是在買背後支持藝術品
[00:03:03.560 --> 00:03:06.800]  更加重要的其實是一個宣傳費
[00:03:06.800 --> 00:03:08.400]  是一個廣告費
[00:03:08.400 --> 00:03:11.080]  其實就是它這個加密大亨
[00:03:11.080 --> 00:03:12.520]  藉着這個行動
[00:03:12.520 --> 00:03:14.040]  就全世界都認識它
[00:03:14.040 --> 00:03:16.840]  全世界都知道它做加密貨幣
[00:03:16.840 --> 00:03:18.720]  是多麼多錢
[00:03:18.720 --> 00:03:19.720]  多麼有錢
[00:03:19.720 --> 00:03:22.320]  對你來說都吸引你
[00:03:22.320 --> 00:03:25.120]  對加密貨幣有更大的興趣
[00:03:25.120 --> 00:03:27.080]  所以如果以賣一個廣告來說
[00:03:27.080 --> 00:03:29.800]  其實又不是真的那麼貴
[00:03:29.800 --> 00:03:30.960]  不過這樣
[00:03:30.960 --> 00:03:33.000]  天價香蕉我們沒本事買了
