
[00:00:00.000 --> 00:00:02.320]  今天是復活節
[00:00:02.320 --> 00:00:04.320]  那想問大家
[00:00:04.320 --> 00:00:07.040]  我們就是上兩個禮拜
[00:00:07.040 --> 00:00:09.040]  我們剛過了一個什麼的節日
[00:00:09.040 --> 00:00:11.040]  記得嗎 什麼假期了
[00:00:11.040 --> 00:00:13.040]  清明節
[00:00:13.040 --> 00:00:15.040]  對 清明節
[00:00:15.040 --> 00:00:17.040]  我想問大家
[00:00:17.040 --> 00:00:19.040]  那你們知道清明節
[00:00:19.040 --> 00:00:21.040]  一般我們華人
[00:00:21.040 --> 00:00:23.040]  我們會做什麼
[00:00:23.040 --> 00:00:25.040]  掃墓 對 還有呢
[00:00:25.040 --> 00:00:27.040]  祭祖
[00:00:27.040 --> 00:00:29.040]  然後我們會一般的
[00:00:29.040 --> 00:00:31.040]  我們所知道的
[00:00:31.040 --> 00:00:33.040]  我們會做些什麼事情呢
[00:00:33.040 --> 00:00:35.040]  那祭祖的時候
[00:00:35.040 --> 00:00:37.040]  獻花呢 還有呢
[00:00:37.040 --> 00:00:39.040]  不要說我們紀錄圖
[00:00:39.040 --> 00:00:41.040]  我們就平常
[00:00:41.040 --> 00:00:43.040]  紀錄圖我們當然不會插香
[00:00:43.040 --> 00:00:45.040]  什麼都不會做
[00:00:45.040 --> 00:00:47.040]  還有做什麼呢 知道嗎
[00:00:47.040 --> 00:00:49.040]  會燒東西對不對
[00:00:49.040 --> 00:00:51.040]  我們會燒一點什麼
[00:00:51.040 --> 00:00:53.040]  特別我住在長洲
[00:00:53.040 --> 00:00:55.040]  因為長洲有一個賣這種東西的店
[00:00:55.040 --> 00:00:57.040]  特別在清明節的時間
[00:00:57.040 --> 00:00:59.040]  就特別的火
[00:00:59.040 --> 00:01:01.040]  很多人來買東西
[00:01:01.040 --> 00:01:03.040]  那你們知道
[00:01:03.040 --> 00:01:05.040]  燒錢或燒紙的時候
[00:01:05.040 --> 00:01:07.040]  淵源是怎麼來的嗎
[00:01:07.040 --> 00:01:09.040]  不知道
[00:01:09.040 --> 00:01:11.040]  跟你們分享一下
[00:01:11.040 --> 00:01:13.040]  據說有一個報導說
[00:01:13.040 --> 00:01:15.040]  在臺灣
[00:01:15.040 --> 00:01:17.040]  一年燒紙錢
[00:01:17.040 --> 00:01:19.040]  可能會燒到
[00:01:19.040 --> 00:01:21.040]  十萬公噸
[00:01:21.040 --> 00:01:23.040]  然後這些紙錢
[00:01:23.040 --> 00:01:25.040]  可能要砍掉
[00:01:25.040 --> 00:01:27.040]  兩百萬克數
[00:01:27.040 --> 00:01:29.040]  而且燃燒了之後
[00:01:29.040 --> 00:01:31.040]  就沒有辦法回收再利用
[00:01:31.040 --> 00:01:33.040]  然後這些燃燒
[00:01:33.040 --> 00:01:35.040]  所產生的二氧化碳
[00:01:35.040 --> 00:01:37.040]  相等於
[00:01:37.040 --> 00:01:39.040]  六百五十萬輛的汽車
[00:01:39.040 --> 00:01:41.040]  跑了一千公里
[00:01:41.040 --> 00:01:43.040]  所排放的廢氣那麼多
[00:01:43.040 --> 00:01:45.040]  所以當我們知道
[00:01:45.040 --> 00:01:47.040]  不單單是紙錢
[00:01:47.040 --> 00:01:49.040]  我在長洲的時候還看到不同類型的產品
[00:01:49.040 --> 00:01:51.040]  譬如還有
[00:01:51.040 --> 00:01:53.040]  ipad iphone
[00:01:53.040 --> 00:01:55.040]  衣服等等
[00:01:55.040 --> 00:01:57.040]  那麼這些地主
[00:01:57.040 --> 00:01:59.040]  拜偶像的
[00:01:59.040 --> 00:02:01.040]  通通都要來燒這些錢
[00:02:01.040 --> 00:02:03.040]  有時候我還在
[00:02:03.040 --> 00:02:05.040]  長洲的殯儀館
[00:02:05.040 --> 00:02:07.040]  因為它是在空曠的地
[00:02:07.040 --> 00:02:09.040]  有時候它是公開的
[00:02:09.040 --> 00:02:11.040]  所以他們還燒
[00:02:11.040 --> 00:02:13.040]  紙的房子
[00:02:13.040 --> 00:02:15.040]  紙的車還有紙的用人
[00:02:15.040 --> 00:02:17.040]  所以就燒很多這些紙
[00:02:17.040 --> 00:02:19.040]  但是淵源是怎麼來的呢
[00:02:19.040 --> 00:02:21.040]  據說古時有一個
[00:02:21.040 --> 00:02:23.040]  秀才
[00:02:23.040 --> 00:02:25.040]  他叫游文一
[00:02:25.040 --> 00:02:27.040]  他跟其他秀才的故事都是一樣的
[00:02:27.040 --> 00:02:29.040]  就是苦讀了十多年
[00:02:29.040 --> 00:02:31.040]  但是都是沒有辦法考上狀元
[00:02:31.040 --> 00:02:35.040]  但是後來他就
[00:02:35.040 --> 00:02:37.040]  決定不繼續去讀了
[00:02:37.040 --> 00:02:39.040]  他就去當一個商人
[00:02:39.040 --> 00:02:41.040]  後來他就
[00:02:41.040 --> 00:02:43.040]  在一個偉大的
[00:02:43.040 --> 00:02:45.040]  發明家蔡侖的門下
[00:02:45.040 --> 00:02:47.040]  他就去學藝
[00:02:47.040 --> 00:02:49.040]  學做什麼呢
[00:02:49.040 --> 00:02:51.040]  就是造紙
[00:02:51.040 --> 00:02:53.040]  學了這個技術之後
[00:02:53.040 --> 00:02:55.040]  他也得到蔡侖
[00:02:55.040 --> 00:02:57.040]  非常的器重
[00:02:57.040 --> 00:02:59.040]  因為他很聰明
[00:02:59.040 --> 00:03:01.040]  後來沒多久
[00:03:01.040 --> 00:03:03.040]  蔡侖就過世了
[00:03:03.040 --> 00:03:05.040]  然後秀才就承接了
[00:03:05.040 --> 00:03:07.040]  他整個造紙的事業
[00:03:07.040 --> 00:03:09.040]  而且他造的紙
[00:03:09.040 --> 00:03:11.040]  後來也做得又好又多
[00:03:11.040 --> 00:03:13.040]  不過當時
[00:03:13.040 --> 00:03:15.040]  用紙的需求量
