
[00:00:00.000 --> 00:00:02.600]  讓我們一起低頭禱告
[00:00:02.600 --> 00:00:12.440]  天父,你說得救在乎歸回、安息
[00:00:12.440 --> 00:00:17.480]  得力在乎平靜、安穩
[00:00:17.480 --> 00:00:22.600]  感恩的就是祢賜給我們都有屬靈的家
[00:00:22.600 --> 00:00:26.880]  我們是屬神的子民
[00:00:26.880 --> 00:00:34.200]  當如何與屬靈的家相處
[00:00:34.200 --> 00:00:42.800]  以致我們能夠在其中得到安恕、得到力量
[00:00:42.800 --> 00:00:47.080]  我們又如何盡我們的力量
[00:00:47.080 --> 00:00:52.640]  愛護、發展屬靈的家
[00:00:52.640 --> 00:01:01.640]  讓我們的教會在社會、在國家有明燈一樣的影響
[00:01:01.640 --> 00:01:10.520]  父啊,願祢透過今日的經文幫我們
[00:01:10.520 --> 00:01:14.280]  聽我們祈禱奉耶穌的名
[00:01:14.280 --> 00:01:24.280]  頂天會屬神子民的禱告這個題目事實上牽涉的範圍很廣闊
[00:01:24.280 --> 00:01:29.520]  但是剛剛屬靈教師所讀的經文
[00:01:29.520 --> 00:01:32.520]  就這段經文來說
[00:01:32.520 --> 00:01:38.120]  是寄述但以理為了屬神的國度
[00:01:38.120 --> 00:01:42.920]  他的國度以色列和猶大祈禱
[00:01:42.920 --> 00:01:48.480]  所以我們就在經文本身而言
[00:01:48.480 --> 00:01:55.720]  我們就要將屬神子民的禱告範圍收窄
[00:01:55.720 --> 00:02:01.880]  至到我們可以如何為我們的群體禱告
[00:02:01.880 --> 00:02:07.320]  這個是按照今日的經文所解釋的
[00:02:07.320 --> 00:02:13.760]  今日很多的信徒雖然在理性上
[00:02:13.760 --> 00:02:22.920]  是明白神希望我們將教會當為他們屬靈的家
[00:02:22.920 --> 00:02:25.920]  但是在很多時候
[00:02:25.920 --> 00:02:30.520]  我們都會很容易將我們和教會的關係
[00:02:30.520 --> 00:02:35.520]  視為消費者和銷售店的關係
[00:02:35.520 --> 00:02:44.520]  或者只是能夠提供個人膳食的飯堂
[00:02:44.520 --> 00:02:50.520]  當教會的講壇未能使我們滿意
[00:02:50.520 --> 00:02:57.120]  或者在教會裏面未能夠得到足夠的餵養的時候
[00:02:57.120 --> 00:03:03.120]  我們就很容易離開教會去另一個地方
[00:03:03.120 --> 00:03:08.120]  而沒有為自己屬靈的家祈禱
[00:03:08.120 --> 00:03:10.120]  弟兄姊妹
[00:03:10.120 --> 00:03:18.720]  那就不要說為教會屬靈的家牽動什麼感情
[00:03:18.720 --> 00:03:23.120]  或者為教會祈禱或者去盡一分力了
[00:03:23.120 --> 00:03:25.120]  對不對?
[00:03:25.120 --> 00:03:30.520]  當然我們知道只要按照真理運行的教會
[00:03:30.520 --> 00:03:32.520]  都是神的家
[00:03:32.520 --> 00:03:34.520]  但是親愛的
[00:03:34.520 --> 00:03:42.520]  既然神在我們此時此刻特定的人生階段
[00:03:42.520 --> 00:03:48.520]  將這個教會或者任何一個教會安排給你
[00:03:48.520 --> 00:03:51.520]  讓我們前去
[00:03:51.520 --> 00:03:53.520]  請記住
[00:03:53.520 --> 00:03:59.520]  祂就當然希望我們能夠將我們所返的教會
[00:03:59.520 --> 00:04:03.520]  或者說封聖家
[00:04:03.520 --> 00:04:08.520]  視作我們屬靈的家
[00:04:08.520 --> 00:04:12.520]  讓我們看一看今天的經文
[00:04:12.520 --> 00:04:18.520]  期望能夠使我們一起作出屬靈的反省
[00:04:18.520 --> 00:04:25.520]  讓今天的道更新我們和教會的關係
[00:04:25.520 --> 00:04:27.520]  好不好?弟兄姊妹
[00:04:29.520 --> 00:04:31.520]  師母時時煮飯
[00:04:31.520 --> 00:04:35.520]  為何無端說這件事呢?
[00:04:35.520 --> 00:04:42.520]  我總不明白為何樓下附近的人煮飯很香
[00:04:42.520 --> 00:04:44.520]  那些菜非常香
[00:04:44.520 --> 00:04:51.520]  不知為何魚當然比我廚房的魚大味
[00:04:51.520 --> 00:04:54.520]  雞蛋總是非常香
[00:04:54.520 --> 00:04:59.520]  我便說很香,不知樓下的人煮什麼
[00:04:59.520 --> 00:05:01.520]  這麼香,什麼都香
[00:05:01.520 --> 00:05:03.520]  師母說:什麼?
[00:05:03.520 --> 00:05:05.520]  一個問題,我便回答:沒什麼
[00:05:05.520 --> 00:05:08.520]  其實很香的
[00:05:08.520 --> 00:05:10.520]  不過你也不差
[00:05:10.520 --> 00:05:14.520]  當然可以繼續努力
[00:05:14.520 --> 00:05:16.520]  不過真的,弟兄姊妹
[00:05:16.520 --> 00:05:17.520]  沒有用的
[00:05:17.520 --> 00:05:20.520]  隔離的飯香有什麼用呢?
[00:05:20.520 --> 00:05:23.520]  有香味沒有關係
[00:05:23.520 --> 00:05:26.520]  隔離飯多香都好
[00:05:26.520 --> 00:05:30.520]  你不會因為我們的飯不夠好
[00:05:30.520 --> 00:05:33.520]  你就離開自己的家
[00:05:33.520 --> 00:05:34.520]  去到隔離吃飯
[00:05:34.520 --> 00:05:37.520]  或者甚至我不去自己的家
[00:05:37.520 --> 00:05:39.520]  一直在另一個地方住
[00:05:39.520 --> 00:05:42.520]  隔離的飯,縱然多香都好
[00:05:42.520 --> 00:05:46.520]  和我們沒有感情的關係
[00:05:46.520 --> 00:05:48.520]  是不是?弟兄姊妹
[00:05:48.520 --> 00:05:51.520]  讓我們今天進入經文之前
[00:05:51.520 --> 00:05:53.520]  有三個大綱
[00:05:53.520 --> 00:05:55.520]  請大家留意
[00:05:55.520 --> 00:05:57.520]  很容易記的
[00:05:57.520 --> 00:05:59.520]  一至四節
[00:05:59.520 --> 00:06:04.520]  為神家情牽動
[00:06:04.520 --> 00:06:06.520]  記住,六個字
[00:06:06.520 --> 00:06:09.520]  為神家
[00:06:09.520 --> 00:06:10.520]  什麼字?
[00:06:10.520 --> 00:06:13.520]  情牽動
[00:06:13.520 --> 00:06:15.520]  一至四節
[00:06:15.520 --> 00:06:17.520]  五至十四節
[00:06:17.520 --> 00:06:27.520]  與神家深認同
[00:06:27.520 --> 00:06:28.520]  第三
[00:06:28.520 --> 00:06:30.520]  十五至十九節
[00:06:30.520 --> 00:06:33.520]  為神家求憐憫
[00:06:33.520 --> 00:06:35.520]  重複
[00:06:35.520 --> 00:06:36.520]  一至四節
[00:06:36.520 --> 00:06:39.520]  為神家情牽動
[00:06:39.520 --> 00:06:41.520]  五至十四節
[00:06:41.520 --> 00:06:44.520]  與神家深認同
[00:06:44.520 --> 00:06:46.520]  十五至十九節
[00:06:46.520 --> 00:06:52.520]  為神家求憐憫
[00:06:52.520 --> 00:06:54.520]  這一段經文
[00:06:54.520 --> 00:06:56.520]  剛剛所讀的經文
[00:06:56.520 --> 00:06:58.520]  發生的時間是
[00:06:58.520 --> 00:07:01.520]  主前五百三十八年
[00:07:01.520 --> 00:07:03.520]  即是大利烏的元年
[00:07:03.520 --> 00:07:10.520]  是但爾利被擄到巴比倫之後的六十七年
[00:07:10.520 --> 00:07:13.520]  這個日子是重要的
[00:07:13.520 --> 00:07:14.520]  親愛的弟兄姊妹
[00:07:14.520 --> 00:07:18.520]  但爾利在被擄到遠方
[00:07:18.520 --> 00:07:21.520]  為已經遭到亡國
[00:07:21.520 --> 00:07:24.520]  遙遠的耶路撒冷
[00:07:24.520 --> 00:07:25.520]  猶大
[00:07:25.520 --> 00:07:32.520]  以色列上帝自己的國度得著復興而祈禱
[00:07:32.520 --> 00:07:37.520]  但爾利可能因為讀到先知耶利米
[00:07:37.520 --> 00:07:41.520]  在二十五章十一至十二節
[00:07:41.520 --> 00:07:44.520]  或者是二十九章
[00:07:44.520 --> 00:07:46.520]  不跟大家讀了
[00:07:46.520 --> 00:07:49.520]  知道神復興以色列
[00:07:49.520 --> 00:07:53.520]  是從愛邦之地釋放他們
[00:07:53.520 --> 00:07:56.520]  歸回故土的時候
[00:07:56.520 --> 00:07:59.520]  即是由亡國開始計算
[00:07:59.520 --> 00:08:02.520]  七十年就快到了
[00:08:02.520 --> 00:08:04.520]  就是說耶利米說
[00:08:04.520 --> 00:08:06.520]  七十年之後
[00:08:06.520 --> 00:08:09.520]  你們會被釋放回故土
[00:08:09.520 --> 00:08:13.520]  於是但爾利就禁食祈禱
[00:08:13.520 --> 00:08:15.520]  為他的同胞的罪
[00:08:15.520 --> 00:08:17.520]  向神祈求
[00:08:17.520 --> 00:08:21.520]  期望這個解救的時候
[00:08:21.520 --> 00:08:23.520]  快點實現
[00:08:23.520 --> 00:08:25.520]  不要再拖延了
[00:08:25.520 --> 00:08:26.520]  弟兄姊妹
[00:08:26.520 --> 00:08:29.520]  六十七年還有三年
[00:08:29.520 --> 00:08:32.520]  其實在一百年之後
[00:08:32.520 --> 00:08:40.520]  以斯拉尼希米都有類似為上帝的國度
[00:08:40.520 --> 00:08:42.520]  禱告的經文
[00:08:42.520 --> 00:08:44.520]  而這些禱告
[00:08:44.520 --> 00:08:48.520]  但爾利、以斯拉尼希米的屬神的人禱告
[00:08:48.520 --> 00:08:51.520]  就是應驗了更早之前
[00:08:51.520 --> 00:08:55.520]  所羅門在建殿之後的預言禱告
[00:08:55.520 --> 00:08:58.520]  列王記上八章三十三、三十四
[00:08:58.520 --> 00:09:00.520]  或者是四十六至五十節
[00:09:00.520 --> 00:09:02.520]  這些禱告都是這樣的
