
[00:00:00.000 --> 00:00:01.240]  我們低頭祈禱
[00:00:01.240 --> 00:00:06.560]  將我們多謝你來給我們
[00:00:06.560 --> 00:00:09.080]  今早雖然天氣不太好
[00:00:09.080 --> 00:00:11.240]  但我們都有機會來到敬拜你
[00:00:11.240 --> 00:00:13.360]  用詩歌讚美你
[00:00:13.360 --> 00:00:17.360]  主啊求你接納我們的敬拜
[00:00:17.360 --> 00:00:18.440]  我們的讚美
[00:00:18.440 --> 00:00:21.160]  求你在這一刻安靜我們的心
[00:00:21.160 --> 00:00:22.680]  對我們每一個人說話
[00:00:22.680 --> 00:00:25.240]  我們祈禱奉主耶穌基督名求
[00:00:25.240 --> 00:00:26.240]  下門
[00:00:26.960 --> 00:00:30.240]  今天是培訓主日
[00:00:30.240 --> 00:00:34.200]  我想想究竟講什麼道呢
[00:00:34.200 --> 00:00:38.080]  我想想培訓就是讀聖經
[00:00:38.080 --> 00:00:41.040]  學習聖經學習遵守神的話語
[00:00:41.040 --> 00:00:43.840]  我就想到這一段經文
[00:00:43.840 --> 00:00:45.880]  就是《以斯拉七章》第十節
[00:00:45.880 --> 00:00:48.600]  因為以斯拉是一個很好的例子
[00:00:48.600 --> 00:00:50.680]  他想做的事情
[00:00:50.680 --> 00:00:53.160]  以及他最後做到的事情
[00:00:53.160 --> 00:00:55.520]  是一個很好的鼓勵給我們的
[00:00:57.000 --> 00:01:00.120]  首先 剛才那段經文
[00:01:00.120 --> 00:01:01.680]  以斯拉回到耶路撒冷
[00:01:01.680 --> 00:01:03.520]  那一年我們知道
[00:01:03.520 --> 00:01:07.040]  應該是主前四百五十七年
[00:01:07.040 --> 00:01:09.600]  那麼這個數字是用來做什麼的呢
[00:01:09.600 --> 00:01:11.680]  實在意思即是說
[00:01:11.680 --> 00:01:16.440]  聖殿已經重建了五十八年
[00:01:16.440 --> 00:01:18.080]  所以
[00:01:18.080 --> 00:01:22.080]  一代 可能兩代過了之後
[00:01:22.080 --> 00:01:24.720]  以斯拉才回到耶路撒冷
[00:01:24.720 --> 00:01:29.160]  所以是離開以斯拉的前那一部分
[00:01:29.160 --> 00:01:31.600]  最低限度是五十八年
[00:01:31.600 --> 00:01:34.600]  那麼剛才我們讀經文
[00:01:34.600 --> 00:01:37.040]  就說以斯拉是定治的
[00:01:37.040 --> 00:01:39.680]  他決定
[00:01:39.680 --> 00:01:41.400]  他決定什麼呢
[00:01:41.400 --> 00:01:43.880]  他決定是學習
[00:01:43.880 --> 00:01:46.280]  考究 學習神的話語
[00:01:46.280 --> 00:01:51.360]  接著他決定是遵行神的話語
[00:01:51.880 --> 00:01:55.080]  和最後他決定教導神的話語
[00:01:55.080 --> 00:01:58.760]  那麼我就跟著這三個句子
[00:01:58.760 --> 00:02:00.920]  來講我這篇道的了
[00:02:00.920 --> 00:02:04.880]  那麼首先去定義 是不是
[00:02:04.880 --> 00:02:06.360]  或者去決定
[00:02:06.360 --> 00:02:08.840]  以斯拉不是好像我有些
[00:02:08.840 --> 00:02:10.040]  我在神學院那裡教書
[00:02:10.040 --> 00:02:12.320]  有些人就是
[00:02:12.320 --> 00:02:13.000]  不是有些人
[00:02:13.000 --> 00:02:15.720]  學生是要讀的 是不是
[00:02:15.720 --> 00:02:17.200]  那麼要考試
[00:02:17.200 --> 00:02:18.480]  那麼要背書的
[00:02:18.480 --> 00:02:20.160]  那麼他們背 他們讀
[00:02:20.160 --> 00:02:22.240]  那個原因就是想拿個A的
[00:02:22.240 --> 00:02:24.360]  但是以斯拉不是
[00:02:24.360 --> 00:02:25.560]  因為沒有人考他
[00:02:25.560 --> 00:02:26.760]  他不需要拿個A
[00:02:26.760 --> 00:02:28.680]  所以我們大多數人坐在這裡
[00:02:28.680 --> 00:02:30.040]  都是一樣的
[00:02:30.040 --> 00:02:31.400]  我們讀神的話語
[00:02:31.400 --> 00:02:33.600]  不是因為我們想拿個A
[00:02:33.600 --> 00:02:35.280]  是有另外一個意思的
[00:02:35.280 --> 00:02:36.600]  另一個原因
[00:02:36.600 --> 00:02:38.520]  那個原因就是
[00:02:38.520 --> 00:02:40.920]  我們在生命之中有很多角色的
[00:02:40.920 --> 00:02:43.280]  我們是別人的兒女
[00:02:43.280 --> 00:02:46.160]  可能是父母
[00:02:46.160 --> 00:02:48.080]  是學生
[00:02:48.080 --> 00:02:49.360]  朋友
[00:02:49.360 --> 00:02:51.200]  教會的會友
[00:02:51.200 --> 00:02:54.240]  但是我們每個人最重要的角色
[00:02:54.240 --> 00:02:55.680]  就是
[00:02:55.680 --> 00:02:58.080]  主耶穌基督的門徒
[00:02:58.080 --> 00:03:00.720]  或者我們說神的僕人
[00:03:00.720 --> 00:03:03.120]  門徒就當然要跟從
[00:03:03.120 --> 00:03:03.880]  就是老師
[00:03:03.880 --> 00:03:05.360]  那個老師就是主耶穌 是不是
[00:03:05.360 --> 00:03:06.880]  學習
[00:03:06.880 --> 00:03:09.960]  如果我們說我們是神的僕人
[00:03:09.960 --> 00:03:11.120]  那麼我們最重要的
[00:03:11.120 --> 00:03:13.080]  就是看看主人
[00:03:13.080 --> 00:03:15.760]  就是怎麼樣的
[00:03:15.760 --> 00:03:17.680]  以及祂想要什麼
[00:03:18.640 --> 00:03:20.560]  這裡實際上是有一個問題的
[00:03:20.560 --> 00:03:21.080]  為什麼呢
[00:03:21.080 --> 00:03:22.560]  因為很多人
[00:03:22.560 --> 00:03:24.280]  實際上學習
[00:03:24.280 --> 00:03:28.320]  就不是看一本書來學的
[00:03:28.320 --> 00:03:29.560]  大家 我不知道
[00:03:29.560 --> 00:03:32.560]  應該每個人都有智能手機
[00:03:32.560 --> 00:03:33.360]  智能電話
[00:03:33.360 --> 00:03:34.960]  那麼你第一次拿起智能電話
[00:03:34.960 --> 00:03:37.200]  不是很懂得那些功能
[00:03:37.200 --> 00:03:39.360]  或者現在出了什麼WhatsApp
[00:03:39.360 --> 00:03:41.200]  有些新的功能
[00:03:41.200 --> 00:03:42.000]  大家不懂
[00:03:42.000 --> 00:03:43.760]  不是很懂的
[00:03:43.760 --> 00:03:46.000]  大多數是怎麼做的
[00:03:46.000 --> 00:03:47.840]  拿一本書出來看
[00:03:47.840 --> 00:03:50.640]  我相信很多人就遞電話給別人
[00:03:50.640 --> 00:03:51.240]  接著問
[00:03:51.240 --> 00:03:52.920]  是怎麼搞的
[00:03:52.920 --> 00:03:55.320]  接著就叫別人教
[00:03:55.320 --> 00:03:55.960]  是的
