
[00:00:00.000 --> 00:00:02.000]  各位弟子平安
[00:00:02.000 --> 00:00:04.000]  今天是母親節
[00:00:04.000 --> 00:00:06.000]  剛才我們的雙禮
[00:00:06.000 --> 00:00:08.000]  少年姊妹祝賀了大家
[00:00:08.000 --> 00:00:10.000]  我們在這裏借這個機會
[00:00:10.000 --> 00:00:12.000]  來祝賀每一位的媽媽
[00:00:12.000 --> 00:00:14.000]  每一位的母親
[00:00:14.000 --> 00:00:16.000]  母親節快樂
[00:00:16.000 --> 00:00:18.000]  也盼望上帝所賜給我們的健康
[00:00:18.000 --> 00:00:20.000]  平安和喜樂
[00:00:20.000 --> 00:00:22.000]  都時刻與我們同在
[00:00:22.000 --> 00:00:24.000]  我們更加祝願每一位做子女的
[00:00:24.000 --> 00:00:26.000]  有著上帝給你的愛
[00:00:26.000 --> 00:00:28.000]  以致我們有能力
[00:00:28.000 --> 00:00:30.000]  向我們的媽媽
[00:00:30.000 --> 00:00:32.000]  向我們的母親
[00:00:32.000 --> 00:00:34.000]  來表達我們一份的孝心和謝意
[00:00:34.000 --> 00:00:36.000]  今天和大家分享的經文
[00:00:36.000 --> 00:00:38.000]  就是
[00:00:38.000 --> 00:00:40.000]  《約翰福音》十五章一至八節
[00:00:40.000 --> 00:00:42.000]  我相信如果弟兄姊妹
[00:00:42.000 --> 00:00:44.000]  已經回教一段日子
[00:00:44.000 --> 00:00:46.000]  或者你已經是一位
[00:00:46.000 --> 00:00:48.000]  很資深的信徒
[00:00:48.000 --> 00:00:50.000]  相信這段經文
[00:00:50.000 --> 00:00:52.000]  對你來說並不陌生
[00:00:52.000 --> 00:00:54.000]  甚至上你可能會識得半天
[00:00:54.000 --> 00:00:56.000]  那究竟
[00:00:56.000 --> 00:00:58.000]  今天
[00:00:58.000 --> 00:01:00.000]  上帝要藉著這段經文
[00:01:00.000 --> 00:01:02.000]  來向我們講什麼說話
[00:01:02.000 --> 00:01:04.000]  給我們什麼的亮光呢
[00:01:04.000 --> 00:01:06.000]  我們首先低頭去祈禱
[00:01:06.000 --> 00:01:12.000]  親愛的姐姐感謝你
[00:01:12.000 --> 00:01:14.000]  感謝你再次的招敘我們
[00:01:14.000 --> 00:01:16.000]  在你的聖殿當中去敬拜
[00:01:16.000 --> 00:01:18.000]  我們知道有部分弟兄姊妹
[00:01:18.000 --> 00:01:20.000]  在網上參與
[00:01:20.000 --> 00:01:22.000]  但我們深信無論在哪個地方
[00:01:22.000 --> 00:01:24.000]  只要我們
[00:01:24.000 --> 00:01:26.000]  能夠專注在你的面前
[00:01:26.000 --> 00:01:28.000]  你都會閱納我們的敬拜
[00:01:28.000 --> 00:01:30.000]  請我們懇求
[00:01:30.000 --> 00:01:32.000]  你的靈去幫助我們
[00:01:32.000 --> 00:01:34.000]  因為你的話語
[00:01:34.000 --> 00:01:36.000]  是由靈去寫成的
[00:01:36.000 --> 00:01:38.000]  所以懇求聖靈你
[00:01:38.000 --> 00:01:40.000]  去幫助我們
[00:01:40.000 --> 00:01:42.000]  有著你所賜的悟性
[00:01:42.000 --> 00:01:44.000]  以致能夠明白你話語中的奧秘
