
[00:00:00.000 --> 00:00:02.420]  各位靈姐妹
[00:00:02.420 --> 00:00:06.040]  今天我們先在神的面前領受祂的話語
[00:00:06.040 --> 00:00:08.260]  我們一起禱告
[00:00:08.260 --> 00:00:09.720]  主我們多謝祢
[00:00:09.720 --> 00:00:11.460]  透過聖三一的主日
[00:00:11.460 --> 00:00:15.360]  我們再一次思想祢三位一體的真理
[00:00:15.360 --> 00:00:20.160]  也思想神你們三位一體的關係
[00:00:20.160 --> 00:00:22.020]  父差遣子
[00:00:22.020 --> 00:00:23.120]  子差遣聖
[00:00:23.120 --> 00:00:24.500]  父子差遣聖靈
[00:00:24.500 --> 00:00:27.520]  來到世界去實踐救恩
[00:00:27.520 --> 00:00:31.620]  也願主我們今天領受祢的差遣
[00:00:31.620 --> 00:00:33.600]  好像昔日一樣
[00:00:33.600 --> 00:00:34.900]  祢跟門徒說
[00:00:34.900 --> 00:00:37.020]  真的要去洗萬民
[00:00:37.020 --> 00:00:38.780]  作祢的門徒
[00:00:38.780 --> 00:00:41.620]  主願我們今天領受祢的差遣
[00:00:41.620 --> 00:00:44.240]  也繼續將福音傳遍天下
[00:00:44.240 --> 00:00:47.840]  禱告奉基督耶穌的聖名
[00:00:47.840 --> 00:00:50.760]  今天我們思想的訊息是大使命
[00:00:50.760 --> 00:00:54.560]  耶穌臨離開世界之前的一個吩咐
[00:00:54.560 --> 00:00:58.480]  四福音和《使徒行傳》都有記載
[00:00:58.480 --> 00:01:01.360]  所以如果大家有興趣可以看
[00:01:01.360 --> 00:01:04.420]  有五個版本的《大使命》
[00:01:04.420 --> 00:01:09.160]  你也可以翻查一下
[00:01:09.160 --> 00:01:10.800]  上網看看
[00:01:10.800 --> 00:01:15.900]  有六篇文章叫做《大使命五重奏》
[00:01:15.900 --> 00:01:20.180]  也是九龍城堂林萊維牧師寫的
[00:01:20.180 --> 00:01:22.720]  當然現在就不要看了
[00:01:22.720 --> 00:01:27.420]  回家自己Google就找到了
[00:01:27.420 --> 00:01:29.260]  《晚海福音》二十八章
[00:01:29.260 --> 00:01:33.440]  其實是我們一句很熟悉的經文
[00:01:33.440 --> 00:01:37.740]  描繪了大使命有三個很重要的部分
[00:01:37.740 --> 00:01:40.740]  就是權柄、使命和應許
[00:01:40.740 --> 00:01:43.660]  我就用這三個部分作為今天的講題
[00:01:43.660 --> 00:01:46.920]  大使命的權柄、使命和應許
[00:01:46.920 --> 00:01:49.220]  我也想繼續讀一次
[00:01:49.220 --> 00:01:51.860]  很清楚的我們再領受這個說話
[00:01:51.860 --> 00:01:55.240]  我們一起讀二十八章十六節
[00:02:21.860 --> 00:02:37.580]  其實如果你深入去看《大使命》
[00:02:37.580 --> 00:02:40.780]  你會發現其實上帝已經透過《大使命》
[00:02:40.780 --> 00:02:44.040]  將整個教會要做的事情都寫出來
[00:02:44.040 --> 00:02:47.180]  《大使命》裏面包含了敬拜耶穌
[00:02:47.180 --> 00:02:49.060]  我們看到他們一群門徒
[00:02:49.060 --> 00:02:52.460]  去到耶穌所約定的山去敬拜耶穌
[00:02:52.460 --> 00:02:56.680]  敬拜是一個很重要的我們要做的事
[00:02:56.680 --> 00:02:59.720]  教會也是要去使萬民作主的門徒
[00:02:59.720 --> 00:03:01.740]  要傳福音給萬民
[00:03:01.740 --> 00:03:05.000]  教會也要舉行聖禮
[00:03:05.000 --> 00:03:07.940]  將人帶入耶穌基督的身體
[00:03:07.940 --> 00:03:09.460]  透過洗禮
[00:03:09.460 --> 00:03:11.900]  透過奉父子的名
[00:03:11.900 --> 00:03:15.500]  將人洗入基督的身體裏面
[00:03:15.500 --> 00:03:19.300]  最後我們要將耶穌所說的教訓
[00:03:19.300 --> 00:03:21.860]  完全教導人去進行
[00:03:21.860 --> 00:03:24.180]  不只是聽,而是進行
[00:03:24.180 --> 00:03:26.580]  所以這是一生之久
