
[00:00:00.000 --> 00:00:04.160]  上一次和大家在《歷代至上》第十二章這段經文
[00:00:04.160 --> 00:00:05.880]  我們一起看到
[00:00:05.880 --> 00:00:07.360]  以色列眾民
[00:00:07.360 --> 00:00:11.520]  就是所有的十二支派的以色列民
[00:00:11.520 --> 00:00:13.400]  他們都來聚集
[00:00:13.400 --> 00:00:14.680]  去到希伯倫
[00:00:14.680 --> 00:00:18.640]  為了要來將大衛
[00:00:18.640 --> 00:00:20.760]  就是神所揀選的
[00:00:20.760 --> 00:00:23.840]  這位以色列的君王
[00:00:23.840 --> 00:00:25.640]  大家來擁納他作王
[00:00:25.640 --> 00:00:27.640]  當時是一個過渡時間
[00:00:27.640 --> 00:00:30.160]  從訴羅王
[00:00:30.160 --> 00:00:32.880]  神將他帶走了
[00:00:32.880 --> 00:00:36.160]  然後大衛出來
[00:00:36.160 --> 00:00:39.240]  以致所有的眾民
[00:00:39.240 --> 00:00:41.240]  現在都認定神的旨意
[00:00:41.240 --> 00:00:43.560]  要來擁納大衛作王
[00:00:43.560 --> 00:00:45.440]  照著神的吩咐
[00:00:45.440 --> 00:00:46.760]  照著神的旨意
[00:00:46.760 --> 00:00:52.680]  來將大衛成為以色列全民的君
[00:00:52.680 --> 00:00:55.600]  今天這個就好像我們每一個信徒
[00:00:55.600 --> 00:00:57.600]  所有屬神的子民
[00:00:57.600 --> 00:00:58.640]  在神的國裏
[00:00:58.640 --> 00:01:00.240]  我們都是神的兒女
[00:01:00.240 --> 00:01:02.360]  我們都是天國的大使
[00:01:02.360 --> 00:01:04.440]  我們都是神國的精兵
[00:01:04.440 --> 00:01:07.000]  但我們更加成為一隊
[00:01:07.000 --> 00:01:08.440]  全以色列
[00:01:08.440 --> 00:01:11.600]  就好像全個神的國度的軍隊
[00:01:11.600 --> 00:01:13.040]  來走在一起
[00:01:13.040 --> 00:01:14.440]  走在一起做甚麼呢?
[00:01:14.440 --> 00:01:17.640]  我們就是擁納這位大衛的後裔
[00:01:17.640 --> 00:01:19.480]  耶穌基督做王
[00:01:19.480 --> 00:01:20.880]  這是神的旨意
[00:01:20.880 --> 00:01:22.320]  是神的旨意
[00:01:22.320 --> 00:01:25.360]  是在舊約裏面眾多的應許
[00:01:25.360 --> 00:01:26.600]  去到新約的時候
[00:01:26.600 --> 00:01:28.320]  當耶穌基督降生
[00:01:28.320 --> 00:01:30.760]  他說這就是阿伯拉罕的子孫
[00:01:30.760 --> 00:01:32.160]  大衛的後裔
[00:01:32.160 --> 00:01:34.440]  我們一同來知道
[00:01:34.440 --> 00:01:38.440]  所有天上地下的權柄都要屬於祂
[00:01:38.440 --> 00:01:40.240]  祂是天國的君王
[00:01:40.240 --> 00:01:41.880]  祂是萬王之王
[00:01:41.880 --> 00:01:42.960]  萬主之主
[00:01:42.960 --> 00:01:44.360]  我們每一個信徒
[00:01:44.360 --> 00:01:45.840]  都是這樣存著一個心
[00:01:45.840 --> 00:01:46.960]  來到神的面前
[00:01:46.960 --> 00:01:49.120]  我們來擁納基督為王
[00:01:49.120 --> 00:01:52.560]  讓祂來得著當德的榮耀讚美
[00:01:52.560 --> 00:01:54.320]  以祂為我們的元帥
[00:01:54.320 --> 00:01:56.840]  以祂為我們敬拜的對象
[00:01:56.840 --> 00:01:59.120]  因為所有一切神的豐盛
[00:01:59.120 --> 00:02:01.000]  都在耶穌基督裏面
[00:02:01.000 --> 00:02:03.640]  我們從這段經文繼續來看看
[00:02:03.640 --> 00:02:05.080]  上帝的軍隊
[00:02:05.080 --> 00:02:06.640]  究竟有甚麼特質呢?
[00:02:06.640 --> 00:02:07.520]  我們上個星期
[00:02:07.520 --> 00:02:09.040]  上一次講道的時候
[00:02:09.040 --> 00:02:10.600]  講了有幾個特質
[00:02:10.600 --> 00:02:12.840]  這個特質就是幫助我們明白
[00:02:12.840 --> 00:02:15.280]  為甚麼這隊以色列的軍隊
[00:02:15.280 --> 00:02:18.600]  能夠好像上帝的軍隊一樣呢?
[00:02:18.600 --> 00:02:21.640]  如果我們都擁有這些特質
[00:02:21.640 --> 00:02:22.640]  我們
[00:02:22.640 --> 00:02:25.200]  靈良堂的弟兄姊妹
[00:02:25.200 --> 00:02:28.480]  就可以好像上帝的軍隊一樣
[00:02:28.480 --> 00:02:30.920]  這些都是我們一起來學習
[00:02:30.920 --> 00:02:32.920]  以致我們真的能夠活出
[00:02:32.920 --> 00:02:35.560]  上帝軍隊的樣式
[00:02:35.560 --> 00:02:38.400]  我們一同來照著聖經的吩咐
[00:02:38.400 --> 00:02:40.840]  來建立神的國度
[00:02:40.840 --> 00:02:43.120]  擁納基督為王
[00:02:43.120 --> 00:02:44.200]  我們看看這段經文
[00:02:44.200 --> 00:02:44.920]  我們再讀一次
[00:02:44.920 --> 00:02:48.240]  因為都隔了一兩個星期
[00:02:48.240 --> 00:02:52.960]  我們重溫一下由二十二節到四十節
[00:02:52.960 --> 00:02:53.960]  這段經文
[00:02:53.960 --> 00:02:55.520]  讓我們再一次溫習
[00:02:55.520 --> 00:02:58.560]  來體會當中所記載的
[00:02:58.560 --> 00:03:00.400]  這些特別的字眼
[00:03:00.400 --> 00:03:02.240]  以致我們來了解
[00:03:02.240 --> 00:03:04.920]  這段經文對我們的意義
[00:03:04.920 --> 00:03:06.600]  他們充滿著
[00:03:06.600 --> 00:03:07.760]  很大的銳氣
[00:03:07.760 --> 00:03:09.440]  如果大家留意到
[00:03:09.440 --> 00:03:11.360]  這段經文的記載
[00:03:11.360 --> 00:03:13.920]  以歡樂為結束
[00:03:13.920 --> 00:03:16.720]  他們充滿著很踴躍的心
[00:03:16.720 --> 00:03:18.640]  很有士氣
[00:03:18.640 --> 00:03:21.000]  一開始這裡就說
[00:03:21.000 --> 00:03:23.200]  他們成了大軍
[00:03:23.200 --> 00:03:26.520]  有三十萬的大軍
[00:03:26.520 --> 00:03:28.840]  與上帝的軍隊一樣
[00:03:28.840 --> 00:03:30.600]  這句說話最好
[00:03:30.600 --> 00:03:32.800]  說真的很有
[00:03:32.800 --> 00:03:35.920]  上帝軍隊的質素
[00:03:35.920 --> 00:03:37.840]  我們看見
[00:03:37.840 --> 00:03:39.520]  上帝的軍隊
[00:03:39.520 --> 00:03:40.480]  好像什麼呢
[00:03:40.480 --> 00:03:43.600]  我們一起來學習
[00:03:43.600 --> 00:03:47.760]  叫我們好像上帝的軍隊一樣
[00:03:47.760 --> 00:03:49.000]  第一我們看見
[00:03:49.000 --> 00:03:51.720]  在上次我們說過的
[00:03:51.720 --> 00:03:54.000]  他們裝備充足
[00:03:54.000 --> 00:03:55.360]  大家留意剛才的經文
[00:03:55.360 --> 00:03:56.800]  很多地方都提到
[00:03:56.800 --> 00:03:59.240]  他們是預備打仗
[00:03:59.240 --> 00:04:01.320]  能用各樣的兵器
[00:04:01.320 --> 00:04:03.560]  他們是大能的勇士
[00:04:03.560 --> 00:04:06.320]  他們是裝備整齊的
[00:04:06.320 --> 00:04:08.800]  所以他們能夠運用不同的兵器
[00:04:08.800 --> 00:04:10.880]  裝備整齊
[00:04:10.880 --> 00:04:14.040]  這代表是有裝備的
[00:04:14.040 --> 00:04:15.600]  所以我們很感謝神
[00:04:15.600 --> 00:04:17.440]  我們基督徒
[00:04:17.440 --> 00:04:20.520]  來接受門徒的訓練
[00:04:20.520 --> 00:04:23.040]  上各樣的訓練課程
[00:04:23.040 --> 00:04:24.760]  主日學的課程
[00:04:24.760 --> 00:04:27.520]  我們有特別安排的一些
[00:04:27.520 --> 00:04:29.400]  是套奏的課程
[00:04:29.400 --> 00:04:30.560]  接下來
[00:04:30.560 --> 00:04:32.000]  大家都知道
[00:04:32.000 --> 00:04:34.000]  我們有很多弟兄姊妹參加
[00:04:34.000 --> 00:04:36.080]  現在非常好的消息
[00:04:36.080 --> 00:04:38.560]  我們在上個星期四
[00:04:38.560 --> 00:04:40.960]  已經達到報名人數
[00:04:40.960 --> 00:04:43.720]  有103人
[00:04:43.720 --> 00:04:44.800]  有沒有再多一點
[00:04:44.800 --> 00:04:46.840]  有103
[00:04:46.840 --> 00:04:48.240]  所以我們超過100
[00:04:48.240 --> 00:04:49.600]  這個數字是
[00:04:49.600 --> 00:04:50.600]  中國神學研究院
[00:04:50.600 --> 00:04:52.240]  他們忠臣之道這個士工
[00:04:52.240 --> 00:04:54.520]  期望我們最少限度有的
[00:04:54.520 --> 00:04:55.560]  我們感謝主
[00:04:55.560 --> 00:04:56.720]  大家的努力
[00:04:56.720 --> 00:04:57.880]  一切的鼓勵
[00:04:57.880 --> 00:04:59.360]  我們能夠超過了
[00:04:59.360 --> 00:05:01.600]  這個參加的數字
[00:05:01.600 --> 00:05:02.920]  我們給點掌聲
[00:05:02.920 --> 00:05:07.480]  那些每一位願意參加的弟兄姊妹
[00:05:07.480 --> 00:05:10.000]  也很感謝Isaac和Ann姊妹
[00:05:10.000 --> 00:05:12.440]  他們是我們士工的統籌
[00:05:12.440 --> 00:05:15.160]  幫助我們聯絡忠臣那邊的同工
[00:05:15.160 --> 00:05:16.680]  我們知道
[00:05:16.680 --> 00:05:18.040]  雖然晚上有些時候
[00:05:18.040 --> 00:05:18.920]  因為上班
[00:05:18.920 --> 00:05:20.200]  因為其他原因
[00:05:20.200 --> 00:05:23.040]  有些人有要事在身
[00:05:23.040 --> 00:05:24.720]  未能夠每一個人參與
[00:05:24.720 --> 00:05:25.960]  但是我們感謝主
[00:05:25.960 --> 00:05:27.720]  我們大部分的弟兄姊妹
[00:05:27.720 --> 00:05:29.120]  都能夠參與
[00:05:29.120 --> 00:05:31.120]  都是一個非常好的現象
[00:05:31.120 --> 00:05:32.800]  這個是不容易的
[00:05:32.800 --> 00:05:34.760]  不過大家願意來受裝備
[00:05:34.760 --> 00:05:36.120]  當然我們有些層次不同
[00:05:36.120 --> 00:05:37.920]  有些已經受過很多裝備
[00:05:37.920 --> 00:05:40.280]  有些剛剛接受裝備
[00:05:40.280 --> 00:05:41.000]  但是無論如何
[00:05:41.000 --> 00:05:42.440]  我們就是各樣的兵器
[00:05:42.440 --> 00:05:44.560]  各樣的能打仗的
[00:05:44.560 --> 00:05:46.080]  有些大能的勇士
[00:05:46.080 --> 00:05:47.960]  有些就是來跟隨
[00:05:47.960 --> 00:05:49.120]  來作為士兵
[00:05:49.120 --> 00:05:50.880]  一起來參加
[00:05:50.880 --> 00:05:53.200]  這裡的配搭良好
[00:05:53.200 --> 00:05:54.280]  第二我們看到
[00:05:54.280 --> 00:05:56.280]  在這個經文裡面
[00:05:56.280 --> 00:05:58.120]  有很清楚的看見
[00:05:58.120 --> 00:06:00.680]  他們是十二個支派
[00:06:00.680 --> 00:06:01.840]  全以色列民
[00:06:01.840 --> 00:06:03.440]  一起來參加
[00:06:03.440 --> 00:06:04.480]  所以這個是非常好的
[00:06:04.480 --> 00:06:07.000]  有不同的支派
[00:06:07.000 --> 00:06:08.360]  從河東
[00:06:08.360 --> 00:06:09.560]  從河西
[00:06:09.560 --> 00:06:10.360]  大家一起來
[00:06:10.360 --> 00:06:11.040]  有些遠一些
[00:06:11.040 --> 00:06:12.240]  有些近一些
[00:06:12.240 --> 00:06:14.760]  一起來集合在一起
[00:06:14.760 --> 00:06:15.520]  我們又看到
[00:06:15.520 --> 00:06:16.880]  他們有老有少
[00:06:16.880 --> 00:06:18.400]  耶和耶大
[00:06:18.400 --> 00:06:19.480]  是老一輩的
[00:06:19.480 --> 00:06:21.200]  薩督是後一輩的
[00:06:21.200 --> 00:06:22.920]  他們有不同的年紀
[00:06:22.920 --> 00:06:24.680]  一起來參與
[00:06:24.680 --> 00:06:25.600]  我們又看到
[00:06:25.600 --> 00:06:26.880]  不單止有傳道人
[00:06:26.880 --> 00:06:28.040]  利美的支派
[00:06:28.040 --> 00:06:29.200]  阿倫的後裔
[00:06:29.200 --> 00:06:31.200]  他們也有普通的信徒
[00:06:31.200 --> 00:06:32.440]  其他的支派
[00:06:32.440 --> 00:06:34.160]  一起來合在一起
[00:06:34.160 --> 00:06:36.280]  所以無論是全職侍奉的
[00:06:36.280 --> 00:06:37.400]  大職侍奉的
[00:06:37.400 --> 00:06:38.840]  傳道人牧師
[00:06:38.840 --> 00:06:40.400]  也有平信徒的領袖
[00:06:40.400 --> 00:06:41.720]  平信徒的弟兄姊妹
[00:06:41.720 --> 00:06:42.960]  一起參與
[00:06:42.960 --> 00:06:45.560]  這個為主爭戰
[00:06:45.560 --> 00:06:47.240]  今天我們也是這樣
[00:06:47.240 --> 00:06:48.480]  我們整體
[00:06:48.480 --> 00:06:49.440]  每一個弟兄姊妹
[00:06:49.440 --> 00:06:51.160]  運用神給我們的恩賜
[00:06:51.160 --> 00:06:52.480]  彼此的配搭
[00:06:52.480 --> 00:06:53.840]  無論老的、幼的
[00:06:53.840 --> 00:06:56.440]  我們都可以有不同的貢獻
[00:06:56.440 --> 00:06:58.280]  不同的擺上
[00:06:58.280 --> 00:07:00.520]  也都能夠彼此配搭
[00:07:00.520 --> 00:07:03.040]  我們好像全民皆兵一樣
[00:07:03.040 --> 00:07:04.040]  這個很重要
[00:07:04.040 --> 00:07:05.640]  每一個人都不覺得自己
[00:07:05.640 --> 00:07:07.640]  是不用打仗的
[00:07:07.640 --> 00:07:08.120]  不是
[00:07:08.120 --> 00:07:09.200]  每一個人都知道
[00:07:09.200 --> 00:07:10.880]  我們今天都是在打一個
[00:07:10.880 --> 00:07:11.920]  屬靈的仗
[00:07:11.920 --> 00:07:12.840]  我們再說
[00:07:12.840 --> 00:07:14.400]  如果你不裝備好
[00:07:14.400 --> 00:07:15.240]  不站好
[00:07:15.240 --> 00:07:16.360]  不預備好
[00:07:16.360 --> 00:07:18.600]  魔鬼就會來攻擊我們
[00:07:18.600 --> 00:07:20.760]  叫我們逃
[00:07:20.760 --> 00:07:22.480]  前幾天我們信網愛情記
[00:07:22.480 --> 00:07:23.960]  有何定興分享
[00:07:23.960 --> 00:07:24.800]  更加說
[00:07:24.800 --> 00:07:26.240]  有時候魔鬼都懶得打你
[00:07:26.240 --> 00:07:29.400]  因為這些信徒根本都不用理的
[00:07:29.400 --> 00:07:31.000]  更加糟糕
[00:07:31.000 --> 00:07:33.200]  那些更加是
[00:07:33.200 --> 00:07:35.920]  完全無法入伍
[00:07:35.920 --> 00:07:37.040]  不是
[00:07:37.040 --> 00:07:38.520]  聖經告訴我們
[00:07:38.520 --> 00:07:39.680]  我們每一個信徒
[00:07:39.680 --> 00:07:40.360]  自然的
[00:07:40.360 --> 00:07:41.160]  信了耶穌
[00:07:41.160 --> 00:07:42.200]  有主的生命
[00:07:42.200 --> 00:07:44.640]  就是基督的徵兵
[00:07:44.640 --> 00:07:46.440]  就是天國的士兵
[00:07:46.440 --> 00:07:48.440]  我們都要來預備好
[00:07:48.440 --> 00:07:50.360]  因為全民皆兵
[00:07:50.360 --> 00:07:52.160]  這是神的心言
[00:07:52.160 --> 00:07:53.920]  所以所有以色列
[00:07:53.920 --> 00:07:54.800]  十要之派
[00:07:54.800 --> 00:07:59.680]  完全來組成上帝的軍隊
[00:07:59.680 --> 00:08:01.040]  第三我們看到
[00:08:01.040 --> 00:08:01.640]  上次我們說
[00:08:01.640 --> 00:08:04.680]  他們更加是行五整齊
[00:08:04.680 --> 00:08:07.320]  一隊的軍隊有沒有作戰的能力
[00:08:07.320 --> 00:08:08.240]  是很在乎
[00:08:08.240 --> 00:08:09.200]  他未打之前
[00:08:09.200 --> 00:08:11.960]  就已經有這種行五整齊
[00:08:11.960 --> 00:08:13.200]  很有紀律
[00:08:13.200 --> 00:08:14.880]  很有士氣
[00:08:14.880 --> 00:08:16.360]  非常的信服
[00:08:16.360 --> 00:08:18.000]  大家的合作
[00:08:18.000 --> 00:08:21.240]  和大家有一個整體的精神
[00:08:21.240 --> 00:08:23.360]  所以法號司令那個人
[00:08:23.360 --> 00:08:24.880]  不是他特別厲害
[00:08:24.880 --> 00:08:26.960]  而是他有這個崗位
[00:08:26.960 --> 00:08:28.360]  來統治大家
[00:08:28.360 --> 00:08:30.800]  以致大家能夠站好崗位
[00:08:30.800 --> 00:08:35.120]  今天我們有不同的領袖
[00:08:35.120 --> 00:08:37.120]  不同的帶領的人
[00:08:37.120 --> 00:08:37.960]  有些小組長
[00:08:37.960 --> 00:08:38.800]  團計組長
[00:08:38.800 --> 00:08:39.680]  有些我們做執事的
[00:08:39.680 --> 00:08:41.040]  有些做長老的
[00:08:41.040 --> 00:08:42.560]  有作為目者的
[00:08:42.560 --> 00:08:44.280]  我們都是按著神
[00:08:44.280 --> 00:08:46.280]  安排給我們不同的崗位
[00:08:46.280 --> 00:08:47.400]  來帶領
[00:08:47.400 --> 00:08:48.400]  來安排
[00:08:48.400 --> 00:08:49.520]  來照顧
[00:08:49.520 --> 00:08:51.120]  來鼓勵
[00:08:51.120 --> 00:08:52.480]  不同的弟兄姊妹
[00:08:52.480 --> 00:08:55.840]  這個在忠臣的生命之道
[00:08:55.840 --> 00:08:56.960]  亦都看到
[00:08:56.960 --> 00:08:59.120]  他們將全部人
[00:08:59.120 --> 00:09:00.200]  參加了分小組
[00:09:00.200 --> 00:09:01.840]  所以你已經入了小組
[00:09:01.840 --> 00:09:03.520]  五個六個人一個小組
[00:09:03.520 --> 00:09:04.640]  有些做小組長
[00:09:04.640 --> 00:09:06.680]  就好像那些做軍長的
[00:09:06.680 --> 00:09:08.760]  做十夫長的
[00:09:08.760 --> 00:09:11.040]  剛才我們見到有些做軍長的
[00:09:11.040 --> 00:09:12.280]  有些做領袖的
[00:09:12.280 --> 00:09:14.640]  有些是一起打仗的
[00:09:14.640 --> 00:09:16.800]  最主要的就是大家來配搭
[00:09:16.800 --> 00:09:17.640]  照顧
[00:09:17.640 --> 00:09:18.800]  來一起
[00:09:18.800 --> 00:09:22.240]  來照著大的紀律
[00:09:22.240 --> 00:09:23.680]  大的守則
[00:09:23.680 --> 00:09:25.000]  大的方向
[00:09:25.000 --> 00:09:26.280]  一起邁進
[00:09:26.280 --> 00:09:27.520]  行五整齊
[00:09:27.520 --> 00:09:29.640]  這個多麼重要
[00:09:29.640 --> 00:09:30.840]  所以我們見到
[00:09:30.840 --> 00:09:34.560]  很多規條
[00:09:34.560 --> 00:09:37.080]  星期四晚就要宣佈規條
[00:09:37.080 --> 00:09:38.960]  遲了幾多分鐘就當遲到
[00:09:38.960 --> 00:09:41.240]  遲過幾多分鐘就當缺席
[00:09:41.240 --> 00:09:43.680]  缺席幾多次就不可以再回來
[00:09:43.680 --> 00:09:45.640]  不做功課就不可以出聲
[00:09:45.640 --> 00:09:47.600]  嘩!這麼多規矩
[00:09:47.600 --> 00:09:50.960]  遲些要詳細解釋
[00:09:50.960 --> 00:09:52.680]  為什麼呢?
[00:09:52.680 --> 00:09:54.280]  每一個機構
[00:09:54.280 --> 00:09:55.760]  每一個士工都是這樣的
[00:09:55.760 --> 00:09:57.120]  一定有很多的
[00:09:57.120 --> 00:09:59.680]  是按照那些規矩來進行的
[00:09:59.680 --> 00:10:00.680]  為什麼呢?
[00:10:00.680 --> 00:10:01.520]  很清楚
[00:10:01.520 --> 00:10:02.920]  負責人告訴我們
[00:10:02.920 --> 00:10:05.280]  因為為了大家的好處
[00:10:05.280 --> 00:10:06.240]  為了你的好處
[00:10:06.240 --> 00:10:07.280]  為了你的好處
[00:10:07.280 --> 00:10:08.680]  為了整體的好處
[00:10:08.680 --> 00:10:11.040]  一定大家一起遵守規則
[00:10:11.040 --> 00:10:13.520]  大家行五整齊
[00:10:13.520 --> 00:10:15.320]  基督徒有時候真是
[00:10:15.320 --> 00:10:17.240]  我們有時候沒有什麼紀律
[00:10:17.240 --> 00:10:20.760]  沒有什麼要求
[00:10:20.760 --> 00:10:23.640]  以致我們可以上天堂了
[00:10:23.640 --> 00:10:24.160]  恩訊了
[00:10:24.160 --> 00:10:24.680]  稱義了
[00:10:24.680 --> 00:10:25.840]  這樣就行了
[00:10:25.840 --> 00:10:26.760]  其實不是
[00:10:26.760 --> 00:10:28.200]  聖經裏面講得很清楚
[00:10:28.200 --> 00:10:30.560]  我們不單是恩訊稱義
[00:10:30.560 --> 00:10:34.560]  更加是叫我們的信心帶出行為
[00:10:34.560 --> 00:10:37.560]  讓我們見到這些基督徒的行為
[00:10:37.560 --> 00:10:40.240]  證明我們真是恩訊稱義了
[00:10:40.240 --> 00:10:41.920]  我們又見到教會
[00:10:41.920 --> 00:10:43.960]  不單是著重愛心
[00:10:43.960 --> 00:10:45.840]  是非常著重真理
