
[00:00:00.000 --> 00:00:03.740]  歡迎大家來到我們的週六崇拜
[00:00:03.740 --> 00:00:09.780]  在我們開始《終極問答》講道系列的這個歷史時刻
[00:00:09.780 --> 00:00:12.260]  我其實有個衝動
[00:00:12.260 --> 00:00:16.640]  我很想將聖殿的燈光變暗
[00:00:16.640 --> 00:00:20.160]  讓每個人都可以進入一間黑房
[00:00:20.160 --> 00:00:24.260]  單獨與上帝相見
[00:00:24.260 --> 00:00:27.340]  甚至如果我可以的話
[00:00:27.340 --> 00:00:33.200]  我想將你們封鎖在這裏quarantine三個月
[00:00:33.200 --> 00:00:38.040]  對着一本打開了的聖經
[00:00:38.040 --> 00:00:40.520]  一直到系列的終結
[00:00:40.520 --> 00:00:43.700]  到今年的聖誕
[00:00:43.700 --> 00:00:48.640]  我想帶你們去到你短暫人生的終結
[00:00:48.640 --> 00:00:51.760]  浩瀚宇宙的邊緣
[00:00:51.760 --> 00:00:55.060]  無盡永恆的入口
[00:00:55.060 --> 00:00:59.400]  我想用三個月的時間跟你一起去思想
[00:00:59.400 --> 00:01:04.780]  這十條人生的終極問答
[00:01:04.780 --> 00:01:08.260]  無論你現在是年輕力壯
[00:01:08.260 --> 00:01:11.260]  又或者是年長多病
[00:01:11.260 --> 00:01:14.260]  其實我和你都是極其需要
[00:01:14.260 --> 00:01:17.200]  去花時間精力
[00:01:17.200 --> 00:01:20.520]  去想去反思這些終極的問題
[00:01:20.520 --> 00:01:22.360]  如果不是
[00:01:22.360 --> 00:01:27.540]  你和我很有可能會被永遠的黑暗
[00:01:27.540 --> 00:01:30.100]  不滅的烈火所吞噬
[00:01:30.100 --> 00:01:32.620]  最終後悔莫及
[00:01:32.620 --> 00:01:34.620]  不堪設想
[00:01:34.620 --> 00:01:40.340]  今天要講的是十條終極問題的第一條
[00:01:40.340 --> 00:01:45.900]  我如何知道耶穌就是那救主
[00:01:45.900 --> 00:01:50.780]  這個問題是今日的起點
[00:01:50.780 --> 00:01:54.080]  而耶穌對多爾約翰的回答
[00:01:54.080 --> 00:01:58.780]  將會是問題的終點
[00:01:58.780 --> 00:02:02.220]  開始的時候我想你想象一下
[00:02:02.220 --> 00:02:05.320]  想象你自己有一雙透視眼
