
[00:00:00.000 --> 00:00:02.800]  聖經都是神所默示的
[00:00:02.800 --> 00:00:08.080]  於教訓督責使人歸正教導人學義都是有益的
[00:00:08.080 --> 00:00:12.560]  叫屬神的人得以完全預備行各樣的善事
[00:00:12.560 --> 00:00:13.240]  感謝主
[00:00:13.240 --> 00:00:14.320]  在今日早上的時候
[00:00:14.320 --> 00:00:15.920]  我透過聖經的說話
[00:00:15.920 --> 00:00:17.960]  和大家分享一個題目
[00:00:17.960 --> 00:00:21.200]  為五味人生學彩
[00:00:21.200 --> 00:00:26.960]  講到五味人生總是帶有一種感觸的感覺
[00:00:26.960 --> 00:00:31.560]  所謂五味者就是甜、酸、苦、辣、鹹
[00:00:31.560 --> 00:00:34.960]  如果人生只是甜你說多好
[00:00:34.960 --> 00:00:39.120]  誰知又有酸又有苦又有辣還有鹹
[00:00:39.120 --> 00:00:41.520]  所以每講到五味人生
[00:00:41.520 --> 00:00:44.360]  或者看一些文章關於五味人生的時候
[00:00:44.360 --> 00:00:47.040]  總是有一點感觸的
[00:00:47.040 --> 00:00:49.960]  究竟我們怎樣看人生
[00:00:49.960 --> 00:00:53.040]  怎樣看甜、酸、苦、辣、鹹呢
[00:00:53.040 --> 00:00:57.840]  實際上生命中有很多的際遇作為一個基督徒
[00:00:57.840 --> 00:01:01.040]  雖然你忠心的跟從主侍奉主
[00:01:01.040 --> 00:01:05.840]  你都會遇到一些你意想不到的事情發生
[00:01:05.840 --> 00:01:09.840]  因而你感到受到虧損
[00:01:09.840 --> 00:01:13.040]  因而你感覺到不快
[00:01:13.040 --> 00:01:15.440]  你自問你對你的丈夫很好
[00:01:15.440 --> 00:01:18.840]  但不知為何丈夫總是對你的態度很差
[00:01:18.840 --> 00:01:21.040]  你不知為何你對你的妻子很好
[00:01:21.040 --> 00:01:27.040]  不知為何你對你的妻子總有一份說不出的疏離感
[00:01:27.040 --> 00:01:31.840]  有一對夫婦吵架吵得很厲害
[00:01:31.840 --> 00:01:35.040]  整晚吵架越吵越大聲
[00:01:35.040 --> 00:01:38.440]  終於做丈夫的就說我們不要再出聲了
[00:01:38.440 --> 00:01:40.840]  不要再說了
[00:01:40.840 --> 00:01:46.040]  於是就有一個安靜的處理停戰的協議
[00:01:46.040 --> 00:01:49.440]  大家都不要說話了
[00:01:49.440 --> 00:01:53.240]  這個做丈夫的明天早上要搭早班機
[00:01:53.240 --> 00:01:55.240]  所以他要去機場
[00:01:55.240 --> 00:01:57.040]  他不可以跟妻子說話
[00:01:57.040 --> 00:02:04.040]  只能留一張紙跟她說明天早上五時叫醒我
[00:02:04.040 --> 00:02:06.440]  不可以說話就寫一張紙
[00:02:06.440 --> 00:02:09.440]  誰知到他起床的時候已經是早上八時
[00:02:09.440 --> 00:02:11.240]  他就很生氣
[00:02:11.240 --> 00:02:13.040]  不過他又不能生氣
[00:02:13.040 --> 00:02:15.640]  因為在床頭櫃裏面都有張紙寫著
[00:02:15.640 --> 00:02:20.640]  五時了快點起床
[00:02:20.640 --> 00:02:23.440]  夫婦之間有時的爭吵
[00:02:23.440 --> 00:02:27.040]  或者我們人生裏面所遇到的一些事情
[00:02:27.040 --> 00:02:29.840]  根本我們沒有辦法可以知道怎樣處理
[00:02:29.840 --> 00:02:32.440]  生氣好不生氣好
[00:02:32.440 --> 00:02:35.840]  或者我們人生裏面遇到一些酸苦辣鹹的時候
[00:02:35.840 --> 00:02:38.840]  我們怎樣處置這些經驗呢
[00:02:38.840 --> 00:02:42.840]  對很多基督徒來說都是一個困惑
[00:02:42.840 --> 00:02:46.840]  你作為基督徒你在公司裏面很勤力的工作
[00:02:46.840 --> 00:02:52.840]  不知為何你又收到解僱的信
[00:02:52.840 --> 00:02:56.840]  你對你的配偶或者你對你的愛人非常之好
[00:02:56.840 --> 00:03:00.840]  不知為何他不辭而別
[00:03:00.840 --> 00:03:02.840]  在懷孕的時候你明明很小心
[00:03:02.840 --> 00:03:07.240]  但不知為何生出來的嬰兒竟然有智障
[00:03:07.240 --> 00:03:10.240]  你開始問究竟上帝在哪裏
[00:03:10.240 --> 00:03:12.840]  上帝公平還是不公平
[00:03:12.840 --> 00:03:15.440]  為何我會有這些損失
[00:03:15.440 --> 00:03:19.640]  今日我講到想告訴你一個大喜訊
[00:03:19.640 --> 00:03:22.440]  上帝是公平
[00:03:22.440 --> 00:03:25.040]  上帝是慈愛
[00:03:25.040 --> 00:03:29.440]  雖然你有損失但上帝最終都會祝福你
[00:03:29.440 --> 00:03:31.240]  因為聖經告訴我們
[00:03:31.240 --> 00:03:33.440]  凡是愛神的人會怎樣呢
[00:03:33.440 --> 00:03:36.040]  神使萬事都互相效力
[00:03:36.040 --> 00:03:40.040]  叫愛神的人得益處
[00:03:40.040 --> 00:03:44.040]  這個益處在保羅一路的思想來講
[00:03:44.040 --> 00:03:47.040]  不是講這個財、白、富、貴
[00:03:47.040 --> 00:03:51.040]  他講的是得著基督
[00:03:51.040 --> 00:03:53.040]  當一個人先求他的國、他的義
[00:03:53.040 --> 00:03:55.040]  將上帝放在首位的話
[00:03:55.040 --> 00:03:59.040]  一切都會加給他
[00:03:59.040 --> 00:04:02.040]  這個應許是有個條件的
[00:04:02.040 --> 00:04:04.040]  就是你要愛神
[00:04:04.040 --> 00:04:07.040]  然後神能夠使到萬事互相效力
[00:04:07.040 --> 00:04:11.040]  叫你得著最終的益處
[00:04:11.040 --> 00:04:15.040]  有很多時我們人生裏面遇到一些困難的時候
[00:04:15.040 --> 00:04:17.040]  我們就會有很多的問題
[00:04:17.040 --> 00:04:20.040]  有很多苦難的問題
[00:04:20.040 --> 00:04:23.040]  譬如你行下街突然間跌倒
[00:04:23.040 --> 00:04:25.040]  撲親流血
[00:04:25.040 --> 00:04:27.040]  於是你就這樣問
[00:04:27.040 --> 00:04:29.040]  上帝你當然是不愛我
[00:04:29.040 --> 00:04:31.040]  不是上帝是愛的
[00:04:31.040 --> 00:04:35.040]  是呀上帝是愛我但他沒有能力去保護我
[00:04:35.040 --> 00:04:37.040]  可能你也試過
[00:04:37.040 --> 00:04:39.040]  當你的十蚊蟲很小的時候
[00:04:39.040 --> 00:04:40.040]  它跌倒的時候
[00:04:40.040 --> 00:04:42.040]  它會跟你發出苦難問題
[00:04:42.040 --> 00:04:44.040]  要不就是你不愛我
[00:04:44.040 --> 00:04:46.040]  要不就是你沒有能力去保護我
[00:04:46.040 --> 00:04:49.040]  很多時候我們去詮釋一個苦難的時候
[00:04:49.040 --> 00:04:52.040]  都將它變成一個單一的事件
[00:04:52.040 --> 00:04:56.040]  來去問究竟苦難的意義是什麼
[00:04:56.040 --> 00:04:59.040]  我不知道你有沒有玩過砌個puzzle
[00:04:59.040 --> 00:05:01.040]  玩一些砌圖的遊戲
[00:05:01.040 --> 00:05:05.040]  有些是一百塊二百塊一千塊兩千塊
[00:05:05.040 --> 00:05:08.040]  甚至五千塊很多塊的
[00:05:08.040 --> 00:05:10.040]  當你拿著一個砌圖的時候
[00:05:10.040 --> 00:05:12.040]  你就開始問
[00:05:12.040 --> 00:05:14.040]  那些很難砌的
[00:05:14.040 --> 00:05:17.040]  為什麼這個砌圖會是黑色的
[00:05:17.040 --> 00:05:21.040]  為什麼我今天這麼當黑的
[00:05:21.040 --> 00:05:25.040]  於是你就開始問苦難的問題
[00:05:25.040 --> 00:05:27.040]  但實際上將這個puzzle
[00:05:27.040 --> 00:05:34.040]  這份單一的事放在整個砌圖裏面的時候
