
[00:00:00.000 --> 00:00:02.000]  頂子妹平安
[00:00:02.000 --> 00:00:06.000]  與神同行
[00:00:06.000 --> 00:00:08.000]  是指我們高高在上
[00:00:08.000 --> 00:00:10.000]  不食人間煙火
[00:00:10.000 --> 00:00:12.000]  不問世事
[00:00:12.000 --> 00:00:14.000]  不理別人的死活呢?
[00:00:14.000 --> 00:00:18.000]  與神同行
[00:00:18.000 --> 00:00:20.000]  是否又指我們已經履行了基督徒應有的本份
[00:00:20.000 --> 00:00:24.000]  這就是與神同行呢?
[00:00:24.000 --> 00:00:28.000]  歷代至上下
[00:00:28.000 --> 00:00:30.000]  被稱為編年史
[00:00:30.000 --> 00:00:34.000]  有部份是重複了
[00:00:34.000 --> 00:00:36.000]  撒姆爾烈王記
[00:00:36.000 --> 00:00:38.000]  甚至創世紀的一些資料
[00:00:38.000 --> 00:00:40.000]  他有特殊目的
[00:00:40.000 --> 00:00:42.000]  在歷代至上
[00:00:42.000 --> 00:00:44.000]  十一至十二章
[00:00:44.000 --> 00:00:46.000]  是記載到以色列民
[00:00:46.000 --> 00:00:48.000]  去認同
[00:00:48.000 --> 00:00:50.000]  神對大衛的應許
[00:00:50.000 --> 00:00:52.000]  所以在希伯倫
[00:00:52.000 --> 00:00:54.000]  立了大衛為王
[00:00:56.000 --> 00:00:58.000]  大衛與他的勇士
[00:00:58.000 --> 00:01:00.000]  重奪耶路撒冷
[00:01:00.000 --> 00:01:02.000]  成為大衛之城
[00:01:02.000 --> 00:01:06.000]  歷代至的作者
[00:01:06.000 --> 00:01:08.000]  用了四章
[00:01:08.000 --> 00:01:10.000]  由十三至十六章
[00:01:10.000 --> 00:01:12.000]  記載大衛將約桂從基利耶林
[00:01:12.000 --> 00:01:14.000]  運回耶路撒冷
[00:01:14.000 --> 00:01:16.000]  作為聖殿
[00:01:16.000 --> 00:01:18.000]  日後之用
[00:01:18.000 --> 00:01:20.000]  並且繼續為聖殿作出準備
[00:01:20.000 --> 00:01:22.000]  設立師班
[00:01:22.000 --> 00:01:24.000]  出了很多的詩篇
[00:01:24.000 --> 00:01:26.000]  今早
[00:01:26.000 --> 00:01:28.000]  選讀歷代至上
[00:01:28.000 --> 00:01:30.000]  十三章一至十四節
[00:01:30.000 --> 00:01:32.000]  是一段記載大衛
[00:01:32.000 --> 00:01:34.000]  準備將約桂
[00:01:34.000 --> 00:01:36.000]  運入京城耶路撒冷
[00:01:36.000 --> 00:01:38.000]  所發生
[00:01:38.000 --> 00:01:40.000]  令人
[00:01:40.000 --> 00:01:42.000]  費解的一件事
[00:01:42.000 --> 00:01:44.000]  讓我們一起思想
[00:01:44.000 --> 00:01:46.000]  與神同行
[00:01:46.000 --> 00:01:48.000]  是一回
[00:01:48.000 --> 00:01:50.000]  怎樣的事
[00:01:50.000 --> 00:01:52.000]  一至四節
[00:01:52.000 --> 00:01:54.000]  大衛與
[00:01:54.000 --> 00:01:56.000]  千夫長 八夫長
[00:01:56.000 --> 00:01:58.000]  一切首領商議
[00:01:58.000 --> 00:02:00.000]  然後對傳會眾說
[00:02:00.000 --> 00:02:02.000]  如果你們覺得好
[00:02:02.000 --> 00:02:04.000]  是一件美事
[00:02:04.000 --> 00:02:06.000]  合乎神的心意
[00:02:06.000 --> 00:02:08.000]  我就會差遣
[00:02:08.000 --> 00:02:10.000]  去到東南西北
[00:02:10.000 --> 00:02:12.000]  找所有以色列人
[00:02:12.000 --> 00:02:14.000]  包括濟斯尼美人
[00:02:14.000 --> 00:02:16.000]  一起聚集
[00:02:16.000 --> 00:02:18.000]  將約桂運回
[00:02:18.000 --> 00:02:20.000]  耶路撒冷
[00:02:20.000 --> 00:02:22.000]  大衛
[00:02:22.000 --> 00:02:24.000]  這個呼籲
[00:02:24.000 --> 00:02:26.000]  得到傳會眾
[00:02:26.000 --> 00:02:28.000]  認同
[00:02:28.000 --> 00:02:30.000]  一件美事
[00:02:30.000 --> 00:02:32.000]  這是一至四節的記載
[00:02:32.000 --> 00:02:34.000]  看回這四節
[00:02:34.000 --> 00:02:36.000]  我們看到大衛的心意
[00:02:36.000 --> 00:02:38.000]  其實很好
[00:02:38.000 --> 00:02:40.000]  他不單止
[00:02:40.000 --> 00:02:42.000]  將這件事視為好
[00:02:42.000 --> 00:02:44.000]  自己人去做
[00:02:44.000 --> 00:02:46.000]  而去帶領全體的百姓
[00:02:46.000 --> 00:02:48.000]  包括首領
[00:02:48.000 --> 00:02:50.000]  濟斯尼美人
[00:02:50.000 --> 00:02:52.000]  很希望
[00:02:52.000 --> 00:02:54.000]  透過這個過程
[00:02:54.000 --> 00:02:56.000]  讓整個民族
[00:02:56.000 --> 00:02:58.000]  回歸對上帝的敬拜
[00:02:58.000 --> 00:03:00.000]  至於
[00:03:00.000 --> 00:03:02.000]  運約桂
[00:03:02.000 --> 00:03:04.000]  回耶路撒冷
[00:03:04.000 --> 00:03:06.000]  十個八個
[00:03:06.000 --> 00:03:08.000]  十個都夠了
[00:03:08.000 --> 00:03:10.000]  但聖經在
[00:03:10.000 --> 00:03:12.000]  十五二記下六章
[00:03:12.000 --> 00:03:14.000]  記載到
[00:03:14.000 --> 00:03:16.000]  大衛在軍兵裡面
[00:03:16.000 --> 00:03:18.000]  三萬人
[00:03:18.000 --> 00:03:20.000]  來做這件事
[00:03:20.000 --> 00:03:22.000]  看到大衛
[00:03:22.000 --> 00:03:24.000]  對運約桂這件事
[00:03:24.000 --> 00:03:26.000]  多麼重視
[00:03:26.000 --> 00:03:28.000]  為什麼
[00:03:28.000 --> 00:03:30.000]  大衛這麼重視這件事
[00:03:30.000 --> 00:03:32.000]  因為大衛
[00:03:32.000 --> 00:03:34.000]  自從見到耶路撒冷之後
[00:03:34.000 --> 00:03:36.000]  他很關注
[00:03:36.000 --> 00:03:38.000]  就是約桂
[00:03:38.000 --> 00:03:40.000]  如何安置
[00:03:40.000 --> 00:03:42.000]  約桂在
[00:03:42.000 --> 00:03:44.000]  十五二時代
[00:03:44.000 --> 00:03:46.000]  未能完成
[00:03:46.000 --> 00:03:48.000]  所以大衛要完成
[00:03:48.000 --> 00:03:50.000]  三五二未能完成的責任
[00:03:50.000 --> 00:03:52.000]  大衛將約桂
[00:03:52.000 --> 00:03:54.000]  運入京城
[00:03:54.000 --> 00:03:56.000]  其實在當時來說
[00:03:56.000 --> 00:03:58.000]  耶路撒冷是一個政治的中心
[00:03:58.000 --> 00:04:00.000]  但大衛卻將約桂
[00:04:00.000 --> 00:04:02.000]  安置在耶路撒冷
