
[00:00:00.000 --> 00:00:01.200]  新年快樂
[00:00:30.000 --> 00:00:32.000]  歡迎收看本節目的「大事報」!
[00:01:00.000 --> 00:01:03.060]  首先是「馬科音十章四六至五十二節」這段經文
[00:01:03.060 --> 00:01:05.680]  「放心起來他在叫你」
[00:01:05.680 --> 00:01:07.680]  去開始我們馬科音的系列
[00:01:07.680 --> 00:01:11.800]  稍後會再解釋甚麼是馬科音的系列
[00:01:11.800 --> 00:01:13.080]  我仍然在當中
[00:01:13.080 --> 00:01:16.680]  今天是我二零二一年第三次講道
[00:01:16.680 --> 00:01:19.080]  不知道有沒有記錯
[00:01:19.080 --> 00:01:23.360]  我都是想將教會今年的年題帶出來
[00:01:23.360 --> 00:01:25.600]  這個都是在我大約半年前
[00:01:25.600 --> 00:01:28.160]  或者半年至三個月當中
[00:01:28.160 --> 00:01:30.760]  為教會新的一年的方向去禱告
[00:01:30.760 --> 00:01:32.760]  我們不是在想教會會做些甚麼
[00:01:32.760 --> 00:01:34.760]  在二零二一年我們面對疫情
[00:01:34.760 --> 00:01:37.640]  面對這麼多幻變的世代裏面
[00:01:37.640 --> 00:01:40.120]  我們要想想教會本身是甚麼
[00:01:40.120 --> 00:01:42.120]  我們以五年計劃
[00:01:42.120 --> 00:01:45.120]  只能見到教會我們繼續堅持下去
[00:01:45.120 --> 00:01:48.720]  但我們還是重新去看教會是甚麼
[00:01:48.720 --> 00:01:50.080]  教會是甚麼呢?
[00:01:50.080 --> 00:01:51.320]  真誠的關係
[00:01:51.320 --> 00:01:52.680]  無詳的服事
[00:01:52.680 --> 00:01:54.240]  和活現真道
[00:01:54.240 --> 00:01:55.880]  之前我不重覆了
[00:01:55.880 --> 00:01:57.720]  我們集中在今天思想
[00:01:57.720 --> 00:01:59.720]  活現真道的意思
[00:01:59.720 --> 00:02:02.400]  活現真道就是我們將神的話語
[00:02:02.400 --> 00:02:04.600]  不單止我們要去學習去明白
[00:02:04.600 --> 00:02:07.040]  我們要將神的話語活出來
[00:02:07.040 --> 00:02:10.840]  在今天你可以很容易聽到很多神的話語
[00:02:10.840 --> 00:02:13.600]  為甚麼?在網上真的多到離譜
[00:02:13.600 --> 00:02:15.720]  我說離譜也不是粗俗
[00:02:15.720 --> 00:02:19.760]  你無論在香港或者世界各地你都聽到
[00:02:19.760 --> 00:02:22.280]  無論在明目大目你都可以很容易聽到
[00:02:22.280 --> 00:02:25.040]  你不需要再去甚麼大教會排長龍
[00:02:25.040 --> 00:02:26.200]  你一按youtube
[00:02:26.200 --> 00:02:28.200]  李思敬
[00:02:28.200 --> 00:02:30.000]  李思敬是院長
[00:02:30.000 --> 00:02:31.160]  所以我特別說他的名字
[00:02:31.160 --> 00:02:33.720]  或者曹院長等等
[00:02:33.720 --> 00:02:36.080]  很多明目的講道你都可以聽到
[00:02:36.080 --> 00:02:37.600]  而且任何題目
[00:02:37.600 --> 00:02:39.600]  十幾二十年前你都可以聽到
[00:02:39.600 --> 00:02:42.320]  你要聽多少就得多少
[00:02:42.320 --> 00:02:44.640]  但在我們教會來說
[00:02:44.640 --> 00:02:48.200]  我想我們集中在三個方向裏面去學道
[00:02:48.200 --> 00:02:49.280]  去活道
[00:02:49.280 --> 00:02:51.720]  第一個當然是崇拜的聽道
[00:02:51.720 --> 00:02:54.360]  在崇拜聽道裏面是很重要的
[00:02:54.360 --> 00:02:56.840]  是我們能夠接觸到最多天主教的時刻
[00:02:56.840 --> 00:03:00.000]  亦都是我們每個星期一齊去聽道去學道的時間
[00:03:00.000 --> 00:03:03.080]  而教會的道更加要集中在教會的生活裏面
[00:03:03.080 --> 00:03:05.600]  我們透過我們教會的服事
[00:03:05.600 --> 00:03:06.480]  透過教會的事供
[00:03:06.480 --> 00:03:07.480]  透過教會的關懷
[00:03:07.480 --> 00:03:08.840]  透過教會的牧養
[00:03:08.840 --> 00:03:10.840]  將神的道展現出來
[00:03:10.840 --> 00:03:13.040]  我們不單止是要聽
[00:03:13.040 --> 00:03:14.560]  去解釋清楚
[00:03:14.560 --> 00:03:16.560]  讓大家明白真道
[00:03:16.560 --> 00:03:18.560]  我們更加要繼續
[00:03:18.560 --> 00:03:24.000]  讓聽道者能夠將神的話語明白了之後
[00:03:24.000 --> 00:03:26.280]  能夠挑戰你們
[00:03:26.280 --> 00:03:28.280]  去活出神的道
[00:03:28.280 --> 00:03:30.280]  彰顯基督的話語的能力
[00:03:30.280 --> 00:03:31.160]  在哪裏?
[00:03:31.160 --> 00:03:33.480]  怎樣在哪裏彰顯我們基督的話語的能力?
[00:03:33.480 --> 00:03:35.200]  在我們教會當中
[00:03:35.200 --> 00:03:36.840]  在你們的家庭當中
[00:03:36.840 --> 00:03:38.080]  在你們的職場當中
[00:03:38.080 --> 00:03:39.760]  在你們的論者當中
[00:03:39.760 --> 00:03:42.640]  就在你們每次崇拜結尾的時候
[00:03:42.640 --> 00:03:45.120]  我們就藉著賜福
[00:03:45.120 --> 00:03:48.800]  在當中讓大家接受賜福來差遣
[00:03:48.800 --> 00:03:51.600]  接受上帝的賜福
[00:03:51.600 --> 00:03:52.880]  去將神的話語
[00:03:52.880 --> 00:03:55.440]  差遣到你們要去活出的地方
[00:03:55.440 --> 00:03:58.720]  第二個我們要活出主道的地方就是
[00:03:58.720 --> 00:04:01.360]  在團契小組主義學當中
[00:04:01.360 --> 00:04:04.040]  一個群體裏面彼此互相學習
[00:04:04.040 --> 00:04:06.320]  這部分我不太詳細說了
[00:04:06.320 --> 00:04:08.160]  總之就是在土政裏面
[00:04:08.160 --> 00:04:09.880]  你最好不是回主義學
[00:04:09.880 --> 00:04:10.880]  就回團契小組
[00:04:10.880 --> 00:04:13.040]  那你就在裏面去學習真道
[00:04:13.040 --> 00:04:16.320]  而我覺得在今時今日更加重要的就是
[00:04:16.320 --> 00:04:17.960]  一個個人靈修
[00:04:17.960 --> 00:04:19.520]  物想主道的時間
[00:04:19.520 --> 00:04:21.120]  在2021年
[00:04:21.120 --> 00:04:22.800]  甚至在未來裏面
[00:04:22.800 --> 00:04:25.400]  可能我們面對一些更加黑暗的日子
[00:04:25.400 --> 00:04:26.800]  我們要作準備
[00:04:26.800 --> 00:04:29.360]  假如有一天
[00:04:29.360 --> 00:04:30.480]  假如而已
[00:04:30.480 --> 00:04:34.320]  假如實體的教會不能再有聚會了
[00:04:34.320 --> 00:04:36.920]  甚至連網上的崇拜
[00:04:36.920 --> 00:04:38.880]  你不可以再用手機了
[00:04:38.880 --> 00:04:41.760]  可能網絡Wi-Fi全部都停止了
[00:04:41.760 --> 00:04:48.160]  甚至教會可能不能夠公然的存在了
[00:04:48.160 --> 00:04:50.640]  但好像剛才的詩歌一樣
[00:04:50.640 --> 00:04:52.840]  神永遠坐著為王
[00:04:52.840 --> 00:04:54.440]  神永遠與你同在
[00:04:54.440 --> 00:04:56.080]  就算教會你找不到
[00:04:56.080 --> 00:04:57.600]  上帝也永遠與你同在
[00:04:57.600 --> 00:05:00.000]  所以最重要的就是你每一個信徒
