
[00:00:00.000 --> 00:00:04.000]  各位弟兄姐妹朋友們 早安
[00:00:04.000 --> 00:00:09.000]  今天很高興有這個時間跟大家一起來分享心喜
[00:00:09.000 --> 00:00:16.000]  我再次強調2018年我們教會的意向是什麼
[00:00:16.000 --> 00:00:19.000]  新的意向 新的恩高
[00:00:19.000 --> 00:00:23.000]  好的 New Vision New Anointing
[00:00:23.000 --> 00:00:29.000]  我們都知道2017年就是猶太人的5777年
[00:00:30.000 --> 00:00:33.000]  是一個完全 是一個完成
[00:00:33.000 --> 00:00:36.000]  我們都知道七是完成 完全
[00:00:36.000 --> 00:00:41.000]  所以八就是要進入一個新的開始
[00:00:41.000 --> 00:00:46.000]  所以是神工作季節的一個轉換
[00:00:46.000 --> 00:00:51.000]  我們要憑著信心奉主耶穌基督的名
[00:00:51.000 --> 00:00:55.000]  我們要來跟上神的腳步
[00:00:55.000 --> 00:01:01.000]  要能夠再一次 再重新來領受這個新的意向
[00:01:01.000 --> 00:01:04.000]  新的季節 新的恩高
[00:01:04.000 --> 00:01:06.000]  感謝神 讚美神
[00:01:06.000 --> 00:01:08.000]  願一切榮耀歸給祂
[00:01:08.000 --> 00:01:10.000]  那麼我在一月份的時候
[00:01:10.000 --> 00:01:15.000]  我是講說我們要來面對新的季節
[00:01:15.000 --> 00:01:17.000]  神給我們的挑戰
[00:01:17.000 --> 00:01:19.000]  您知道嗎
[00:01:19.000 --> 00:01:23.000]  我們中國人喜歡講危機就是轉機
[00:01:23.000 --> 00:01:25.000]  看到許多例子
[00:01:25.000 --> 00:01:28.000]  當你在困苦患難中有危險的時候
[00:01:28.000 --> 00:01:30.000]  你面對它
[00:01:30.000 --> 00:01:34.000]  忽然柳暗花明又一春
[00:01:34.000 --> 00:01:37.000]  你還以為前面沒有路走了
[00:01:37.000 --> 00:01:43.000]  但是神卻帶你走出一個更寬廣的地界
[00:01:43.000 --> 00:01:45.000]  所以我們要面對
[00:01:45.000 --> 00:01:50.000]  要挑戰神給我們的新的季節
[00:01:50.000 --> 00:01:55.000]  我們要確實相信我們的神仍然在掌權作王
[00:01:55.000 --> 00:01:58.000]  如果我們不相信神在掌權作王
[00:01:58.000 --> 00:02:00.000]  我們就害怕
[00:02:00.000 --> 00:02:02.000]  我們就退縮
[00:02:02.000 --> 00:02:04.000]  我們就跌倒了
[00:02:04.000 --> 00:02:07.000]  所以其實不管我們有多少的困苦患難
[00:02:07.000 --> 00:02:10.000]  你如果抓到神的應許
[00:02:10.000 --> 00:02:12.000]  祂說祂要賜福給你
[00:02:12.000 --> 00:02:14.000]  祂說祂要帶領你
[00:02:14.000 --> 00:02:18.000]  祂說祂要讓你再一次升高
[00:02:18.000 --> 00:02:20.000]  你就來領取
[00:02:20.000 --> 00:02:21.000]  你就跟著祂
[00:02:21.000 --> 00:02:23.000]  你就剛強壯敢
[00:02:23.000 --> 00:02:25.000]  面對困苦患難
[00:02:25.000 --> 00:02:26.000]  第二
[00:02:26.000 --> 00:02:32.000]  我們要敏銳神新的季節的轉化
[00:02:32.000 --> 00:02:34.000]  現在時代已經不一樣
[00:02:34.000 --> 00:02:37.000]  新的季節已經開始了
[00:02:37.000 --> 00:02:40.000]  但是我們不要再有一個舊的思維
