
[00:00:00.000 --> 00:00:02.000]  頂姊妹平安
[00:00:02.000 --> 00:00:05.000]  今日是清月年初三
[00:00:05.000 --> 00:00:09.000]  傳統不鼓勵去拜年
[00:00:09.000 --> 00:00:11.000]  他們的原因理由是
[00:00:11.000 --> 00:00:14.000]  今天很容易吵架
[00:00:14.000 --> 00:00:15.000]  很容易爭執
[00:00:15.000 --> 00:00:17.000]  所以不要去拜年
[00:00:17.000 --> 00:00:18.000]  頂姊妹
[00:00:18.000 --> 00:00:20.000]  你信不信
[00:00:20.000 --> 00:00:21.000]  是不是因為這樣
[00:00:21.000 --> 00:00:23.000]  所以你們才來崇拜
[00:00:23.000 --> 00:00:25.000]  不是吧
[00:00:25.000 --> 00:00:28.000]  我沒有深究背後的理據
[00:00:28.000 --> 00:00:30.000]  他們說不要去拜年
[00:00:30.000 --> 00:00:33.000]  就去廟裡拜偶像
[00:00:33.000 --> 00:00:36.000]  可能這才是重點
[00:00:36.000 --> 00:00:39.000]  我信一部份
[00:00:39.000 --> 00:00:42.000]  我信年初三會吵架
[00:00:42.000 --> 00:00:44.000]  為什麼呢
[00:00:44.000 --> 00:00:46.000]  吃了這麼多熱氣的東西
[00:00:46.000 --> 00:00:48.000]  心火燥
[00:00:48.000 --> 00:00:51.000]  還有不信的人
[00:00:51.000 --> 00:00:53.000]  我不知道你有沒有
[00:00:53.000 --> 00:00:55.000]  打了幾晚通宵
[00:00:55.000 --> 00:00:58.000]  那些麻雀
[00:00:58.000 --> 00:01:02.000]  輸了還不吵架
[00:01:02.000 --> 00:01:05.000]  平時不打過年打
[00:01:05.000 --> 00:01:07.000]  因財就失意
[00:01:07.000 --> 00:01:09.000]  還不吵架
[00:01:09.000 --> 00:01:11.000]  加上我很相信一件事
[00:01:11.000 --> 00:01:13.000]  人性根本就很容易吵架
[00:01:13.000 --> 00:01:15.000]  不是在於年初三
[00:01:15.000 --> 00:01:18.000]  只不過平時沒什麼機會見
[00:01:18.000 --> 00:01:20.000]  拜年見得多了
[00:01:20.000 --> 00:01:22.000]  所以吵架的機會就大了
[00:01:22.000 --> 00:01:23.000]  無論怎麼樣
[00:01:23.000 --> 00:01:26.000]  今天我們站在上帝的面前
[00:01:26.000 --> 00:01:28.000]  今天來到禮拜堂
[00:01:28.000 --> 00:01:31.000]  只因為今天是紀念主復活的日子
