
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,早晨
[00:00:02.000 --> 00:00:06.000]  很感謝神讓我有機會在大家當中分享訊息
[00:00:06.000 --> 00:00:11.000]  剛才讀的經文是說到作者約翰見到天上的敬拜
[00:00:11.000 --> 00:00:14.000]  弟兄姊妹很多時候讀這段經文的時候
[00:00:14.000 --> 00:00:17.000]  都會覺得這段經文說到在新天新地裡面
[00:00:17.000 --> 00:00:20.000]  我們一群信主的人如何去敬拜神
[00:00:20.000 --> 00:00:22.000]  也有目者用這段經文來跟我們說
[00:00:22.000 --> 00:00:24.000]  將來在新天新地裡面
[00:00:24.000 --> 00:00:26.000]  什麼都不用做了
[00:00:26.000 --> 00:00:32.000]  如果純粹是為了讓我們知道將來在新天新地如何去敬拜神
[00:00:32.000 --> 00:00:36.000]  這段經文其實放在啟示錄最後
[00:00:36.000 --> 00:00:40.000]  啟示錄二十一章開始說到新天新地的事情
[00:00:40.000 --> 00:00:43.000]  在那裡說到天上敬拜是最好的
[00:00:43.000 --> 00:00:45.000]  就好像我們看劇集一樣
[00:00:45.000 --> 00:00:47.000]  通常大結局大團圓都是最後
[00:00:47.000 --> 00:00:49.000]  剛剛的禮拜五
[00:00:49.000 --> 00:00:52.000]  不知道大家有沒有看福爾摩斯拉的大結局
[00:00:52.000 --> 00:00:54.000]  開堂首原來是個醫生
[00:00:54.000 --> 00:00:58.000]  我們通常不會在第四第五集就知道結局
[00:00:58.000 --> 00:01:01.000]  為什麼作者在第四第五章
[00:01:01.000 --> 00:01:03.000]  就將最後那一幕
[00:01:03.000 --> 00:01:06.000]  天上大團圓的一幕讓我們看到呢?
[00:01:06.000 --> 00:01:10.000]  今天我們嘗試從這個角度去看一看這段經文
[00:01:10.000 --> 00:01:11.000]  四進一節說到
[00:01:11.000 --> 00:01:15.000]  此後我觀看見天上有一道門開著
[00:01:15.000 --> 00:01:17.000]  這裡提到是「此後」
[00:01:17.000 --> 00:01:20.000]  或者另一個翻譯是「這些事以後」
[00:01:20.000 --> 00:01:22.000]  表達到什麼呢?
[00:01:22.000 --> 00:01:24.000]  是什麼事之後呢?
[00:01:24.000 --> 00:01:25.000]  這裡特別提到
[00:01:25.000 --> 00:01:29.000]  是我初次聽見好像吹號的聲音對我說
[00:01:29.000 --> 00:01:30.000]  意味著什麼呢?
[00:01:30.000 --> 00:01:34.000]  意味著這裡是他第二次聽到吹號的聲音
[00:01:34.000 --> 00:01:35.000]  第一次在哪裡聽到呢?
[00:01:35.000 --> 00:01:36.000]  第一次
[00:01:36.000 --> 00:01:39.000]  如果大家讀聖經是從第一章讀到這裡
[00:01:39.000 --> 00:01:40.000]  你應該有個印象
[00:01:40.000 --> 00:01:42.000]  第一次聽到吹號的聲音
[00:01:42.000 --> 00:01:45.000]  就在一章第十節那裡
[00:01:45.000 --> 00:01:46.000]  那裡這樣說
[00:01:46.000 --> 00:01:49.000]  當主日我被聖靈感動聽見
[00:01:49.000 --> 00:01:52.000]  在我後面有大聲音如吹號說
[00:01:52.000 --> 00:01:54.000]  這樣來看的時候
[00:01:54.000 --> 00:01:55.000]  我們知道
[00:01:55.000 --> 00:01:57.000]  此後或者這些事以後
[00:01:57.000 --> 00:02:01.000]  是說到約翰在兩次聽到吹號聲中間發生的事情
[00:02:01.000 --> 00:02:05.000]  也就是在第二第三章所記載的事情
[00:02:05.000 --> 00:02:08.000]  啟示錄第二第三章說到什麼呢?
[00:02:08.000 --> 00:02:11.000]  我想大家聽過或者看過啟示錄都知道
[00:02:11.000 --> 00:02:13.000]  那裡說到七教會的事情
[00:02:13.000 --> 00:02:15.000]  由上帝透過耶穌基督的話語
[00:02:15.000 --> 00:02:19.000]  來到這七間教會裡面有督責有安慰有提醒
[00:02:19.000 --> 00:02:23.000]  七這個數字在希伯來人的文化裡面
[00:02:23.000 --> 00:02:25.000]  大家都可能知道是說到完全
[00:02:25.000 --> 00:02:27.000]  七是表達完全
[00:02:27.000 --> 00:02:29.000]  不過在啟示錄裡面
[00:02:29.000 --> 00:02:33.000]  似乎七要表達全面性多於完全的意思
[00:02:33.000 --> 00:02:35.000]  特別在後面說到七號七日七晚
