
[00:00:00.000 --> 00:00:01.340]  第二節未平安
[00:00:01.340 --> 00:00:03.880]  開始之前我們有個祈禱
[00:00:30.000 --> 00:00:33.720]  奉耶穌基督得勝的明智祈求
[00:00:33.720 --> 00:00:34.720]  阿們
[00:00:34.720 --> 00:00:38.080]  在《新命記》裡面這一章
[00:00:38.080 --> 00:00:40.040]  或者這十五節的經文
[00:00:40.040 --> 00:00:44.560]  摩西他經常都跟以色列的民去講
[00:00:44.560 --> 00:00:47.840]  他有「神賜福與利」
[00:00:47.840 --> 00:00:50.080]  在短短的十五節裡面
[00:00:50.080 --> 00:00:51.560]  他其實講了四次
[00:00:51.560 --> 00:00:55.480]  在第五節、第六節、第十節和第十四節
[00:00:55.480 --> 00:00:59.120]  以色列人當然很想神賜福給他們
[00:00:59.400 --> 00:01:00.960]  我們作為神的兒女
[00:01:00.960 --> 00:01:03.440]  何嘗不是想神賜福給我們
[00:01:03.440 --> 00:01:08.000]  不過當我們讀舊約聖經、新命記
[00:01:08.000 --> 00:01:09.720]  或者舊約書卷的時候
[00:01:09.720 --> 00:01:11.760]  或者我們都有個問題會問
[00:01:11.760 --> 00:01:13.440]  究竟這些經文
[00:01:13.440 --> 00:01:15.440]  跟我的生命有什麼關係呢?
[00:01:15.440 --> 00:01:18.640]  是保羅在提摩太后書
[00:01:18.640 --> 00:01:20.640]  是這樣去詮釋聖經
[00:01:20.640 --> 00:01:23.520]  他說「聖經都是神所物是的
[00:01:23.520 --> 00:01:27.640]  於教訓督責使人歸正教導人學而的
[00:01:27.640 --> 00:01:29.080]  都是有益的」
[00:01:29.520 --> 00:01:32.040]  「教育神的人得以完全
[00:01:32.040 --> 00:01:34.280]  預備行各樣的善事」
[00:01:34.280 --> 00:01:36.680]  所以無論我們讀舊約聖經
[00:01:36.680 --> 00:01:38.680]  或者我們讀新約聖經的時候
[00:01:38.680 --> 00:01:42.080]  我們都知道聖經都是神所物是的
[00:01:42.080 --> 00:01:44.760]  它的功能就是幫助我們
[00:01:44.760 --> 00:01:47.440]  去歸正、去督責
[00:01:47.440 --> 00:01:52.040]  然後讓我們真的能行出神的樣式
[00:01:52.040 --> 00:01:55.440]  在這段經文我們都很想知道
[00:01:55.440 --> 00:01:58.640]  究竟以色列人怎樣得到神的賜福
[00:01:59.120 --> 00:02:01.120]  同樣我們都很想今天
[00:02:01.120 --> 00:02:03.120]  我們讀完這段經文之後
[00:02:03.120 --> 00:02:06.320]  我們都很想知道神怎樣賜福給我們
[00:02:06.320 --> 00:02:08.320]  究竟這些原則性
[00:02:08.320 --> 00:02:12.120]  應用在我們今天這個彎曲叛逆的世代的時候
[00:02:12.120 --> 00:02:14.120]  我們怎樣去活出
[00:02:14.120 --> 00:02:16.120]  尼加先知所說的
[00:02:16.120 --> 00:02:19.720]  「行公義,好憐憫,與你的神同行」
[00:02:19.720 --> 00:02:23.120]  以色列它在生命記裡面
[00:02:23.120 --> 00:02:25.120]  它將要進入迦南的地
[00:02:25.120 --> 00:02:27.520]  因為它們四十年的曠野
[00:02:27.520 --> 00:02:29.520]  沒有擁有自己的土地
[00:02:29.520 --> 00:02:31.520]  也沒有擁有自己的資源
[00:02:31.520 --> 00:02:36.520]  所以摩西在它快要離開這個世界的時候
[00:02:36.520 --> 00:02:38.520]  它語重心長的
[00:02:38.520 --> 00:02:39.520]  它告訴以色列人
[00:02:39.520 --> 00:02:41.520]  你們在曠野四十年
[00:02:41.520 --> 00:02:45.520]  你真的不知道怎樣去神給你的土地
[00:02:45.520 --> 00:02:46.520]  你怎樣運用呢?
[00:02:46.520 --> 00:02:49.520]  神給你的資源,你怎樣運用呢?
[00:02:49.520 --> 00:02:51.520]  你每天在曠野裡面
[00:02:51.520 --> 00:02:53.520]  都是晚上你就睡覺
[00:02:53.520 --> 00:02:55.520]  早上你就拆開
[00:02:55.520 --> 00:02:57.520]  做個帳篷,然後你有閒
[00:02:57.520 --> 00:02:59.520]  所以摩西就在這裡
[00:02:59.520 --> 00:03:02.520]  神教導摩西讓以色列人
[00:03:02.520 --> 00:03:04.520]  他說如果你進入迦南的時候
[00:03:04.520 --> 00:03:06.520]  土地就是你的
[00:03:06.520 --> 00:03:08.520]  那你怎樣運用土地呢?
[00:03:08.520 --> 00:03:10.520]  你怎樣讓你整個的民族
[00:03:10.520 --> 00:03:12.520]  這個以色列的民族
[00:03:12.520 --> 00:03:14.520]  能夠進入迦南之後
[00:03:14.520 --> 00:03:16.520]  它是活出神的公義
[00:03:16.520 --> 00:03:19.520]  是活出一個憐憫的生活呢?
[00:03:19.520 --> 00:03:21.520]  有人說我們讀聖經
[00:03:21.520 --> 00:03:23.520]  神很少講經濟的問題
[00:03:24.520 --> 00:03:26.520]  其實經濟是甚麼呢?
[00:03:26.520 --> 00:03:29.520]  經濟是人類行為的產品
[00:03:29.520 --> 00:03:32.520]  其實在這次十五節的
[00:03:32.520 --> 00:03:34.520]  神都很關心以色列人
[00:03:34.520 --> 00:03:37.520]  當他進入迦南的時候
[00:03:37.520 --> 00:03:41.520]  他怎樣去用神所賜給他的土地的資源
[00:03:41.520 --> 00:03:44.520]  亦都怎樣運用神給他的財富
[00:03:44.520 --> 00:03:46.520]  亦都最重要的
[00:03:46.520 --> 00:03:50.520]  就是神教他怎樣去做一個借貸的工作
[00:03:50.520 --> 00:03:54.520]  其實教他這麼多東西是為了甚麼呢?
[00:03:54.520 --> 00:03:55.520]  我們都會問
[00:03:55.520 --> 00:03:57.520]  神教這麼多的以色列人
[00:03:57.520 --> 00:04:00.520]  關於借貸、財富運用、土地運用
[00:04:00.520 --> 00:04:02.520]  其實想做甚麼目的呢?
[00:04:02.520 --> 00:04:06.520]  原來他背後就是希望整個的群族
[00:04:06.520 --> 00:04:08.520]  整個的以色列人、整個的民族
[00:04:08.520 --> 00:04:11.520]  是活出神的公義和愛
[00:04:11.520 --> 00:04:15.520]  以致當這個族的人進入迦南之後
[00:04:15.520 --> 00:04:18.520]  他活在一個很健康的社會裏
[00:04:18.520 --> 00:04:21.520]  在一個沒有紛爭、沒有為了利益
[00:04:21.520 --> 00:04:24.520]  作出一些神不喜悅的事
[00:04:24.520 --> 00:04:27.520]  所以其實神背後就是讓這一班的民族
[00:04:27.520 --> 00:04:30.520]  進入以色列、迦南的時候
[00:04:30.520 --> 00:04:33.520]  你整個民族要面對外邦人
[00:04:33.520 --> 00:04:36.520]  你要面對迦南裏面原有的人
[00:04:36.520 --> 00:04:39.520]  你怎樣讓你自己整個的以色列民族
[00:04:39.520 --> 00:04:41.520]  在一個很健康的社會裏面
[00:04:41.520 --> 00:04:45.520]  得以大家都是為神所喜悅
[00:04:45.520 --> 00:04:47.520]  所以他用了兩個例子
[00:04:47.520 --> 00:04:50.520]  摩西就是我們怎樣去借貸
[00:04:50.520 --> 00:04:52.520]  然後我們怎樣去
[00:04:52.520 --> 00:04:54.520]  如果有奴隸的
[00:04:54.520 --> 00:04:57.520]  我們怎樣去處理這個奴隸
[00:04:57.520 --> 00:05:00.520]  今日借貸在香港來說是非常之普遍的
[00:05:00.520 --> 00:05:02.520]  如果你買一間房子
[00:05:02.520 --> 00:05:03.520]  你起碼借二十年
[00:05:03.520 --> 00:05:05.520]  你要供二十年
[00:05:05.520 --> 00:05:08.520]  如果你說真的有甚麼需要的
[00:05:08.520 --> 00:05:12.520]  你可能要光顧某某兄弟的財務公司
[00:05:12.520 --> 00:05:14.520]  借他一百幾十萬
[00:05:14.520 --> 00:05:17.520]  但是昔日摩西怎樣教導以色列人
[00:05:17.520 --> 00:05:19.520]  關於借貸
[00:05:19.520 --> 00:05:21.520]  怎樣去做這個借貸呢?
[00:05:21.520 --> 00:05:24.520]  是不是要打個手指毛就借到呢?
[00:05:24.520 --> 00:05:26.520]  所以我們首先從
[00:05:26.520 --> 00:05:29.520]  從舊約聖經這個借貸
[00:05:29.520 --> 00:05:31.520]  是神怎樣教導昔日以色列人
[00:05:31.520 --> 00:05:35.520]  我們今天說我們的貧富是很大的
[00:05:35.520 --> 00:05:36.520]  在香港
[00:05:36.520 --> 00:05:37.520]  但是昔日以色列人
[00:05:37.520 --> 00:05:39.520]  神怎樣教導以色列人
[00:05:39.520 --> 00:05:41.520]  要將你的貧富
[00:05:41.520 --> 00:05:44.520]  減到最少的差距
[00:05:44.520 --> 00:05:45.520]  在生命計劃
[00:05:45.520 --> 00:05:50.520]  我們人是要從債務裏面被鬆綁
[00:05:50.520 --> 00:05:52.520]  如果我們今日借錢買樓
[00:05:52.520 --> 00:05:54.520]  起碼要綁住二十年
[00:05:54.520 --> 00:05:56.520]  或者二十五年
[00:05:56.520 --> 00:05:58.520]  但是我們看經文的時候
[00:05:58.520 --> 00:06:01.520]  摩西就將土地的原則性
[00:06:01.520 --> 00:06:04.520]  運用在人的借貸方面
[00:06:04.520 --> 00:06:07.520]  當然在以色列的民族裏面
[00:06:07.520 --> 00:06:09.520]  昔日的借貸
[00:06:09.520 --> 00:06:12.520]  就不像我們今日去銀行借錢
[00:06:12.520 --> 00:06:15.520]  去某某兄弟的財務公司借錢
[00:06:15.520 --> 00:06:18.520]  其實當日他們進入迦南的時候
[00:06:18.520 --> 00:06:22.520]  是一個農的國家
[00:06:22.520 --> 00:06:23.520]  要農產品
[00:06:23.520 --> 00:06:24.520]  要種東西
[00:06:24.520 --> 00:06:26.520]  要牧羊
[00:06:26.520 --> 00:06:28.520]  如果一些比較窮的人
[00:06:28.520 --> 00:06:31.520]  他問哪些人有借呢?
[00:06:31.520 --> 00:06:32.520]  當然是問有錢人借
[00:06:32.520 --> 00:06:33.520]  他借甚麼呢?
[00:06:33.520 --> 00:06:36.520]  可能他問有錢人借幾些種子
[00:06:36.520 --> 00:06:40.520]  讓他能夠去種一些植物
[00:06:40.520 --> 00:06:41.520]  一些農產品
[00:06:41.520 --> 00:06:44.520]  當然他們是繼續問一些富有的人
[00:06:44.520 --> 00:06:46.520]  不過當你去借的時候
[00:06:46.520 --> 00:06:48.520]  我們就會好似針原說
[00:06:48.520 --> 00:06:50.520]  我們有一個律
[00:06:50.520 --> 00:06:53.520]  這個律英文叫做responsible lending
[00:06:53.520 --> 00:06:55.520]  就是你有責任去借貸
[00:06:55.520 --> 00:06:57.520]  我們今日借錢有沒有責任呢?
[00:06:57.520 --> 00:06:58.520]  你說不理了
[00:06:58.520 --> 00:06:59.520]  先借了
[00:06:59.520 --> 00:07:00.520]  現在破產了
[00:07:00.520 --> 00:07:03.520]  我那個年代破產就很怕被人知道
[00:07:03.520 --> 00:07:05.520]  千萬不要被人知道你破產
[00:07:05.520 --> 00:07:07.520]  今日破產就不是了
[00:07:07.520 --> 00:07:08.520]  你要很大聲告訴別人
[00:07:08.520 --> 00:07:09.520]  我破產了
[00:07:09.520 --> 00:07:10.520]  不用還了
[00:07:10.520 --> 00:07:11.520]  諸如此類
[00:07:11.520 --> 00:07:12.520]  破產了
[00:07:12.520 --> 00:07:13.520]  我不可以坐計程車
[00:07:13.520 --> 00:07:15.520]  你請我坐計程車
[00:07:15.520 --> 00:07:17.520]  但神教到以色列人
[00:07:17.520 --> 00:07:19.520]  那個借貸
[00:07:19.520 --> 00:07:21.520]  是你有責任去借
[00:07:21.520 --> 00:07:24.520]  你亦都有責任去借給那個人
[00:07:24.520 --> 00:07:27.520]  即是說你是有責任做一個好的債主
[00:07:27.520 --> 00:07:30.520]  你亦都有責任做一個借債務
[00:07:30.520 --> 00:07:31.520]  為甚麼呢?
[00:07:31.520 --> 00:07:33.520]  因為原來他希望你借的錢
[00:07:33.520 --> 00:07:36.520]  是六年能夠還給債主
[00:07:36.520 --> 00:07:38.520]  因為你借了穀物去種
[00:07:38.520 --> 00:07:41.520]  理論上是應該可以還的
[00:07:41.520 --> 00:07:44.520]  是因為你種的東西有收成
[00:07:44.520 --> 00:07:46.520]  那就還錢
[00:07:46.520 --> 00:07:47.520]  所以他教人
[00:07:47.520 --> 00:07:50.520]  如果那個人借了你錢
[00:07:50.520 --> 00:07:52.520]  他到第七年不還
[00:07:52.520 --> 00:07:54.520]  他真的沒有能力還
[00:07:54.520 --> 00:07:55.520]  因為可能天理問題
[00:07:55.520 --> 00:07:57.520]  或者其他問題
[00:07:57.520 --> 00:07:59.520]  他借了你的穀物還給你
[00:07:59.520 --> 00:08:01.520]  那怎麼辦呢?
[00:08:01.520 --> 00:08:03.520]  神就教他
[00:08:03.520 --> 00:08:04.520]  一筆勾銷
[00:08:04.520 --> 00:08:06.520]  莫先生這麼吃虧
[00:08:06.520 --> 00:08:08.520]  我當然會借給他
[00:08:08.520 --> 00:08:10.520]  所以當你一個人去借的時候
[00:08:10.520 --> 00:08:12.520]  你會想想我借了多少呢?
[00:08:12.520 --> 00:08:14.520]  我有沒有能力去還呢?
[00:08:14.520 --> 00:08:15.520]  所以今天
[00:08:15.520 --> 00:08:16.520]  大家知不知道
[00:08:16.520 --> 00:08:18.520]  你問銀行借錢買樓的時候
[00:08:18.520 --> 00:08:21.520]  他要檢查一下你的信貸狀況
[00:08:21.520 --> 00:08:24.520]  你的信貸究竟你借了多少呢?
[00:08:24.520 --> 00:08:26.520]  你是不是原先已經借了幾千萬呢?
[00:08:26.520 --> 00:08:28.520]  現在你還借呢?
[00:08:28.520 --> 00:08:30.520]  所以當時的債
[00:08:30.520 --> 00:08:32.520]  我去借穀物的時候
[00:08:32.520 --> 00:08:36.520]  我會肯定在六年之內還債主
[00:08:36.520 --> 00:08:37.520]  於是
[00:08:37.520 --> 00:08:38.520]  你還不到怎麼辦呢?
[00:08:38.520 --> 00:08:39.520]  第七年
[00:08:39.520 --> 00:08:40.520]  摩西就教了
[00:08:40.520 --> 00:08:41.520]  第七年
[00:08:41.520 --> 00:08:43.520]  如果那個人還不到給你
[00:08:43.520 --> 00:08:45.520]  你就一筆勾銷
[00:08:45.520 --> 00:08:47.520]  如果一筆勾銷的時候
[00:08:47.520 --> 00:08:49.520]  那個人就鬆綁了
[00:08:49.520 --> 00:08:50.520]  因為他覺得
[00:08:50.520 --> 00:08:51.520]  真是對不起
[00:08:51.520 --> 00:08:53.520]  我都還不到給你
[00:08:53.520 --> 00:08:57.520]  而背後的理念是什麼呢?
[00:08:57.520 --> 00:09:01.520]  原來就是神不想祂自己的子民
[00:09:01.520 --> 00:09:03.520]  被這些永久的債
[00:09:03.520 --> 00:09:05.520]  綁住了祂的一生
[00:09:05.520 --> 00:09:08.520]  好像我們寫城市
[00:09:08.520 --> 00:09:12.520]  最普遍就是我們今天借錢買樓
[00:09:12.520 --> 00:09:15.520]  其實今天你能不能夠還呢?
[00:09:15.520 --> 00:09:16.520]  你借的錢
[00:09:16.520 --> 00:09:18.520]  我們叫高數的借錢
[00:09:18.520 --> 00:09:20.520]  因為你現在問財務借
[00:09:20.520 --> 00:09:22.520]  那你還不還得到呢?
[00:09:22.520 --> 00:09:24.520]  所以神吩咐以色列人
[00:09:24.520 --> 00:09:27.520]  要將人的因素帶入
[00:09:27.520 --> 00:09:29.520]  無論你是債主也好
[00:09:29.520 --> 00:09:31.520]  或者你是舉債的人也好
[00:09:31.520 --> 00:09:33.520]  都是要負責任的
[00:09:33.520 --> 00:09:36.520]  都是要做一個responsible lending
[00:09:36.520 --> 00:09:38.520]  所以不是你單單說
[00:09:38.520 --> 00:09:39.520]  他問我借
[00:09:39.520 --> 00:09:40.520]  我就借給他
[00:09:40.520 --> 00:09:42.520]  或者你說我都還不起
[00:09:42.520 --> 00:09:43.520]  照樣先借
[00:09:43.520 --> 00:09:45.520]  破產就破產
[00:09:45.520 --> 00:09:48.520]  所以我們看到在律法書裡面
[00:09:48.520 --> 00:09:50.520]  神就透過這個借貸
[00:09:50.520 --> 00:09:52.520]  你真的還不到的時候
[00:09:52.520 --> 00:09:54.520]  會被這個債務纏身
[00:09:54.520 --> 00:09:57.520]  你更加不會讓那個富有的人
[00:09:57.520 --> 00:10:00.520]  透過這個債務去欺壓你
[00:10:00.520 --> 00:10:02.520]  藉著這個債務
[00:10:02.520 --> 00:10:04.520]  就叫你做他的奴隸
[00:10:04.520 --> 00:10:06.520]  然後就透過這個債務
[00:10:06.520 --> 00:10:08.520]  叫你做什麼做什麼
[00:10:08.520 --> 00:10:10.520]  所以神不想他的子民
[00:10:10.520 --> 00:10:13.520]  在當中欠債
[00:10:13.520 --> 00:10:17.520]  成為一個貧富越差距越大的人
[00:10:17.520 --> 00:10:18.520]  今天我們的城市
[00:10:18.520 --> 00:10:20.520]  有時候我們看報紙
[00:10:20.520 --> 00:10:23.520]  最近那兩天有個人借了一百多萬
[00:10:23.520 --> 00:10:25.520]  他先殺死他太太
[00:10:25.520 --> 00:10:26.520]  然後就跳樓
[00:10:26.520 --> 00:10:28.520]  一跳就跳進了泳池裡面
[00:10:28.520 --> 00:10:30.520]  最後他還是救不回來
[00:10:30.520 --> 00:10:31.520]  為什麼呢?
[00:10:31.520 --> 00:10:33.520]  是因為我們借的時候
[00:10:33.520 --> 00:10:35.520]  我們沒有想到自己的能力
[00:10:35.520 --> 00:10:36.520]  究竟還不還到
[00:10:36.520 --> 00:10:38.520]  所以在這個時候
[00:10:38.520 --> 00:10:40.520]  我們要把它擴大一點
[00:10:40.520 --> 00:10:43.520]  和人與人之間的借貸
[00:10:43.520 --> 00:10:45.520]  我們也會看到一些強國
[00:10:45.520 --> 00:10:47.520]  一些富有的國家
[00:10:47.520 --> 00:10:49.520]  去借錢給一些窮的國家
[00:10:49.520 --> 00:10:52.520]  讓這些窮的國家去債務
[00:10:52.520 --> 00:10:54.520]  去泥足深陷
[00:10:54.520 --> 00:10:56.520]  根本貧的國家
[00:10:56.520 --> 00:10:58.520]  都沒有辦法償還
[00:10:58.520 --> 00:11:00.520]  於是這些很富有的國家
[00:11:00.520 --> 00:11:03.520]  就不斷借錢給貧的國家
[00:11:03.520 --> 00:11:05.520]  然後就剝削了
[00:11:05.520 --> 00:11:07.520]  它那個經濟的資源
[00:11:07.520 --> 00:11:09.520]  弟兄姊妹
[00:11:09.520 --> 00:11:12.520]  神在當中去教導以色列人
[00:11:12.520 --> 00:11:14.520]  就是當他借了六年之後
[00:11:14.520 --> 00:11:16.520]  第七年他真的還不到的時候
[00:11:16.520 --> 00:11:18.520]  你就一筆勾銷
[00:11:18.520 --> 00:11:21.520]  我們今天無論處於我們的城市
[00:11:21.520 --> 00:11:23.520]  或者我們人與人之間的借貸
[00:11:23.520 --> 00:11:25.520]  你會不會真的
[00:11:25.520 --> 00:11:27.520]  有位人借了你的錢的時候
[00:11:27.520 --> 00:11:28.520]  弟兄姊妹
[00:11:28.520 --> 00:11:29.520]  你會不會說
[00:11:29.520 --> 00:11:30.520]  第七年了算了
[00:11:30.520 --> 00:11:32.520]  聖經教導一筆勾銷
[00:11:32.520 --> 00:11:34.520]  你會不會這樣做呢?
[00:11:34.520 --> 00:11:37.520]  2008年的乜乜兄弟的危機
[00:11:37.520 --> 00:11:40.520]  就是因為responsible lending
[00:11:40.520 --> 00:11:42.520]  這個名詞在當中
[00:11:42.520 --> 00:11:43.520]  大家都不負責任
[00:11:43.520 --> 00:11:45.520]  於是大家都泥足深陷
[00:11:45.520 --> 00:11:49.520]  結果我們世界上就出現了很多的
[00:11:49.520 --> 00:11:51.520]  又還不到債
[00:11:51.520 --> 00:11:53.520]  又很多人損失
[00:11:53.520 --> 00:11:58.520]  最近我們的政府都在一個廣告中
