
[00:00:00.000 --> 00:00:01.900]  頂姐妹主內平安
[00:00:01.900 --> 00:00:03.700]  今天我們繼續一同去思想
[00:00:03.700 --> 00:00:07.160]  在《約翰福音》當中「我事」的系列
[00:00:07.160 --> 00:00:09.300]  由於一些調動的緣故
[00:00:09.300 --> 00:00:12.300]  所以今天我們先講第十五章
[00:00:12.300 --> 00:00:13.460]  在下一個星期
[00:00:13.460 --> 00:00:15.900]  梁牧師會為我們去宣講
[00:00:15.900 --> 00:00:18.160]  第十四章的信息
[00:00:18.160 --> 00:00:20.100]  今天我們會一起看的
[00:00:20.100 --> 00:00:22.440]  是《約翰福音》十五章
[00:00:22.440 --> 00:00:25.260]  一至十一節的經文
[00:00:25.260 --> 00:00:28.200]  在當中提到有關於我們信仰裡面
[00:00:28.200 --> 00:00:31.000]  很基本的事情
[00:00:31.000 --> 00:00:33.740]  但卻同時也是最重要
[00:00:33.740 --> 00:00:35.440]  非常之重要的事情
[00:00:35.440 --> 00:00:37.100]  在當中主耶穌祂宣告
[00:00:37.100 --> 00:00:39.360]  我是真葡萄樹
[00:00:39.360 --> 00:00:40.460]  跟隨我的
[00:00:40.460 --> 00:00:43.160]  你們要常在我的裡面
[00:00:43.160 --> 00:00:45.000]  以致能夠生命有力
[00:00:45.000 --> 00:00:46.700]  能夠結出果子
[00:00:46.700 --> 00:00:48.360]  首先讓我們一起去看
[00:00:48.360 --> 00:00:50.240]  一起去同讀今天的經文
[00:00:50.240 --> 00:00:51.860]  《約翰福音》十五章
[00:00:51.860 --> 00:00:53.800]  一至十一節
[00:00:53.800 --> 00:00:55.100]  預備起
[00:00:55.100 --> 00:00:57.060]  我是真葡萄樹
[00:00:57.060 --> 00:00:59.260]  我賦是栽培的人
[00:00:59.260 --> 00:01:01.960]  凡送我不結果子的枝子
[00:01:01.960 --> 00:01:03.540]  它就剪去
[00:01:03.540 --> 00:01:05.100]  凡結果子的
[00:01:05.100 --> 00:01:07.060]  它就修理乾淨
[00:01:07.060 --> 00:01:09.700]  使枝子結果子更多
[00:01:09.700 --> 00:01:12.900]  現在你們因我講及你們的道
[00:01:12.900 --> 00:01:14.660]  已經乾淨了
[00:01:14.660 --> 00:01:17.000]  你們要常在我裡面
[00:01:17.000 --> 00:01:19.500]  我也常在你們裡面
[00:01:19.500 --> 00:01:22.340]  枝子若不常在葡萄樹上
[00:01:22.340 --> 00:01:25.040]  自己就不能結果子
[00:01:25.040 --> 00:01:27.540]  你們若不常在我裡面
[00:01:27.540 --> 00:01:29.160]  也是這樣
[00:01:29.160 --> 00:01:30.760]  我是葡萄樹
[00:01:30.760 --> 00:01:32.500]  你們是枝子
[00:01:32.500 --> 00:01:34.200]  常在我裡面的
[00:01:34.200 --> 00:01:36.400]  我也常在它裡面
[00:01:36.400 --> 00:01:38.700]  這人就多結果子
[00:01:38.700 --> 00:01:40.200]  因為來了我
[00:01:40.200 --> 00:01:42.800]  你們就不能做什麼
[00:01:42.800 --> 00:01:45.000]  人若不常在我裡面
[00:01:45.000 --> 00:01:48.100]  就像枝子雕在外面枯乾
[00:01:48.100 --> 00:01:49.400]  人拾起來
[00:01:49.400 --> 00:01:51.860]  冰在火裡燒了
[00:01:51.860 --> 00:01:54.160]  你們若常在我裡面
[00:01:54.160 --> 00:01:57.040]  我的話也常在你們裡面
[00:01:57.040 --> 00:01:59.040]  凡你們所願意的
[00:01:59.040 --> 00:02:01.760]  祈求就給你們成就
[00:02:01.760 --> 00:02:03.800]  你們多結果子
[00:02:03.800 --> 00:02:06.240]  我父就因此得榮耀
[00:02:06.240 --> 00:02:09.400]  你們也就是我的門徒了
[00:02:09.400 --> 00:02:10.700]  我愛你們
[00:02:10.700 --> 00:02:12.900]  正如父愛我一樣
[00:02:12.900 --> 00:02:15.600]  你們要常在我的愛裡
[00:02:15.600 --> 00:02:18.040]  你們若遵守我的命令
[00:02:18.040 --> 00:02:20.200]  就常在我的愛裡
[00:02:20.200 --> 00:02:23.200]  正如我遵守了我父的命令
[00:02:23.200 --> 00:02:25.260]  常在他的愛裡
[00:02:25.260 --> 00:02:28.260]  這些事我已經對你們說了
[00:02:28.260 --> 00:02:30.060]  是要叫我的喜樂
[00:02:30.060 --> 00:02:32.100]  存在你們心裡
[00:02:32.100 --> 00:02:33.900]  並叫你們的喜樂
[00:02:33.900 --> 00:02:35.760]  可以滿足
[00:02:35.760 --> 00:02:39.440]  讓我們再一次同心低頭祈禱
[00:02:39.440 --> 00:02:41.340]  親愛的恩主
[00:02:41.340 --> 00:02:43.600]  我們要感謝你的愛
[00:02:43.600 --> 00:02:45.340]  感謝你的同在
[00:02:45.340 --> 00:02:48.760]  感謝你常常在我們生命的裡面
[00:02:48.760 --> 00:02:49.560]  在這一刻
[00:02:49.560 --> 00:02:52.000]  我們要一同思想你的說話
[00:02:52.000 --> 00:02:55.340]  懇求聖靈在我們眾人心裡面動工
[00:02:55.340 --> 00:02:57.300]  開啟我們的眼睛
[00:02:57.300 --> 00:02:59.040]  開啟我們的耳朵
[00:02:59.040 --> 00:03:01.240]  讓我們能夠看見、聽見
[00:03:01.240 --> 00:03:03.200]  你話語的奇妙
[00:03:03.200 --> 00:03:05.140]  讓我們生命得著慰樣
[00:03:05.140 --> 00:03:08.500]  又能夠活在我們的生活當中
[00:03:08.500 --> 00:03:10.200]  多謝你聽我同心的祈禱
[00:03:10.200 --> 00:03:12.400]  奉耶穌基督聖名祈求
[00:03:12.400 --> 00:03:14.040]  阿們
