
[00:00:00.000 --> 00:00:03.220]  Hallelujah!
[00:00:03.220 --> 00:00:07.240]  丁子梅跟你旁邊說:看到你真好!
[00:00:07.240 --> 00:00:20.180]  今年的週年慶,我相信是我們教會由此以來最特別的一次。
[00:00:25.940 --> 00:00:31.760]  因為今年的週年慶人數比過去都少,
[00:00:31.760 --> 00:00:37.420]  而且中午沒有吃飯。
[00:00:37.420 --> 00:00:44.520]  我們非常簡單,就是陽春麵。
[00:00:55.940 --> 00:01:07.260]  陽春麵是在臺灣,你吃陽春麵,就表示說,就是最簡單的一個飲食了。
[00:01:07.260 --> 00:01:23.140]  但是我們相信,我們也期待今天週年慶,也是要成為一個我們有史以來最不一樣的週年慶。
[00:01:26.780 --> 00:01:32.840]  聖經上說,你要大大的張口,我就給你充滿。
[00:01:32.840 --> 00:01:47.540]  所以,如果我們帶著這樣子一個渴慕心,哇,我大大的向你禱告,大大的張口,今天你就在我們中間,與我們同在,充滿我們。
[00:01:54.980 --> 00:02:00.100]  今天要跟大家來分享,我們今年的主題。
[00:02:00.100 --> 00:02:07.300]  我們今天的主題是"因性大有盼望"。
[00:02:07.300 --> 00:02:18.120]  那麼上個禮拜天,我知道在英文堂劉牧師已經講了這個訊息。
[00:02:24.180 --> 00:02:27.220]  那麼在國語堂,我們也講了這個訊息。
[00:02:27.220 --> 00:02:32.300]  粵語堂,還沒有。
[00:02:32.300 --> 00:02:42.260]  所以對粵語堂來講,今天的訊息是新鮮的。
[00:02:42.260 --> 00:02:52.660]  但是,請不要誤會,我不是把上禮拜講的再講一遍。
[00:02:55.180 --> 00:02:58.660]  我今天要特別從今天的這個經文裡面來強調,
[00:02:58.660 --> 00:03:11.820]  雖然在這個疫情這麼嚴重的情況之下,
[00:03:11.820 --> 00:03:18.260]  我們的神是一位大有盼望的神,
[00:03:18.260 --> 00:03:22.980]  祂是使人有盼望的神,
[00:03:25.060 --> 00:03:27.700]  祂也要賜給盼望給我們。
[00:03:27.700 --> 00:03:33.100]  那所以,你我需要有信心,
[00:03:33.100 --> 00:03:38.500]  因為這一段聖經裡面告訴我們說,
[00:03:38.500 --> 00:03:41.900]  因性將豬般的喜樂、平安充滿在我們裡面。
[00:03:41.900 --> 00:03:52.820]  但是不僅僅是因著信心,後面又說,接著聖靈的大能使我們大有盼望。
[00:03:54.180 --> 00:03:58.500]  不僅僅是因為信心,而是因為聖靈的力量。
[00:03:58.500 --> 00:04:08.060]  奇怪的是,我可以理解說,因為信心,我會有希望。
[00:04:08.060 --> 00:04:19.420]  但是這段聖經說,因為聖靈的力量,我們有希望。
[00:04:24.860 --> 00:04:31.860]  其實,保羅在這一節聖經裡面,讓我們看見說一個喜樂、平安的這一個生命呢,是從神而來的。
[00:04:31.860 --> 00:04:54.020]  所以,我們在座的新耶穌的弟兄姊妹,你應該都是喜樂、平安的,Amen?
[00:04:55.180 --> 00:05:00.180]  但是請告訴我,Reality,親愛的兄姊妹,你的過去的人生,是不是充滿喜樂?
[00:05:00.180 --> 00:05:21.180]  所以我想,對基督徒來講,我們今天有一個東西需要更多的來去注意它。
[00:05:25.180 --> 00:05:30.180]  也就是這裡講的說,藉著聖靈的能力,大有盼望。
[00:05:30.180 --> 00:05:41.180]  親愛的弟兄姊妹,我們福音派教會,我們都知道,我們所信的上帝是什麼?
[00:05:41.180 --> 00:05:46.180]  我們所信的神是什麼?是聖父、聖子、聖靈三位一體的神,對不對?
[00:05:54.180 --> 00:06:03.180]  但是其實,很多實際上面,我們所相信的這位神,如果祂是聖父、聖子、聖靈三位一體的神,
[00:06:03.180 --> 00:06:11.180]  但是在我們的教會裡面,在我們的生活當中,我們有多少的時候想到聖靈?
[00:06:25.180 --> 00:06:28.180]  更不要說提到聖靈的能力了。
[00:06:28.180 --> 00:06:35.180]  但是親愛的弟兄姊妹,如果我們來看聖經,
[00:06:35.180 --> 00:06:44.180]  聖經裡面讓我們看見,一個被聖靈充滿的人,他是喜樂的人。
[00:06:52.180 --> 00:06:55.180]  福多星傳第二章四十六節、四十七節。
[00:06:55.180 --> 00:07:06.180]  在這個地方,門徒們他們在經歷了聖靈充滿之後,他們天天同心合一地在店裡,在家中剝皮。
[00:07:06.180 --> 00:07:13.180]  這裡聖經上說,純著歡喜,誠實的心用飯,讚美神,得眾民的喜愛。
[00:07:23.180 --> 00:07:25.180]  他們天天在一起聚會。
[00:07:25.180 --> 00:07:39.180]  他們在一起吃飯。
[00:07:39.180 --> 00:07:42.180]  他們歡喜快樂。
[00:07:42.180 --> 00:07:46.180]  我們中國人吃飯一定歡喜快樂的。
[00:07:46.180 --> 00:07:51.180]  所以這個沒什麼稀奇。
[00:07:52.180 --> 00:07:54.180]  但是下面說,他們在一起讚美神。
[00:07:54.180 --> 00:08:01.180]  他們讚美神到一個地步,得眾民的喜愛。
[00:08:01.180 --> 00:08:14.180]  這意思就是說,他們旁邊的人看到他們讚美,大家都很羨慕,都很喜歡他們。
[00:08:21.180 --> 00:08:25.180]  其實這段聖經我們要把它最後一句話列出來。
[00:08:25.180 --> 00:08:35.180]  最後一句話,就是主將得救的人數天天加給他們。
[00:08:43.180 --> 00:08:51.180]  千秋之美,一個喜樂的基督徒會讓人家喜愛,一個喜樂的基督徒會讓人家願意信耶穌,Amen?
[00:08:51.180 --> 00:09:04.180]  所以跟你旁邊說,你要喜樂,笑一個給他看。
[00:09:11.180 --> 00:09:15.180]  千秋之美知道每一個禮拜天,當我來這邊,我站在這講臺的時候,
