
[00:00:00.000 --> 00:00:04.000]  靜姐妹早晨
[00:00:04.000 --> 00:00:10.000]  感謝神讓我今天可以在這裡和大家一起來分享神的話語
[00:00:10.000 --> 00:00:16.000]  再一次考驗我自己的廣東話有沒有進步一點點
[00:00:16.000 --> 00:00:19.000]  多謝
[00:00:19.000 --> 00:00:23.000]  我不知道你們來到澳洲,來到柏斯
[00:00:23.000 --> 00:00:27.000]  你們移民有多少年了?有沒有人說,我移民很久了
[00:00:27.000 --> 00:00:29.000]  三十年以上有沒有?
[00:00:29.000 --> 00:00:32.000]  有吧?哇,不少啊
[00:00:32.000 --> 00:00:36.000]  我來的時候,我看到那些移民三十年以上的人
[00:00:36.000 --> 00:00:38.000]  我很羨慕啊
[00:00:38.000 --> 00:00:44.000]  哇,怎麼可以留到這麼久呢?
[00:00:44.000 --> 00:00:47.000]  有沒有人二十年以上的?有沒有啊?
[00:00:47.000 --> 00:00:49.000]  更加多啦,是吧?
[00:00:49.000 --> 00:00:56.000]  那可能我們當中有一些人,你說我二十年前都還沒出世的
[00:00:56.000 --> 00:01:01.000]  可能有一天我們有學生在裡面
[00:01:01.000 --> 00:01:08.000]  那天牧師先跟我說,哇,以前我們很羨慕那些人移民很久的
[00:01:08.000 --> 00:01:11.000]  現在我們都已經超過二十年了
[00:01:11.000 --> 00:01:13.000]  我移民澳洲超過二十年
[00:01:13.000 --> 00:01:15.000]  真的不敢去相信
[00:01:15.000 --> 00:01:19.000]  不過可以令我不斷去記住一件事
[00:01:19.000 --> 00:01:22.000]  因為我們都是遷過來的
[00:01:22.000 --> 00:01:25.000]  搬遷過來這裡
[00:01:25.000 --> 00:01:27.000]  我每一次都會記得
[00:01:27.000 --> 00:01:31.000]  來到澳洲最困難的事情
[00:01:31.000 --> 00:01:34.000]  你說是什麼?
[00:01:34.000 --> 00:01:37.000]  不是沒有糖菜
[00:01:37.000 --> 00:01:41.000]  可能那些四十年前沒有燒鴨
[00:01:41.000 --> 00:01:44.000]  是什麼啊?
[00:01:44.000 --> 00:01:46.000]  我最難的呢
[00:01:46.000 --> 00:01:48.000]  因為我沒有粵語的問題
[00:01:48.000 --> 00:01:50.000]  不是粵語的問題
[00:01:50.000 --> 00:01:52.000]  是租屋最難搞
[00:01:52.000 --> 00:01:54.000]  我不知道你覺不覺得呢
[00:01:54.000 --> 00:01:56.000]  因為我一家四口
[00:01:56.000 --> 00:01:58.000]  要租屋很難的
[00:01:58.000 --> 00:02:01.000]  我還記住我剛來的時候
[00:02:01.000 --> 00:02:03.000]  我那個小的還抱著
[00:02:03.000 --> 00:02:05.000]  還沒懂得走
[00:02:05.000 --> 00:02:07.000]  那每一次去找屋的時候
[00:02:07.000 --> 00:02:10.000]  他一上到車就走
[00:02:10.000 --> 00:02:11.000]  為什麼呢?
[00:02:11.000 --> 00:02:15.000]  因為那時候我們來澳洲的時候是最熱的月份
[00:02:15.000 --> 00:02:17.000]  幾月是最熱啊?
[00:02:17.000 --> 00:02:19.000]  二月,是啊
[00:02:19.000 --> 00:02:21.000]  年初三啊,你看
[00:02:21.000 --> 00:02:25.000]  多猜亮啊,年初三離開家人
[00:02:25.000 --> 00:02:28.000]  來到這裡,我不是來到柏斯岩
[00:02:28.000 --> 00:02:31.000]  去到墨爾本,很猜亮啊
[00:02:31.000 --> 00:02:33.000]  年初三
[00:02:33.000 --> 00:02:35.000]  那時候剛剛來到
[00:02:35.000 --> 00:02:37.000]  那些人說快點來啊
[00:02:37.000 --> 00:02:39.000]  去預約吧
[00:02:39.000 --> 00:02:41.000]  如果你熟悉墨爾本
[00:02:41.000 --> 00:02:43.000]  你去預約吧
[00:02:43.000 --> 00:02:45.000]  那些唐人有很多人
[00:02:45.000 --> 00:02:47.000]  那天有做節目的
[00:02:47.000 --> 00:02:48.000]  你來吧
[00:02:48.000 --> 00:02:51.000]  哇,我心裡說,不要搞我了
[00:02:51.000 --> 00:02:53.000]  二月初三
[00:02:53.000 --> 00:02:55.000]  那麼熱
[00:02:55.000 --> 00:02:58.000]  又要抱著個寶寶
