
[00:00:00.000 --> 00:00:05.560]  各位頂姐妹主內平安
[00:00:05.560 --> 00:00:07.720]  有一位美國牧師
[00:00:07.720 --> 00:00:11.560]  叫約翰·歐特堡(John Ossoff)
[00:00:11.560 --> 00:00:16.600]  他分享過一個他小時候的故事
[00:00:16.600 --> 00:00:20.600]  他自小就在教會裏面成長
[00:00:20.600 --> 00:00:21.880]  有一次教會
[00:00:21.880 --> 00:00:24.840]  我想好像我們的兒童級的活動
[00:00:24.840 --> 00:00:28.480]  就舉行一個背金句的比賽
[00:00:28.480 --> 00:00:32.200]  誰背得最多的經文就會贏
[00:00:32.200 --> 00:00:34.320]  而他們那個比賽的模式
[00:00:34.320 --> 00:00:37.480]  就是在教會有一個牆
[00:00:37.480 --> 00:00:41.320]  每人有一張海報的東西
[00:00:41.320 --> 00:00:42.720]  有一間屋
[00:00:42.720 --> 00:00:46.120]  每個屋上都有一個小朋友的名字
[00:00:46.120 --> 00:00:48.320]  於是他們就會是
[00:00:48.320 --> 00:00:49.800]  誰背到一句
[00:00:49.800 --> 00:00:52.240]  他們就獲得一個貼紙
[00:00:52.240 --> 00:00:55.480]  就會貼上去這個屋上面
[00:00:55.480 --> 00:00:57.400]  即是很明顯
[00:00:57.400 --> 00:01:00.440]  誰貼紙最多代表他背得最多
[00:01:00.440 --> 00:01:04.560]  即是說他可以得到獎品的機會就越大
[00:01:04.560 --> 00:01:07.400]  而當時他們原來是一本
[00:01:07.400 --> 00:01:08.600]  很漂亮很漂亮
[00:01:08.600 --> 00:01:11.960]  是一個白色的面的聖經
[00:01:11.960 --> 00:01:15.360]  上面還要印著得獎者的名字
[00:01:15.360 --> 00:01:17.320]  是燙金的那一種
[00:01:17.320 --> 00:01:18.840]  不知道有沒有見過
[00:01:18.840 --> 00:01:22.040]  以前也有人送過一份禮物給我
[00:01:22.040 --> 00:01:23.360]  上面是燙著
[00:01:23.360 --> 00:01:24.080]  不過不是白色
[00:01:24.080 --> 00:01:25.520]  是黑色皮的聖經
[00:01:25.520 --> 00:01:27.000]  燙著名字在上面
[00:01:27.000 --> 00:01:28.600]  很漂亮的
[00:01:28.600 --> 00:01:31.160]  比賽到最後
[00:01:31.160 --> 00:01:32.800]  就剩下兩個小朋友
[00:01:32.800 --> 00:01:35.000]  一個就是John
[00:01:35.000 --> 00:01:39.200]  另外就是一個滿臉雀斑的小女孩
[00:01:39.200 --> 00:01:41.840]  她的名字叫Louis
[00:01:41.840 --> 00:01:43.880]  在過去那幾個星期
[00:01:43.880 --> 00:01:47.480]  John和Louis不相上下
[00:01:47.480 --> 00:01:49.640]  到了最後一個月
[00:01:49.640 --> 00:01:54.960]  這個女孩子Louis開始離線
[00:01:54.960 --> 00:02:00.080]  到了最後情勢非常明顯
[00:02:00.080 --> 00:02:03.160]  這個Louis將會贏
[00:02:03.160 --> 00:02:07.600]  當時John就想了
[00:02:07.600 --> 00:02:09.920]  他很不開心
[00:02:09.920 --> 00:02:13.440]  我可以怎樣對付這個Louis呢?
[00:02:13.440 --> 00:02:16.880]  我真的很想殺了他
[00:02:16.880 --> 00:02:20.200]  至少他心裏想殺了他
[00:02:20.200 --> 00:02:22.480]  雖然他沒有真的殺了他
[00:02:22.480 --> 00:02:25.520]  因為殺這個念頭是因為
[00:02:25.520 --> 00:02:29.360]  他非常非常不喜歡這個Louis
[00:02:29.360 --> 00:02:31.800]  因為他很想贏
[00:02:31.800 --> 00:02:35.440]  John很想得到這本聖經
[00:02:35.440 --> 00:02:38.040]  回想他覺得當時
[00:02:38.040 --> 00:02:40.000]  原來不自覺
[00:02:40.000 --> 00:02:43.000]  在教會裏變成一個出風頭
[00:02:43.000 --> 00:02:46.200]  和證明了自己有多好
[00:02:46.200 --> 00:02:48.680]  有多厲害的地方
[00:02:48.680 --> 00:02:51.680]  所以當導師要宣佈
[00:02:51.680 --> 00:02:54.440]  就是Louis得勝了
[00:02:54.440 --> 00:02:57.680]  John一點也不開心
[00:02:57.680 --> 00:03:01.760]  當然John成長後
[00:03:01.760 --> 00:03:04.200]  他的反省就是會發覺
[00:03:04.200 --> 00:03:05.800]  這個故事
[00:03:05.800 --> 00:03:08.880]  類似的故事在他成長階段
[00:03:08.880 --> 00:03:11.200]  是不只一次發生
[00:03:11.200 --> 00:03:15.160]  將教會變成一個競技場
[00:03:15.160 --> 00:03:17.000]  甚至他的樣子
