
[00:00:00.000 --> 00:00:02.560]  歡迎大家來到我們的周六崇拜
[00:00:02.560 --> 00:00:06.960]  兩個星期前我們開始了一個特別的福音講道系列
[00:00:06.960 --> 00:00:08.880]  我們要宣講的是
[00:00:08.880 --> 00:00:11.440]  《讓福音》第四章一至四十二節
[00:00:11.440 --> 00:00:15.200]  有關撒瑪利亞婦人的故事
[00:00:15.200 --> 00:00:20.160]  我們的福音系列一共有五篇的講章
[00:00:20.160 --> 00:00:22.960]  分別是《神奇女俠》
[00:00:22.960 --> 00:00:24.960]  《我是鶴鳥》
[00:00:24.960 --> 00:00:27.440]  《永生活水》
[00:00:27.440 --> 00:00:29.280]  《聖靈敬拜》
[00:00:29.280 --> 00:00:32.160]  最後是《世界救主》
[00:00:32.160 --> 00:00:35.440]  今天我們來到那個系列的正中間
[00:00:35.440 --> 00:00:37.120]  《永生活水》
[00:00:37.120 --> 00:00:38.720]  我想了一會兒
[00:00:38.720 --> 00:00:43.200]  可能我們也可以更換一下我們的牆紙
[00:00:43.200 --> 00:00:45.920]  就是我們旁邊的標誌
[00:00:45.920 --> 00:00:50.880]  一直有聽我們《讓福音》講道系列的弟兄姊妹
[00:00:50.880 --> 00:00:55.680]  大概都知道這個《永生活水》的源頭在哪裡來的
[00:00:55.680 --> 00:01:00.320]  其實最後是耶穌基督的十字架
[00:01:00.320 --> 00:01:03.360]  《讓福音》第十九章第三十四節
[00:01:03.360 --> 00:01:05.600]  我們不斷有引述過
[00:01:05.600 --> 00:01:10.400]  有一個士兵用拿著槍刺耶穌的肋旁
[00:01:10.400 --> 00:01:14.000]  立刻有血和水流出來
[00:01:14.000 --> 00:01:18.640]  這個就是那個《永生活水》的源頭
[00:01:18.640 --> 00:01:22.640]  在這裡你會發現不單止有水流出來
[00:01:22.640 --> 00:01:27.760]  還有補血就是我們要加補血下去
[00:01:27.760 --> 00:01:30.880]  就是因為有羔羊的補血
[00:01:30.880 --> 00:01:36.080]  所以流出來的活水可以除去世人的罪
[00:01:36.080 --> 00:01:40.080]  而這個補血也可以抗衡罪的權勢
[00:01:40.080 --> 00:01:43.680]  罪在我們生命裡面的權勢
[00:01:43.680 --> 00:01:49.360]  這個活水可以為我們帶來一個新的人生
[00:01:49.360 --> 00:01:54.960]  引導我們進入上帝為我們預備的永生
[00:01:54.960 --> 00:02:00.080]  於是十字架是罪人終極的救贖
[00:02:00.080 --> 00:02:07.120]  十字架也是上帝兒子耶穌基督最光輝閃耀的時刻
[00:02:07.120 --> 00:02:12.560]  今次這個系列之所以需要動用到五篇講道
[00:02:12.560 --> 00:02:16.800]  才可以清楚說明撒瑪利亞婦人的故事
[00:02:16.800 --> 00:02:19.680]  其中一個因素是因為普遍來說
[00:02:19.680 --> 00:02:22.720]  大家對這個撒瑪利亞婦人
[00:02:22.720 --> 00:02:28.560]  都已經有一套特定了但不一定正確的假設
[00:02:28.560 --> 00:02:29.440]  大家明白嗎?
[00:02:29.440 --> 00:02:35.680]  我們一想到這個女人就是她是一個大罪人等等的東西
[00:02:35.680 --> 00:02:40.000]  John MacArthur他是一個美國的名目
[00:02:40.000 --> 00:02:43.280]  非常具有影響力也有很多著作
[00:02:43.280 --> 00:02:46.400]  今年夏天他剛剛是《安息主懷》
[00:02:46.400 --> 00:02:48.080]  John MacArthur服侍上帝
[00:02:48.080 --> 00:02:50.640]  講道超過五十年
[00:02:50.640 --> 00:02:53.600]  其中他花了四十二年
[00:02:53.600 --> 00:02:57.840]  宣講了《新約聖經》裡面的每一本書
[00:02:57.840 --> 00:02:59.360]  每一章和每一節
[00:02:59.360 --> 00:03:02.960]  你可以想想《新約聖經》裡面由頭到尾
[00:03:02.960 --> 00:03:05.840]  他由他很年輕開始講道的時候
[00:03:05.840 --> 00:03:07.680]  已經立志要講完《新約聖經》
[00:03:07.680 --> 00:03:09.600]  真的四十二年之後
[00:03:09.600 --> 00:03:11.840]  他是講完了的
[00:03:11.840 --> 00:03:15.840]  John MacArthur對於撒瑪利亞婦人的理解
[00:03:15.840 --> 00:03:22.640]  其實反映了很多現今美國福音派的學者和牧師的想法
[00:03:22.640 --> 00:03:25.760]  我想給大家聽一個五十秒的錄像
[00:03:25.760 --> 00:03:31.840]  就是他講道他怎樣去明白這個婦人和耶穌的關係
[00:03:31.840 --> 00:03:36.080]  英文的一會兒回來我再做一點點的翻譯
[00:03:45.840 --> 00:03:52.240]  John MacArthur對於撒瑪利亞婦人的理解
[00:03:52.240 --> 00:03:57.040]  其實反映了很多現今美國福音派的學者和牧師的想法
[00:03:57.040 --> 00:04:26.800]  英文的一會兒回來我再做一點點的翻譯
[00:04:26.800 --> 00:04:32.320]  John MacArthur用了三個I來形容這個女人
[00:04:32.320 --> 00:04:33.440]  她是immoral
[00:04:33.440 --> 00:04:35.120]  她沒有道德
[00:04:35.120 --> 00:04:36.240]  三個沒有
[00:04:36.240 --> 00:04:37.360]  一個沒有道德
[00:04:37.360 --> 00:04:38.800]  第二她是ignorant
[00:04:38.800 --> 00:04:39.920]  沒有知識
[00:04:39.920 --> 00:04:41.840]  第三她是indifferent
[00:04:41.840 --> 00:04:43.120]  沒有追求
[00:04:43.120 --> 00:04:49.840]  真的很難想像一個人將這個女士講到更加黑的
[00:04:49.840 --> 00:04:52.960]  她沒有道德
[00:04:52.960 --> 00:04:54.960]  她沒有知識
[00:04:54.960 --> 00:04:58.480]  她對耶穌沒有追求
