
[00:00:00.000 --> 00:00:02.000]  我們先祈禱
[00:00:02.000 --> 00:00:04.000]  主在你面前,多謝你讓我們一起學習你的話語
[00:00:04.000 --> 00:00:06.000]  願我們口裏所講的,心裏所想的
[00:00:06.000 --> 00:00:08.000]  在你面前夢如立,祈禱交托
[00:00:08.000 --> 00:00:10.000]  奉靠耶穌基督,得聖命致祈求,阿們
[00:00:10.000 --> 00:00:12.000]  今天唱的詩歌
[00:00:12.000 --> 00:00:14.000]  跟我說的經題其實都很接近
[00:00:14.000 --> 00:00:17.000]  都是三國經課裏面的課題
[00:00:17.000 --> 00:00:21.000]  我是傳統教會的神學院學習的
[00:00:21.000 --> 00:00:23.000]  所以我都會用這些經題
[00:00:23.000 --> 00:00:25.000]  但我感謝主
[00:00:25.000 --> 00:00:28.000]  當我一直跟頂尖會接觸的時候
[00:00:28.000 --> 00:00:30.000]  有很多勾起我的回憶
[00:00:30.000 --> 00:00:33.000]  我自己是在新生命浸信會裏面侍奉
[00:00:33.000 --> 00:00:36.000]  其實我最初那個時候還沒立會的時候
[00:00:36.000 --> 00:00:38.000]  就叫土瓜人浸信會新生命科音堂
[00:00:38.000 --> 00:00:40.000]  就在利景灣
[00:00:40.000 --> 00:00:43.000]  我都是同樣面對著頂尖會現在面對的處境
[00:00:43.000 --> 00:00:45.000]  就是加租
[00:00:45.000 --> 00:00:48.000]  我們20年前就在利景灣裏面一直捱貴租
[00:00:48.000 --> 00:00:50.000]  捱到6年前我們就離開了利景灣
[00:00:50.000 --> 00:00:54.000]  就來了港大同學會裏面借學校裏面聚會
[00:00:54.000 --> 00:00:56.000]  就在隔壁的工廠大廈裏面借了
[00:00:56.000 --> 00:00:58.000]  租了辦公室
[00:00:58.000 --> 00:00:59.000]  搬了三次
[00:00:59.000 --> 00:01:00.000]  五年搬了三次
[00:01:00.000 --> 00:01:02.000]  搬到我們各個頂尖會都很辛苦
[00:01:02.000 --> 00:01:05.000]  最後一年前我們很感恩
[00:01:05.000 --> 00:01:07.000]  我們在22樓買了一個很小的辦公室
[00:01:07.000 --> 00:01:09.000]  這裏的一半
[00:01:09.000 --> 00:01:11.000]  就落地了在柴灣
