
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹平安
[00:00:02.000 --> 00:00:06.740]  今天是2018年第一個的主日
[00:00:06.740 --> 00:00:11.320]  所以恭祝大家新年 蒙福 進步
[00:00:11.320 --> 00:00:15.800]  也讓我們好像今天我要跟大家分享的題目
[00:00:15.800 --> 00:00:17.320]  迎向光明
[00:00:17.320 --> 00:00:19.320]  我們再次同心祈禱
[00:00:19.320 --> 00:00:25.720]  有願僕人口中的言語
[00:00:25.720 --> 00:00:28.480]  電影姊妹的心思意念
[00:00:28.480 --> 00:00:30.480]  蒙聖靈的啟迪
[00:00:30.480 --> 00:00:31.880]  蒙主的月立
[00:00:31.880 --> 00:00:34.480]  禱告藉主耶穌基督的聖名而求
[00:00:34.480 --> 00:00:36.480]  阿們
[00:00:36.480 --> 00:00:41.480]  《創世紀》第一章
[00:00:41.480 --> 00:00:44.480]  我相信對於很多基督徒來說
[00:00:44.480 --> 00:00:46.480]  都是非常熟悉
[00:00:46.480 --> 00:00:49.280]  原因就是當我們立志
[00:00:49.280 --> 00:00:52.480]  希望將本聖經由頭讀到尾
[00:00:52.480 --> 00:00:54.980]  就是由《創世紀》開始
[00:00:54.980 --> 00:00:59.980]  所以立志隨著信主的年日
[00:00:59.980 --> 00:01:01.980]  不斷增加
[00:01:01.980 --> 00:01:04.480]  增加可能是成功感
[00:01:04.480 --> 00:01:07.980]  但亦可能是增加失敗感
[00:01:07.980 --> 00:01:11.980]  因為到最後都無法進入啟示錄
[00:01:11.980 --> 00:01:13.480]  又或者很快的
[00:01:13.480 --> 00:01:16.480]  看完《創世紀》就跳到啟示錄
[00:01:16.480 --> 00:01:17.980]  頭尾都看完了
[00:01:17.980 --> 00:01:19.980]  中間的就隨便
[00:01:19.980 --> 00:01:26.980]  在2015年的《健力士世界紀錄》當中提到
[00:01:26.980 --> 00:01:29.980]  世界上在歷史裡面
[00:01:29.980 --> 00:01:32.980]  最銷量高的書籍
[00:01:32.980 --> 00:01:33.980]  就是哪一本呢?
[00:01:33.980 --> 00:01:36.480]  就是大家手上的聖經
[00:01:36.480 --> 00:01:38.480]  其實不看《健力士世界紀錄》
[00:01:38.480 --> 00:01:40.480]  我相信大家都猜到了
[00:01:40.480 --> 00:01:42.480]  但究竟有多少本呢?
[00:01:42.480 --> 00:01:45.980]  其實沒有辦法有一個很準確的數字
[00:01:45.980 --> 00:01:51.480]  我估計大概有聖經以來
[00:01:51.480 --> 00:01:54.980]  能夠印刷到大家手上
[00:01:54.980 --> 00:01:59.480]  已經出現了超過50億本
[00:01:59.480 --> 00:02:03.480]  大家在家裡可能不止有一本
[00:02:03.480 --> 00:02:04.480]  還有
[00:02:04.480 --> 00:02:06.980]  現在在你的手機裡
[00:02:06.980 --> 00:02:10.480]  可能都會有好幾個不同版本的聖經
[00:02:10.480 --> 00:02:13.980]  有時候可能還有不同的語言
[00:02:13.980 --> 00:02:17.480]  而除了銷量最高之外
[00:02:17.480 --> 00:02:19.980]  聖經的譯本數量
[00:02:19.980 --> 00:02:24.480]  也可能在全世界這麼多不同的書籍裡面
[00:02:24.480 --> 00:02:28.980]  比翻譯成不同的文字是最多的
[00:02:28.980 --> 00:02:32.480]  根據一個世界性的聖經翻譯機構
[00:02:32.480 --> 00:02:34.980]  叫做威克利夫國際聯會
[00:02:34.980 --> 00:02:38.980]  這個機構專門做聖經翻譯的工作
[00:02:38.980 --> 00:02:42.480]  在2017年10月的報告裡面
[00:02:42.480 --> 00:02:43.980]  不久之前
[00:02:43.980 --> 00:02:46.480]  是一個很新的統計數字
[00:02:46.480 --> 00:02:50.480]  整本的聖經被翻譯成不同的語言
[00:02:50.480 --> 00:02:55.980]  一共有670種語言
[00:02:55.980 --> 00:02:56.980]  大家想想
