
[00:00:00.000 --> 00:00:01.260]  早晨 各位姐妹
[00:00:01.260 --> 00:00:03.740]  我們一起在聽到之前我們去禱告一下
[00:00:03.740 --> 00:00:06.240]  天父我們感謝祢 讓我們來親近祢
[00:00:06.240 --> 00:00:07.580]  多謝祢 允許我們
[00:00:07.580 --> 00:00:09.680]  祢是一個以馬來歷的上帝
[00:00:09.680 --> 00:00:11.900]  祢樂意與我們同行
[00:00:11.900 --> 00:00:14.200]  還請祢親自去幫助我們
[00:00:14.200 --> 00:00:16.460]  讓我們有信心 也有盼望
[00:00:16.460 --> 00:00:17.820]  無論我們在地上
[00:00:17.820 --> 00:00:19.820]  度過的是一個甚麼的日子
[00:00:19.820 --> 00:00:21.940]  只要上帝與我們同在
[00:00:21.940 --> 00:00:23.340]  這就是我們的天堂
[00:00:23.340 --> 00:00:24.180]  還有我們讚美祢
[00:00:24.180 --> 00:00:26.220]  祝福奉靠 主耶穌基督的名
[00:00:26.220 --> 00:00:27.500]  Amen
[00:00:27.500 --> 00:00:30.700]  今天我們已經進入了
[00:00:30.700 --> 00:00:35.120]  與神同行最後一季的範疇裏面
[00:00:35.120 --> 00:00:37.260]  其實自從改了這個主題
[00:00:37.260 --> 00:00:38.180]  由去年開始
[00:00:38.180 --> 00:00:40.200]  我們整間教會都感受到
[00:00:40.200 --> 00:00:43.440]  其實上帝真是很親自地來
[00:00:43.440 --> 00:00:45.240]  去介入和帶領
[00:00:45.240 --> 00:00:47.960]  好像過了大半年
[00:00:47.960 --> 00:00:50.220]  已經過了很多很多日子
[00:00:50.220 --> 00:00:52.020]  在這個課題裏面
[00:00:52.020 --> 00:00:53.020]  我們是在說
[00:00:53.020 --> 00:00:55.740]  「蒙福的人生在地若天」
[00:00:55.740 --> 00:01:00.060]  其實我們相信 如果我們真是去跟著上帝走
[00:01:00.060 --> 00:01:02.380]  不像我們拜偶像
[00:01:02.380 --> 00:01:04.380]  這個保佑我甚麼 保佑我甚麼
[00:01:04.380 --> 00:01:06.620]  好像是一個神要跟著我們走
[00:01:06.620 --> 00:01:08.060]  在這樣的思維裏面
[00:01:08.060 --> 00:01:10.900]  我們相信我們在地上的日子
[00:01:10.900 --> 00:01:12.460]  是一個「蒙福」的日子
[00:01:12.460 --> 00:01:13.300]  我跟各位說
[00:01:13.300 --> 00:01:15.460]  我們是會過「蒙福」的日子
[00:01:15.460 --> 00:01:20.540]  怎樣去能夠享受上帝與我們同在的快樂
[00:01:20.540 --> 00:01:22.540]  和那種幸福感呢
[00:01:22.540 --> 00:01:24.220]  我們很感謝寶珠姨姨
[00:01:24.220 --> 00:01:27.740]  在上星期幫我們建立了一個很好的基礎
[00:01:27.740 --> 00:01:28.700]  最重要的
[00:01:28.700 --> 00:01:32.060]  我們真是要回到上帝的話語裏面去認識祂
[00:01:32.060 --> 00:01:35.500]  以致我們不是用我們自己的想法
[00:01:35.500 --> 00:01:37.180]  假設或者期望
[00:01:37.180 --> 00:01:41.060]  去塑造一個我們自己想敬拜的神
[00:01:41.060 --> 00:01:44.380]  所以在上次的講道裏面都提醒了大家
[00:01:44.380 --> 00:01:45.900]  真正「蒙福」的人生
[00:01:45.900 --> 00:01:50.140]  是說福氣是由上帝來所賜下的
[00:01:50.140 --> 00:01:52.460]  所以我們的眼睛要調教一下
[00:01:52.460 --> 00:01:55.100]  去看一看究竟由上帝而來
[00:01:55.100 --> 00:01:57.980]  那種福氣與我們世人一直在想的
[00:01:57.980 --> 00:02:01.580]  在平面線上的買樓、買車
[00:02:01.580 --> 00:02:05.060]  吃得開心、快樂、長壽、健康
[00:02:05.060 --> 00:02:08.460]  那種想法是需要調教的
[00:02:08.460 --> 00:02:11.500]  而透過聖經的學習幫助我們什麼呢
[00:02:11.500 --> 00:02:14.060]  其實最重要的就是我們信主那一刻
[00:02:14.060 --> 00:02:16.220]  大部分都是一個感動
[00:02:16.220 --> 00:02:17.620]  解釋不了的
[00:02:17.620 --> 00:02:18.940]  總之是一個很大的感動
[00:02:18.940 --> 00:02:20.660]  我們就舉手決志
[00:02:20.660 --> 00:02:24.060]  但是我們決志的時候對於上帝的理解
[00:02:24.060 --> 00:02:25.500]  是很片面的
[00:02:25.500 --> 00:02:29.780]  所以透過教會去聽道
[00:02:29.780 --> 00:02:32.220]  或者我們自己去讀聖經
[00:02:32.220 --> 00:02:33.940]  或者我們讀明的時候
[00:02:33.940 --> 00:02:35.860]  我們就去參加聖經課程
[00:02:35.860 --> 00:02:37.900]  為的是背後的目的
[00:02:37.900 --> 00:02:40.260]  很坦白是讓我們去認識這個神
[00:02:40.260 --> 00:02:41.940]  特別基督教的神是說
[00:02:41.940 --> 00:02:43.620]  祂會與我們同在
[00:02:43.620 --> 00:02:46.540]  我們是可以與祂有雙向的溝通的
[00:02:46.540 --> 00:02:50.700]  與其他宗教是有很大的不同的
[00:02:50.700 --> 00:02:52.180]  既然是這樣的時候
[00:02:52.180 --> 00:02:55.260]  我們在信主之後應該有這個好奇
[00:02:55.260 --> 00:02:58.140]  或者我們應該有這個渴慕
[00:02:58.140 --> 00:03:00.220]  既然上帝說可以與我溝通
[00:03:00.220 --> 00:03:04.340]  究竟我怎樣與祂是可以接觸得到的呢
[00:03:04.340 --> 00:03:06.820]  因此當你慢慢透過聖經去學習
[00:03:06.820 --> 00:03:07.820]  認識上帝
[00:03:07.820 --> 00:03:10.220]  也去認識了我們這個世界
[00:03:10.220 --> 00:03:11.820]  也會認識到自己
[00:03:11.820 --> 00:03:14.340]  因此在讀經的裏面
[00:03:14.340 --> 00:03:15.300]  認識上帝的裏面
[00:03:15.300 --> 00:03:16.660]  你會發覺你的生命
[00:03:16.660 --> 00:03:20.420]  是有很多慢慢不經意的改變的
[00:03:20.420 --> 00:03:22.180]  原因最重要的就是
[00:03:22.180 --> 00:03:26.300]  價值觀好像因為我們進入信仰的裏面
[00:03:26.300 --> 00:03:29.260]  我們發現是有很多很多的調教的
[00:03:29.260 --> 00:03:33.700]  當我們將我們的眼睛調得好一點
[00:03:33.700 --> 00:03:34.700]  清楚一點
[00:03:34.700 --> 00:03:36.340]  我們就看得清楚
[00:03:36.340 --> 00:03:39.300]  因此無論我們遇到
[00:03:39.300 --> 00:03:40.460]  每一個人都是一樣的
[00:03:40.460 --> 00:03:41.740]  生老病死
[00:03:41.740 --> 00:03:44.340]  有錢沒錢
[00:03:44.340 --> 00:03:47.460]  或者是苦難還是災難的問題
[00:03:47.460 --> 00:03:49.860]  其實當你去認識上帝
[00:03:49.860 --> 00:03:51.660]  怎樣去看整個的世界
[00:03:51.660 --> 00:03:52.660]  我們很多的東西
[00:03:52.660 --> 00:03:55.740]  沒有百分之百對等的答案
[00:03:55.740 --> 00:03:57.700]  但是我們大約是知道
[00:03:57.700 --> 00:04:00.420]  究竟今天為何我們會面對這麼多
[00:04:00.420 --> 00:04:02.340]  所謂的苦難的問題
[00:04:02.340 --> 00:04:04.860]  或者我們人生有很多的執著
[00:04:04.860 --> 00:04:05.660]  眼淚
[00:04:05.660 --> 00:04:06.580]  愁苦
[00:04:06.580 --> 00:04:08.580]  某程度好像
[00:04:08.580 --> 00:04:10.420]  原來我們是有得選擇的
[00:04:10.420 --> 00:04:12.740]  即是我們選擇繼續在這些
[00:04:12.740 --> 00:04:14.260]  我們叫做私慾的問題裏面
[00:04:14.260 --> 00:04:15.060]  打滾
[00:04:15.060 --> 00:04:17.220]  還是我們真的調教自己的眼睛
[00:04:17.220 --> 00:04:19.260]  去學習聖經的教導
[00:04:19.260 --> 00:04:22.340]  用另一個方式去面對的呢
[00:04:22.340 --> 00:04:24.660]  我想信了一段時間的弟兄姊妹
[00:04:24.660 --> 00:04:25.860]  我們都經歷到的
[00:04:25.860 --> 00:04:29.580]  我們曾經覺得沒有辦法去處理的問題
[00:04:29.580 --> 00:04:31.500]  但是就單單因為去
[00:04:31.500 --> 00:04:33.060]  跟從上帝的教導
[00:04:33.060 --> 00:04:34.580]  我們發現我們的生命
[00:04:34.580 --> 00:04:36.100]  其實真的不再一樣
[00:04:36.100 --> 00:04:37.700]  最明顯在基督教裏面
[00:04:37.700 --> 00:04:38.740]  就是我們發現
[00:04:38.740 --> 00:04:41.500]  很多我們的夫妻的問題
[00:04:41.500 --> 00:04:45.180]  其實都是在那個信服與不信服
[00:04:45.180 --> 00:04:46.620]  誰說了算
[00:04:46.620 --> 00:04:48.580]  其實都有很多很多的爭執
[00:04:48.580 --> 00:04:50.860]  我自己是做女士的
[00:04:50.860 --> 00:04:51.820]  就是牧區的
[00:04:51.820 --> 00:04:52.580]  這麼多年都是
[00:04:52.580 --> 00:04:54.100]  所以我們很看到
[00:04:54.100 --> 00:04:55.500]  如果你問理性
[00:04:55.500 --> 00:04:57.100]  要去信服丈夫
[00:04:57.100 --> 00:04:59.180]  你問十個十個都覺得NO的
[00:04:59.180 --> 00:05:01.340]  就是信他就死了
[00:05:01.340 --> 00:05:02.580]  但是我們常常都說
[00:05:02.580 --> 00:05:03.580]  你不如挑戰一下
[00:05:03.580 --> 00:05:05.500]  你信不信上帝說的呢
[00:05:05.500 --> 00:05:09.580]  你願意去遵從上帝去設計的
[00:05:09.580 --> 00:05:12.820]  在這個架構的時候
[00:05:12.820 --> 00:05:13.900]  你當他尊重
[00:05:13.900 --> 00:05:16.860]  你當他讓他去負責任的時候
[00:05:16.860 --> 00:05:18.780]  你不要理會他的決定怎樣
[00:05:18.780 --> 00:05:22.180]  你看看上帝會不會祝福你們之間的關係
[00:05:22.180 --> 00:05:24.300]  所以其實無論我們教仔也好
[00:05:24.300 --> 00:05:25.740]  夫妻關係也好
[00:05:25.740 --> 00:05:28.980]  甚至我們已經有年老的弟兄姊妹
[00:05:28.980 --> 00:05:31.220]  去面對疾病痛楚
[00:05:31.220 --> 00:05:32.940]  甚至面對死亡
[00:05:32.940 --> 00:05:35.420]  都是因為進入了信仰裏面
[00:05:35.420 --> 00:05:37.300]  認識了我們的上帝
[00:05:37.300 --> 00:05:39.620]  亦都在教導當中真的調教
[00:05:39.620 --> 00:05:44.180]  以至到無論我們的親密關係
[00:05:44.180 --> 00:05:48.020]  甚至我們見到很多加勒木區的弟兄姊妹
[00:05:48.020 --> 00:05:49.380]  他們有一個很好的見證
[00:05:49.380 --> 00:05:50.860]  成為我們一個很好的榜樣
[00:05:50.860 --> 00:05:53.620]  怎樣可以去坦然面對所謂疾病
[00:05:53.620 --> 00:05:56.780]  甚至帶著平安和笑容
