
[00:00:00.000 --> 00:00:02.000]  兄姊妹早晨
[00:00:02.000 --> 00:00:04.000]  今天是父親節
[00:00:04.000 --> 00:00:06.000]  祝福所有的父親
[00:00:06.000 --> 00:00:08.000]  和每一位子女
[00:00:08.000 --> 00:00:11.000]  都享有很愉快的一天
[00:00:11.000 --> 00:00:13.000]  我經常想
[00:00:13.000 --> 00:00:15.000]  基督徒的父親
[00:00:15.000 --> 00:00:18.000]  其實應該有一個信念
[00:00:18.000 --> 00:00:20.000]  其實天父
[00:00:20.000 --> 00:00:22.000]  他就是我們作為父親
[00:00:22.000 --> 00:00:24.000]  最終極的權威
[00:00:24.000 --> 00:00:27.000]  他是我們效法的對象
[00:00:27.000 --> 00:00:31.000]  我們怎樣理解我們地上的父親的形象
[00:00:31.000 --> 00:00:33.000]  其實都直接影響我們
[00:00:33.000 --> 00:00:36.000]  怎樣理解我們這位天上的父親
[00:00:36.000 --> 00:00:39.000]  有一種舊父親
[00:00:39.000 --> 00:00:42.000]  Old Father的形象的說法
[00:00:42.000 --> 00:00:45.000]  就好像父親必定是很有權威的
[00:00:45.000 --> 00:00:48.000]  他控制和決定一切
[00:00:48.000 --> 00:00:52.000]  就是一種專制父權的典範
[00:00:52.000 --> 00:00:55.000]  於是父親藉著恐懼和壓制
[00:00:55.000 --> 00:00:57.000]  來去管治
[00:00:57.000 --> 00:00:59.000]  如果我們有這樣的
[00:00:59.000 --> 00:01:01.000]  對一個父親的形象
[00:01:01.000 --> 00:01:07.000]  很容易會帶來我們對這位父神的懷疑和抗拒
[00:01:07.000 --> 00:01:09.000]  有另一種就是
[00:01:09.000 --> 00:01:11.000]  一種舊父親的反彈
[00:01:11.000 --> 00:01:13.000]  一種新的父親
[00:01:13.000 --> 00:01:15.000]  New Father的形象
[00:01:15.000 --> 00:01:17.000]  說到這位父親
[00:01:17.000 --> 00:01:19.000]  應該是充滿憐憫的情懷
[00:01:19.000 --> 00:01:21.000]  他不會判斷人
[00:01:21.000 --> 00:01:23.000]  是非常之仁慈
[00:01:23.000 --> 00:01:25.000]  對人的需要很敏銳
[00:01:25.000 --> 00:01:27.000]  懂得安慰人
[00:01:27.000 --> 00:01:29.000]  不過這個父親的形象
[00:01:29.000 --> 00:01:31.000]  就會令到我們將神
[00:01:31.000 --> 00:01:34.000]  規範成為一個只是仁慈
[00:01:34.000 --> 00:01:36.000]  懂得安慰的老爺爺
[00:01:36.000 --> 00:01:39.000]  無法管教他的兒女
[00:01:39.000 --> 00:01:41.000]  其實聖經裏面是怎樣說的呢?
[00:01:41.000 --> 00:01:43.000]  聖經裏面正正是
[00:01:43.000 --> 00:01:47.000]  兩種父神的形象都有提及
[00:01:47.000 --> 00:01:51.000]  這裏只不過是兩個的例子
[00:01:51.000 --> 00:01:54.000]  在一百零三篇十三節裏
[00:01:54.000 --> 00:01:57.000]  說到父親怎樣憐恤他的兒女
[00:01:57.000 --> 00:01:59.000]  耶和華怎樣憐恤
[00:01:59.000 --> 00:02:01.000]  敬畏他的人
[00:02:01.000 --> 00:02:05.000]  說到父親是一個憐恤的形象
[00:02:05.000 --> 00:02:08.000]  在新約希伯來書十二章七節
[00:02:08.000 --> 00:02:10.000]  說到你們所忍受的
[00:02:10.000 --> 00:02:12.000]  是神管教你們
[00:02:12.000 --> 00:02:16.000]  待你們如同待兒子
[00:02:16.000 --> 00:02:20.000]  焉有兒子不被父親管教的呢?
[00:02:20.000 --> 00:02:23.000]  說到管教這個觀念
[00:02:23.000 --> 00:02:27.000]  其實愛和管教這兩樣東西
[00:02:27.000 --> 00:02:31.000]  在父親的身上似乎都不可以缺少
[00:02:31.000 --> 00:02:33.000]  現代人對於管教子女
[00:02:33.000 --> 00:02:35.000]  有多一些研究
[00:02:35.000 --> 00:02:38.000]  但其實都是嘗試用這兩個方面
[00:02:38.000 --> 00:02:40.000]  作一些模式
[00:02:40.000 --> 00:02:43.000]  有愛沒有管教的
[00:02:43.000 --> 00:02:46.000]  我們稱之為溺愛型的父親
[00:02:46.000 --> 00:02:48.000]  只有管教沒有愛的
[00:02:48.000 --> 00:02:50.000]  是一種高壓型的父親
[00:02:50.000 --> 00:02:52.000]  沒有愛又沒有管教的
[00:02:52.000 --> 00:02:54.000]  是忽略型的父親
[00:02:54.000 --> 00:02:55.000]  我們有時說
[00:02:55.000 --> 00:02:57.000]  這一代無父的一代
[00:02:57.000 --> 00:03:00.000]  有愛又有管教的
[00:03:00.000 --> 00:03:01.000]  有些人就說
[00:03:01.000 --> 00:03:04.000]  是一種恩威並重型的父親
[00:03:04.000 --> 00:03:06.000]  所以有些人就說
[00:03:06.000 --> 00:03:10.000]  我們的天父就是恩威並重的神
[00:03:10.000 --> 00:03:13.000]  他有愛他也管教
[00:03:13.000 --> 00:03:15.000]  我去年在神學院
[00:03:15.000 --> 00:03:17.000]  開始做教務長的時候
[00:03:17.000 --> 00:03:19.000]  都有人教我
[00:03:19.000 --> 00:03:22.000]  做領袖是要恩威並施的
[00:03:22.000 --> 00:03:25.000]  在當中取得一個平衡
[00:03:25.000 --> 00:03:28.000]  好像想起來有些道理
[00:03:28.000 --> 00:03:30.000]  不過我總是覺得
[00:03:30.000 --> 00:03:32.000]  有些什麼不足夠
[00:03:32.000 --> 00:03:36.000]  因為恩威並施和取得平衡
[00:03:36.000 --> 00:03:37.000]  其實這個世界的人
[00:03:37.000 --> 00:03:40.000]  他都可能是用一種這樣的觀念
[00:03:40.000 --> 00:03:44.000]  在這個世界都給我們一種這樣的智慧
[00:03:44.000 --> 00:03:45.000]  是好的
[00:03:45.000 --> 00:03:48.000]  不過我們的真理有什麼不同呢?
[00:03:48.000 --> 00:03:50.000]  我想我們這位上帝
[00:03:50.000 --> 00:03:53.000]  難道他也只是在用平衡
[00:03:53.000 --> 00:03:56.000]  用恩威並施的方法呢?
[00:03:56.000 --> 00:03:58.000]  我想不只是這樣
[00:03:58.000 --> 00:04:01.000]  上帝在以色列人當中
[00:04:01.000 --> 00:04:02.000]  在歷史裡面
[00:04:02.000 --> 00:04:05.000]  他彰顯了愛和管教
[00:04:05.000 --> 00:04:07.000]  今天的他
[00:04:07.000 --> 00:04:10.000]  同樣這樣帶領著我們
[00:04:10.000 --> 00:04:13.000]  對於我們一群很有限的人來說
[00:04:13.000 --> 00:04:17.000]  這個就是揣摩兩者之間的平衡
[00:04:17.000 --> 00:04:22.000]  不過我覺得上帝不是平衡這麼簡單
[00:04:22.000 --> 00:04:24.000]  而是他無時無刻
[00:04:24.000 --> 00:04:27.000]  是在表達對我們完全的愛
[00:04:27.000 --> 00:04:29.000]  是一種真正的愛
[00:04:29.000 --> 00:04:31.000]  在真正的愛裡面
[00:04:31.000 --> 00:04:32.000]  不是溺愛
[00:04:32.000 --> 00:04:34.000]  而是適當的時候
[00:04:34.000 --> 00:04:38.000]  用最合宜的方式去表達愛
[00:04:38.000 --> 00:04:40.000]  不同的地方就是
[00:04:40.000 --> 00:04:42.000]  他很明白我們每一個
[00:04:42.000 --> 00:04:45.000]  他對應著我們每一個人生的場景
[00:04:45.000 --> 00:04:47.000]  我們內心的需要
[00:04:47.000 --> 00:04:49.000]  他很準確地
[00:04:49.000 --> 00:04:53.000]  讓我們能夠經歷他的愛
[00:04:53.000 --> 00:04:55.000]  可能在表面上
[00:04:55.000 --> 00:04:56.000]  對於我們來說
[00:04:56.000 --> 00:04:58.000]  會有一些痛苦艱難
[00:04:58.000 --> 00:05:00.000]  我們不明白
[00:05:00.000 --> 00:05:02.000]  我們誤解這位上帝
[00:05:02.000 --> 00:05:04.000]  但是我們信得過
[00:05:04.000 --> 00:05:05.000]  神是愛
[00:05:05.000 --> 00:05:08.000]  上帝本身就是完美的愛
[00:05:08.000 --> 00:05:11.000]  所以無論在什麼境況裡
[00:05:11.000 --> 00:05:14.000]  我們都相信這位上帝
[00:05:14.000 --> 00:05:16.000]  好像詩人所說的一樣
[00:05:16.000 --> 00:05:18.000]  就是那位完美的上帝
[00:05:18.000 --> 00:05:23.000]  我們學習不斷地歌頌和信靠他
[00:05:23.000 --> 00:05:24.000]  在詩篇裡面
[00:05:24.000 --> 00:05:27.000]  尤其是《上行之詩》
[00:05:27.000 --> 00:05:30.000]  在以色列人亡國被擄的日子
[00:05:30.000 --> 00:05:33.000]  正是他們最無助
[00:05:33.000 --> 00:05:34.000]  最困惑
[00:05:34.000 --> 00:05:36.000]  最不明白的時候
[00:05:36.000 --> 00:05:39.000]  人需要很基本的肯定
[00:05:39.000 --> 00:05:44.000]  就出現在詩篇125篇的頌歌裡
[00:05:44.000 --> 00:05:46.000]  如果你手上有聖經
[00:05:46.000 --> 00:05:49.000]  我都想邀請你揭開你的聖經
[00:05:49.000 --> 00:05:54.000]  我們一起去頌讀這篇短短的詩篇
[00:05:54.000 --> 00:05:56.000]  詩篇125篇
[00:05:56.000 --> 00:05:58.000]  不是很長的篇幅
[00:05:58.000 --> 00:06:03.000]  但是裡面有很明顯兩個哀歌的元素
[00:06:03.000 --> 00:06:06.000]  第一就是一至三節
[00:06:06.000 --> 00:06:08.000]  是一個群體式的哀歌
[00:06:08.000 --> 00:06:14.000]  是整群的百姓一起向上主的歌頌
[00:06:14.000 --> 00:06:18.000]  然後四至五節是他們當中的祭司
[00:06:18.000 --> 00:06:20.000]  為他們祝福
[00:06:20.000 --> 00:06:23.000]  用祝福來做一個回應
[00:06:23.000 --> 00:06:25.000]  我們一起去讀
[00:06:39.000 --> 00:06:41.000]  從今時直到永遠
[00:06:41.000 --> 00:06:45.000]  惡人的仗不常落在義人的份上
[00:06:45.000 --> 00:06:48.000]  免得義人伸手作惡
[00:06:48.000 --> 00:06:54.000]  耶和華求你善待那些為善和心裡正直的人
[00:06:54.000 --> 00:06:58.000]  至於那偏行彎曲道路的人
[00:06:58.000 --> 00:07:01.000]  耶和華必使他和作惡的人
[00:07:01.000 --> 00:07:03.000]  一同出去受刑
[00:07:03.000 --> 00:07:07.000]  願平安歸於以色列
[00:07:07.000 --> 00:07:11.000]  作為上行之師的其中一首
[00:07:11.000 --> 00:07:13.000]  詩篇125篇
[00:07:13.000 --> 00:07:18.000]  就是敬拜朝聖的時候所唱頌的詩歌
[00:07:18.000 --> 00:07:20.000]  詩歌寫出了以色列人
[00:07:20.000 --> 00:07:24.000]  在他們被擄亡國寄居生活的時候
[00:07:24.000 --> 00:07:27.000]  他們有一種落魄和悲情
[00:07:27.000 --> 00:07:30.000]  他們很想回到聖城
[00:07:30.000 --> 00:07:32.000]  回到聖殿
[00:07:32.000 --> 00:07:34.000]  回到上帝的面前
[00:07:34.000 --> 00:07:38.000]  在他的殿裡可以歌頌敬拜上帝
[00:07:38.000 --> 00:07:42.000]  他們在去聖殿的路途上
[00:07:42.000 --> 00:07:46.000]  他們思想到上帝無限的恩情
[00:07:46.000 --> 00:07:48.000]  他們於是乎在這樣的處境當中
[00:07:48.000 --> 00:07:53.000]  他們就用一個雀躍的心來朝向錫安
[00:07:53.000 --> 00:07:55.000]  學者告訴我們
[00:07:55.000 --> 00:08:00.000]  這首詩裡的詩人的背景就是後秘魯時期
[00:08:00.000 --> 00:08:03.000]  當敵人佔據了耶路撒冷的土地
[00:08:03.000 --> 00:08:08.000]  以色列人對上帝表達了他們的情懷
[00:08:08.000 --> 00:08:11.000]  而且以色列這個民族
[00:08:11.000 --> 00:08:13.000]  他們有上帝的應許
[00:08:13.000 --> 00:08:15.000]  但是他們曾經失去
[00:08:15.000 --> 00:08:17.000]  他們的失去正正就是
[00:08:17.000 --> 00:08:21.000]  耶和華應許了他們那一份土地
[00:08:21.000 --> 00:08:23.000]  只有曾經失去過
[00:08:23.000 --> 00:08:26.000]  才知道現在擁有的
[00:08:26.000 --> 00:08:30.000]  實在不是自己的能力或者配得
[00:08:30.000 --> 00:08:32.000]  也不是理所當然
[00:08:32.000 --> 00:08:34.000]  人生的起伏
[00:08:34.000 --> 00:08:38.000]  有時候就是有它深層的意義
[00:08:38.000 --> 00:08:40.000]  只要我們經歷這些起伏
[00:08:40.000 --> 00:08:42.000]  我們發現各種的豐盛
[00:08:42.000 --> 00:08:45.000]  原來都是來自上帝
[00:08:45.000 --> 00:08:49.000]  中國人的詩詞就有平質押韻
[00:08:49.000 --> 00:08:52.000]  成為美麗的詩歌
[00:08:52.000 --> 00:08:54.000]  我們很熟悉的
[00:08:54.000 --> 00:08:57.000]  希伯來人的詩歌
[00:08:57.000 --> 00:09:02.000]  其實他們用了文字和結構來成詩
[00:09:02.000 --> 00:09:05.000]  所以在詩篇125篇的上半段
[00:09:05.000 --> 00:09:07.000]  很短短的篇幅
[00:09:07.000 --> 00:09:09.000]  其實已經有兩個部分
[00:09:09.000 --> 00:09:13.000]  第一個部分出現在一至二節
[00:09:13.000 --> 00:09:15.000]  是兩個平衡的比喻
[00:09:15.000 --> 00:09:18.000]  石安山永遠
[00:09:18.000 --> 00:09:22.000]  然後縱山就是環繞著
[00:09:22.000 --> 00:09:25.000]  形成這個詩歌
[00:09:25.000 --> 00:09:28.000]  然後第二段在第三節
[00:09:28.000 --> 00:09:31.000]  第三節有一個線形的結構
[00:09:31.000 --> 00:09:33.000]  很簡單的結構
[00:09:33.000 --> 00:09:35.000]  好像三文治一樣
[00:09:35.000 --> 00:09:38.000]  是說到惡人、義人
[00:09:38.000 --> 00:09:40.000]  然後義人、惡人
[00:09:40.000 --> 00:09:44.000]  當中有惡人和義人的一種對立
[00:09:44.000 --> 00:09:47.000]  我們首先看看一至二節
[00:09:47.000 --> 00:09:52.000]  一至二節說到一個人類很基本的需要
[00:09:52.000 --> 00:09:54.000]  就是安全感
[00:09:54.000 --> 00:09:56.000]  因為耶和華上主
[00:09:56.000 --> 00:10:01.000]  好像縱山環繞著耶路撒冷石安一樣
[00:10:01.000 --> 00:10:03.000]  環抱著他的百姓
[00:10:03.000 --> 00:10:05.000]  擁抱著他的子民
[00:10:05.000 --> 00:10:07.000]  所以屬於耶和華的人
[00:10:07.000 --> 00:10:10.000]  是有絕對的安全感
[00:10:10.000 --> 00:10:13.000]  石安山不是一座很高的山
[00:10:13.000 --> 00:10:17.000]  比起周圍環繞著他的山不夠高
[00:10:17.000 --> 00:10:20.000]  對於信靠上帝的人來說
[00:10:20.000 --> 00:10:24.000]  他們看著眼前這一幅圖畫
[00:10:24.000 --> 00:10:28.000]  這幅圖畫就成為他們的一個標記
[00:10:28.000 --> 00:10:31.000]  這些山好像環繞著石安
[00:10:31.000 --> 00:10:35.000]  象徵著耶和華永遠的保護
[00:10:35.000 --> 00:10:38.000]  可能在我們不知不覺
[00:10:38.000 --> 00:10:42.000]  有些時候我們都以為上帝不在
[00:10:42.000 --> 00:10:44.000]  或者不太理會我們的時候
[00:10:44.000 --> 00:10:47.000]  其實天父就是這樣
[00:10:47.000 --> 00:10:50.000]  不變的,很堅固的
[00:10:50.000 --> 00:10:52.000]  好像這些山一樣
[00:10:52.000 --> 00:10:55.000]  包圍保護著我們
[00:10:55.000 --> 00:10:58.000]  有一個很古老的傳說
[00:10:58.000 --> 00:11:01.000]  說到印度有一個部族
[00:11:01.000 --> 00:11:06.000]  這個部族當年輕的男孩子成長的時候
[00:11:06.000 --> 00:11:08.000]  他們到一定的年紀
[00:11:08.000 --> 00:11:10.000]  要經過一個成年禮
[00:11:10.000 --> 00:11:13.000]  少年人要做成年人
[00:11:13.000 --> 00:11:16.000]  他們的父親會帶他們去森林裡
[00:11:16.000 --> 00:11:19.000]  然後蒙著他們的眼睛
[00:11:19.000 --> 00:11:22.000]  讓他們單獨在那裡過一夜
