
[00:00:00.000 --> 00:00:01.540]  弟兄姊妹好
[00:00:01.540 --> 00:00:04.980]  我想問大家一個問題
[00:00:04.980 --> 00:00:09.440]  你在信耶穌之前有沒有拜過其他的神
[00:00:09.440 --> 00:00:13.140]  有沒有啊?舉手看一下
[00:00:13.140 --> 00:00:14.600]  都有啊
[00:00:14.600 --> 00:00:17.800]  那你當時拜神的目的是什麼呢?
[00:00:17.800 --> 00:00:20.320]  我發現我們華人社會
[00:00:20.320 --> 00:00:23.760]  中國人我們就是什麼都可以拜的
[00:00:23.760 --> 00:00:27.400]  比如說大自然的神就好像一塊石頭
[00:00:27.400 --> 00:00:31.300]  我們香港也有姻緣石,有求子石
[00:00:31.300 --> 00:00:34.200]  還有就是一些宗教的神奇
[00:00:34.200 --> 00:00:36.300]  比如說觀音菩薩
[00:00:36.300 --> 00:00:39.100]  有沒有人拜觀音菩薩的以前?
[00:00:39.100 --> 00:00:40.400]  有啊
[00:00:40.400 --> 00:00:44.400]  或者是我們也會拜離世去世的親人
[00:00:44.400 --> 00:00:49.400]  還有有的人呢就拜一些我們所謂的人神
[00:00:49.400 --> 00:00:52.600]  指的是一些英雄豪傑
[00:00:52.600 --> 00:00:56.600]  他們死了之後我們人就把他看爲神了
[00:00:56.600 --> 00:00:59.400]  他們就升格爲神
[00:00:59.400 --> 00:01:01.200]  而且受到人的膜拜
[00:01:01.200 --> 00:01:06.200]  比如說關羽、岳飛等等
[00:01:06.200 --> 00:01:08.800]  你在警察局啊或者是在社團裏面
[00:01:08.800 --> 00:01:13.400]  你都會看到那個關羽的
[00:01:13.400 --> 00:01:17.000]  甚至有一些研究神仙法術的人
[00:01:17.000 --> 00:01:19.400]  他死了之後也被升格爲神
[00:01:19.400 --> 00:01:21.500]  就比如說黃大仙
[00:01:21.500 --> 00:01:24.100]  還有一些民間流傳的神
[00:01:24.100 --> 00:01:26.100]  比如說門神、財神
[00:01:26.100 --> 00:01:27.800]  我們也會拜
[00:01:27.800 --> 00:01:30.400]  甚至呢有一些是假的
[00:01:30.400 --> 00:01:32.700]  子虛烏有的一些小說的人物
[00:01:32.700 --> 00:01:35.200]  比如說齊天大聖
[00:01:35.200 --> 00:01:36.800]  還有哪吒
[00:01:36.800 --> 00:01:39.700]  這些小說的人物不知道怎麼樣
[00:01:39.700 --> 00:01:42.500]  突然也會一下子變成神了
[00:01:42.500 --> 00:01:45.800]  那如果我們仔細去觀察的時候
[00:01:45.800 --> 00:01:49.700]  你不難發現那些拜祭神靈的人
[00:01:49.700 --> 00:01:53.600]  通常他都不重視那個神靈的來歷
[00:01:53.600 --> 00:01:58.300]  往往他自己連這些神靈是什麼都不知道
[00:01:58.300 --> 00:02:01.100]  甚至呢他明知這些神靈是假的
[00:02:01.100 --> 00:02:04.700]  或者他只是人也不真實存在
[00:02:04.700 --> 00:02:07.100]  但是我們也會自欺欺人的
[00:02:07.100 --> 00:02:09.000]  相信他們就是神
[00:02:09.000 --> 00:02:11.200]  最重要的是他們靈驗
[00:02:11.200 --> 00:02:15.100]  能幫助我們解決實際生活的問題
[00:02:15.100 --> 00:02:17.500]  那我在這裏稍稍的岔開一點
[00:02:17.500 --> 00:02:19.800]  我們很多時候追念死去的親人
[00:02:19.800 --> 00:02:21.600]  其實這個沒問題的
[00:02:21.600 --> 00:02:26.400]  但是我們就不必要把他們當做神一樣的來拜祭
[00:02:26.400 --> 00:02:30.100]  以爲他們有什麼法力可以保佑我們
[00:02:30.100 --> 00:02:34.500]  很多人說信的神多自有神庇佑
[00:02:34.500 --> 00:02:39.300]  其實就希望有多一個神可以關照着我們
[00:02:39.300 --> 00:02:42.300]  使我們的人生可以好過一點
[00:02:42.300 --> 00:02:44.100]  不過呢
[00:02:44.100 --> 00:02:45.900]  可能如果你是神的話
[00:02:45.900 --> 00:02:46.900]  不知道你怎麼想
[00:02:46.900 --> 00:02:49.100]  但是如果我是神的話
[00:02:49.100 --> 00:02:52.700]  我想我就應該不會保佑那些滿天神佛
[00:02:52.700 --> 00:02:54.200]  就拜滿天神佛的人
[00:02:54.200 --> 00:02:56.700]  因爲他們的心不夠專一
[00:02:56.700 --> 00:02:58.400]  不夠虔誠
[00:02:58.400 --> 00:03:00.000]  如果我是真神的話
[00:03:00.000 --> 00:03:06.300]  我不會希望信我的人又拜我又去拜別的假神
[00:03:06.300 --> 00:03:09.800]  不知道以前你拜神的時候是怎麼想呢
[00:03:09.800 --> 00:03:11.900]  或者是你信耶穌
[00:03:11.900 --> 00:03:15.300]  是不是也是抱着那樣的心態呢
[00:03:15.300 --> 00:03:21.800]  希望信耶穌之後他可以保佑我以後的人生路一帆風順
[00:03:21.800 --> 00:03:23.700]  不過很可惜的是
[00:03:23.700 --> 00:03:26.800]  我要告訴大家信耶穌
[00:03:26.800 --> 00:03:33.200]  其實並不保證我們的人生是萬事亨通逢凶化吉的
[00:03:33.200 --> 00:03:35.200]  由今天開始
