
[00:00:00.000 --> 00:00:03.520]  歡迎大家來到我們的週六崇拜
[00:00:03.520 --> 00:00:05.280]  還有三個星期
[00:00:05.280 --> 00:00:08.520]  2021年就要過去
[00:00:08.520 --> 00:00:13.840]  我們現在其實已經可以開始倒數
[00:00:13.840 --> 00:00:17.200]  那你的人生又剩下
[00:00:17.200 --> 00:00:18.880]  幾多年
[00:00:18.880 --> 00:00:20.520]  幾多個月
[00:00:20.520 --> 00:00:23.000]  幾多個星期呢?
[00:00:23.000 --> 00:00:27.720]  其實我們每天都應該在這裏倒數
[00:00:27.720 --> 00:00:37.480]  聖經說「世人都犯了罪,規缺了上帝的榮耀,罪的公價乃是死,死後且有審判。」
[00:00:37.480 --> 00:00:44.080]  你有沒有好好地去思想這些人生終極的問題?
[00:00:44.080 --> 00:00:48.960]  上個星期我和大家分享終極問答系列的第九講
[00:00:48.960 --> 00:00:50.760]  問題是
[00:00:50.760 --> 00:00:56.800]  「何哉?我如何才能穿過針的眼?」
[00:00:56.800 --> 00:01:01.080]  當良善的父官遇上耶穌
[00:01:01.080 --> 00:01:05.880]  你還記不記得耶穌那句刺透人心的說話
[00:01:05.880 --> 00:01:10.520]  他見到這個父官悠悠愁愁地離開
[00:01:10.520 --> 00:01:11.320]  他這麼說
[00:01:11.320 --> 00:01:17.400]  「有錢財的人進上帝的國是何等的難?」
[00:01:17.400 --> 00:01:25.760]  「駱駝穿過針眼被財主進入上帝的國還容易?」
[00:01:25.760 --> 00:01:30.400]  你可不可以想象你自己是一隻駱駝
[00:01:30.400 --> 00:01:32.720]  被困在一個山洞裏面
[00:01:32.720 --> 00:01:35.000]  前無去路
[00:01:35.000 --> 00:01:37.520]  後有烈火
[00:01:37.520 --> 00:01:40.000]  而就在這個絕望的之際
[00:01:40.000 --> 00:01:43.440]  你突然間見到前面有一扇的曙光
[00:01:43.440 --> 00:01:46.200]  不過真是一扇
[00:01:46.200 --> 00:01:52.520]  那個出口只有針眼的尺寸這麼小
[00:01:52.520 --> 00:01:57.400]  你怎樣可以逃出新天?
[00:01:57.400 --> 00:02:00.640]  答案是你需要耶穌
[00:02:00.640 --> 00:02:05.080]  唯有耶穌可以將駱駝變肅逝
[00:02:05.080 --> 00:02:10.080]  將駱駝因典的轉化成爲一隻螞蟻
[00:02:10.080 --> 00:02:15.720]  使悔改的罪人可以進入天國的冊門
