
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹平安
[00:00:02.000 --> 00:00:03.000]  平安
[00:00:03.000 --> 00:00:07.000]  請你跟你旁邊的母親說 母親節快樂
[00:00:07.000 --> 00:00:10.000]  母親節快樂
[00:00:10.000 --> 00:00:12.000]  好高興過了一年
[00:00:12.000 --> 00:00:17.000]  我們可以在神的殿中一起相聚
[00:00:17.000 --> 00:00:19.000]  有一天我就跟我
[00:00:19.000 --> 00:00:21.000]  我忘了我跟誰 跟哪個姊妹說
[00:00:21.000 --> 00:00:25.000]  我們被關在家裡關了一年了
[00:00:25.000 --> 00:00:27.000]  很像那個諾亞方舟他們一家
[00:00:27.000 --> 00:00:30.000]  被關在方舟一年
[00:00:30.000 --> 00:00:32.000]  結果那個人就說
[00:00:32.000 --> 00:00:36.000]  不對呀 他們大雨只下了四十天
[00:00:36.000 --> 00:00:39.000]  還好我有聖經
[00:00:39.000 --> 00:00:41.000]  所以我就回去查了一下
[00:00:41.000 --> 00:00:46.000]  諾亞一家八口在方舟關了幾天
[00:00:46.000 --> 00:00:49.000]  整整一年 跟我們一樣
[00:00:49.000 --> 00:00:51.000]  所以我們過去這一年也被關了一年
[00:00:51.000 --> 00:00:53.000]  其實我從來沒有像
[00:00:53.000 --> 00:00:56.000]  今年這個預備獎章這麼辛苦
[00:00:56.000 --> 00:00:58.000]  我真的不知道要講什麼
[00:00:58.000 --> 00:01:00.000]  我覺得關了一年之後
[00:01:00.000 --> 00:01:01.000]  沒有什麼人際互動
[00:01:01.000 --> 00:01:05.000]  都有一點得了失語症
[00:01:05.000 --> 00:01:06.000]  有人點頭
[00:01:06.000 --> 00:01:08.000]  真的有時候不知道要講什麼話
[00:01:08.000 --> 00:01:10.000]  因為這一年來講的話不多
[00:01:10.000 --> 00:01:13.000]  可能不超過一萬字吧
[00:01:13.000 --> 00:01:15.000]  就是我們很少跟人有互動
[00:01:15.000 --> 00:01:18.000]  所以漸漸失去了表達的能力
[00:01:18.000 --> 00:01:21.000]  思考能力也有一點點減弱
[00:01:21.000 --> 00:01:22.000]  所以我想神創造我們
[00:01:22.000 --> 00:01:27.000]  真的不是讓我們獨居的 離群所居的
[00:01:27.000 --> 00:01:29.000]  神喜歡我們聚在一起
[00:01:29.000 --> 00:01:31.000]  當我們知道說我們現在逐日崇拜
[00:01:31.000 --> 00:01:33.000]  最多可以容納一百二十個人的時候
[00:01:33.000 --> 00:01:35.000]  其實很高興
[00:01:35.000 --> 00:01:37.000]  希望有更多弟兄姊妹很勇敢的
[00:01:37.000 --> 00:01:41.000]  能夠回到神的殿中一起來敬拜
[00:01:41.000 --> 00:01:42.000]  那我就想到說
[00:01:42.000 --> 00:01:45.000]  我們做父母的兒女回來看我們的時候
[00:01:45.000 --> 00:01:47.000]  都是我們很高興的時候
[00:01:47.000 --> 00:01:48.000]  那天父也是
[00:01:48.000 --> 00:01:51.000]  當我們回到他的殿中一起來敬拜的時候
[00:01:51.000 --> 00:01:54.000]  天父的心也會很滿足
[00:01:54.000 --> 00:01:57.000]  我們一起來做一個禱告
