
[00:00:00.000 --> 00:00:01.600]  主內平安
[00:00:01.600 --> 00:00:05.320]  在我們宣祷之前我們一起低頭祈禱
[00:00:05.320 --> 00:00:07.880]  親愛的主,我們感謝讚美祢
[00:00:07.880 --> 00:00:11.360]  多謝祢讓我們今天早上能夠回到這裡
[00:00:11.360 --> 00:00:13.200]  去聽祢的話語
[00:00:13.200 --> 00:00:17.200]  主願祢藉著祢的話語去對我們的生命說話
[00:00:17.200 --> 00:00:19.280]  以致祢要我們說的
[00:00:19.280 --> 00:00:21.240]  我們能夠放膽去說
[00:00:21.240 --> 00:00:22.440]  祢要我們行的
[00:00:22.440 --> 00:00:24.000]  我們大膽去行
[00:00:24.000 --> 00:00:26.200]  主,我們將一世間交託給祢
[00:00:26.200 --> 00:00:27.800]  求祢與我們同在
[00:00:27.800 --> 00:00:30.760]  禱告奉靠主耶穌基督的聖名至祈求
[00:00:30.760 --> 00:00:31.760]  阿們
[00:00:57.800 --> 00:01:00.000]  主,我們將一世間交託給祢
[00:01:00.000 --> 00:01:01.600]  求祢與我們同在
[00:01:01.600 --> 00:01:04.400]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:04.400 --> 00:01:07.000]  阿們,我們將一世間交託給祢
[00:01:07.000 --> 00:01:08.600]  求祢與我們同在
[00:01:08.600 --> 00:01:11.400]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:11.400 --> 00:01:14.000]  阿們,我們將一世間交託給祢
[00:01:14.000 --> 00:01:15.600]  求祢與我們同在
[00:01:15.600 --> 00:01:18.400]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:18.400 --> 00:01:21.000]  阿們,我們將一世間交託給祢
[00:01:21.000 --> 00:01:22.600]  求祢與我們同在
[00:01:22.600 --> 00:01:25.400]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:25.400 --> 00:01:27.600]  阿們,我們將一世間交託給祢
[00:01:27.600 --> 00:01:29.200]  求祢與我們同在
[00:01:29.200 --> 00:01:31.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:31.800 --> 00:01:34.200]  阿們,我們將一世間交託給祢
[00:01:34.200 --> 00:01:35.800]  求祢與我們同在
[00:01:35.800 --> 00:01:38.400]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:38.400 --> 00:01:40.800]  阿們,我們將一世間交託給祢
[00:01:40.800 --> 00:01:42.400]  求祢與我們同在
[00:01:42.400 --> 00:01:45.200]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:45.200 --> 00:01:47.600]  阿們,我們將一世間交託給祢
[00:01:47.600 --> 00:01:49.200]  求祢與我們同在
[00:01:49.200 --> 00:01:52.200]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:52.200 --> 00:01:54.600]  阿們,我們將一世間交託給祢
[00:01:54.600 --> 00:01:56.200]  求祢與我們同在
[00:01:56.200 --> 00:01:59.200]  禱告奉靠主耶穌基督的聖名至祈求
[00:01:59.200 --> 00:02:01.800]  阿們,我們將一世間交託給祢
[00:02:01.800 --> 00:02:03.800]  求祢與我們同在
[00:02:03.800 --> 00:02:06.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:06.800 --> 00:02:09.800]  阿們,我們將一世間交託給祢
[00:02:09.800 --> 00:02:11.800]  求祢與我們同在
[00:02:11.800 --> 00:02:14.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:14.800 --> 00:02:17.800]  阿們,我們將一世間交託給祢
[00:02:17.800 --> 00:02:19.800]  求祢與我們同在
[00:02:19.800 --> 00:02:22.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:22.800 --> 00:02:25.800]  阿們,我們將一世間交託給祢
[00:02:25.800 --> 00:02:27.800]  求祢與我們同在
[00:02:27.800 --> 00:02:30.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:30.800 --> 00:02:33.800]  阿們,我們將一世間交託給祢
[00:02:33.800 --> 00:02:35.800]  求祢與我們同在
[00:02:35.800 --> 00:02:38.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:38.800 --> 00:02:41.800]  阿們,我們將一世間交託給祢
[00:02:41.800 --> 00:02:43.800]  求祢與我們同在
[00:02:43.800 --> 00:02:46.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:46.800 --> 00:02:49.800]  阿們,我們將一世間交託給祢
[00:02:49.800 --> 00:02:51.800]  求祢與我們同在
[00:02:51.800 --> 00:02:54.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:02:54.800 --> 00:02:57.800]  阿們,我們將一世間交託給祢
[00:02:57.800 --> 00:03:00.800]  求祢與我們同在
[00:03:00.800 --> 00:03:03.800]  禱告奉靠主耶穌基督的聖名至祈求
[00:03:03.800 --> 00:03:06.800]  阿們,我們將一世間交託給祢
[00:03:06.800 --> 00:03:09.800]  求祢與我們同在
