
[00:00:00.000 --> 00:00:01.280]  各位兄弟姐妹早晨
[00:00:01.280 --> 00:00:05.640]  願神的恩惠、慈愛常與你們同在
[00:00:05.640 --> 00:00:10.240]  我已經講完了五經
[00:00:10.240 --> 00:00:12.280]  以及歷史書
[00:00:12.280 --> 00:00:18.440]  今天我們來到基督教聖經 師哥智慧書的那個部分
[00:00:18.440 --> 00:00:21.760]  很可惜現在我們不是用實體聖經
[00:00:21.760 --> 00:00:25.080]  如果用實體聖經 其實你們會有一個感覺
[00:00:25.080 --> 00:00:26.620]  每個月在這裡講到
[00:00:26.620 --> 00:00:28.920]  就會慢慢慢慢向後退
[00:00:29.180 --> 00:00:31.740]  現在去到舊約的差不多
[00:00:31.740 --> 00:00:33.540]  中間的部分
[00:00:33.540 --> 00:00:36.860]  我們一路慢慢慢慢這樣去
[00:00:36.860 --> 00:00:40.700]  去到師哥智慧書的一個大部分
[00:00:40.700 --> 00:00:44.800]  師哥智慧書是以約八記來做開首的
[00:00:44.800 --> 00:00:49.660]  這卷是一卷很典型的智慧文學
[00:00:49.660 --> 00:00:52.480]  未講約八記之前
[00:00:52.480 --> 00:00:55.800]  讓我分享一下智慧文學的一些特點
[00:00:56.820 --> 00:01:01.940]  智慧文學不同我們之前看的摩西五經和歷史書
[00:01:01.940 --> 00:01:08.340]  五經和歷史書重視的是神和祂子民的納約
[00:01:08.340 --> 00:01:10.640]  重視神的應許
[00:01:10.640 --> 00:01:12.440]  重視神的救贖
[00:01:12.440 --> 00:01:14.240]  這些我們都很熟悉
[00:01:14.240 --> 00:01:16.800]  在智慧文學裡面
[00:01:16.800 --> 00:01:22.420]  以上的所有這些典型信仰的元素都沒有了
[00:01:22.420 --> 00:01:26.260]  而數之於人的智慧
[00:01:26.760 --> 00:01:29.060]  叫人用心去探討
[00:01:29.060 --> 00:01:33.160]  這個生活世界裡面的客觀的現象
[00:01:33.160 --> 00:01:36.740]  叫人明白自己在這個生活世界裡面
[00:01:36.740 --> 00:01:38.540]  當盡的本分
[00:01:38.540 --> 00:01:40.320]  當然
[00:01:40.320 --> 00:01:43.660]  這個是叫我們謙虛下來的
[00:01:43.660 --> 00:01:44.940]  因為在
[00:01:44.940 --> 00:01:46.980]  生活的世界裡面
[00:01:46.980 --> 00:01:49.540]  我們會明白到自己的有限
[00:01:49.540 --> 00:01:56.200]  明白自己的有限我們才能夠真正面對到無限的上帝
[00:01:57.220 --> 00:01:58.500]  我舉個例子
[00:01:58.500 --> 00:02:00.040]  讓大家明白
[00:02:00.040 --> 00:02:02.340]  現在要講的智慧文學
[00:02:02.340 --> 00:02:06.440]  跟我們很習慣的那些叫做救贖的文學的分別
[00:02:06.440 --> 00:02:07.980]  例如
[00:02:07.980 --> 00:02:10.020]  如果你在埃及做奴隸
[00:02:10.020 --> 00:02:12.320]  天天苦不堪言
[00:02:12.320 --> 00:02:15.400]  你天天會祈求神去解救你
[00:02:15.400 --> 00:02:18.220]  如果在救贖文學裡面
[00:02:18.220 --> 00:02:20.260]  即是在五經
[00:02:20.260 --> 00:02:21.040]  在
[00:02:21.040 --> 00:02:24.100]  歷史書裡面
[00:02:24.100 --> 00:02:26.660]  這些救贖文學裡面
[00:02:26.920 --> 00:02:28.460]  神是會聽你祈禱的
[00:02:28.460 --> 00:02:31.520]  神是會派摩西來解救
[00:02:31.520 --> 00:02:32.800]  會有神蹟
[00:02:32.800 --> 00:02:35.100]  紅海是會分開
[00:02:35.100 --> 00:02:36.900]  你是會得到自由
[00:02:36.900 --> 00:02:39.980]  但是在智慧文學裡面
[00:02:39.980 --> 00:02:42.540]  當然你可以祈禱
[00:02:42.540 --> 00:02:46.120]  但是你又不要期望神蹟會發生
[00:02:46.120 --> 00:02:49.180]  智慧文學會教你
[00:02:49.180 --> 00:02:51.500]  它沒有神蹟,不過它會教你
[00:02:51.500 --> 00:02:53.540]  你智慧一些生活
[00:02:53.800 --> 00:02:58.660]  在埃及做奴隸,你要有一些生存的智慧
[00:02:58.660 --> 00:02:59.680]  例如
[00:02:59.680 --> 00:03:01.220]  不要埋怨
[00:03:01.220 --> 00:03:03.780]  因為你埋怨了之後
[00:03:03.780 --> 00:03:06.080]  你仍然都是要做奴隸的
[00:03:06.080 --> 00:03:10.940]  不要對那些管工出惡言
[00:03:10.940 --> 00:03:12.480]  因為
[00:03:12.480 --> 00:03:14.020]  禍從口出
[00:03:14.020 --> 00:03:16.840]  之後你是會做得更辛苦的
[00:03:16.840 --> 00:03:20.680]  它又會教你,你要勤力一點
[00:03:20.680 --> 00:03:23.240]  好像蟻一樣,多勤力
[00:03:24.000 --> 00:03:27.840]  勤力一點,你或者會因此得到獎賞
[00:03:27.840 --> 00:03:29.900]  你可能會做少一點
[00:03:29.900 --> 00:03:33.220]  不過世事又不一定是這樣
[00:03:33.220 --> 00:03:35.020]  你可能越勤力
[00:03:35.020 --> 00:03:37.060]  你做的事越多
[00:03:37.060 --> 00:03:40.380]  你要做的事,你要用心做
[00:03:40.380 --> 00:03:42.440]  但是之後的結果
[00:03:42.440 --> 00:03:44.740]  你又預計不到
[00:03:44.740 --> 00:03:47.560]  這個就是傳道書後來講的空虛
[00:03:47.560 --> 00:03:48.580]  虛空
[00:03:48.580 --> 00:03:50.620]  虛空不是沒有意義
[00:03:50.620 --> 00:03:52.160]  是一些東西你捉不到
[00:03:52.160 --> 00:03:53.440]  沒有把握的
[00:03:53.960 --> 00:03:54.980]  你要明白
[00:03:54.980 --> 00:03:57.280]  人生有種種的限制
[00:03:57.280 --> 00:03:59.580]  知道你不是神
