
[00:00:00.000 --> 00:00:13.200]  (祈禱)
[00:00:13.200 --> 00:00:15.900]  弟兄姊妹我們同心禱告
[00:00:15.900 --> 00:00:17.600]  親愛的天父
[00:00:17.600 --> 00:00:19.800]  祢是我們的大牧者
[00:00:19.800 --> 00:00:22.600]  祢每日帶領我們去到青草地
[00:00:22.600 --> 00:00:24.800]  賜給我們所需要的
[00:00:24.800 --> 00:00:27.300]  求祢叫我們緊緊跟隨祢
[00:00:27.300 --> 00:00:31.700]  享受在祢裡面的豐盛和滿足
[00:00:31.700 --> 00:00:32.600]  信啊
[00:00:32.600 --> 00:00:34.900]  我們承認自己的無知
[00:00:34.900 --> 00:00:37.800]  我們以為自己可以控制未來
[00:00:37.800 --> 00:00:40.100]  甚至以為只要擁有金錢
[00:00:40.100 --> 00:00:43.000]  物質、科技、醫學
[00:00:43.000 --> 00:00:45.800]  我們就可以保障自己的生活
[00:00:45.800 --> 00:00:47.600]  但現在在疫症當中
[00:00:47.600 --> 00:00:49.700]  將我們所倚靠的事物
[00:00:49.700 --> 00:00:52.300]  變得不再可靠
[00:00:52.300 --> 00:00:53.400]  天父啊
[00:00:53.400 --> 00:00:56.600]  在這兩個月疫症的陰霾之下
[00:00:56.600 --> 00:00:57.900]  我們深深體會到
[00:00:57.900 --> 00:01:01.100]  原來我們沒有一個能夠藉著憂慮
[00:01:01.100 --> 00:01:04.200]  使我們的壽數多加一克
[00:01:04.200 --> 00:01:08.700]  因為驚恐、焦慮並沒有解決問題
[00:01:08.700 --> 00:01:13.200]  求祢教導我們要先求祢的國和祢的義
[00:01:13.200 --> 00:01:14.200]  主啊
[00:01:14.200 --> 00:01:16.800]  救我們脫離對自己的執著
[00:01:16.800 --> 00:01:21.300]  以致我們學會怎樣去關注其他人的福祉
[00:01:21.300 --> 00:01:24.300]  不用為了自己的好處而煩惱
[00:01:24.300 --> 00:01:31.100]  使我們能夠經歷全然仰望順靠祢的喜樂和自由
[00:01:31.100 --> 00:01:33.700]  而我們深知道我們一生一世
[00:01:33.700 --> 00:01:37.000]  必有恩惠慈愛隨伴著我們
[00:01:37.000 --> 00:01:38.900]  因為祢會用祢的方法
[00:01:38.900 --> 00:01:44.000]  用祢無比的憐憫和愛去擁抱我們
[00:01:44.000 --> 00:01:46.600]  我們可以和一眾弟兄姊妹
[00:01:46.600 --> 00:01:48.700]  住在耶華的殿中
[00:01:48.700 --> 00:01:51.000]  享受與主同在
[00:01:51.000 --> 00:01:55.800]  好像羊群跟隨牧者一樣直到永遠
[00:01:55.800 --> 00:01:58.200]  奉耶穌的名字祈求
[00:01:58.200 --> 00:01:59.200]  阿門
