
[00:00:00.000 --> 00:00:01.720]  各位弟兄姊妹,大家平安
[00:00:01.720 --> 00:00:05.520]  生命樹宣教網絡又和大家讀聖經
[00:00:05.520 --> 00:00:11.200]  今次繼續看聖經人士和背後上帝的工作
[00:00:11.200 --> 00:00:15.000]  今次來到一位大家一看便知道的題目
[00:00:15.000 --> 00:00:18.520]  知道一位新介紹的士師
[00:00:18.520 --> 00:00:20.520]  就是參孫
[00:00:20.520 --> 00:00:25.720]  今次題目是「參孫父親馬拿亞的禱告」
[00:00:25.720 --> 00:00:29.520]  參孫的父親叫馬拿亞
[00:00:29.520 --> 00:00:32.000]  他有一個祈禱
[00:00:32.000 --> 00:00:34.000]  我們看一看
[00:00:34.000 --> 00:00:38.520]  「馬拿亞就祈求耶和話說
[00:00:38.520 --> 00:00:44.520]  主呀求你再差遣那神人到我們這裡來
[00:00:44.520 --> 00:00:50.520]  好指教我們怎樣代謝將要生的孩子」
[00:00:50.520 --> 00:00:54.920]  在這裡先和大家記一下昨天去到哪裡
[00:00:54.920 --> 00:00:57.720]  昨天有一個女士
[00:00:57.720 --> 00:01:00.320]  她在田間坐著的時候
[00:01:00.320 --> 00:01:04.720]  見到有耶和華的使者向她顯現
[00:01:04.720 --> 00:01:07.920]  告訴她不懷孕不生育
[00:01:07.920 --> 00:01:11.720]  要懷孕與生育便會生一個兒子
[00:01:11.720 --> 00:01:14.520]  神是要使用她的
[00:01:14.520 --> 00:01:18.920]  這個婦人就告訴她的丈夫
[00:01:18.920 --> 00:01:21.520]  我自己個人覺得很可惜
[00:01:21.520 --> 00:01:28.520]  聖經特別隱藏了一個人的名字
[00:01:28.520 --> 00:01:31.520]  就是這位妻子這位女士的名字
[00:01:31.520 --> 00:01:35.520]  只說她丈夫叫馬拿亞
[00:01:35.520 --> 00:01:40.520]  今天也看到參孫的題目也說了給大家聽
[00:01:40.520 --> 00:01:42.520]  說馬拿亞的名字
[00:01:42.520 --> 00:01:43.520]  說爸爸的名字
[00:01:43.520 --> 00:01:48.520]  很有可能是因為父系的緣故
[00:01:48.520 --> 00:01:51.120]  主要以男性為主,沒有說太太
[00:01:51.120 --> 00:01:53.520]  但是她太太才是好東西
[00:01:53.520 --> 00:01:55.720]  馬拿亞就祈求耶和華
[00:01:55.720 --> 00:01:56.920]  為什麼會祈求呢?
[00:01:56.920 --> 00:01:59.320]  因為回去告訴丈夫
[00:01:59.320 --> 00:02:05.720]  馬拿亞,我在田間見到有一個人向我顯現
[00:02:05.720 --> 00:02:08.120]  有耶和華使者向我顯現
[00:02:08.120 --> 00:02:10.720]  他說我會懷孕生育
[00:02:10.720 --> 00:02:13.720]  「你有沒有問他的名字?」
[00:02:13.720 --> 00:02:15.320]  「我又沒有問」
[00:02:15.320 --> 00:02:17.920]  「你怎會這樣?你也不問一下」
[00:02:17.920 --> 00:02:21.120]  「我可以再問多一點」
[00:02:21.120 --> 00:02:26.920]  於是馬拿亞就自己祈求耶和華
[00:02:26.920 --> 00:02:28.320]  向神祷告神
[00:02:28.320 --> 00:02:30.320]  我太太見到一個人
[00:02:30.320 --> 00:02:32.920]  說她會懷孕生育
[00:02:32.920 --> 00:02:34.520]  「可不可以?」
[00:02:34.520 --> 00:02:40.520]  「耶主啊,求祢再差遣那神人到我們這裡來」
[00:02:40.520 --> 00:02:45.720]  馬拿亞認為這個是神人
[00:02:45.720 --> 00:02:48.120]  神人多些person多些man
[00:02:48.120 --> 00:02:50.120]  其實是一個人
[00:02:50.120 --> 00:02:52.720]  不過他和神很接近
[00:02:52.720 --> 00:02:54.520]  是神特別叫他來的
[00:02:54.520 --> 00:02:57.320]  「可不可以再叫這個人來我這裡」
[00:02:57.320 --> 00:03:00.120]  「讓我可以問清楚祂」
[00:03:00.120 --> 00:03:04.920]  「求祂指教我怎樣去代謝將要生的孩子」
[00:03:04.920 --> 00:03:08.120]  上帝應允馬拿亞的華
[00:03:08.120 --> 00:03:10.520]  婦人正在坐在田間
[00:03:10.520 --> 00:03:12.320]  又去田間的時候
[00:03:12.320 --> 00:03:15.920]  上帝的使者又到她那裡了
[00:03:15.920 --> 00:03:20.920]  「她丈夫馬拿亞卻沒有和她在一處」
[00:03:20.920 --> 00:03:24.720]  當這個女士還在田間的時候
[00:03:24.720 --> 00:03:27.120]  神的使者又向她顯現
[00:03:27.120 --> 00:03:30.320]  其實是因為聽馬拿亞的祷告
[00:03:30.320 --> 00:03:31.720]  而特別去的
[00:03:31.720 --> 00:03:33.520]  即是神很聽人的祷告
