
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,早晨!
[00:00:03.000 --> 00:00:13.000]  在講道之先,讓我們再一次低頭專注在神的身上
[00:00:13.000 --> 00:00:20.000]  請我顛覆你的話語是能夠甦醒人心
[00:00:20.000 --> 00:00:26.000]  你的話語是能夠更新改變我們的生命
[00:00:26.000 --> 00:00:32.000]  靈靈求你在這一刻在我們每一個人的心裡自由運行
[00:00:32.000 --> 00:00:39.000]  你引領著我們,讓我們有個躺開的心去承載你的話語
[00:00:39.000 --> 00:00:44.000]  讓講的、聽的都能夠同感一靈
[00:00:44.000 --> 00:00:47.000]  幫助我們,聽我們的祈禱
[00:00:47.000 --> 00:00:52.000]  奉耶穌基督成名祈求,阿們
[00:00:52.000 --> 00:00:57.000]  作為主的門徒,我們是要以天國為念
[00:00:57.000 --> 00:01:01.000]  要以神的話語為根基
[00:01:01.000 --> 00:01:05.000]  以及以耶穌基督為我們生命的中心
[00:01:05.000 --> 00:01:09.000]  這個就是我們今年講壇一開始的時候
[00:01:09.000 --> 00:01:11.000]  這個「作主門徒」系列
[00:01:11.000 --> 00:01:15.000]  我們跟大家一起思想過的題目
[00:01:15.000 --> 00:01:18.000]  我們要進一步去問
[00:01:18.000 --> 00:01:23.000]  當教會說要去塑造門徒的時候
[00:01:23.000 --> 00:01:28.000]  究竟是塑造弟兄姊妹些什麼呢?
[00:01:28.000 --> 00:01:32.000]  塑造他們頭腦上的知識
[00:01:32.000 --> 00:01:35.000]  塑造他們侍奉的技巧
[00:01:35.000 --> 00:01:42.000]  又或者塑造他們個人報道、傳福音那些方法
[00:01:42.000 --> 00:01:45.000]  這些都是需要的
[00:01:45.000 --> 00:01:51.000]  但是卻不是門徒塑造的最終的目的
[00:01:51.000 --> 00:01:57.000]  我們千萬不要將目的和方法搞亂了
[00:01:57.000 --> 00:01:59.000]  因為如果這樣做的時候
[00:01:59.000 --> 00:02:02.000]  我們就好像隨意地射一支箭出去
[00:02:02.000 --> 00:02:06.000]  然後我們把靶子搬到箭的地方
[00:02:06.000 --> 00:02:10.000]  就說我射中了
