
[00:00:00.000 --> 00:00:03.000]  早上好
[00:00:03.000 --> 00:00:07.000]  感謝神讓我今天再次有機會在大家當中一同來敬拜服侍祂
[00:00:07.000 --> 00:00:13.000]  感謝神讓我有機會和大家一同敬拜祂服侍祂
[00:00:13.000 --> 00:00:17.000]  秋天來到了
[00:00:17.000 --> 00:00:18.000]  秋天來了
[00:00:18.000 --> 00:00:22.000]  樹葉都落了很多了
[00:00:22.000 --> 00:00:24.000]  樹葉掉了很多了
[00:00:24.000 --> 00:00:31.000]  如果你家裡有花園的話,你很可能就已經不停地掃樹葉了
[00:00:31.000 --> 00:00:34.000]  如果家後面有花園,可能要經常掃樹葉了
[00:00:34.000 --> 00:00:39.000]  不知道你在這裡整花園的時候,你有沒有埋怨呢?
[00:00:39.000 --> 00:00:42.000]  就是你在整花園的時候有沒有埋怨呢?
[00:00:42.000 --> 00:00:44.000]  其實我們需要感恩
[00:00:44.000 --> 00:00:46.000]  其實我們需要感恩
[00:00:46.000 --> 00:00:49.000]  因為你有一個花園,你可以去享受
[00:00:49.000 --> 00:00:52.000]  因為你有花園,你可以享受
[00:00:52.000 --> 00:00:54.000]  不知道有多少人家裡有種植物
[00:00:54.000 --> 00:00:57.000]  不知道有誰家裡有種植物
[00:00:57.000 --> 00:01:00.000]  秋天是收割的時候
[00:01:00.000 --> 00:01:02.000]  秋天是收割的季節
[00:01:02.000 --> 00:01:04.000]  秋天是一年當中
[00:01:04.000 --> 00:01:09.000]  其實一年四季是讓我們來到去經歷不同的階段
[00:01:09.000 --> 00:01:14.000]  因為秋天是我們一年四季經歷不同的階段
[00:01:14.000 --> 00:01:16.000]  而秋天是很開心的時候
[00:01:16.000 --> 00:01:18.000]  因為秋天是很開心的時候
[00:01:18.000 --> 00:01:20.000]  因為我們可以看到那個成果
[00:01:20.000 --> 00:01:23.000]  因為我們可以看到那個成果
[00:01:23.000 --> 00:01:25.000]  但是當我們看這段經文的時候
[00:01:25.000 --> 00:01:26.000]  但是當我們看這段經文的時候
[00:01:26.000 --> 00:01:31.000]  我們會看上一章快要結束的那一段
[00:01:31.000 --> 00:01:36.000]  我們看上一章結束的時候
[00:01:36.000 --> 00:01:38.000]  大家應該很熟悉的一段經文
[00:01:38.000 --> 00:01:40.000]  大家應該很熟悉的一段經文
[00:01:40.000 --> 00:01:43.000]  就是加拿大書五章二十二到二十三節
[00:01:43.000 --> 00:01:46.000]  就是加拿大書五章二十一到二十三節
[00:01:46.000 --> 00:01:49.000]  如果找到的話我們一起去讀或者念好不好?
[00:01:49.000 --> 00:01:52.000]  如果找到的話我們一起去讀或者念好不好?
[00:01:52.000 --> 00:01:56.000]  如果你會背的,背過的,你可以閉上眼睛去背
[00:01:56.000 --> 00:01:59.000]  如果你能背的話那更好
[00:01:59.000 --> 00:02:02.000]  我們一起來讀
[00:02:02.000 --> 00:02:04.000]  聖年所結的果子
[00:02:04.000 --> 00:02:14.000]  就是仁愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:02:14.000 --> 00:02:19.000]  這樣的事沒有立法禁止
[00:02:19.000 --> 00:02:27.000]  我們說種的是什麼?我們說收的是什麼?
[00:02:27.000 --> 00:02:30.000]  我們說種的是什麼?收割的就是什麼?
[00:02:30.000 --> 00:02:33.000]  很多時候我們只是看人的外表
[00:02:33.000 --> 00:02:39.000]  我們沒有去想究竟他背後是一個怎樣的人
[00:02:39.000 --> 00:02:41.000]  我們沒有去想背後是一個怎樣的人
[00:02:41.000 --> 00:02:45.000]  很多時候我們很著重第一印象
[00:02:45.000 --> 00:02:53.000]  我們沒有去想究竟他背後是一個怎樣的人
[00:02:53.000 --> 00:02:55.000]  我們沒有去想背後是一個怎樣的人
[00:02:55.000 --> 00:02:57.000]  所以很多時候我們就會受騙
[00:02:57.000 --> 00:02:59.000]  所以很多時候我們就會受騙
[00:02:59.000 --> 00:03:04.000]  其實你不要看番茄好紅好靚
[00:03:04.000 --> 00:03:09.000]  其實你不要看番茄好紅好靚
[00:03:09.000 --> 00:03:13.000]  但是如果裡面有一條蟲
[00:03:13.000 --> 00:03:15.000]  你會吃那個番茄嗎?
[00:03:15.000 --> 00:03:17.000]  你會吃那個番茄嗎?
[00:03:17.000 --> 00:03:21.000]  我記得我小時候很喜歡吃番茄
[00:03:21.000 --> 00:03:23.000]  我記得我小時候很喜歡吃番茄
[00:03:23.000 --> 00:03:27.000]  有一次我拿著一個番茄準備去洗了拿來吃
[00:03:27.000 --> 00:03:31.000]  有一次我拿著一個番茄洗乾淨準備吃的時候
[00:03:31.000 --> 00:03:33.000]  我拿在手的時候
[00:03:33.000 --> 00:03:35.000]  當我拿在手的時候
[00:03:35.000 --> 00:03:38.000]  突然間有東西在番茄裡面鑽出來
[00:03:38.000 --> 00:03:41.000]  突然有蟲子從番茄裡面爬出來
[00:03:41.000 --> 00:03:44.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:44.000 --> 00:03:45.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:45.000 --> 00:03:47.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:47.000 --> 00:03:48.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:48.000 --> 00:03:49.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:49.000 --> 00:03:50.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:50.000 --> 00:03:51.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:51.000 --> 00:03:52.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:52.000 --> 00:03:53.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:53.000 --> 00:03:54.000]  嚇到我那個番茄差點扔都扔不及了
[00:03:54.000 --> 00:04:22.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:24.000 --> 00:04:31.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:31.000 --> 00:04:32.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:32.000 --> 00:04:33.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:33.000 --> 00:04:34.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:34.000 --> 00:04:35.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:35.000 --> 00:04:36.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:36.000 --> 00:04:37.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:37.000 --> 00:04:38.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:38.000 --> 00:04:39.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:39.000 --> 00:04:40.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:40.000 --> 00:04:41.000]  嚇到我那個番茄差點扔都扔不及了
[00:04:54.000 --> 00:04:56.800]  下一年,我們的收成有多好?
[00:04:56.800 --> 00:05:04.700]  就是說,冬天下多少雪,溫度有多低,決定明年的收成有多好?
[00:05:04.700 --> 00:05:09.900]  其實我們是怎樣去準備我們的人生,這是很重要的
[00:05:09.900 --> 00:05:13.800]  怎麼去準備我的人生,非常重要
[00:05:13.800 --> 00:05:19.400]  一個小朋友,你不要以為他什麼事都不懂
[00:05:19.400 --> 00:05:24.300]  但是其實他在那個年紀,如果你沒有好好地教育他
[00:05:24.300 --> 00:05:28.000]  他將來就會變成一個不是你理想中的人
[00:05:28.000 --> 00:05:31.300]  就是一個小孩子很小,你覺得他什麼都不懂
[00:05:31.300 --> 00:05:33.800]  但是你不好好去教育、不栽培
[00:05:33.800 --> 00:05:40.500]  他長大了,可能就不是你所期待的那一個人
[00:05:40.500 --> 00:05:44.000]  最近接到一個消息,有一個姊妹剛剛生了一個BB
[00:05:44.000 --> 00:05:48.600]  接到一個消息,有一個姊妹剛剛生了一個小孩
[00:05:48.600 --> 00:05:53.200]  我就跟她說,你知不知道你餵奶的時候
[00:05:53.200 --> 00:05:55.700]  都可以來跟她做謝範祈禱的
[00:05:55.700 --> 00:06:00.100]  就是你知道你在餵奶的時候都可以跟她做一番祈禱
[00:06:00.100 --> 00:06:03.800]  然後你一路餵的時候,你可以一路餵她祈禱
[00:06:03.800 --> 00:06:08.200]  就是一直在餵奶的時候,一直都可以餵她祈禱
[00:06:08.200 --> 00:06:12.700]  我不知道在座當中有多少是基督教家庭長大的
[00:06:12.700 --> 00:06:17.500]  我不知道在這裡有多少是基督教家庭長大的
[00:06:17.500 --> 00:06:21.700]  或者你不是,但是你的下一代會是
[00:06:21.700 --> 00:06:25.300]  但是你不是,但是你下一代是
[00:06:25.300 --> 00:06:27.300]  你下一代的下一代會是
[00:06:27.300 --> 00:06:30.300]  你下一代的下一代是
[00:06:30.300 --> 00:06:32.500]  我希望大家都記住這樣
[00:06:32.500 --> 00:06:34.500]  你不要以為那個BB仔
[00:06:34.500 --> 00:06:37.700]  其實從出生你就應該為他祈禱
[00:06:37.700 --> 00:06:41.500]  其實那個小孩子一出生你就應該為他祈禱
[00:06:41.500 --> 00:06:44.500]  甚至他在他肚子裡都應該開始為他祈禱
[00:06:44.500 --> 00:06:48.700]  甚至他在他肚子裡都應該開始為他祈禱
[00:06:48.700 --> 00:06:52.300]  冬天是要預備那個土養
[00:06:52.300 --> 00:06:55.700]  冬天是要預備那個土養
[00:06:55.700 --> 00:06:59.500]  然後到春天,我們來到去下種
[00:06:59.500 --> 00:07:02.200]  到春天我們來播種
[00:07:02.200 --> 00:07:04.700]  你放什麼種子下去泥土
[00:07:04.700 --> 00:07:07.500]  第二天就會出什麼花,會結什麼果
