
[00:00:00.000 --> 00:00:02.800]  歡迎大家來到我們的週六崇拜
[00:00:02.800 --> 00:00:05.040]  非一般的時代
[00:00:05.040 --> 00:00:07.200]  非一般的崇拜
[00:00:07.200 --> 00:00:09.160]  我們當中很多人都知道
[00:00:09.160 --> 00:00:11.080]  在二月中的時候
[00:00:11.080 --> 00:00:16.880]  我太太就去了臺灣照顧她在醫院的爸爸
[00:00:16.880 --> 00:00:18.480]  有個好消息
[00:00:18.480 --> 00:00:19.520]  好消息就是
[00:00:19.520 --> 00:00:21.280]  我太太今天下午回來了
[00:00:21.280 --> 00:00:22.840]  現在她在機場
[00:00:22.840 --> 00:00:25.240]  不太好的消息就是
[00:00:25.240 --> 00:00:27.800]  其實不是因爲她爸爸痊癒了
[00:00:27.800 --> 00:00:31.520]  是因爲我們有理由相信我太太病了
[00:00:31.520 --> 00:00:34.320]  我不會多講什麼事
[00:00:34.320 --> 00:00:36.080]  但是我想大家都明白
[00:00:36.080 --> 00:00:38.720]  這些都不是傷風感冒咳的問題
[00:00:38.720 --> 00:00:40.480]  如果有機會
[00:00:40.480 --> 00:00:43.560]  遲些我都可以再和大家分享
[00:00:43.560 --> 00:00:45.600]  於是今天我們在想的
[00:00:45.600 --> 00:00:47.560]  不單止是非一般的時代
[00:00:47.560 --> 00:00:49.440]  非一般的崇拜
[00:00:49.440 --> 00:00:52.840]  也是非一般的警方里面
[00:00:52.840 --> 00:00:57.160]  上帝呼召我們要活出一個非一般的人生
[00:00:57.160 --> 00:01:01.760]  一個爲上帝榮耀而活的人生
[00:01:01.760 --> 00:01:05.160]  因爲這個星期家裏發生了事情
[00:01:05.160 --> 00:01:09.920]  所以我就沒有辦法去完成我的那篇講章
[00:01:09.920 --> 00:01:12.880]  我想只好留待下個星期
[00:01:12.880 --> 00:01:18.600]  希望可以和大家繼續分享這個聖殿爭霸的系列
[00:01:18.600 --> 00:01:19.520]  作爲一個牧師
[00:01:19.520 --> 00:01:23.040]  通常你都會有好幾個項目在工作
[00:01:23.040 --> 00:01:27.640]  於是這個星期我有另外一個項目在工作
[00:01:27.640 --> 00:01:31.800]  這個項目差不多可以見到人了
[00:01:31.800 --> 00:01:34.120]  於是我想在這個時候
[00:01:34.120 --> 00:01:39.920]  我就用了這個項目作爲今天的講道
[00:01:39.920 --> 00:01:42.880]  在一個現在這樣的時代
[00:01:42.880 --> 00:01:45.400]  在一個瘟疫蔓延的時代
[00:01:45.400 --> 00:01:48.600]  我們需要聽上帝的福音
[00:01:48.600 --> 00:01:49.800]  你需要
[00:01:49.800 --> 00:01:52.320]  我更加需要
[00:01:52.320 --> 00:01:56.480]  如果你在我們的公理堂的WhatsApp上面
[00:01:56.480 --> 00:02:00.200]  你大概知道在過去一兩個月裏面
[00:02:00.200 --> 00:02:03.000]  我們開始了一個節目叫做
[00:02:03.000 --> 00:02:04.040]  公理在線
[00:02:04.040 --> 00:02:08.520]  就是那些牧師會錄一些和瘟疫有關係的東西
[00:02:08.520 --> 00:02:12.440]  於是就和大家分享去鼓勵大家
[00:02:12.440 --> 00:02:15.840]  上個星期我們的教務同工就來找我
[00:02:15.840 --> 00:02:17.240]  說到我了
[00:02:17.240 --> 00:02:19.160]  我要做一個功夫
[00:02:19.160 --> 00:02:21.600]  他們給的題目很好
[00:02:21.600 --> 00:02:24.640]  他們的題目是瘟疫中的信心
[00:02:24.640 --> 00:02:27.040]  他們給的題目是沒有經文等等
[00:02:27.040 --> 00:02:32.160]  他們想我花點時間錄一段東西和大家分享
[00:02:32.160 --> 00:02:36.560]  在瘟疫裏面怎樣可以有信心
[00:02:36.560 --> 00:02:41.160]  或者我們都知道在一個平安無事的時代
[00:02:41.160 --> 00:02:43.240]  我們都會說大家努力去讀聖經
[00:02:43.240 --> 00:02:44.720]  大家彼此討告
