
[00:00:00.000 --> 00:00:01.340]  各位兄弟姐妹
[00:00:01.340 --> 00:00:02.340]  午安
[00:00:02.340 --> 00:00:04.480]  感恩
[00:00:04.480 --> 00:00:05.920]  一年在你們當中
[00:00:05.920 --> 00:00:07.120]  講四堂
[00:00:07.120 --> 00:00:08.880]  我都很少在恩福
[00:00:08.880 --> 00:00:11.640]  我很少答應他們
[00:00:11.640 --> 00:00:13.000]  我四堂我講
[00:00:13.000 --> 00:00:14.760]  真的講不掂
[00:00:14.760 --> 00:00:17.040]  因為在恩福有十六堂
[00:00:17.040 --> 00:00:18.240]  我去不掂
[00:00:18.240 --> 00:00:19.280]  所以因為這樣
[00:00:19.280 --> 00:00:20.920]  我最多講兩堂
[00:00:20.920 --> 00:00:22.200]  即是一天
[00:00:22.200 --> 00:00:23.440]  昨晚講完
[00:00:23.440 --> 00:00:25.800]  今早我們直落
[00:00:25.800 --> 00:00:27.200]  有三堂的時間
[00:00:27.200 --> 00:00:30.360]  我將今次林牧師跟我說的
[00:00:30.360 --> 00:00:33.080]  新常態宣教的危與基
[00:00:33.080 --> 00:00:34.680]  分兩個部份
[00:00:34.680 --> 00:00:36.160]  第一個部份
[00:00:36.160 --> 00:00:41.000]  是將危化成基的門徒
[00:00:41.000 --> 00:00:42.560]  是個人的
[00:00:42.560 --> 00:00:43.760]  第二部份
[00:00:43.760 --> 00:00:47.120]  是將危化成基的教會
[00:00:47.120 --> 00:00:48.720]  是整體的
[00:00:48.720 --> 00:00:52.040]  如果你們沒有聽過第一部份
[00:00:52.040 --> 00:00:58.680]  網上我都跟廣福說了
[00:00:58.680 --> 00:01:00.120]  可以放在網上
[00:01:00.120 --> 00:01:01.720]  甚至可以去
[00:01:01.720 --> 00:01:07.840]  應該是創世電視那裏播
[00:01:07.840 --> 00:01:09.200]  都可以的
[00:01:09.200 --> 00:01:12.640]  今日我希望能夠透過
[00:01:12.640 --> 00:01:16.000]  將危化成基的教會
[00:01:16.000 --> 00:01:17.760]  大家都知道
[00:01:17.760 --> 00:01:20.160]  現在這個世界
