
[00:00:00.000 --> 00:00:03.200]  今日我選了兩段經文
[00:00:03.200 --> 00:00:08.500]  裏面主要是重點是一句話
[00:00:08.500 --> 00:00:10.500]  就是耶穌講的說話
[00:00:10.500 --> 00:00:13.600]  「你的信救了你」
[00:00:13.600 --> 00:00:17.000]  由於這兩段經文所記載的事情
[00:00:17.000 --> 00:00:18.800]  大家都不陌生
[00:00:18.800 --> 00:00:22.200]  我沒有將整段經文讀一次出來
[00:00:22.200 --> 00:00:23.600]  一會兒我也會講
[00:00:23.600 --> 00:00:27.600]  所以我就不講這兩段經文
[00:00:27.600 --> 00:00:31.500]  所以我就簡約一點
[00:00:31.500 --> 00:00:34.500]  選這兩段經文出來
[00:00:34.500 --> 00:00:39.300]  我會詳細講這兩段經文所講的
[00:00:39.300 --> 00:00:40.800]  這一句說話
[00:00:40.800 --> 00:00:45.000]  耶穌講的「你的信救了你」
[00:00:45.000 --> 00:00:47.700]  它是什麼意思呢
[00:00:47.700 --> 00:00:51.800]  我們先做一個祈禱
[00:00:51.800 --> 00:00:57.200]  因此的主我們今天打開聖經
[00:00:57.200 --> 00:01:02.900]  求聖靈引導我們
[00:01:02.900 --> 00:01:09.800]  可以最貼近去到當日的情景
[00:01:09.800 --> 00:01:12.600]  感受到耶穌基督你的能力
[00:01:12.600 --> 00:01:15.000]  你的恩慈
[00:01:15.000 --> 00:01:19.600]  讓我們再更加的認識你
[00:01:19.600 --> 00:01:22.200]  願我們認識你的時候
[00:01:22.200 --> 00:01:25.300]  我們更有信心去信求你
[00:01:25.300 --> 00:01:28.100]  我們這樣祈禱奉耶穌基督的名
[00:01:28.100 --> 00:01:33.500]  靜心在願
[00:01:33.500 --> 00:01:36.300]  這段經文其實可以說有上下半節
[00:01:36.300 --> 00:01:38.400]  上半節沒有讀出來
[00:01:38.400 --> 00:01:42.600]  就是耶穌行了一個醫治的神蹟
[00:01:42.600 --> 00:01:45.300]  這是一個很大的焦點
[00:01:45.300 --> 00:01:48.200]  然後祂就講了這句說話
[00:01:48.200 --> 00:01:50.400]  我們先稍稍講一下
[00:01:50.400 --> 00:01:55.000]  關於耶穌行神蹟的問題
[00:01:55.000 --> 00:01:59.400]  為什麼耶穌會行神蹟呢
[00:01:59.400 --> 00:02:02.800]  如果祂不行神蹟
[00:02:02.800 --> 00:02:05.400]  只是顯示祂的品德
[00:02:05.400 --> 00:02:07.400]  祂的智慧
[00:02:07.400 --> 00:02:09.800]  祂的生命
[00:02:09.800 --> 00:02:15.300]  可不可以讓人相信祂就是神的兒子呢
[00:02:15.300 --> 00:02:17.000]  祂是講
[00:02:17.000 --> 00:02:21.000]  祂是示範
[00:02:21.000 --> 00:02:23.300]  可不可以呢
[00:02:23.300 --> 00:02:28.900]  事實上今天教會主要宣揚的
[00:02:28.900 --> 00:02:31.900]  都是耶穌基督的品德
[00:02:31.900 --> 00:02:34.400]  耶穌基督的智慧
[00:02:34.400 --> 00:02:37.700]  和耶穌基督的生命
[00:02:37.700 --> 00:02:40.100]  絕大多數的教會
[00:02:40.100 --> 00:02:42.000]  宣揚耶穌基督的品德
[00:02:42.000 --> 00:02:43.100]  耶穌基督的智慧
[00:02:43.100 --> 00:02:44.800]  和耶穌基督的生命
[00:02:44.800 --> 00:02:51.400]  是遠遠多過宣揚耶穌基督的神蹟
[00:02:51.400 --> 00:02:54.200]  如果有一個教會只是宣揚耶穌基督的神蹟
[00:02:54.200 --> 00:02:55.900]  而不去講耶穌基督的品德
[00:02:55.900 --> 00:02:56.800]  耶穌基督的智慧
[00:02:56.800 --> 00:02:57.500]  耶穌基督的生命
[00:02:57.500 --> 00:03:01.500]  我們覺得很有問題
[00:03:01.500 --> 00:03:02.900]  這裡我們就會提出問題
[00:03:02.900 --> 00:03:08.900]  為什麼福音書記載了耶穌基督有關的神蹟
[00:03:08.900 --> 00:03:11.900]  而事實上我們亦都很相信
[00:03:11.900 --> 00:03:13.900]  耶穌基督去傳道的時候
[00:03:13.900 --> 00:03:18.300]  祂確實是行了不少的神蹟
[00:03:18.300 --> 00:03:20.500]  但也同時有一個問題
[00:03:20.500 --> 00:03:26.600]  為什麼這種情景不重複在歷世歷代裏面出現呢?
[00:03:26.600 --> 00:03:28.900]  或者在今天裏面出現呢?
[00:03:28.900 --> 00:03:31.400]  這也是我們要去問
[00:03:31.400 --> 00:03:36.200]  所以也有一些信仰群體致力於
[00:03:36.200 --> 00:03:38.300]  為什麼我們今天福音傳不開呢?
[00:03:38.300 --> 00:03:40.300]  就是因為我們沒有那種神蹟的力量
[00:03:40.300 --> 00:03:43.800]  於是我們要將那種神蹟的力量帶回來
[00:03:43.800 --> 00:03:45.900]  這樣就可以了
[00:03:45.900 --> 00:03:48.900]  但我又看不到有什麼很成功的例子
[00:03:48.900 --> 00:03:53.500]  這些都是值得去想的問題
[00:03:53.500 --> 00:03:55.800]  但不是我們今天要處理的問題
[00:03:55.800 --> 00:03:59.800]  我在接下來的星期六稍稍會觸及這個問題
[00:03:59.800 --> 00:04:03.800]  有興趣的就可以來聽
[00:04:03.800 --> 00:04:05.600]  根據研究
[00:04:05.600 --> 00:04:09.000]  這些考古的研究
[00:04:09.000 --> 00:04:13.200]  在第一世紀,即是耶穌基督的時代
[00:04:13.200 --> 00:04:19.600]  是有若干神蹟記錄的,即是那些黑板的記錄在裏面
[00:04:19.600 --> 00:04:23.400]  這個就不是說只是記錄,即是說耶穌基督的神蹟
[00:04:23.400 --> 00:04:27.700]  而是說在當時的文化當中,當時的社會裏面
[00:04:27.700 --> 00:04:31.700]  他是有刻記到這些事情
[00:04:31.700 --> 00:04:35.100]  有哪些廟,人們去拜的時候
[00:04:35.100 --> 00:04:37.400]  有些神蹟的經驗
[00:04:37.400 --> 00:04:43.000]  有哪些人,叫做奇德的人,有奇異能力的人
[00:04:43.000 --> 00:04:45.200]  他又做了些什麼事
[00:04:45.200 --> 00:04:49.500]  這些人都會成為一個很大的聚焦
[00:04:49.500 --> 00:04:51.900]  那些人就會去找他
[00:04:51.900 --> 00:04:58.300]  這個都是一個很能夠理解的一種社會現象
[00:04:58.300 --> 00:05:04.800]  在第一世紀的時候確實有這種文化或者風尚
[00:05:04.800 --> 00:05:08.000]  即是說在當代對神蹟的追求
[00:05:08.000 --> 00:05:12.500]  其實是相當正面和相當肯定
[00:05:12.500 --> 00:05:16.300]  跟我們今天的社會其實是有點不同的
[00:05:16.300 --> 00:05:21.700]  很明顯兩個社會的處境是不一樣的
[00:05:21.700 --> 00:05:25.900]  在當時一個人能夠行神蹟
[00:05:25.900 --> 00:05:28.800]  是顯示了他一種很獨特的身份
[00:05:28.800 --> 00:05:33.600]  還有他跟改變了講的神是有一種很獨特的關係
[00:05:33.600 --> 00:05:39.400]  因而可以吸引到很多人去追隨他
[00:05:39.400 --> 00:05:45.100]  耶穌基督作為彌賽亞,作為神的兒子
[00:05:45.100 --> 00:05:49.300]  人們對他有這種期盼是絕對不稀奇的
[00:05:49.300 --> 00:05:52.400]  即是說你只是說
[00:05:52.400 --> 00:05:55.600]  怎麼能夠信服到其他的人呢?
[00:05:55.600 --> 00:05:58.300]  所以耶穌是有一定程度上
[00:05:58.300 --> 00:06:05.000]  呈現了他有這種與別不同的能力
[00:06:05.000 --> 00:06:09.000]  因此我們看《路加福音》
[00:06:09.000 --> 00:06:12.200]  耶穌基督在安息日進了會堂在拿撒勒
[00:06:12.200 --> 00:06:15.400]  他讀的經文是這樣說的
[00:06:15.400 --> 00:06:18.500]  「主的靈在我身上,因為祂用高告我
[00:06:18.500 --> 00:06:20.800]  祂叫我傳福音給貧窮人
[00:06:20.800 --> 00:06:23.600]  差遣我宣告被老的德釋放
[00:06:23.600 --> 00:06:28.000]  失明的德看見,受壓制的德自由
[00:06:28.000 --> 00:06:31.200]  宣告神閲立人的欺憐」
[00:06:31.200 --> 00:06:34.800]  這裡很明顯是講到有神蹟的元素
[00:06:34.800 --> 00:06:38.700]  「失明的看見,被欺壓的德釋放」
[00:06:38.700 --> 00:06:40.400]  而《路加福音》的七章
[00:06:40.400 --> 00:06:46.000]  就是施洗約翰被捕之後
[00:06:46.000 --> 00:06:49.600]  他有一個疑問
[00:06:49.600 --> 00:06:57.000]  就是究竟耶穌是否準備要等候那位尼徹亞呢?
[00:06:57.000 --> 00:06:58.600]  於是他就派人去找耶穌
[00:06:58.600 --> 00:07:01.300]  他說那個將要來的是你
[00:07:01.300 --> 00:07:04.500]  還是我們還要等其他的人呢?
[00:07:04.500 --> 00:07:08.200]  那麼耶穌怎麼回答他呢?
[00:07:08.200 --> 00:07:11.000]  聖經就說:那時耶穌醫治了很多有患病的人
[00:07:11.000 --> 00:07:13.900]  有瘟疫的、有被邪靈附身的
[00:07:13.900 --> 00:07:16.900]  又開恩使很多盲人都看到
[00:07:16.900 --> 00:07:18.900]  耶穌就對這兩個人回答他
[00:07:18.900 --> 00:07:22.100]  叫他去回答這個施洗約翰
[00:07:22.100 --> 00:07:22.800]  是這麼說的
[00:07:22.800 --> 00:07:28.100]  「你們去,把所看見、所聽見的告訴約翰
[00:07:28.100 --> 00:07:30.500]  就是盲人看見
[00:07:30.500 --> 00:07:32.200]  瘸子行走
[00:07:32.200 --> 00:07:34.400]  麻風病人得潔症
[00:07:34.400 --> 00:07:36.400]  聾子聽見
[00:07:36.400 --> 00:07:38.700]  死人復活
[00:07:38.700 --> 00:07:41.000]  窮人有福音
[00:07:41.000 --> 00:07:42.600]  全給他們」
[00:07:42.600 --> 00:07:43.600]  你去回答
[00:07:43.600 --> 00:07:46.000]  你告訴施洗約翰
[00:07:46.000 --> 00:07:48.900]  這個人就是這樣的人
[00:07:48.900 --> 00:07:50.800]  這個就是答案了
[00:07:50.800 --> 00:07:52.100]  很明顯
[00:07:52.100 --> 00:07:53.500]  這是一種
[00:07:53.500 --> 00:07:59.900]  我們說是相當強而有力的一種證據、證明
[00:07:59.900 --> 00:08:03.100]  所以耶穌當時走神跡
[00:08:03.100 --> 00:08:07.300]  是有他那個很實在的一種
[00:08:07.300 --> 00:08:11.200]  對社會的說服的能力
[00:08:11.200 --> 00:08:14.000]  這兩段聖經其實都有一句
[00:08:14.000 --> 00:08:16.800]  很特別的,我highlight了它
[00:08:16.800 --> 00:08:20.500]  就是在路吉芬尼采的宣言裏面
[00:08:20.500 --> 00:08:21.700]  一開句
[00:08:21.700 --> 00:08:26.200]  「叫我傳福音給貧窮人」
[00:08:26.200 --> 00:08:27.800]  當他回答施洗約翰的時候
[00:08:27.800 --> 00:08:33.100]  最後那句就是「窮人聽到福音」
[00:08:33.100 --> 00:08:35.700]  這個沒有神跡成分的
[00:08:35.700 --> 00:08:38.300]  是沒有神跡成分的
[00:08:38.300 --> 00:08:42.300]  所以並不是單是靠神跡的成分
[00:08:42.300 --> 00:08:47.200]  來去證明耶穌基督是上帝的兒子
[00:08:47.200 --> 00:08:49.300]  耶穌祂行神跡
[00:08:49.300 --> 00:08:52.400]  是一種屬靈能力的表現
[00:08:52.400 --> 00:08:55.900]  就是連那些反對祂的人
[00:08:55.900 --> 00:08:58.700]  都不去否認的
[00:08:58.700 --> 00:09:00.600]  就在福音書裏面記載
[00:09:00.600 --> 00:09:02.500]  那些反對祂的人只是說
[00:09:02.500 --> 00:09:06.000]  祂可能是靠著別西服鬼王的力量來行神跡
[00:09:06.000 --> 00:09:12.800]  都不能否認祂那種神行神跡的力量的實在性
[00:09:12.800 --> 00:09:16.600]  不過耶穌和當時的那些義人
[00:09:16.600 --> 00:09:19.900]  同樣好像可以有一些超然的能力
[00:09:19.900 --> 00:09:22.400]  去做一些不可思議事情的人
[00:09:22.400 --> 00:09:26.200]  是有一些分別的
[00:09:26.200 --> 00:09:27.900]  第一
[00:09:27.900 --> 00:09:30.100]  就是祂的神跡
[00:09:30.100 --> 00:09:32.000]  包括「伊」字
[00:09:32.000 --> 00:09:34.700]  是直接的
[00:09:34.700 --> 00:09:35.900]  要看福音書裏面記載
[00:09:35.900 --> 00:09:37.200]  那些人來到祂面前
[00:09:37.200 --> 00:09:38.800]  是很直接的
[00:09:38.800 --> 00:09:41.300]  不是說是一種代求的形式
[00:09:41.300 --> 00:09:43.600]  或者是一種很間接的形式
[00:09:43.600 --> 00:09:45.300]  很迂迴的形式
[00:09:45.300 --> 00:09:45.800]  是直接的
[00:09:45.800 --> 00:09:46.500]  第二
[00:09:46.500 --> 00:09:48.000]  是公開的
[00:09:48.000 --> 00:09:55.700]  很多時候都是在路上一群人公開的
[00:09:55.700 --> 00:09:59.000]  是可以驗證的
[00:09:59.000 --> 00:10:02.400]  是有這個特點
[00:10:02.400 --> 00:10:03.600]  不久之前
[00:10:03.600 --> 00:10:05.900]  我在崇拜外面站著的時候
[00:10:05.900 --> 00:10:08.000]  有個姐妹上樓梯
[00:10:08.000 --> 00:10:09.900]  上得很急見到我的時候
[00:10:09.900 --> 00:10:10.700]  一衝上來就說
[00:10:10.700 --> 00:10:12.000]  牧師 牧師
[00:10:12.000 --> 00:10:12.600]  我可以和你講
[00:10:12.600 --> 00:10:14.900]  我可以和你講
[00:10:14.900 --> 00:10:15.800]  我昨晚看電視
[00:10:15.800 --> 00:10:18.600]  看了一個基督教節目的電視
[00:10:18.600 --> 00:10:20.000]  播了一條片
[00:10:20.000 --> 00:10:24.100]  就是有一個牧師在那裏宣揚
[00:10:24.100 --> 00:10:28.100]  他說上帝在非洲
[00:10:28.100 --> 00:10:29.000]  「伊」字
[00:10:29.000 --> 00:10:33.200]  有一個人是沒有眼睛的
[00:10:33.200 --> 00:10:34.000]  上帝「伊」字
[00:10:34.000 --> 00:10:37.200]  他的兩隻眼睛長出來
[00:10:37.200 --> 00:10:38.100]  他接著說
[00:10:38.100 --> 00:10:40.300]  有甚麼可能呢
[00:10:40.300 --> 00:10:42.100]  他就這樣說
[00:10:42.100 --> 00:10:42.800]  你信不信呢
[00:10:42.800 --> 00:10:43.600]  他就這樣問我
[00:10:43.600 --> 00:10:45.500]  其實在外面有很多人
[00:10:45.500 --> 00:10:48.500]  我都怎樣回應他呢
[00:10:48.500 --> 00:10:49.900]  神蹟當然是沒有可能的
[00:10:49.900 --> 00:10:51.200]  事實上是有可能的
[00:10:51.200 --> 00:10:53.200]  但是不是又等於有可能呢
[00:10:53.200 --> 00:10:55.700]  又不是真的說一下就有可能
[00:10:55.700 --> 00:10:56.900]  都幾複雜的事情
[00:10:56.900 --> 00:10:59.600]  我當時和他談了幾句
[00:10:59.600 --> 00:11:03.400]  後來我最近看一份的報道
[00:11:03.400 --> 00:11:07.800]  都是引用這個例子
[00:11:07.800 --> 00:11:10.100]  文字性的說法
[00:11:10.100 --> 00:11:15.300]  這裏我們用一個比較客觀的來說
[00:11:15.300 --> 00:11:20.300]  我們證明不到
[00:11:20.300 --> 00:11:22.700]  有一個人這樣說
[00:11:22.700 --> 00:11:23.900]  你證明不到
[00:11:23.900 --> 00:11:26.300]  你不能夠說它是假的
[00:11:26.300 --> 00:11:27.700]  因為你證明不到
[00:11:27.700 --> 00:11:28.700]  因為證明不到
[00:11:28.700 --> 00:11:32.500]  你都不能夠說它是真的
[00:11:32.500 --> 00:11:35.200]  這個叫做不可驗證
[00:11:35.200 --> 00:11:40.400]  今天有若干的人去講見證
[00:11:40.400 --> 00:11:43.400]  他是講第二手、第三手、第四手、第五手
[00:11:43.400 --> 00:11:46.100]  甚至是第十幾手
[00:11:46.100 --> 00:11:48.500]  是不能驗證的
[00:11:48.500 --> 00:11:51.900]  如果那個人帶一個人上來
[00:11:51.900 --> 00:11:53.300]  有一個醫療的醫生
[00:11:53.300 --> 00:11:56.000]  有一個很確實可靠的證據證明
[00:11:56.000 --> 00:11:58.900]  這個人他的病歷是這樣
[00:11:58.900 --> 00:12:00.200]  現在是這樣
[00:12:00.200 --> 00:12:04.100]  這個就是可驗證性
[00:12:04.100 --> 00:12:05.800]  很多時候都沒有的
[00:12:05.800 --> 00:12:07.400]  沒有
[00:12:07.400 --> 00:12:11.700]  這個確實是一個問題
[00:12:11.700 --> 00:12:16.500]  但是耶穌基督祂行的神蹟不是
[00:12:16.500 --> 00:12:19.500]  祂是可驗證的
[00:12:19.500 --> 00:12:21.900]  在當時裏面你看得到
[00:12:21.900 --> 00:12:22.600]  這個很重要
[00:12:22.600 --> 00:12:25.800]  這些原則我們有機會去講
[00:12:25.800 --> 00:12:28.800]  第二
[00:12:28.800 --> 00:12:33.100]  耶穌是不宣揚神蹟的
[00:12:33.100 --> 00:12:34.000]  祂行神蹟
[00:12:34.000 --> 00:12:37.400]  但是祂不宣揚神蹟
[00:12:37.400 --> 00:12:38.800]  甚至叫人都不要宣揚
[00:12:38.800 --> 00:12:40.900]  很多次都說你不要跟人講
[00:12:40.900 --> 00:12:47.900]  這個也跟現代一些教會
[00:12:47.900 --> 00:12:49.800]  或者一些人士
[00:12:49.800 --> 00:12:52.600]  是有大異其趣的
[00:12:52.600 --> 00:12:55.500]  祂是會講
[00:12:55.500 --> 00:12:58.400]  儘量用很多方法來講
[00:12:58.400 --> 00:13:00.600]  但耶穌是不講的
[00:13:00.600 --> 00:13:02.200]  你不要跟人講
[00:13:02.200 --> 00:13:03.300]  祂是行完之後
[00:13:03.300 --> 00:13:07.100]  封存了這個事情
[00:13:07.100 --> 00:13:09.100]  做了就算了
[00:13:09.100 --> 00:13:10.200]  做了就完了
[00:13:10.200 --> 00:13:12.800]  叫你不要講
[00:13:12.800 --> 00:13:15.800]  是有原因的
[00:13:15.800 --> 00:13:19.600]  我們有機會講原因
[00:13:19.600 --> 00:13:21.100]  但這個是一個很實在的問題
[00:13:21.100 --> 00:13:22.700]  很清晰的在聖經裏面講
[00:13:22.700 --> 00:13:23.700]  祂跟其他人不同
[00:13:23.700 --> 00:13:25.500]  其他人是希望行一個神蹟之後
[00:13:25.500 --> 00:13:28.500]  拿到更大和更多的信任
[00:13:28.500 --> 00:13:29.200]  耶穌基督不是
[00:13:29.200 --> 00:13:30.900]  祂行完神蹟之後
[00:13:30.900 --> 00:13:34.000]  停在那裏
[00:13:34.000 --> 00:13:36.100]  第三就是祂雖然行神蹟
[00:13:36.100 --> 00:13:39.000]  但是祂真正重視的
[00:13:39.000 --> 00:13:41.600]  是上帝的道
[00:13:41.600 --> 00:13:42.800]  天國近了
[00:13:42.800 --> 00:13:45.200]  你們應當悔改
[00:13:45.200 --> 00:13:47.100]  你們要回轉到上帝的道
[00:13:47.100 --> 00:13:50.400]  祂不是重視神蹟
[00:13:50.400 --> 00:13:52.700]  而且祂是刻意淡化
[00:13:52.700 --> 00:13:53.400]  神蹟的影響
[00:13:53.400 --> 00:13:55.400]  這個不是說
[00:13:55.400 --> 00:13:56.100]  祂沒有行過
[00:13:56.100 --> 00:13:57.300]  或者祂否定了這件事
[00:13:57.300 --> 00:13:58.600]  不是
[00:13:58.600 --> 00:13:59.600]  這是一個簡單的例子
[00:13:59.600 --> 00:14:02.700]  如果我去做善事
