
[00:00:00.000 --> 00:00:02.600]  我們先低頭祈禱
[00:00:02.600 --> 00:00:05.500]  天父神帶我們來到您面前
[00:00:05.500 --> 00:00:07.400]  我們不是要聽人的話語
[00:00:07.400 --> 00:00:10.900]  我們要聽神您自己親口對我們說話
[00:00:10.900 --> 00:00:14.100]  因此求您自己打開您的話語
[00:00:14.100 --> 00:00:15.700]  您也打開我們的心
[00:00:15.700 --> 00:00:18.200]  由您謙卑的去領受
[00:00:18.200 --> 00:00:21.300]  主也懇求您幫助您的僕人
[00:00:21.300 --> 00:00:22.600]  使用祂的口
[00:00:22.600 --> 00:00:24.600]  使用祂所準備的訊息
[00:00:24.600 --> 00:00:30.100]  讓我們一同在您的訊息當中同德造就
[00:00:30.100 --> 00:00:32.200]  求著您與我們同在
[00:00:32.200 --> 00:00:34.500]  聖靈在當中充滿
[00:00:34.500 --> 00:00:39.500]  讓我們可以將這個訊息講得清楚明白
[00:00:39.500 --> 00:00:43.300]  進入弟兄姊妹的心造就我們每一位
[00:00:43.300 --> 00:00:45.000]  感謝您聽我們的禱告
[00:00:45.000 --> 00:00:46.700]  奉主耶穌基督聖名
[00:00:46.700 --> 00:00:47.700]  Amen
[00:00:47.700 --> 00:00:53.400]  今天就叫做御虎期的第一個主日
[00:00:53.400 --> 00:01:01.600]  可能很多教會都會用這段經文來分享訊息
[00:01:01.600 --> 00:01:08.900]  因為這段經文有一些重點值得我們去留意
[00:01:08.900 --> 00:01:13.200]  同時預備我們的心去開始御虎期
[00:01:13.200 --> 00:01:16.500]  其實在主耶穌的生平當中
[00:01:16.500 --> 00:01:19.300]  有幾個很重要的里程碑
[00:01:19.300 --> 00:01:24.500]  受試探這件事情可以說是最重要的
[00:01:24.500 --> 00:01:27.500]  為什麼會說最重要呢
[00:01:27.500 --> 00:01:33.200]  因為在其中就包含了三個重點
[00:01:33.200 --> 00:01:35.200]  第一就是說
[00:01:35.200 --> 00:01:37.500]  這是很多的記載當中
[00:01:37.500 --> 00:01:42.400]  置為神聖的一篇或者一段經文
[00:01:42.400 --> 00:01:46.800]  因為這段記載的來源出處
[00:01:46.800 --> 00:01:51.300]  不是另一個人,不是道聽途說的
[00:01:51.300 --> 00:01:55.900]  而是肯定是出自主耶穌的口中
[00:01:55.900 --> 00:01:57.800]  為什麼我們會這樣說呢
[00:01:57.800 --> 00:02:01.300]  因為當時主耶穌受試探的時候
