
[00:00:00.000 --> 00:00:01.660]  頂住會平安
[00:00:01.660 --> 00:00:03.660]  讓我們先做一次同心祈禱
[00:00:03.660 --> 00:00:08.660]  天父上帝我們獻上感恩
[00:00:08.660 --> 00:00:12.540]  是祢的恩典讓我們成為蒙恩的人
[00:00:12.540 --> 00:00:15.480]  是祢的恩典讓我們今天
[00:00:15.480 --> 00:00:17.480]  在這個環境狀態當中
[00:00:17.480 --> 00:00:19.480]  能夠在祢的殿裏面
[00:00:19.480 --> 00:00:22.940]  安靜、舒服地去享受祢所賜的一切
[00:00:22.940 --> 00:00:24.940]  並且專心地將榮耀重贊歸給祢
[00:00:24.940 --> 00:00:27.820]  求祢恩代我們眾人
[00:00:27.820 --> 00:00:30.060]  開我們耳朵讓我們細心去聆聽
[00:00:30.060 --> 00:00:33.360]  開我們眼睛讓我們能夠沾上祢的榮光
[00:00:33.360 --> 00:00:35.860]  並且以我們的手腳去回應
[00:00:35.860 --> 00:00:37.860]  祢的吩咐、祢的大愛
[00:00:37.860 --> 00:00:39.860]  由於僕人口中的言語
[00:00:39.860 --> 00:00:41.860]  頂住會正是心思意念
[00:00:41.860 --> 00:00:43.860]  蒙聖靈的啟迪蒙主的月立
[00:00:43.860 --> 00:00:45.860]  祈禱奉耶穌基督的名靠
[00:00:45.860 --> 00:00:47.860]  阿們
[00:00:47.860 --> 00:00:49.860]  頂住會今天和大家分享一個題目
[00:00:49.860 --> 00:00:51.860]  叫做蒙恩
[00:00:51.860 --> 00:00:53.860]  你是不是一個蒙恩的人
[00:00:53.860 --> 00:00:54.860]  又或者這麼說
[00:00:54.860 --> 00:00:56.860]  蒙恩這個字在你的生命裏面
[00:00:56.860 --> 00:00:58.860]  是怎樣去展現的
[00:00:58.860 --> 00:01:01.860]  很多人說基督教講很多愛
[00:01:01.860 --> 00:01:03.860]  同樣地在教會裏面
[00:01:03.860 --> 00:01:06.860]  教會群體裏面都常常講蒙恩這件事
[00:01:06.860 --> 00:01:08.860]  回想一下
[00:01:08.860 --> 00:01:10.860]  過去這段日子你有多少講到
[00:01:10.860 --> 00:01:12.860]  我真是蒙恩
[00:01:12.860 --> 00:01:14.860]  我真是感謝主 上帝恩典在我身上
[00:01:14.860 --> 00:01:16.860]  又或者和旁邊的人講
[00:01:16.860 --> 00:01:18.860]  真是好了 你真是蒙恩
[00:01:18.860 --> 00:01:20.860]  有沒有
[00:01:20.860 --> 00:01:22.860]  過去這段日子有沒有這樣去分享
[00:01:22.860 --> 00:01:24.860]  或者有沒有這樣去思考
[00:01:24.860 --> 00:01:26.860]  蒙恩這個字其實我們都很熟悉
[00:01:26.860 --> 00:01:28.860]  常常都掛在嘴邊
[00:01:28.860 --> 00:01:30.860]  我們見到人生活得很順利
[00:01:30.860 --> 00:01:32.860]  家庭很幸福就會說你真是蒙恩
[00:01:32.860 --> 00:01:34.860]  很好 很順利
[00:01:34.860 --> 00:01:36.860]  當我自己可能是不舒服 病了
[00:01:36.860 --> 00:01:38.860]  好了又或者升職 加薪等等
[00:01:38.860 --> 00:01:40.860]  很順利 很滿足
[00:01:40.860 --> 00:01:42.860]  很成功的時候我們都會感謝主
[00:01:42.860 --> 00:01:44.860]  我蒙恩
[00:01:44.860 --> 00:01:46.860]  但在聖經裏面所講的
[00:01:46.860 --> 00:01:48.860]  在主前蒙恩
[00:01:48.860 --> 00:01:50.860]  是不是正正在講我們
[00:01:50.860 --> 00:01:52.860]  很順利 順風順水的日子
[00:01:52.860 --> 00:01:54.860]  當我們面對生命裏面的荒涼
[00:01:54.860 --> 00:01:56.860]  面對身體的軟弱
[00:01:56.860 --> 00:01:58.860]  甚至罪惡的捆綁的時候
[00:01:58.860 --> 00:02:00.860]  我們是不是還是一個蒙恩的人呢
[00:02:00.860 --> 00:02:02.860]  今日的經課
[00:02:02.860 --> 00:02:04.860]  四段經文自然不同
[00:02:04.860 --> 00:02:06.860]  很有趣地
[00:02:06.860 --> 00:02:08.860]  上帝的靈在當中就將它串連
[00:02:08.860 --> 00:02:10.860]  成為了讓我們去思考
[00:02:10.860 --> 00:02:12.860]  從上帝的應許到實踐
[00:02:12.860 --> 00:02:14.860]  一起去思考
[00:02:14.860 --> 00:02:16.860]  我們作為一個在主前蒙恩的人
[00:02:16.860 --> 00:02:18.860]  應該擁有怎樣的生命的確具呢
[00:02:18.860 --> 00:02:22.860]  在詩篇裏面
[00:02:22.860 --> 00:02:24.860]  116章
[00:02:24.860 --> 00:02:26.860]  我們聽到一個很特別的訊息
[00:02:26.860 --> 00:02:28.860]  這個描述就是
[00:02:28.860 --> 00:02:30.860]  原來在主前蒙恩
[00:02:30.860 --> 00:02:32.860]  第一樣就是意味著
[00:02:32.860 --> 00:02:34.860]  我們的聲音被上帝聽見
[00:02:34.860 --> 00:02:36.860]  因為詩篇說
[00:02:36.860 --> 00:02:38.860]  我愛耶和華
[00:02:38.860 --> 00:02:40.860]  因為祂聽了我的聲音和我的懇求
[00:02:40.860 --> 00:02:42.860]  祂既向我質疑
[00:02:42.860 --> 00:02:44.860]  我一生要求告祂
[00:02:44.860 --> 00:02:46.860]  詩人在這裏
[00:02:46.860 --> 00:02:48.860]  用一個很親密的
[00:02:48.860 --> 00:02:50.860]  關係的方法去表達
[00:02:50.860 --> 00:02:52.860]  他和上帝的狀況
[00:02:52.860 --> 00:02:54.860]  上帝是靠在他身邊
[00:02:54.860 --> 00:02:56.860]  去到耳邊和他聊天
[00:02:56.860 --> 00:02:58.860]  當你看完這段聖經
[00:02:58.860 --> 00:03:00.860]  這段經文之後
[00:03:00.860 --> 00:03:02.860]  你就知道當時究竟
[00:03:02.860 --> 00:03:04.860]  詩人面對什麼狀況 什麼遭遇呢
[00:03:04.860 --> 00:03:06.860]  在聖經裏面後面一路看你就會發覺
[00:03:06.860 --> 00:03:08.860]  他講到在死亡的困所裏
[00:03:08.860 --> 00:03:10.860]  遭遇痛苦
[00:03:10.860 --> 00:03:12.860]  愁悶 在最絕望的時候
[00:03:12.860 --> 00:03:14.860]  他就只有呼求上帝
[00:03:14.860 --> 00:03:16.860]  原來這段經文裏面
[00:03:16.860 --> 00:03:18.860]  告訴我們
[00:03:18.860 --> 00:03:20.860]  這個蒙恩的開始
[00:03:20.860 --> 00:03:22.860]  是由上帝的質疑開始
[00:03:22.860 --> 00:03:24.860]  中文字很特別
[00:03:24.860 --> 00:03:26.860]  用質疑這個描述
[00:03:26.860 --> 00:03:28.860]  就好像我們這麼偉大的
[00:03:28.860 --> 00:03:30.860]  創造萬物的主宰
[00:03:30.860 --> 00:03:32.860]  竟然為我們這麼微小的人
[00:03:32.860 --> 00:03:34.860]  用他的耳朵貼近我們
[00:03:34.860 --> 00:03:36.860]  可能就好像爸爸媽媽
[00:03:36.860 --> 00:03:38.860]  聽到晚上小朋友哭
[00:03:38.860 --> 00:03:40.860]  就走過去聽聽
[00:03:40.860 --> 00:03:42.860]  又或者看到他呼吸慢了
[00:03:42.860 --> 00:03:44.860]  用一個很留心
[00:03:44.860 --> 00:03:46.860]  並且很親密的關係
[00:03:46.860 --> 00:03:48.860]  去為了捕捉一個很弱小
[00:03:48.860 --> 00:03:50.860]  可能是小小的哭聲
[00:03:50.860 --> 00:03:52.860]  可能是小小的呼喊
[00:03:52.860 --> 00:03:54.860]  原來蒙恩的開始
[00:03:54.860 --> 00:03:56.860]  恩典的起點
[00:03:56.860 --> 00:03:58.860]  不是我們要多偉大
[00:03:58.860 --> 00:04:00.860]  或者做多精彩豐富的事
[00:04:00.860 --> 00:04:02.860]  或者我們要成為多偉大的人
[00:04:02.860 --> 00:04:04.860]  而是上帝親自願意
