
[00:00:00.000 --> 00:00:02.000]  丙姐妹早安
[00:00:02.000 --> 00:00:04.000]  我們先有個祈禱
[00:00:04.000 --> 00:00:08.000]  天父我們多謝你
[00:00:08.000 --> 00:00:11.000]  因為你賜下你的話語
[00:00:11.000 --> 00:00:14.000]  求主你的話語親自去吸引我們
[00:00:14.000 --> 00:00:16.000]  你親自去吸引我們
[00:00:16.000 --> 00:00:18.000]  臨在我們當中
[00:00:18.000 --> 00:00:20.000]  求聖靈給我們有悟性
[00:00:20.000 --> 00:00:22.000]  讓我們能夠明白真理
[00:00:22.000 --> 00:00:24.000]  進入你的真理當中
[00:00:24.000 --> 00:00:27.000]  我們祈禱奉耶穌基督得勝的名
[00:00:30.000 --> 00:00:34.000]  丙姐妹我不知道你滿不滿意你的生活
[00:00:34.000 --> 00:00:38.000]  你有沒有試過想改變
[00:00:38.000 --> 00:00:41.000]  有沒有試過想每天做運動
[00:00:41.000 --> 00:00:42.000]  想減肥
[00:00:42.000 --> 00:00:44.000]  想保持健康
[00:00:44.000 --> 00:00:45.000]  如果有的話
[00:00:45.000 --> 00:00:47.000]  我想你大概都會經歷過
[00:00:47.000 --> 00:00:49.000]  要改變和堅持
[00:00:49.000 --> 00:00:52.000]  實在都是絕對不容易的
[00:00:52.000 --> 00:00:55.000]  可能有些人可能會有多些能耐
[00:00:55.000 --> 00:00:57.000]  操練自己
[00:00:57.000 --> 00:01:01.000]  不過可能有些人是頭兩個月可以做得到
[00:01:01.000 --> 00:01:06.000]  甚至有些人看看鄭多燕就當做了運動
[00:01:06.000 --> 00:01:10.000]  原來很少的事都很難堅持
[00:01:10.000 --> 00:01:12.000]  很難改變
[00:01:12.000 --> 00:01:14.000]  我不知道你有沒有期望過
[00:01:14.000 --> 00:01:16.000]  你身邊的人順主
[00:01:16.000 --> 00:01:18.000]  你好為他著急
[00:01:18.000 --> 00:01:20.000]  又或者你有沒有期望過
[00:01:20.000 --> 00:01:23.000]  生命可以成長可以改變
[00:01:23.000 --> 00:01:25.000]  如果有的話
[00:01:25.000 --> 00:01:29.000]  可能你都經歷過這個過程當中的無奈
[00:01:29.000 --> 00:01:32.000]  要一個人生命徹底改變
[00:01:32.000 --> 00:01:34.000]  差不多是沒有可能的事
[00:01:34.000 --> 00:01:36.000]  有時候我就會說
[00:01:36.000 --> 00:01:40.000]  這個真是只有神才做得到的神蹟
[00:01:40.000 --> 00:01:46.000]  尤其是原來我們在一個被罪扭曲了的世界裏出生
[00:01:46.000 --> 00:01:48.000]  很多世俗的價值觀
[00:01:48.000 --> 00:01:51.000]  那些觀念的衝擊
[00:01:51.000 --> 00:01:54.000]  我們就是深藏在我們的心裏
[00:01:54.000 --> 00:01:57.000]  我們就是在一個這樣的環境當中長大
[00:01:57.000 --> 00:02:00.000]  我們不其然都參與在其中
[00:02:00.000 --> 00:02:03.000]  我們很多的習慣是很難改變的
[00:02:03.000 --> 00:02:07.000]  而且我們人心裏面的那個罪性
[00:02:07.000 --> 00:02:11.000]  更加令到我們很難改變
[00:02:11.000 --> 00:02:18.000]  我們今天讀的經文是提摩太前書一章三至七節
[00:02:18.000 --> 00:02:23.000]  提摩太書是教目書信當中其中的一卷
[00:02:23.000 --> 00:02:26.000]  你可以清楚看到早期的教會
[00:02:26.000 --> 00:02:31.000]  受到不少異端學說的言論來影響
[00:02:31.000 --> 00:02:35.000]  而保羅寫提摩太前書寫給提摩太
[00:02:35.000 --> 00:02:39.000]  那個目的就是要教提摩太怎樣對付這些異端
[00:02:39.000 --> 00:02:43.000]  和怎樣在教會裏面造就一班的門徒
[00:02:43.000 --> 00:02:48.000]  所以保羅一開始就講到異端的問題
