
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安!
[00:00:02.000 --> 00:00:04.000]  今天精不精神呀?
[00:00:04.000 --> 00:00:06.000]  精神呀!
[00:00:06.000 --> 00:00:09.000]  當然啦,回來見拜主當然要精神術業啦,是嗎?
[00:00:09.000 --> 00:00:13.000]  今天很高興又和大家一起去分享神的話語
[00:00:13.000 --> 00:00:17.000]  或者今天先不分享,先低頭禱告
[00:00:17.000 --> 00:00:19.000]  秋華天父,真是感謝你
[00:00:19.000 --> 00:00:23.000]  今天讓我們有這樣的陽光氣息,有這樣的地方
[00:00:23.000 --> 00:00:26.000]  來到我們神的殿當中去敬拜你
[00:00:26.000 --> 00:00:28.000]  主佑知道這都不是必然的
[00:00:28.000 --> 00:00:32.000]  都是因為你的恩典,你的祝福來到我們身上
[00:00:32.000 --> 00:00:34.000]  求主你的靈就和我們一起
[00:00:34.000 --> 00:00:36.000]  給我們自拔,教導我們
[00:00:36.000 --> 00:00:40.000]  以致我們成為你的更加好的兒女
[00:00:40.000 --> 00:00:42.000]  做你的好見證,成為你的門徒
[00:00:42.000 --> 00:00:45.000]  禱告奉靠主耶穌,得性命自祈求
[00:00:45.000 --> 00:00:50.000]  今天你們可以這樣說
[00:00:50.000 --> 00:00:54.000]  你說有福也是,或者沒有福也是
[00:00:54.000 --> 00:00:56.000]  為什麼呢?因為今天家庭崇拜
[00:00:56.000 --> 00:01:01.000]  講道的時間和程序會比較短一點
[00:01:01.000 --> 00:01:03.000]  沒那麼長
[00:01:03.000 --> 00:01:06.000]  今天是廣東話崇拜,又沒有翻譯
[00:01:06.000 --> 00:01:10.000]  又短了一點,原本通常是45分鐘
[00:01:10.000 --> 00:01:13.000]  沒有翻譯就剛好30分鐘
[00:01:13.000 --> 00:01:16.000]  再加上今天有小朋友在
[00:01:16.000 --> 00:01:18.000]  也不想小朋友太悶
[00:01:18.000 --> 00:01:22.000]  所以會把訊息盡量簡短一點
[00:01:22.000 --> 00:01:24.000]  其實長短都一樣
[00:01:24.000 --> 00:01:27.000]  最重要的是大家的心
[00:01:27.000 --> 00:01:30.000]  有沒有真的去聽,有沒有真的去想
[00:01:30.000 --> 00:01:32.000]  有沒有真的去接受神的教導
[00:01:32.000 --> 00:01:34.000]  是最重要的
[00:01:34.000 --> 00:01:36.000]  並不是說長一點說短一點
[00:01:36.000 --> 00:01:40.000]  但是希望今天都可以
[00:01:40.000 --> 00:01:44.000]  對裡面神的話語對大家有幫助
[00:01:44.000 --> 00:01:47.000]  可以這樣說
[00:01:47.000 --> 00:01:51.000]  大家剛才讀完聖經
[00:01:51.000 --> 00:01:53.000]  說耶穌潔淨聖殿
[00:01:53.000 --> 00:01:57.000]  這個情景相信大家都很熟悉
[00:01:57.000 --> 00:01:59.000]  不用我再怎麼說
[00:01:59.000 --> 00:02:02.000]  大家知道發生什麼事
[00:02:02.000 --> 00:02:04.000]  可能現在說
[00:02:04.000 --> 00:02:06.000]  我們現在的情況不會這樣
[00:02:06.000 --> 00:02:08.000]  我們不會說在教會
[00:02:08.000 --> 00:02:11.000]  看到有人在賣花生糖
[00:02:11.000 --> 00:02:13.000]  或者賣一些東西
[00:02:13.000 --> 00:02:16.000]  在聖殿做買賣,不會的
[00:02:16.000 --> 00:02:20.000]  這個時間是2000年前主耶穌的時間
[00:02:20.000 --> 00:02:24.000]  當時主耶穌很憤怒
[00:02:24.000 --> 00:02:27.000]  但其實現在如果真的有人在賣菜的話
[00:02:27.000 --> 00:02:29.000]  你會憤怒嗎?
[00:02:29.000 --> 00:02:31.000]  我想大家都會擔心
[00:02:31.000 --> 00:02:34.000]  為什麼教會要在前面賣東西
[00:02:34.000 --> 00:02:35.000]  大家都會憤怒的
[00:02:35.000 --> 00:02:37.000]  所以也不會發生
[00:02:37.000 --> 00:02:39.000]  既然又不會發生
[00:02:39.000 --> 00:02:41.000]  那為什麼今天我說的話題呢?
[00:02:41.000 --> 00:02:43.000]  大家都不會有問題
[00:02:43.000 --> 00:02:47.000]  我們不會把教會成為一個市場的地方
[00:02:47.000 --> 00:02:49.000]  但是其實在經文裡面
[00:02:49.000 --> 00:02:53.000]  的確對我們有一些不同的反省
[00:02:53.000 --> 00:02:57.000]  讓我們可以更加明白到神裡面的道理
[00:02:57.000 --> 00:03:01.000]  首先我們要說一下
[00:03:01.000 --> 00:03:09.000]  究竟經文裡面一些背景和故事的大綱
[00:03:09.000 --> 00:03:11.000]  首先當時說到
[00:03:11.000 --> 00:03:13.000]  預熱節快要到了
[00:03:13.000 --> 00:03:16.000]  耶穌來到耶路撒冷的聖殿裡面
[00:03:16.000 --> 00:03:18.000]  去參加這個預熱節
[00:03:18.000 --> 00:03:22.000]  那究竟預熱節是什麼來的呢?
[00:03:22.000 --> 00:03:25.000]  大家都聽過這個名字很多次了
[00:03:25.000 --> 00:03:27.000]  預熱節是什麼來的呢?
[00:03:27.000 --> 00:03:30.000]  小朋友們知道預熱節是什麼來的嗎?
[00:03:30.000 --> 00:03:32.000]  我想預熱節他們是不明白的
[00:03:32.000 --> 00:03:34.000]  Passover呢?
[00:03:34.000 --> 00:03:36.000]  又明白嗎?
[00:03:36.000 --> 00:03:38.000]  都不太明白
[00:03:38.000 --> 00:03:40.000]  大家都很安靜
[00:03:40.000 --> 00:03:41.000]  其實不要緊
[00:03:41.000 --> 00:03:44.000]  今天的家庭崇拜理論上應該比大家輕鬆一點
[00:03:44.000 --> 00:03:51.000]  預熱節當時是紀念神帶領以色列人
[00:03:51.000 --> 00:03:54.000]  從埃及走出來
[00:03:54.000 --> 00:03:57.000]  他們當時之所以去埃及
[00:03:57.000 --> 00:04:02.000]  能夠放這班以色列人出來
[00:04:02.000 --> 00:04:04.000]  就是因為這個預熱節
[00:04:04.000 --> 00:04:07.000]  當時神擊殺埃及人的長子
[00:04:07.000 --> 00:04:11.000]  而以色列人之所以沒有受擊殺
[00:04:11.000 --> 00:04:16.000]  是因為他們在門框上把羔羊的血塗在門框上
[00:04:16.000 --> 00:04:20.000]  神的使者看到門框上有羔羊的血
[00:04:20.000 --> 00:04:22.000]  他們就繞過了它
[00:04:22.000 --> 00:04:24.000]  以致沒有殺死祂的長子
[00:04:24.000 --> 00:04:26.000]  而埃及人沒有這樣做
[00:04:26.000 --> 00:04:31.000]  所有祂的長子就被神的使者所擊殺了
[00:04:31.000 --> 00:04:33.000]  所以英文叫Passover
[00:04:33.000 --> 00:04:38.000]  意思就是神的使者剛剛繞過了
[00:04:38.000 --> 00:04:40.000]  中文叫做預熱節
[00:04:40.000 --> 00:04:42.000]  所以當時是一個很大的節日
[00:04:42.000 --> 00:04:47.000]  是紀念以色列人之所以為神救他們
[00:04:47.000 --> 00:04:49.000]  從埃及走出來
[00:04:49.000 --> 00:04:53.000]  當時耶穌來到這個聖殿的殿裡
[00:04:53.000 --> 00:04:55.000]  祂就看到什麼呢?
[00:04:55.000 --> 00:05:00.000]  祂看到聖殿裡好像做了街市一樣
[00:05:00.000 --> 00:05:03.000]  有人賣羊
[00:05:03.000 --> 00:05:05.000]  有人賣甲子
[00:05:05.000 --> 00:05:10.000]  有人去交換銅錢
[00:05:10.000 --> 00:05:14.000]  耶穌看到之後就很生氣
[00:05:14.000 --> 00:05:15.000]  生氣得很厲害
[00:05:15.000 --> 00:05:19.000]  馬上就把群積在一條辮子上
[00:05:19.000 --> 00:05:23.000]  在那裡揮發地趕走那些人
[00:05:23.000 --> 00:05:25.000]  祂說祂很生氣
[00:05:25.000 --> 00:05:32.000]  祂說那些人不要去附加的地方
[00:05:32.000 --> 00:05:34.000]  當做買賣的地方
[00:05:34.000 --> 00:05:39.000]  當時令到很多東西很混亂
[00:05:39.000 --> 00:05:42.000]  一片混亂的情景
[00:05:42.000 --> 00:05:44.000]  好像不知道發生什麼事
[00:05:44.000 --> 00:05:47.000]  但是首先想跟大家說說
[00:05:47.000 --> 00:05:52.000]  為什麼當時在聖殿裡有這個市場出現呢?
