
[00:00:00.000 --> 00:00:03.080]  大英姊妹平安
[00:00:03.080 --> 00:00:06.680]  我們繼續去研讀《路加福音》
[00:00:06.680 --> 00:00:08.580]  差不多到尾聲了
[00:00:08.580 --> 00:00:11.840]  所以今天都可以有一個小小的總結
[00:00:11.840 --> 00:00:17.640]  上個星期和今個星期都是講《路加福音》二十一章
[00:00:17.640 --> 00:00:19.640]  是關於末日的
[00:00:19.640 --> 00:00:22.640]  今天很多人對末日的興趣
[00:00:22.640 --> 00:00:27.640]  主要是預言末日的確實日子
[00:00:27.640 --> 00:00:31.640]  甚至在聖經裡找到很多所謂的密碼
[00:00:31.640 --> 00:00:35.140]  媒體將一些末日的預言家
[00:00:35.140 --> 00:00:36.640]  有一些列表
[00:00:36.640 --> 00:00:40.140]  哪些應驗了?哪些未應驗?
[00:00:40.140 --> 00:00:45.640]  又有很多天翻地覆的末日電影、網絡等等
[00:00:45.640 --> 00:00:48.140]  你看完之後會很不安、很害怕
[00:00:48.140 --> 00:00:52.140]  經常都在想現在是不是末日呢?
[00:00:52.140 --> 00:00:57.140]  但是基督徒很少表達是末日
[00:00:57.140 --> 00:00:59.640]  我們在說什麼?
[00:00:59.640 --> 00:01:02.640]  主在來的那日
[00:01:02.640 --> 00:01:03.640]  那日
[00:01:03.640 --> 00:01:07.640]  昔日門徒其實對那日都很好奇
[00:01:07.640 --> 00:01:11.640]  經常都問耶穌那天的日期和徵兆
[00:01:11.640 --> 00:01:17.640]  但是耶穌是清楚表達那日只有父之道
[00:01:17.640 --> 00:01:20.640]  而祂提到這麼多預兆的目的
[00:01:20.640 --> 00:01:25.140]  從來都不是我們去猜測或者看熱鬧的
[00:01:25.140 --> 00:01:28.640]  而是你預備好自己
[00:01:28.640 --> 00:01:35.140]  你預備好自己來站在主的審判台前
[00:01:35.140 --> 00:01:37.640]  沒錯
[00:01:37.640 --> 00:01:42.140]  聖經說審判是要由神的家開始
[00:01:42.140 --> 00:01:46.140]  如果這一刻主在來
[00:01:46.140 --> 00:01:49.640]  要提你去空中與你相遇
[00:01:49.640 --> 00:01:52.640]  你現在處於一種怎樣的光景
[00:01:52.640 --> 00:01:55.140]  來面對主耶穌呢?
[00:01:55.140 --> 00:01:58.140]  是不是空手來見主呢?
[00:01:58.140 --> 00:02:03.140]  讓我們今天懷著一份很敬前又嚴肅的心
[00:02:03.140 --> 00:02:07.140]  來聆聽今天耶穌基督對我們的提醒
[00:02:07.140 --> 00:02:09.640]  我們一起祈禱
[00:02:09.640 --> 00:02:11.640]  親愛的主耶穌基督
[00:02:11.640 --> 00:02:15.640]  昔日你將我們在犯人欄那裡
[00:02:15.640 --> 00:02:19.140]  來解救出來
[00:02:19.140 --> 00:02:22.640]  你自己親自進去犯人欄那裡
[00:02:22.640 --> 00:02:26.140]  來為我們贖罪
[00:02:26.140 --> 00:02:27.640]  死在十字架上
[00:02:27.640 --> 00:02:30.640]  免得我們受永刑的刑罰
[00:02:30.640 --> 00:02:33.140]  主耶穌,我們是誰呢?
[00:02:33.140 --> 00:02:35.640]  今天我們是蒙恩的罪人
[00:02:35.640 --> 00:02:40.140]  但同時我們不忘我們是聖徒
[00:02:40.140 --> 00:02:43.140]  所以我們要活出聖徒的樣式
[00:02:43.140 --> 00:02:45.140]  以致我們可以榮耀你的名
[00:02:45.140 --> 00:02:47.140]  將來見你的時候
[00:02:47.140 --> 00:02:50.140]  我們都無可指責,問心無愧
[00:02:50.140 --> 00:02:53.140]  求主幫助我們留心今天的信息
[00:02:53.140 --> 00:02:56.140]  禱告奉耶穌基督的聖名而求
[00:02:56.140 --> 00:02:58.140]  阿們
[00:02:58.140 --> 00:03:03.140]  當你看到這個時間的倒數的時候
[00:03:03.140 --> 00:03:06.140]  你會有什麼感覺呢?
[00:03:06.140 --> 00:03:09.140]  緊張?壓力?
[00:03:09.140 --> 00:03:11.140]  我現在經歷當中
[00:03:11.140 --> 00:03:15.140]  說到時間三十分鐘倒數中
[00:03:15.140 --> 00:03:17.140]  很緊張
[00:03:17.140 --> 00:03:21.640]  倒數意味著時間是會到的
[00:03:21.640 --> 00:03:25.140]  無論如何都要完的,完場
[00:03:25.140 --> 00:03:28.140]  主那一天的時間很特別
[00:03:28.140 --> 00:03:31.640]  祂沒有給你一個日子的時間
[00:03:31.640 --> 00:03:36.140]  但是祂強調是一定會發生的
[00:03:36.140 --> 00:03:39.640]  如果你看二十八、三十一、三十二、三十六節
[00:03:39.640 --> 00:03:42.140]  祂都是重複說「happen」
[00:03:42.140 --> 00:03:45.140]  在原文裏面祂是指「happen」
[00:03:45.140 --> 00:03:49.140]  在中文裏面可能不是那麼明顯
[00:03:49.140 --> 00:03:51.140]  譬如
[00:03:51.140 --> 00:03:53.140]  begin to happen,開始了
[00:03:53.140 --> 00:03:56.140]  happening,有些事情正在發生
[00:03:56.140 --> 00:03:59.140]  happen,即是會發生的
[00:03:59.140 --> 00:04:03.140]  還有什麼?must happen,一定會發生
[00:04:03.140 --> 00:04:05.140]  一定會發生
[00:04:05.140 --> 00:04:07.140]  耶穌說一定會發生
[00:04:07.140 --> 00:04:09.140]  但是沒有確切的日期
[00:04:09.140 --> 00:04:11.140]  就好像老師說的
[00:04:11.140 --> 00:04:13.140]  會有突擊測驗
[00:04:13.140 --> 00:04:16.140]  給了你測驗範圍,有了
[00:04:16.140 --> 00:04:18.140]  但是祂沒有說什麼時候測驗
[00:04:18.140 --> 00:04:21.140]  意味著你很溫習
[00:04:21.140 --> 00:04:23.140]  隨時說測就測
[00:04:23.140 --> 00:04:27.640]  這樣就測到你平時有沒有做好預備
[00:04:27.640 --> 00:04:29.640]  還有你會留意到
[00:04:29.640 --> 00:04:31.140]  不知道你們班有沒有
[00:04:31.140 --> 00:04:33.140]  當然有一個傳奇人物
