
[00:00:00.000 --> 00:00:01.800]  各位午安
[00:00:01.800 --> 00:00:04.000]  在仍在聆聽神話的意思外
[00:00:04.000 --> 00:00:06.500]  一起同心的禱告
[00:00:06.500 --> 00:00:07.700]  親愛的上主
[00:00:07.700 --> 00:00:09.000]  謙卑來到你的庚前
[00:00:09.000 --> 00:00:10.600]  恭敬仰望你
[00:00:10.600 --> 00:00:12.800]  多謝你賜下寶貴的話語
[00:00:12.800 --> 00:00:14.800]  引導我們的行事為人
[00:00:14.800 --> 00:00:16.600]  更加去仗你
[00:00:16.600 --> 00:00:18.400]  多謝你賜下寶貴的聖靈
[00:00:18.400 --> 00:00:20.600]  引導我們進入真理
[00:00:20.600 --> 00:00:23.000]  求上主你引導我們
[00:00:23.000 --> 00:00:26.200]  怎樣去檢視我們的屬靈生命
[00:00:26.200 --> 00:00:29.000]  好讓我們不斷地追求成長
[00:00:29.000 --> 00:00:30.400]  他日見主面的時候
[00:00:30.400 --> 00:00:32.400]  我們帶著更加聖潔的生命
[00:00:32.400 --> 00:00:34.200]  去與主你相交
[00:00:34.200 --> 00:00:36.400]  我們期盼這一天的來臨
[00:00:36.400 --> 00:00:37.600]  聽我們的禱告
[00:00:37.600 --> 00:00:38.700]  奉靠我的救主
[00:00:38.700 --> 00:00:39.900]  耶穌基督
[00:00:39.900 --> 00:00:41.400]  寶貴的聖名去求
[00:00:41.400 --> 00:00:43.300]  阿門
[00:00:43.300 --> 00:00:45.800]  我姐姐前一陣子來了香港度假
[00:00:45.800 --> 00:00:47.600]  很自然就帶她回來
[00:00:47.600 --> 00:00:49.200]  窩福崇拜
[00:00:49.200 --> 00:00:51.200]  我不自覺地
[00:00:51.200 --> 00:00:53.200]  用警言去問她
[00:00:53.200 --> 00:00:54.900]  你覺得窩福的港島
[00:00:54.900 --> 00:00:56.600]  和加拿大的教會
[00:00:56.600 --> 00:00:58.400]  哪一間好
[00:00:58.400 --> 00:01:02.200]  你知道我想她怎樣回答吧
[00:01:02.200 --> 00:01:05.400]  她說你知道加拿大有時差
[00:01:05.400 --> 00:01:07.500]  不知為何來了兩次
[00:01:07.500 --> 00:01:09.400]  聽到一半睡著了
[00:01:09.400 --> 00:01:10.600]  差不多睡著了
[00:01:10.600 --> 00:01:12.200]  所以我不太清楚
[00:01:12.200 --> 00:01:16.300]  她有沒有給我我想要的答案
[00:01:16.300 --> 00:01:18.200]  有沒有意識到我們很多時候
[00:01:18.200 --> 00:01:21.400]  不自覺地做很多比較
[00:01:21.400 --> 00:01:23.300]  心底裡很想自己
[00:01:23.300 --> 00:01:25.900]  或者自己從屬的群體
[00:01:25.900 --> 00:01:28.300]  可以比別人更加出色
[00:01:28.300 --> 00:01:30.900]  可以受別人稱讚
[00:01:30.900 --> 00:01:32.600]  有親友從外國回來
[00:01:32.600 --> 00:01:34.400]  你帶她回來崇拜
