
[00:00:00.000 --> 00:00:02.000]  同心祈禱
[00:00:02.000 --> 00:00:13.920]  最感謝祢讓我們在每一天
[00:00:13.920 --> 00:00:20.000]  能夠去見證祢的榮耀和能力
[00:00:20.000 --> 00:00:22.760]  讓我們去看見每一個事物
[00:00:22.760 --> 00:00:25.260]  都是祢親手所做
[00:00:25.260 --> 00:00:27.840]  反映祢自己的榮耀
[00:00:27.840 --> 00:00:30.200]  讓我們去姑息
[00:00:30.200 --> 00:00:32.380]  也讓我們在生活當中
[00:00:32.380 --> 00:00:35.800]  來察看祢自己的一切
[00:00:35.800 --> 00:00:37.980]  有願捕人口中的言語
[00:00:37.980 --> 00:00:40.320]  領子妹的心思意念
[00:00:40.320 --> 00:00:41.960]  蒙聖靈啟迪
[00:00:41.960 --> 00:00:43.360]  蒙主的月立
[00:00:43.360 --> 00:00:46.040]  禱告藉主耶穌基督的聖名而求
[00:00:46.040 --> 00:00:48.040]  阿門
[00:00:48.040 --> 00:00:54.320]  不知道在大家的心目當中
[00:00:54.320 --> 00:00:58.480]  什麼叫做正常的生活
[00:00:58.480 --> 00:00:59.480]  當然了
[00:00:59.480 --> 00:01:01.040]  首先要想想
[00:01:01.040 --> 00:01:05.540]  你今天的生活正不正常呢?
[00:01:05.540 --> 00:01:10.820]  昨天我試過叫領子妹舉手
[00:01:10.820 --> 00:01:13.820]  覺得自己現在生活很正常的舉手
[00:01:13.820 --> 00:01:15.820]  有一個想舉手
[00:01:15.820 --> 00:01:18.440]  不過當她看見其他人都不舉的時候
[00:01:18.440 --> 00:01:19.540]  她不敢舉手
[00:01:19.540 --> 00:01:21.140]  因為當她舉手的時候
[00:01:21.140 --> 00:01:24.320]  其實可能是她是最不正常的
[00:01:24.320 --> 00:01:25.920]  因為大家都覺得
[00:01:25.920 --> 00:01:28.820]  自己的生活好像都有點問題
[00:01:28.820 --> 00:01:31.820]  所以不敢說是正常
[00:01:31.820 --> 00:01:32.980]  如果我們想
[00:01:32.980 --> 00:01:35.380]  什麼叫做正常的生活
[00:01:35.380 --> 00:01:39.120]  比較容易聯想起的就是
[00:01:39.120 --> 00:01:42.680]  如果我生活的過程
[00:01:42.680 --> 00:01:46.120]  可以為我帶來健康快樂
[00:01:46.120 --> 00:01:49.420]  應該這個就是正常的生活了
[00:01:49.420 --> 00:01:53.120]  那怎樣才可以有健康快樂呢?
[00:01:53.120 --> 00:01:58.020]  其中從一個作息的定時
[00:01:58.020 --> 00:02:01.420]  飲食的定時來看一看
[00:02:01.420 --> 00:02:02.020]  大家想一想
[00:02:02.020 --> 00:02:05.820]  你今天的作息定不定時呢?
[00:02:05.820 --> 00:02:08.420]  有些領子說
[00:02:08.420 --> 00:02:10.420]  我作息都頗定時的
[00:02:10.420 --> 00:02:13.520]  就是早上很準時要起床
[00:02:13.520 --> 00:02:14.420]  因為要上班
[00:02:14.420 --> 00:02:16.220]  不可以遲到
[00:02:16.220 --> 00:02:19.320]  但是下班就很難說了
[00:02:19.320 --> 00:02:21.420]  因為不知道今天上班之後
[00:02:21.420 --> 00:02:23.520]  幾點才可以下班
[00:02:23.520 --> 00:02:26.920]  就算下班回到家
[00:02:26.920 --> 00:02:30.420]  可能不能夠有很長時間休息
[00:02:30.420 --> 00:02:32.120]  接著又起來了
[00:02:32.120 --> 00:02:34.220]  當再起來的時候
[00:02:34.220 --> 00:02:38.120]  就叫做帶著一個沒有靈魂的軀殼上班
[00:02:38.120 --> 00:02:40.220]  因為人都未睡醒
[00:02:40.220 --> 00:02:42.120]  都未回復這個狀態
[00:02:42.120 --> 00:02:45.520]  繼續就要投入工作了
[00:02:45.520 --> 00:02:47.820]  我們也可以去看看
[00:02:47.820 --> 00:02:50.120]  究竟在我生活當中
[00:02:50.120 --> 00:02:52.020]  跟其他人的交往
[00:02:52.020 --> 00:02:54.420]  跟其他人建立的關係
[00:02:54.420 --> 00:02:56.120]  是不是良好呢?
[00:02:56.120 --> 00:02:58.220]  抑或在我的生活裏面
[00:02:58.220 --> 00:02:59.820]  多跟人結怨
[00:02:59.820 --> 00:03:03.720]  少跟人建立一個好的關係
[00:03:03.720 --> 00:03:05.320]  又或者我們看看
[00:03:05.320 --> 00:03:07.220]  在我們生活裏面
[00:03:07.220 --> 00:03:10.020]  如果我有很多的辛勞付出
[00:03:10.020 --> 00:03:12.720]  究竟我能不能夠來享受
[00:03:12.720 --> 00:03:16.420]  我付出的成果
[00:03:16.420 --> 00:03:19.320]  或者最少最少的限度
[00:03:19.320 --> 00:03:23.120]  究竟今天我是否活得像一個人
[00:03:23.120 --> 00:03:25.720]  抑或只是像一件工具
[00:03:25.720 --> 00:03:27.820]  抑或是一副機器
[00:03:27.820 --> 00:03:30.020]  不斷在操作
[00:03:30.020 --> 00:03:33.920]  基本上操作就是我一生
[00:03:33.920 --> 00:03:38.620]  可能是大部份我人生的主要作用
[00:03:38.620 --> 00:03:40.320]  如果是這樣的時候
[00:03:40.320 --> 00:03:43.320]  究竟我們是否有一個健康
[00:03:43.320 --> 00:03:46.820]  快樂正常的生活呢?
[00:03:46.820 --> 00:03:49.520]  聖經告訴我們
[00:03:49.520 --> 00:03:51.220]  生活的常態
[00:03:51.220 --> 00:03:52.820]  即是一個正常的生活
[00:03:52.820 --> 00:03:54.420]  是有些準則
[00:03:54.420 --> 00:03:56.120]  有些界線的
[00:03:56.120 --> 00:04:00.020]  如果我們去比較一下聖經所說的
[00:04:00.020 --> 00:04:02.020]  我們就看看今天自己
[00:04:02.020 --> 00:04:04.520]  究竟有多正常
