
[00:00:00.000 --> 00:00:01.320]  各位大英姐妹早晨
[00:00:01.320 --> 00:00:06.520]  早前在新聞報道
[00:00:06.520 --> 00:00:10.240]  有一些托管兒童服務的機構
[00:00:10.240 --> 00:00:12.600]  或者一些個別的家庭
[00:00:12.600 --> 00:00:16.960]  出現了一些兒童虐待的個案
[00:00:16.960 --> 00:00:22.600]  在疫情底下可能面對著防疫的限制
[00:00:22.600 --> 00:00:26.000]  亦有很多小朋友不能集體上學
[00:00:26.000 --> 00:00:28.480]  要留在家裏上網課
[00:00:29.280 --> 00:00:32.920]  家長面對著長時間照顧孩子的壓力
[00:00:32.920 --> 00:00:35.680]  如果加上工作受到影響
[00:00:35.680 --> 00:00:38.240]  家裏的經濟面對困難的話
[00:00:38.240 --> 00:00:41.760]  確實會令到我們出現情緒上的問題
[00:00:41.760 --> 00:00:46.000]  令到很多的家庭承受很大的壓力
[00:00:46.000 --> 00:00:49.240]  當中的親子關係亦都受到影響
[00:00:49.240 --> 00:00:54.160]  虐待兒童的情況確實是我們不想見到
[00:00:54.920 --> 00:00:59.640]  但我們會發覺整體社會亦多了關注
[00:00:59.640 --> 00:01:02.680]  兒童的關顧和管教的問題
[00:01:02.680 --> 00:01:05.600]  亦都揭示了其實在香港裏面
[00:01:05.600 --> 00:01:09.640]  很多的家庭在兒童的管教上
[00:01:09.640 --> 00:01:11.920]  是需要支援和幫助的
[00:01:11.920 --> 00:01:13.320]  感謝神
[00:01:13.320 --> 00:01:16.400]  我們教會早前都推出了一個
[00:01:16.400 --> 00:01:18.400]  家庭靈命培育的工作坊
[00:01:18.400 --> 00:01:22.080]  神為我們預備很好的講員
[00:01:22.080 --> 00:01:24.280]  當中分享寶貴的經驗
[00:01:24.480 --> 00:01:26.680]  亦都幫助我們家長學習
[00:01:26.680 --> 00:01:30.280]  如何用神的話語來培育我們的下一代
[00:01:30.280 --> 00:01:34.960]  我們發覺原來子女至少
[00:01:34.960 --> 00:01:37.480]  需要培育他們和神的關係
[00:01:37.480 --> 00:01:41.760]  這是父母很重要的屬靈裏面的一個角色
