
[00:00:00.000 --> 00:00:03.000]  我哋一齊有個祈禱
[00:00:03.000 --> 00:00:08.380]  親愛的主,我們感謝祢,因為祢是我們的天父
[00:00:08.380 --> 00:00:13.680]  求主幫助我們,能夠認識祢的慈愛
[00:00:13.680 --> 00:00:20.540]  今日是父親節,亦都讓我們能夠紀念
[00:00:20.540 --> 00:00:25.420]  或者一眾父親仍在的,都讓我們能夠孝順
[00:00:25.420 --> 00:00:29.060]  求主祢此恩,讓我們在祢的話當中得到幫助
[00:00:29.060 --> 00:00:33.140]  祈禱奉耶穌基督的名,誠心所願
[00:00:59.060 --> 00:01:03.320]  當時阿伯拉罕把兒子帶到阿摩尼山去獻
[00:01:03.320 --> 00:01:06.640]  以撒跟著他的父親去
[00:01:06.640 --> 00:01:11.140]  故事的結束就是上帝介入
[00:01:11.140 --> 00:01:15.720]  以撒亦都沒有受到絲毫的傷損
[00:01:15.720 --> 00:01:22.260]  他們亦都充分呈現了對上帝的信心
[00:01:22.260 --> 00:01:27.540]  當中蘊含著的那種屬靈的教訓是很多的
[00:01:27.540 --> 00:01:34.580]  因為我們主要不是講整個事件裡面的屬靈教訓
[00:01:34.580 --> 00:01:37.920]  但我會用這段經文,或者利用這件事件
[00:01:37.920 --> 00:01:40.340]  來講一個父親的角色
[00:01:40.340 --> 00:01:44.780]  第二段就是耶穌講的比喻
[00:01:44.780 --> 00:01:46.860]  祂說有兩個兒子,大家都熟悉
[00:01:46.860 --> 00:01:50.020]  一個是小兒子,一個是大兒子
[00:01:50.020 --> 00:01:54.400]  小兒子問爸爸分了身家之後出去浪費了錢財
[00:01:54.400 --> 00:01:57.420]  於是就淪落到要餵豬
[00:01:57.420 --> 00:02:00.100]  豬養不了,後來祂就有一個悔悟
[00:02:00.100 --> 00:02:02.220]  祂說為甚麼我不回去找我爸爸呢?
[00:02:02.220 --> 00:02:04.500]  所以祂就回去找爸爸
[00:02:04.500 --> 00:02:09.380]  大家都很熟悉這兩個故事
[00:02:09.380 --> 00:02:15.140]  兩段關於父親與兒子,或者兒女的經文
[00:02:15.140 --> 00:02:18.940]  一個在舊約,一個在新約
[00:02:18.940 --> 00:02:25.180]  都可以說是經典中的經典
[00:02:25.180 --> 00:02:30.420]  這是以色列人先祖阿伯拉罕與以撒的事件
[00:02:30.420 --> 00:02:36.180]  這是一個相當重要的事件
[00:02:36.180 --> 00:02:39.460]  這是耶穌親口講的比喻
[00:02:39.460 --> 00:02:42.580]  我們今天在父親節裡面
[00:02:42.580 --> 00:02:47.180]  透過這兩段經文來講父親的角色
[00:02:47.180 --> 00:02:50.380]  我發現了這個對比
[00:02:50.380 --> 00:02:57.900]  在舊約阿伯拉罕與以撒的事件
[00:02:57.900 --> 00:03:00.460]  和新約耶穌講的比喻
[00:03:00.460 --> 00:03:04.580]  原來祂有一種很巧妙的佈局
[00:03:04.580 --> 00:03:12.100]  充分體驗到上帝的智慧、細心、幽默
[00:03:12.100 --> 00:03:14.460]  我曾經兩次
[00:03:14.460 --> 00:03:17.900]  一次是在幼稚園的家長會
[00:03:17.900 --> 00:03:20.580]  我曾經講過
[00:03:20.580 --> 00:03:22.780]  一次是在西闊蘭之夜
[00:03:22.780 --> 00:03:26.660]  我也是用這個對比來講過
[00:03:26.660 --> 00:03:28.620]  但我沒有在大堂講過
[00:03:28.620 --> 00:03:30.420]  今天就用在大堂講
[00:03:30.420 --> 00:03:35.100]  不過轉述的角度是有少許不同的
[00:03:35.100 --> 00:03:38.260]  不是完全的重複
[00:03:38.260 --> 00:03:43.980]  過去我們都是講慈母嚴父
[00:03:43.980 --> 00:03:50.500]  在我們小時候媽媽是很仁慈、很溫柔、很愛心的
[00:03:50.500 --> 00:03:52.900]  爸爸是很威嚴的
[00:03:52.900 --> 00:03:59.180]  我們在上帝的年代是這樣的基本形象
[00:03:59.180 --> 00:04:01.180]  媽媽是慈母
[00:04:01.180 --> 00:04:02.980]  所以有慈母多敗兒
[00:04:02.980 --> 00:04:06.500]  沒有慈父多敗兒
[00:04:06.500 --> 00:04:09.460]  但到了今天好像有點不同
[00:04:09.460 --> 00:04:14.300]  我觀察的是嚴母慈父
[00:04:14.300 --> 00:04:16.340]  媽媽是管得很嚴的
[00:04:16.340 --> 00:04:19.020]  爸爸是回來當好人來跟她玩的
[00:04:19.020 --> 00:04:20.420]  所以媽媽就很不值了
[00:04:20.420 --> 00:04:23.140]  「我這麼辛苦照顧,你玩一會兒」
[00:04:23.140 --> 00:04:24.980]  你只是玩,那個就很佔便宜
[00:04:24.980 --> 00:04:27.460]  所以爸爸是好人來的
[00:04:27.460 --> 00:04:28.540]  是好玩的
[00:04:28.540 --> 00:04:30.740]  甚麼都聽子女說的
[00:04:30.740 --> 00:04:33.340]  媽媽就不准這樣、不准這樣、做這樣、做那樣
[00:04:33.340 --> 00:04:34.860]  是不是這樣
[00:04:34.860 --> 00:04:38.260]  有少許顛覆了
[00:04:38.260 --> 00:04:41.860]  那究竟做爸爸那個是嚴的好
[00:04:41.860 --> 00:04:46.020]  還是慈祥的好呢
[00:04:46.020 --> 00:04:49.220]  或者一半嚴一半慈
[00:04:49.220 --> 00:04:50.460]  公道一點
[00:04:50.460 --> 00:04:53.780]  或者又嚴又慈
[00:04:53.780 --> 00:04:59.260]  誰知道嚴肅和仁慈
[00:04:59.260 --> 00:05:00.820]  這兩樣東西
[00:05:00.820 --> 00:05:04.180]  就好像公義和慈愛
[00:05:04.180 --> 00:05:06.260]  是否可以只要一部分
[00:05:06.260 --> 00:05:08.660]  還是要猜混它呢
[00:05:08.660 --> 00:05:10.340]  我們做爸爸的
[00:05:10.340 --> 00:05:11.940]  包括做媽媽
[00:05:11.940 --> 00:05:13.420]  應該怎樣去做呢
[00:05:13.420 --> 00:05:18.020]  這個其實是一個親子或者育兒
[00:05:18.020 --> 00:05:20.420]  甚至是我們自己怎樣去表現我們自己
[00:05:20.420 --> 00:05:24.020]  一個很重要的一種拿捏
[00:05:24.020 --> 00:05:26.220]  這個不是玩文字遊戲
[00:05:26.220 --> 00:05:29.020]  不是我們將字眼猜來猜去
[00:05:29.020 --> 00:05:34.660]  而是真的要尋找一個做父親的形象和角色
[00:05:34.660 --> 00:05:37.620]  甚至我們去問我們的天父
[00:05:37.620 --> 00:05:40.420]  我們的天父是一個嚴肅的
[00:05:40.420 --> 00:05:42.340]  嚴厲的一個天父
[00:05:42.340 --> 00:05:46.460]  抑或是一個慈愛的天父呢
[00:05:46.460 --> 00:05:47.580]  有時你都要問
[00:05:47.580 --> 00:05:49.420]  有些人說天父當然是慈愛
[00:05:49.420 --> 00:05:50.980]  我覺得他很慈愛
[00:05:50.980 --> 00:05:54.340]  所以我們就沒甚麼規矩
[00:05:54.340 --> 00:05:58.060]  不覺得上帝對我們有甚麼
[00:05:58.060 --> 00:06:02.180]  令到我們覺得是要去敬畏的
[00:06:02.180 --> 00:06:04.540]  聖經裡面時常說到敬畏
[00:06:04.540 --> 00:06:08.540]  你會想到天父原來是一個很需要敬畏的
[00:06:08.540 --> 00:06:09.820]  很嚴肅的
[00:06:09.820 --> 00:06:11.580]  對我們有很多要求的
[00:06:11.580 --> 00:06:14.180]  你的心情又會有少許不同
[00:06:14.180 --> 00:06:19.460]  究竟天父的形象是嚴肅的
[00:06:19.460 --> 00:06:22.740]  抑或是仁慈的呢
[00:06:22.740 --> 00:06:25.340]  聖經不單只是教導我們怎樣做好父親
[00:06:25.340 --> 00:06:29.140]  亦都是告訴我們天父是怎樣的
[00:06:29.140 --> 00:06:34.740]  其實真是一幅圖畫畫不完我們上帝的形象
[00:06:34.740 --> 00:06:38.420]  所以聖經用多的角度來說
[00:06:38.420 --> 00:06:39.820]  我們都知道
[00:06:39.820 --> 00:06:43.340]  一個人在生命的成長過程當中
[00:06:43.340 --> 00:06:52.820]  父親的形象會影響我們對天父的形象的感受
[00:06:52.820 --> 00:06:59.540]  如果我們稍微明白到一個生命成長
[00:06:59.540 --> 00:07:05.220]  我都遇過一些人在自我的形象上
[00:07:05.220 --> 00:07:08.500]  或者在人格的發展上
[00:07:08.500 --> 00:07:13.300]  出現了一些困難、一些問題
[00:07:13.300 --> 00:07:17.740]  原因就是在他家庭的成長經驗裡面
[00:07:17.740 --> 00:07:22.580]  他出現了一些困難
[00:07:22.580 --> 00:07:28.100]  其實有些人是想像不到天父是慈愛的
[00:07:28.100 --> 00:07:32.900]  因為他是面對一個很嚴肅的爸爸
[00:07:32.900 --> 00:07:36.340]  是對他管轄得非常非常嚴厲
[00:07:36.340 --> 00:07:39.180]  所以他想像不到父親是慈愛的
[00:07:39.180 --> 00:07:40.660]  或者天父是慈愛的
[00:07:40.660 --> 00:07:45.020]  反過來,他又想像不到天父是嚴肅的
[00:07:45.020 --> 00:07:47.300]  因為他爸爸甚麼都不管他
[00:07:47.300 --> 00:07:49.180]  他又沒有王管
[00:07:49.180 --> 00:07:53.180]  所以都會有這種偏差
[00:07:53.180 --> 00:07:56.500]  早前有一套電影叫做《天堂小屋》
[00:07:56.500 --> 00:08:01.140]  那套電影講述主角的爸爸是很像雙面人
[00:08:01.140 --> 00:08:02.580]  教會是很虔誠的
[00:08:02.580 --> 00:08:04.620]  回到家就打到他跳舞
[00:08:04.620 --> 00:08:05.980]  看過就會知道
[00:08:05.980 --> 00:08:09.620]  所以他對天父有了一個很難去明白
[00:08:09.620 --> 00:08:10.580]  天父是怎樣
[00:08:10.580 --> 00:08:13.100]  整個《天堂小屋》的故事
[00:08:13.100 --> 00:08:21.820]  是怎樣去修正他與上帝的關係
[00:08:21.820 --> 00:08:27.420]  這兩個著名的父與子的故事
[00:08:27.420 --> 00:08:30.980]  第一個就是阿伯拉罕與以撒的故事
[00:08:30.980 --> 00:08:33.700]  很明顯是父與子的故事
[00:08:33.700 --> 00:08:42.260]  阿伯拉罕將他的兒子帶去走一條很特別的路
[00:08:42.260 --> 00:08:50.700]  這條路其實很代表他人生上要經過的
[00:08:50.700 --> 00:08:59.380]  整個事件的中心、核心的部份講甚麼呢?
[00:08:59.380 --> 00:09:02.620]  講對上帝的信心
[00:09:02.620 --> 00:09:07.420]  講對上帝的信服
[00:09:07.420 --> 00:09:10.740]  講對上帝的奉獻
[00:09:10.740 --> 00:09:14.860]  都是一個很嚴苛的要求
[00:09:14.860 --> 00:09:22.940]  走上一條整個生命擺上的路
[00:09:22.940 --> 00:09:25.620]  第二個故事是講浪子的比喻
[00:09:25.620 --> 00:09:28.780]  或者叫做慈父的比喻
[00:09:28.780 --> 00:09:30.980]  是代表甚麼呢?
[00:09:30.980 --> 00:09:38.140]  是代表爸爸的寬容、尊重
[00:09:38.140 --> 00:09:43.380]  這個兒子說你將我應得的東西給我
[00:09:43.380 --> 00:09:47.660]  是代表他一種寬恕和赦免
[00:09:47.660 --> 00:09:51.860]  是一種愛的延伸
[00:09:51.860 --> 00:09:57.020]  是兩個很完全不一樣的描述
[00:09:57.020 --> 00:09:59.420]  兩個父親
[00:09:59.420 --> 00:10:01.500]  兩種表現
[00:10:01.500 --> 00:10:05.500]  對著兩個不同的兒子
[00:10:05.500 --> 00:10:08.420]  兩個故事的結束
[00:10:08.420 --> 00:10:11.220]  都是這個父親得回他的兒子
[00:10:11.220 --> 00:10:14.140]  他並沒有失去他的兒子
[00:10:14.140 --> 00:10:17.300]  而且他得回的是一個已經成長了
[00:10:17.300 --> 00:10:21.260]  或者是覺悟了的兒子
[00:10:21.260 --> 00:10:26.740]  我相信當以薩有了這個經歷之後
[00:10:26.740 --> 00:10:30.700]  他整個人是成熟了
[00:10:30.700 --> 00:10:31.740]  是不同了
[00:10:31.740 --> 00:10:35.340]  他對上帝的認識和體驗
[00:10:35.340 --> 00:10:37.420]  都深刻了
[00:10:37.420 --> 00:10:41.620]  所以阿伯拉罕是得到一個更加成長的兒子
[00:10:41.620 --> 00:10:45.660]  而這兩個父與子的關係亦都不一樣
[00:10:45.660 --> 00:10:47.980]  大家可以想像一下
[00:10:47.980 --> 00:10:50.220]  當阿伯拉罕帶著他的兒子
[00:10:50.220 --> 00:10:55.100]  一路上到山那裏
[00:10:55.100 --> 00:11:00.860]  那種情況和他們之間的關係
[00:11:00.860 --> 00:11:03.180]  當然都是一個好的關係
[00:11:03.180 --> 00:11:06.660]  還有他們坐在一起下山的時候
[00:11:06.660 --> 00:11:09.100]  他們那種的關係
[00:11:09.100 --> 00:11:12.660]  彼此之間那種的認識
[00:11:12.660 --> 00:11:14.260]  緊密的程度
[00:11:14.260 --> 00:11:17.700]  即是他們一起共過生死
[00:11:17.700 --> 00:11:19.900]  又不同了
[00:11:19.900 --> 00:11:21.700]  新約裏面講到這個兒子
[00:11:21.700 --> 00:11:23.380]  他回頭的時候
[00:11:23.380 --> 00:11:25.460]  他說父啊,我得罪了天,又得罪了你
[00:11:25.460 --> 00:11:27.340]  現在我不配做你的兒子
[00:11:27.340 --> 00:11:30.500]  爸爸抱著他
[00:11:30.500 --> 00:11:33.860]  他們亦都有新的不同的關係
[00:11:33.860 --> 00:11:37.340]  是更好的關係
[00:11:37.340 --> 00:11:41.060]  慈父或者炎父哪一個更加好呢?
[00:11:41.060 --> 00:11:44.340]  聖經似乎沒有給我們答案
[00:11:44.340 --> 00:11:45.260]  大家要注意
[00:11:45.260 --> 00:11:48.260]  不要經常問聖經拿答案
[00:11:48.260 --> 00:11:51.940]  聖經是沒有給答案的
[00:11:51.940 --> 00:11:56.580]  阿伯拉罕很明顯是一個炎父
[00:11:56.580 --> 00:11:58.700]  一個對兒子有要求的
[00:11:58.700 --> 00:12:01.100]  你跟著我走
[00:12:01.100 --> 00:12:02.940]  上帝告訴我
[00:12:02.940 --> 00:12:04.580]  有一個要求
[00:12:04.580 --> 00:12:06.620]  我們一起去獻祭
[00:12:06.620 --> 00:12:08.180]  帶著他走
[00:12:08.180 --> 00:12:12.820]  阿伯拉罕是一個帶著他的兒子
[00:12:12.820 --> 00:12:16.260]  向前走的一個父親
[00:12:16.260 --> 00:12:18.780]  炎父不是惡父
[00:12:18.780 --> 00:12:20.020]  你不要以為我很惡
[00:12:20.020 --> 00:12:23.420]  就是炎父
[00:12:23.420 --> 00:12:27.460]  惡父就是按照自己的要求
[00:12:27.460 --> 00:12:29.020]  按照自己的脾氣
[00:12:29.020 --> 00:12:32.220]  自己的心情
[00:12:32.220 --> 00:12:37.100]  惡父不是造就小孩
[00:12:37.100 --> 00:12:40.860]  炎父是對孩子有要求
[00:12:40.860 --> 00:12:45.380]  這個要求是要為孩子的成長
[00:12:45.380 --> 00:12:46.740]  要成全他
[00:12:46.740 --> 00:12:50.660]  而且這個炎父是對自己也有要求
[00:12:50.660 --> 00:12:52.580]  他會有榜樣的
[00:12:52.580 --> 00:12:56.540]  他會令孩子信服和敬畏
[00:12:56.540 --> 00:13:01.340]  我們要做炎父或者做炎母
[00:13:01.340 --> 00:13:05.140]  是要付很大代價的
[00:13:05.140 --> 00:13:07.740]  做惡父惡母就不用
[00:13:07.740 --> 00:13:09.540]  喜歡就打他
[00:13:09.540 --> 00:13:11.540]  請他威風
[00:13:11.540 --> 00:13:15.420]  但是做炎父炎母
[00:13:15.420 --> 00:13:16.380]  毫無疑問
[00:13:16.380 --> 00:13:23.300]  阿伯拉罕是一個很能夠服他的兒子的爸爸
[00:13:23.300 --> 00:13:25.020]  你可以想像得到
[00:13:25.020 --> 00:13:30.140]  否則以撒怎麼會跟著他走呢?
[00:13:30.140 --> 00:13:34.260]  以撒不是小小一個十幾歲
[00:13:34.260 --> 00:13:36.140]  可以揹著柴
[00:13:36.140 --> 00:13:39.860]  走一段路是一個很強壯的少年
[00:13:39.860 --> 00:13:42.380]  他竟然會聽他爸爸說
[00:13:42.380 --> 00:13:45.140]  他說上帝告訴我
[00:13:45.140 --> 00:13:46.220]  今天要做一件事
[00:13:46.220 --> 00:13:48.060]  這件事跟你有關
[00:13:48.060 --> 00:13:52.020]  然後綁著他的兒子去做軒仔
[00:13:52.020 --> 00:13:57.140]  以撒竟然願意這樣信服
[00:13:57.140 --> 00:14:02.540]  如果他對他的爸爸沒有一個很充分的尊重和信任
[00:14:02.540 --> 00:14:04.900]  他真的一拳打過去
[00:14:04.900 --> 00:14:07.900]  這個老人家都傻了
[00:14:07.900 --> 00:14:10.500]  打斷了他才自己走
[00:14:10.500 --> 00:14:12.300]  他沒有這樣做
[00:14:12.300 --> 00:14:16.620]  其實你可以想像得到
[00:14:16.620 --> 00:14:21.140]  阿伯拉罕在以撒的心目之中
[00:14:21.140 --> 00:14:26.220]  是一個絕對可以信任和可靠的人
[00:14:26.220 --> 00:14:30.380]  可以跟著他走,跟著他做
[00:14:30.380 --> 00:14:39.620]  所以嚴父和一個惡的是不同的
[00:14:39.620 --> 00:14:42.340]  人家說嚴師出高徒
[00:14:42.340 --> 00:14:45.700]  一個惡師只會出劣徒
[00:14:45.700 --> 00:14:49.980]  所以我們看到第一個圖畫就是
[00:14:49.980 --> 00:15:02.660]  阿伯拉罕對他的兒子有一個要求
[00:15:02.660 --> 00:15:07.820]  而這個兒子亦都願意去回應他的要求
[00:15:07.820 --> 00:15:12.820]  阿伯拉罕是帶他的兒子去經歷他所經歷過
[00:15:12.820 --> 00:15:15.620]  去實踐他所實踐的
[00:15:15.620 --> 00:15:18.900]  去走他所走的路
[00:15:18.900 --> 00:15:23.660]  去相信他所相信的上帝
[00:15:23.660 --> 00:15:26.940]  一個做父親的
[00:15:26.940 --> 00:15:28.260]  我不知道是現代父親
[00:15:28.260 --> 00:15:32.460]  我已經是過去那一代的父親
[00:15:32.460 --> 00:15:36.140]  敢不敢帶你的小朋友
[00:15:36.140 --> 00:15:37.380]  走你走的路
[00:15:37.380 --> 00:15:39.860]  你認為對的路
[00:15:39.860 --> 00:15:42.580]  我現在聽到很多父母說
[00:15:42.580 --> 00:15:45.500]  我都任由他
[00:15:45.500 --> 00:15:47.340]  他喜歡怎樣就怎樣
[00:15:47.340 --> 00:15:49.100]  有聽過這些嗎?
[00:15:49.100 --> 00:15:50.980]  管不了他
[00:15:50.980 --> 00:15:54.500]  甚至說我都不知道怎樣指條甚麼路給他走
[00:15:54.500 --> 00:16:00.340]  因為你的世界都不知道怎樣
[00:16:00.340 --> 00:16:06.500]  父母一定是兒女的其中一個領路者
[00:16:06.500 --> 00:16:08.820]  但他走一段路
[00:16:08.820 --> 00:16:09.980]  大家都知道我有一個孫
[00:16:09.980 --> 00:16:17.460]  我孫這個月就生日了,月底就滿一周歲了
[00:16:17.460 --> 00:16:19.980]  小朋友很小的時候
[00:16:19.980 --> 00:16:22.900]  我是阿公而已,我不是他爸爸
[00:16:22.900 --> 00:16:28.860]  真正能夠掌握、支配他的都是他父母
[00:16:28.860 --> 00:16:30.140]  我們已經隔了一代
[00:16:30.140 --> 00:16:33.420]  只能夠疼他、關心他
[00:16:33.420 --> 00:16:37.300]  所以有時看到我的女兒和我的女婿
[00:16:37.300 --> 00:16:43.180]  怎樣去處理這個寶寶
[00:16:43.180 --> 00:16:49.460]  我和我太太都只能夠看而已
[00:16:49.460 --> 00:16:50.660]  我太太說
[00:16:50.660 --> 00:16:53.340]  你要記住,不是你的女兒
[00:16:53.340 --> 00:16:55.540]  是你的孫
[00:16:55.540 --> 00:16:58.020]  要懂得做阿公
[00:16:58.020 --> 00:17:00.700]  否則你見都不能見
[00:17:00.700 --> 00:17:01.620]  不要賣酒
[00:17:01.620 --> 00:17:05.620]  是真的,不是說笑的
[00:17:05.620 --> 00:17:07.340]  是真身體會
[00:17:07.340 --> 00:17:10.340]  當然兩代人有些不同
[00:17:10.340 --> 00:17:13.740]  我的女婿很喜歡運動
[00:17:13.740 --> 00:17:18.660]  喜歡游泳、行山
[00:17:18.660 --> 00:17:21.700]  幾個月大的時候帶他去日本
[00:17:21.700 --> 00:17:23.900]  當時日本正在下雪
[00:17:23.900 --> 00:17:28.060]  拍些照片回來,冰天雪地
[00:17:28.060 --> 00:17:32.820]  看到太太穿那麼少衣服
[00:17:32.820 --> 00:17:34.820]  很緊張
[00:17:34.820 --> 00:17:37.860]  她也有少少猜疑
[00:17:37.860 --> 00:17:40.300]  她們吃的東西、做的東西
[00:17:40.300 --> 00:17:42.540]  還有小時候帶她去行山
[00:17:42.540 --> 00:17:44.140]  她喜歡行山
[00:17:44.140 --> 00:17:46.820]  我們的老人家說
[00:17:46.820 --> 00:17:48.900]  曬呀,怎樣呀
[00:17:48.900 --> 00:17:51.780]  她不理你
[00:17:51.780 --> 00:17:53.380]  她認為OK
[00:17:53.380 --> 00:17:55.220]  其實都是一個
[00:17:55.220 --> 00:17:56.100]  我們這樣說
[00:17:56.100 --> 00:17:57.500]  客觀地說
[00:17:57.500 --> 00:17:58.420]  她們也很疼愛
[00:17:58.420 --> 00:18:00.860]  她們也有知識
[00:18:00.860 --> 00:18:05.060]  她們也知道何謂合理和安全
[00:18:05.060 --> 00:18:08.740]  但始終兩代之間有些差距
[00:18:08.740 --> 00:18:12.020]  有時候小朋友病了
[00:18:12.020 --> 00:18:13.300]  太太說
[00:18:13.300 --> 00:18:16.860]  她們不懂照顧
[00:18:16.860 --> 00:18:20.100]  大人就帶她去行山
[00:18:20.100 --> 00:18:22.580]  我想講這個例子
[00:18:22.580 --> 00:18:24.340]  做父母的
[00:18:24.340 --> 00:18:26.780]  是會帶他的小朋友
[00:18:26.780 --> 00:18:30.940]  去經驗他認為好的事
[00:18:30.940 --> 00:18:32.140]  對的事
[00:18:32.140 --> 00:18:33.740]  對他好的事
[00:18:33.740 --> 00:18:35.660]  他會這樣帶著
[00:18:35.660 --> 00:18:38.500]  當然那麼小就由他沒有
[00:18:38.500 --> 00:18:39.580]  再大一點
[00:18:39.580 --> 00:18:41.220]  我們會不會這樣做呢
[00:18:41.220 --> 00:18:43.420]  會不會將我們認為好的事
[00:18:43.420 --> 00:18:44.500]  有價值的事
[00:18:44.500 --> 00:18:47.340]  不只是出去玩玩
[00:18:47.340 --> 00:18:48.300]  灌輸給他
[00:18:48.300 --> 00:18:49.340]  告訴他
[00:18:49.340 --> 00:18:50.260]  你跟著他去做
[00:18:50.260 --> 00:18:51.740]  跟著他去行
[00:18:51.740 --> 00:18:56.740]  會不會這樣做呢
[00:18:56.740 --> 00:18:58.900]  是不應該的
[00:18:58.900 --> 00:19:04.940]  如果我們相信吃苦是有益的
[00:19:04.940 --> 00:19:08.220]  你就應該要給他
[00:19:08.220 --> 00:19:12.060]  其實現在很多父母是不捨得
[00:19:12.060 --> 00:19:15.140]  因為你要給小朋友受苦
[00:19:15.140 --> 00:19:17.260]  或者吃苦
[00:19:17.260 --> 00:19:18.620]  是你要付很大的代價
[00:19:18.620 --> 00:19:20.300]  不是你叫他去受苦
[00:19:20.300 --> 00:19:22.340]  有時候你要陪他受苦
[00:19:22.340 --> 00:19:25.340]  有時候你要去面對他不肯受苦的時候
[00:19:25.340 --> 00:19:29.020]  要怎樣去處理那種張力和矛盾
[00:19:29.020 --> 00:19:30.540]  那就由他吧
