
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,你們好!
[00:00:02.000 --> 00:00:07.000]  剛才的介紹令我很尷尬
[00:00:07.000 --> 00:00:12.000]  因為我曾經,當我退休
[00:00:12.000 --> 00:00:15.000]  我是七十歲退休的
[00:00:15.000 --> 00:00:17.000]  退休的時候,我回神樓院
[00:00:17.000 --> 00:00:20.000]  神樓院的時候,就要我做這個
[00:00:20.000 --> 00:00:23.000]  訓導主任和院牧
[00:00:23.000 --> 00:00:26.000]  歐應毓牧師就望著我
[00:00:27.000 --> 00:00:30.000]  祖牧師,你怎樣做訓導主任?
[00:00:30.000 --> 00:00:33.000]  哪個學生會怕你?
[00:00:33.000 --> 00:00:36.000]  因為他說,我常常只顧著說笑
[00:00:36.000 --> 00:00:39.000]  不要緊,我覺得訓導主任
[00:00:39.000 --> 00:00:42.000]  除了拿藤條之外,還可以拿著筷子
[00:00:42.000 --> 00:00:47.000]  所以我很喜歡邀請神樓同學一起去吃飯
[00:00:47.000 --> 00:00:53.000]  然後才訓他們,然後就導他們
[00:00:53.000 --> 00:00:56.000]  所以有義可聽的,就應當聽
[00:00:56.000 --> 00:00:59.000]  如果你喜歡的,想我請你吃飯的
[00:00:59.000 --> 00:01:01.000]  你可以來我神樓院
[00:01:01.000 --> 00:01:07.000]  今天要和大家講的這段經文
[00:01:07.000 --> 00:01:10.000]  是一個,我相信,先看看
[00:01:10.000 --> 00:01:17.000]  大家都很熟悉的,剛才已經讀了一次
[00:01:17.000 --> 00:01:20.000]  這段經文也是在我年輕的時候
[00:01:20.000 --> 00:01:24.000]  教會裏面鼓勵我們去傳福音
[00:01:24.000 --> 00:01:26.000]  很多時候用的一段經文
[00:01:26.000 --> 00:01:29.000]  我也是來自香港的
[00:01:29.000 --> 00:01:31.000]  我來了也不久,三十年了
[00:01:31.000 --> 00:01:35.000]  我是九龍城聖信會的會友
[00:01:35.000 --> 00:01:38.000]  當時我的牧師和我的導師
[00:01:38.000 --> 00:01:40.000]  時時都鼓勵我們
[00:01:40.000 --> 00:01:44.000]  很多時候都用這段聖經提醒我們
[00:01:44.000 --> 00:01:47.000]  要做個人報道的工作
[00:01:47.000 --> 00:01:50.000]  去做報道的時候,常常說
[00:01:50.000 --> 00:01:52.000]  你們不用怕的,放膽去做
[00:01:52.000 --> 00:01:54.000]  這樣就可以了
[00:01:54.000 --> 00:01:56.000]  有義可聽的,就應當聽
[00:01:56.000 --> 00:01:58.000]  我們很聽話的
[00:01:58.000 --> 00:02:00.000]  大約現在是離開五十年前左右
[00:02:00.000 --> 00:02:05.000]  當時我們的導師和牧師
[00:02:05.000 --> 00:02:09.000]  都會用這段話跟我們說
[00:02:09.000 --> 00:02:13.000]  他們說你們要靠著聖靈的能力
[00:02:13.000 --> 00:02:18.000]  單純基督,並由上帝負責一切的後果
[00:02:18.000 --> 00:02:21.000]  教會的時候,不要說那麼多
[00:02:21.000 --> 00:02:23.000]  不用說你們那麼多開叉筆
[00:02:23.000 --> 00:02:26.000]  說你們以前有多好,現在有多壞
[00:02:26.000 --> 00:02:29.000]  不是,單純基督
[00:02:29.000 --> 00:02:31.000]  靠著聖靈的能力
[00:02:31.000 --> 00:02:34.000]  你不懂不要緊,你講好就行了
[00:02:34.000 --> 00:02:38.000]  然後就由上帝負責一切的後果
[00:02:38.000 --> 00:02:40.000]  我想問在座之中
[00:02:40.000 --> 00:02:42.000]  有沒有人聽過這句話?
[00:02:42.000 --> 00:02:46.000]  沒有?
[00:02:46.000 --> 00:02:48.000]  我剛剛才讀完
[00:02:49.000 --> 00:02:51.000]  你們都沒有聽過?
[00:02:51.000 --> 00:02:52.000]  有沒有聽過?
[00:02:52.000 --> 00:02:54.000]  有,有聽過
[00:02:54.000 --> 00:02:56.000]  這句話是沒有錯的
[00:02:56.000 --> 00:02:59.000]  我講一個故事給你們聽
[00:02:59.000 --> 00:03:00.000]  我年輕的時候
[00:03:00.000 --> 00:03:02.000]  我剛才不是說過九龍城浸信會嗎?
[00:03:02.000 --> 00:03:04.000]  九龍城浸信會旁邊
[00:03:04.000 --> 00:03:06.000]  在香港來的可能知道
[00:03:06.000 --> 00:03:08.000]  有一間消防局在那裡
[00:03:08.000 --> 00:03:11.000]  有一次,真是五十年前
[00:03:11.000 --> 00:03:15.000]  我們跟著牧師、導師出去
[00:03:15.000 --> 00:03:19.000]  那時候我已經是一個個人報道組的小組長
[00:03:19.000 --> 00:03:22.000]  我又帶著兩個弟兄姊妹出去
[00:03:22.000 --> 00:03:24.000]  在消防局外面
[00:03:24.000 --> 00:03:25.000]  那裡有一些椅子,坐在那裡
[00:03:25.000 --> 00:03:29.000]  有幾個男士坐在那裡看報紙
[00:03:29.000 --> 00:03:34.000]  我就跟後面那兩個我的徒弟
[00:03:34.000 --> 00:03:35.000]  那些報道員說
[00:03:35.000 --> 00:03:38.000]  看著,我做給你看
[00:03:38.000 --> 00:03:41.000]  像話了,對不對?應該的
[00:03:41.000 --> 00:03:43.000]  於是我就走過去
[00:03:43.000 --> 00:03:46.000]  就拿著一本小冊子,屬零四定律
[00:03:46.000 --> 00:03:48.000]  聽過沒有?
[00:03:48.000 --> 00:03:51.000]  聽過我剛剛講完,對不對?
[00:03:51.000 --> 00:03:54.000]  我就走過去問那個男士
[00:03:54.000 --> 00:04:00.000]  我說,先生,看過這本小書沒有?
[00:04:00.000 --> 00:04:02.000]  這個開場白
[00:04:02.000 --> 00:04:06.000]  誰知道那個男人就把這份報紙捲起來
[00:04:06.000 --> 00:04:08.000]  輸了!輸了!
[00:04:08.000 --> 00:04:11.000]  打得我瓶瓶盆盆
[00:04:11.000 --> 00:04:13.000]  為甚麼?
[00:04:13.000 --> 00:04:16.000]  他在看《馬經》
[00:04:16.000 --> 00:04:18.000]  他預備去買馬
[00:04:18.000 --> 00:04:20.000]  你就叫他輸一下
[00:04:20.000 --> 00:04:21.000]  他就打我
[00:04:21.000 --> 00:04:24.000]  於是我就走著走著走到消防局那裡
[00:04:24.000 --> 00:04:29.000]  我那兩個弟兄姊妹就站在那裡
[00:04:29.000 --> 00:04:30.000]  很害怕
[00:04:30.000 --> 00:04:32.000]  進了消防局之後
[00:04:32.000 --> 00:04:34.000]  那消防員問我,你在那裡幹甚麼?
[00:04:34.000 --> 00:04:35.000]  我說,有人打我
[00:04:35.000 --> 00:04:37.000]  那他就問我,要不要報警?
[00:04:37.000 --> 00:04:39.000]  我說,不用
[00:04:39.000 --> 00:04:43.000]  我心裏面就在想
[00:04:43.000 --> 00:04:45.000]  這句說話
[00:04:45.000 --> 00:04:47.000]  靠著聖靈的能力
[00:04:47.000 --> 00:04:49.000]  單純基督
[00:04:49.000 --> 00:04:51.000]  現在我被人打
[00:04:51.000 --> 00:04:55.000]  就由上帝負責後果
[00:04:55.000 --> 00:04:59.000]  他不信耶穌,那又怎樣?
[00:04:59.000 --> 00:05:02.000]  他!
[00:05:02.000 --> 00:05:05.000]  我信耶穌,我就...
[00:05:05.000 --> 00:05:08.000]  是不是這樣?
[00:05:08.000 --> 00:05:10.000]  是不是這樣?
[00:05:10.000 --> 00:05:11.000]  是的
[00:05:11.000 --> 00:05:14.000]  糟糕了
[00:05:14.000 --> 00:05:16.000]  當我們這樣做的時候
[00:05:16.000 --> 00:05:18.000]  這句說話是沒有錯的
[00:05:18.000 --> 00:05:20.000]  請大家不要聽錯
[00:05:20.000 --> 00:05:21.000]  這句說話完全沒有錯
[00:05:21.000 --> 00:05:23.000]  但是當我再一次
[00:05:23.000 --> 00:05:24.000]  慢慢的時候
[00:05:24.000 --> 00:05:25.000]  其實我出來的時候
[00:05:25.000 --> 00:05:28.000]  我又安慰了我那兩個徒弟
[00:05:28.000 --> 00:05:29.000]  然後回去告訴牧師
[00:05:29.000 --> 00:05:31.000]  牧師還是用這段經文跟我說
[00:05:31.000 --> 00:05:33.000]  又繼續背這句金句
[00:05:33.000 --> 00:05:34.000]  不是金句
[00:05:34.000 --> 00:05:38.000]  不是那句這麼威風的
[00:05:38.000 --> 00:05:40.000]  但是經過一段時間
[00:05:40.000 --> 00:05:43.000]  我真的去讀聖經的時候
[00:05:43.000 --> 00:05:45.000]  我很努力去讀聖經
[00:05:45.000 --> 00:05:48.000]  當我在神樂園裏面的時候
[00:05:48.000 --> 00:05:51.000]  我發現了一個很大的問題
[00:05:51.000 --> 00:05:52.000]  今天我們很多時候
[00:05:52.000 --> 00:05:55.000]  我們去做傳呼音的工作
[00:05:55.000 --> 00:05:57.000]  或者我們讀聖經
[00:05:57.000 --> 00:05:59.000]  我們是知其然
[00:05:59.000 --> 00:06:02.000]  而不知其所以然
[00:06:02.000 --> 00:06:04.000]  我們只是隨隨便便看到那一段
[00:06:04.000 --> 00:06:07.000]  就用我們的方法去看經
[00:06:07.000 --> 00:06:08.000]  但是讀完聖經
[00:06:08.000 --> 00:06:10.000]  我們必須要看回前面
[00:06:10.000 --> 00:06:13.000]  馬太福音到底在說些什麼
[00:06:13.000 --> 00:06:16.000]  馬太福音現在在用第十三章
[00:06:16.000 --> 00:06:17.000]  第十章說什麼?
[00:06:17.000 --> 00:06:19.000]  說耶穌選了十二門徒
[00:06:19.000 --> 00:06:20.000]  要差遣他出去
[00:06:20.000 --> 00:06:22.000]  要說做門徒的工作
[00:06:22.000 --> 00:06:25.000]  要說到他在傳呼音的時候
[00:06:25.000 --> 00:06:26.000]  有人喜歡他
[00:06:26.000 --> 00:06:27.000]  有人不喜歡他
[00:06:27.000 --> 00:06:28.000]  法利塞人
[00:06:28.000 --> 00:06:30.000]  利美人要抓他
[00:06:30.000 --> 00:06:32.000]  很多這些東西
[00:06:32.000 --> 00:06:33.000]  很多人挑戰他
[00:06:33.000 --> 00:06:36.000]  向他挑戰
[00:06:36.000 --> 00:06:39.000]  耶穌基督來到這個時候
[00:06:39.000 --> 00:06:41.000]  在第十三章第一節開始
[00:06:41.000 --> 00:06:44.000]  他就說他離開那間屋了
[00:06:44.000 --> 00:06:48.000]  因為他遇到的是很多不同的人
[00:06:48.000 --> 00:06:49.000]  他離開那間屋
[00:06:49.000 --> 00:06:52.000]  他就去到海邊
[00:06:52.000 --> 00:06:53.000]  就是加利利海
[00:06:53.000 --> 00:06:55.000]  即是加利利湖
[00:06:55.000 --> 00:06:57.000]  提加利斯湖等等
[00:06:57.000 --> 00:06:58.000]  這些名字不要緊
[00:06:58.000 --> 00:07:00.000]  他就去到那裡
[00:07:00.000 --> 00:07:01.000]  太多人了
[00:07:01.000 --> 00:07:04.000]  於是他就去到艇上
[00:07:04.000 --> 00:07:05.000]  去到船上
[00:07:05.000 --> 00:07:07.000]  向著岸那裡講道
[00:07:07.000 --> 00:07:09.000]  就好像現在那樣
[00:07:09.000 --> 00:07:10.000]  即是你們在那裡
[00:07:10.000 --> 00:07:11.000]  我在這裡
[00:07:11.000 --> 00:07:13.000]  去講這番話
[00:07:13.000 --> 00:07:15.000]  他講這番話的時候
[00:07:15.000 --> 00:07:17.000]  又容許我們今天
[00:07:17.000 --> 00:07:19.000]  嘗試從這篇經文裡面看
[00:07:19.000 --> 00:07:21.000]  有什麼人物
[00:07:21.000 --> 00:07:22.000]  這篇經文講什麼人物
[00:07:22.000 --> 00:07:24.000]  第一個當然是耶穌
[00:07:24.000 --> 00:07:26.000]  接著就有一大群人
[00:07:26.000 --> 00:07:28.000]  在第二節聖經中說
[00:07:28.000 --> 00:07:29.000]  這一大群人裡面
[00:07:29.000 --> 00:07:33.000]  包括了一些反對他的人
