
[00:00:00.000 --> 00:00:01.640]  各位電視姊妹平安
[00:00:01.640 --> 00:00:08.960]  首先跟大家看看一個真實的牧場
[00:00:30.160 --> 00:00:32.920]  很大片的草原
[00:00:32.920 --> 00:00:36.080]  你可以看到羊群都很和諧
[00:00:36.080 --> 00:00:37.760]  沒有爭奪食物
[00:00:37.760 --> 00:00:39.760]  如果你們細心看看
[00:00:39.760 --> 00:00:42.800]  周圍都有一些圍欄
[00:00:42.800 --> 00:00:46.720]  其實就是主人特別為了羊群
[00:00:46.720 --> 00:00:49.080]  立了一些界限
[00:00:49.080 --> 00:00:53.400]  其實是保護這群小羊
[00:00:53.400 --> 00:00:56.400]  這幅和諧的景象
[00:00:56.400 --> 00:00:58.480]  其實是正正表達了
[00:00:58.480 --> 00:01:03.480]  神是很想安放我們在這個生活環境當中
[00:01:03.480 --> 00:01:06.000]  和給予我們的保障
[00:01:06.000 --> 00:01:09.920]  在十誡裏面
[00:01:09.920 --> 00:01:13.520]  我們看到神是給予人的保障
[00:01:13.520 --> 00:01:15.640]  由第六誡開始
[00:01:15.640 --> 00:01:22.080]  我們看到神是設立了人與人相處的準則
[00:01:22.080 --> 00:01:24.400]  在第六誡裏面我們看到
[00:01:24.400 --> 00:01:28.360]  不可殺人是保障我們的生命
[00:01:28.360 --> 00:01:33.000]  第七誡不可姦淫是保障我們的婚姻
[00:01:33.000 --> 00:01:38.320]  第八誡不可偷渡是保障我們的財物
[00:01:38.320 --> 00:01:40.720]  我們看到神是很體貼
[00:01:40.720 --> 00:01:43.680]  很照顧我們周全
[00:01:43.680 --> 00:01:45.440]  來到第九誡
[00:01:45.440 --> 00:01:49.400]  就是不可作假見證任何人
[00:01:49.400 --> 00:01:52.200]  在第九誡的誡命裏面
[00:01:52.200 --> 00:01:55.160]  英文譯音是testify
[00:01:55.160 --> 00:01:57.600]  或者有些人是說answer
[00:01:57.600 --> 00:02:01.960]  即是一個法律訴訟的用詞
[00:02:01.960 --> 00:02:07.960]  第九誡是關乎到以色列的律法系統
[00:02:07.960 --> 00:02:11.200]  因為人得到真正的保障
[00:02:11.200 --> 00:02:15.080]  是要有一個公平公正的司法系統
[00:02:15.080 --> 00:02:19.160]  所以神是要保障在人犯錯的時候
[00:02:19.160 --> 00:02:21.120]  審訊的期間
[00:02:21.120 --> 00:02:24.480]  那個人不會被人冤枉
[00:02:24.480 --> 00:02:29.320]  而證人是要很謹慎他所說的話
[00:02:29.320 --> 00:02:35.840]  以及他說的話要真真實實
[00:02:35.840 --> 00:02:38.320]  在古代以色列的法律系統
[00:02:38.320 --> 00:02:39.720]  是沒有法庭的
[00:02:39.720 --> 00:02:42.960]  就在城門口審判
[00:02:42.960 --> 00:02:46.200]  也沒有辯護人的制度
[00:02:46.200 --> 00:02:49.640]  所以證人的角色就很重要
[00:02:49.640 --> 00:02:55.680]  而被告是依照證人所說的證詞判決
[00:02:55.680 --> 00:03:02.880]  所以一個證人是可以決定人的生和死
[00:03:02.880 --> 00:03:06.160]  在摩西的律法裏面
[00:03:06.160 --> 00:03:10.600]  都會見到一些見證人的條例
[00:03:10.600 --> 00:03:12.720]  我們看看他怎麼說
[00:03:12.720 --> 00:03:15.520]  人無論犯什麼罪
[00:03:15.520 --> 00:03:17.240]  作什麼惡
[00:03:17.240 --> 00:03:20.520]  不可憑一個人的口作見證
[00:03:20.520 --> 00:03:24.400]  總要憑兩三個人的口作見證
[00:03:24.400 --> 00:03:26.920]  才可以定案
[00:03:26.920 --> 00:03:29.960]  所以不是聽一個人說的
[00:03:29.960 --> 00:03:31.560]  還有
[00:03:31.560 --> 00:03:35.720]  定案都是有一個規定在的
[00:03:35.720 --> 00:03:39.400]  我們大家一起讀這段經文好嗎
[00:03:39.400 --> 00:03:43.240]  審判官要細細的查究
[00:03:43.240 --> 00:03:47.680]  若見證人果然是作假見證的
[00:03:47.680 --> 00:03:50.920]  以假見證陷害弟兄
[00:03:50.920 --> 00:03:56.520]  你們就要待他如同他想要待的弟兄
[00:03:56.520 --> 00:04:02.560]  這樣就把這從你們中間除掉
[00:04:02.560 --> 00:04:07.080]  原來審判官是要細細查究
[00:04:07.080 --> 00:04:08.000]  還有
[00:04:08.000 --> 00:04:12.080]  作假見證的是會有後果
[00:04:12.080 --> 00:04:13.640]  目的是什麼
[00:04:13.640 --> 00:04:20.800]  就是要把這個惡去除掉
[00:04:20.800 --> 00:04:22.480]  第九條誡命
[00:04:22.480 --> 00:04:26.920]  他用一些法律的用詞在那裏
[00:04:26.920 --> 00:04:28.280]  但是呢
[00:04:28.280 --> 00:04:33.320]  亦都是針對我們的口
[00:04:33.320 --> 00:04:36.840]  神是要求我們說話的時候
[00:04:36.840 --> 00:04:39.560]  是實話實說
[00:04:39.560 --> 00:04:42.760]  但是在今天的世界裏
[00:04:42.760 --> 00:04:44.480]  我們聽到什麼
[00:04:44.480 --> 00:04:46.000]  你不騙人
[00:04:46.000 --> 00:04:47.480]  人不騙你
[00:04:47.480 --> 00:04:53.560]  我們很多時候都會喜歡聽一些誇大的言詞
[00:04:53.560 --> 00:04:54.560]  你哄我
[00:04:54.560 --> 00:04:55.760]  我哄你
[00:04:55.760 --> 00:04:58.760]  在這個哄人的世界裏
[00:04:58.760 --> 00:05:03.120]  但是神正是要我們分別出來
[00:05:03.120 --> 00:05:08.680]  要我們守住真誠待人的品格
[00:05:08.680 --> 00:05:12.280]  因為說真話是建立人
[00:05:12.280 --> 00:05:14.960]  如果你講謊言的話
[00:05:14.960 --> 00:05:19.200]  其實是一個拆毀
[00:05:19.200 --> 00:05:22.520]  有很多時候我們都是忽略了
[00:05:22.520 --> 00:05:24.720]  一個很小的謊言
[00:05:24.720 --> 00:05:27.960]  其實是帶來很大的影響
[00:05:27.960 --> 00:05:32.520]  破壞力很強
[00:05:32.520 --> 00:05:34.680]  我正在照顧一個侄子
[00:05:34.680 --> 00:05:37.440]  我想認識我的人都知道
[00:05:37.440 --> 00:05:40.280]  我記得他在小學的時候
[00:05:40.280 --> 00:05:43.160]  我就接到他班主任打給我
[00:05:43.160 --> 00:05:45.480]  這些電話我經常接
[00:05:45.480 --> 00:05:47.120]  這次就嚴重一點
[00:05:47.120 --> 00:05:48.720]  他就說
[00:05:48.720 --> 00:05:51.840]  柏熙被家長投訴
[00:05:51.840 --> 00:05:55.520]  投訴他在放學的時候推跌人
[00:05:55.520 --> 00:05:58.120]  打破了一副眼鏡
[00:05:58.120 --> 00:05:59.920]  問題在哪裏呢
[00:05:59.920 --> 00:06:02.560]  問題就是他不承認
[00:06:02.560 --> 00:06:03.720]  班主任跟我說
[00:06:03.720 --> 00:06:04.760]  他不承認
[00:06:04.760 --> 00:06:06.400]  不合作
[00:06:06.400 --> 00:06:09.520]  於是我就問柏熙
[00:06:09.520 --> 00:06:10.400]  柏熙就說
[00:06:10.400 --> 00:06:11.440]  我沒有
[00:06:11.440 --> 00:06:12.760]  沒有做過
[00:06:12.760 --> 00:06:14.160]  沒有做過為甚麼會承認
[00:06:14.160 --> 00:06:16.160]  理直氣壯的感覺
[00:06:16.160 --> 00:06:19.360]  於是就出現了兩個版本
[00:06:19.360 --> 00:06:22.080]  兩個小朋友講的東西都不一樣
[00:06:22.080 --> 00:06:24.480]  作為家長
[00:06:24.480 --> 00:06:28.320]  當然班主任就信過家長
[00:06:28.320 --> 00:06:32.880]  我當然也想知道真相
[00:06:32.880 --> 00:06:36.080]  於是就去到副校長那裏
[00:06:36.880 --> 00:06:40.160]  於是調查完之後
[00:06:40.160 --> 00:06:42.240]  原來那個小朋友
[00:06:42.240 --> 00:06:44.880]  大家在追逐
[00:06:44.880 --> 00:06:45.880]  在玩
[00:06:45.880 --> 00:06:48.040]  自己不小心跌在地上
[00:06:48.040 --> 00:06:49.840]  就打破了一副眼鏡
[00:06:49.840 --> 00:06:52.480]  就不敢跟媽媽說
[00:06:52.480 --> 00:06:55.400]  而傭人姐姐聽到
[00:06:55.400 --> 00:06:58.200]  也不敢將真相說出來
[00:06:58.200 --> 00:07:01.160]  這樣就搞大了一件事
[00:07:01.160 --> 00:07:03.280]  其實我也相信那個小朋友
[00:07:03.280 --> 00:07:04.200]  我想很小的時候
[00:07:04.200 --> 00:07:05.600]  他也沒有這個惡意
[00:07:05.600 --> 00:07:07.480]  他不想到原來搞到
[00:07:07.480 --> 00:07:08.840]  搞到這麼多人
[00:07:08.840 --> 00:07:10.840]  搞到這麼大件事
[00:07:10.840 --> 00:07:12.800]  但是就正正
[00:07:12.800 --> 00:07:14.400]  我很深感受得到
