
[00:00:00.000 --> 00:00:02.000]  靜姐妹早晨
[00:00:02.000 --> 00:00:07.000]  我在家裏都是長子的孫
[00:00:07.000 --> 00:00:10.000]  不過不知為何我家裏的地位很卑微
[00:00:10.000 --> 00:00:13.000]  今天是年初八
[00:00:13.000 --> 00:00:15.000]  在這裏祝福大家新年夢福
[00:00:15.000 --> 00:00:16.000]  身體健康
[00:00:16.000 --> 00:00:18.000]  我們一起祈禱
[00:00:18.000 --> 00:00:22.000]  天父多謝你
[00:00:22.000 --> 00:00:24.000]  賜下你莫大的恩典
[00:00:24.000 --> 00:00:27.000]  你又賜下你寶貴的話語
[00:00:27.000 --> 00:00:28.000]  你的說話
[00:00:28.000 --> 00:00:31.000]  聖經上伴我們生命的左右
[00:00:31.000 --> 00:00:34.000]  事實上給我們有很大的鼓舞
[00:00:34.000 --> 00:00:35.000]  引證
[00:00:35.000 --> 00:00:36.000]  引導
[00:00:36.000 --> 00:00:37.000]  提醒
[00:00:37.000 --> 00:00:40.000]  縱然可能裏面有責備
[00:00:40.000 --> 00:00:43.000]  當我們離開了你的時候
[00:00:43.000 --> 00:00:47.000]  但你最終都是想我們得著你的福氣
[00:00:47.000 --> 00:00:49.000]  天父我們獻上感謝
[00:00:49.000 --> 00:00:51.000]  天父求你預備好我們的心
[00:00:51.000 --> 00:00:53.000]  一同去思想
[00:00:53.000 --> 00:00:58.000]  神今天要我們得著寶貴的糧食
[00:00:58.000 --> 00:00:59.000]  恩典
[00:00:59.000 --> 00:01:02.000]  求你幫助我們明白
[00:01:02.000 --> 00:01:03.000]  體會
[00:01:03.000 --> 00:01:04.000]  祈禱交託
[00:01:04.000 --> 00:01:06.000]  奉耶穌基督命求
[00:01:06.000 --> 00:01:07.000]  阿們
[00:01:07.000 --> 00:01:13.000]  今天我們活在一個很善變
[00:01:13.000 --> 00:01:16.000]  和一個許了一個承諾
[00:01:16.000 --> 00:01:19.000]  不容易實現的一個世代
[00:01:19.000 --> 00:01:22.000]  人的說話真的不可以盡信
[00:01:22.000 --> 00:01:28.000]  我們有些基督教機構
[00:01:28.000 --> 00:01:31.000]  其實不是故意的
[00:01:31.000 --> 00:01:34.000]  應該是不斷為政府的政策去守望
[00:01:34.000 --> 00:01:40.000]  提出了無論政策有多好
[00:01:40.000 --> 00:01:42.000]  有不同的官員
[00:01:42.000 --> 00:01:44.000]  不同的作風上場
[00:01:44.000 --> 00:01:48.000]  可能就會完全相反
[00:01:48.000 --> 00:01:56.000]  例如有投資者申請經營電視的牌照
[00:01:56.000 --> 00:01:58.000]  差不多可以了
[00:01:58.000 --> 00:02:00.000]  可以經營了
[00:02:00.000 --> 00:02:03.000]  但突然間這個官員一上
[00:02:03.000 --> 00:02:05.000]  就會轉了
[00:02:05.000 --> 00:02:07.000]  又要重新研究
[00:02:07.000 --> 00:02:10.000]  重新做過所有東西
[00:02:10.000 --> 00:02:12.000]  原本有一個好消息
[00:02:12.000 --> 00:02:16.000]  我們會不會推行15年的免費教育呢
[00:02:16.000 --> 00:02:18.000]  原本如火如荼
[00:02:18.000 --> 00:02:20.000]  可以差不多落實
[00:02:20.000 --> 00:02:26.000]  不過又有改變
[00:02:26.000 --> 00:02:30.000]  這個15年又要重新再計劃
[00:02:30.000 --> 00:02:33.000]  可能我小女兒完成了幼稚園
[00:02:33.000 --> 00:02:35.000]  都未能夠享用
[00:02:35.000 --> 00:02:36.000]  不過不要緊
[00:02:36.000 --> 00:02:38.000]  直至我們明白到
[00:02:38.000 --> 00:02:43.000]  原來人的說話真的很不穩定
[00:02:43.000 --> 00:02:47.000]  我有一個地產的朋友
[00:02:47.000 --> 00:02:51.000]  之前有一個地產經紀
[00:02:51.000 --> 00:02:53.000]  帶我們去看樓宇的事情
[00:02:53.000 --> 00:02:55.000]  就跟我這個朋友去分享
[00:02:55.000 --> 00:02:56.000]  分享完之後
[00:02:56.000 --> 00:02:58.000]  我這個地產朋友就問我
[00:02:58.000 --> 00:03:05.000]  剛才帶我們去看樓宇的那位人士
[00:03:05.000 --> 00:03:11.000]  有沒有用白紙黑字寫下他所說的話呢
[00:03:11.000 --> 00:03:13.000]  我們就說沒有
[00:03:13.000 --> 00:03:15.000]  他只是說而已
[00:03:15.000 --> 00:03:17.000]  然後我的朋友就說
[00:03:17.000 --> 00:03:22.000]  那你可以當粉筆字抹掉他
[00:03:22.000 --> 00:03:26.000]  因為到最後你要追他兌現的時候
[00:03:26.000 --> 00:03:29.000]  有誰可以證明他說了呢
[00:03:29.000 --> 00:03:31.000]  那又是真的
[00:03:31.000 --> 00:03:34.000]  因為他說這個露台可以燒東西吃
[00:03:34.000 --> 00:03:36.000]  到底是不是真的呢
[00:03:36.000 --> 00:03:38.000]  不知道
[00:03:38.000 --> 00:03:41.000]  我有一個朋友是做電話卡的買賣
[00:03:41.000 --> 00:03:45.000]  他的老闆跟他說
[00:03:45.000 --> 00:03:49.000]  你的客戶通常在油尖旺這幾區
[00:03:49.000 --> 00:03:53.000]  如果你經常拿著卡去送貨給他們
[00:03:53.000 --> 00:03:55.000]  可能都挺辛苦的
[00:03:55.000 --> 00:03:56.000]  不如這樣吧
[00:03:56.000 --> 00:03:57.000]  你出一部車
[00:03:57.000 --> 00:03:59.000]  公司幫你交有錢
[00:03:59.000 --> 00:04:02.000]  他聽到都很感動
[00:04:02.000 --> 00:04:04.000]  之後就出了一部
[00:04:04.000 --> 00:04:08.000]  他有計算過如果有部車真的可以方便很多
[00:04:08.000 --> 00:04:11.000]  他二話不說就出一部二手車
[00:04:11.000 --> 00:04:14.000]  第一個月的油費就是四千元
[00:04:14.000 --> 00:04:17.000]  他拿了一張單去計算錢
[00:04:17.000 --> 00:04:19.000]  但他老闆跟他說
[00:04:19.000 --> 00:04:22.000]  我什麼時候答應過你幫你交油費呢
[00:04:22.000 --> 00:04:25.000]  我朋友聽完之後覺得
[00:04:25.000 --> 00:04:27.000]  被老闆騙了
[00:04:27.000 --> 00:04:29.000]  他很憤怒
[00:04:29.000 --> 00:04:32.000]  最後終於達成一人一半
[00:04:32.000 --> 00:04:35.000]  不過我弟兄朋友聽完之後
[00:04:35.000 --> 00:04:37.000]  他都說人的說話真的靠不住
[00:04:37.000 --> 00:04:38.000]  真的靠不住
[00:04:38.000 --> 00:04:40.000]  以後都不敢信人
[00:04:40.000 --> 00:04:43.000]  不過今天你可能會說
[00:04:43.000 --> 00:04:45.000]  就算白紙黑字的紀錄
[00:04:45.000 --> 00:04:47.000]  都未必真的可以兌現
[00:04:47.000 --> 00:04:50.000]  因為人的筆字
