
[00:00:00.000 --> 00:00:04.840]  講完今天我們就可以儲齊一套四套
[00:00:04.840 --> 00:00:06.520]  你可以回去再聽
[00:00:06.520 --> 00:00:09.160]  也可以和其他朋友分享
[00:00:09.160 --> 00:00:13.880]  在大佳節裡面都是送禮的佳品
[00:00:13.880 --> 00:00:16.680]  今晚劉牧師會煮你盛餐
[00:00:16.680 --> 00:00:20.800]  崇拜之後我還可以請你吃宵夜
[00:00:20.800 --> 00:00:23.000]  不過你要答應我
[00:00:23.000 --> 00:00:27.560]  如果我講到超時不投訴
[00:00:27.560 --> 00:00:31.160]  今天講到和平時有少少不同
[00:00:31.160 --> 00:00:35.560]  今天是我的結案陳詞
[00:00:35.560 --> 00:00:40.000]  我們看的不單止是拼圖裡面最後那一塊
[00:00:40.000 --> 00:00:44.560]  我們終於可以看到整個大圖畫究竟是怎樣的
[00:00:44.560 --> 00:00:47.400]  如果你過去幾個星期有機會來聽約拿書
[00:00:47.400 --> 00:00:52.280]  你發覺約拿書是一個非常不容易解的書卷
[00:00:52.280 --> 00:00:54.880]  如果你給約拿書給五個牧師講
[00:00:54.880 --> 00:01:01.680]  他可能有三、四個不同的演繹方法、方向
[00:01:01.680 --> 00:01:04.880]  這三、四個不同的方向會帶你去到
[00:01:04.880 --> 00:01:09.560]  三、四個很不同的基督教人生藍圖
[00:01:09.560 --> 00:01:12.600]  所以我覺得你真的要很小心去聽
[00:01:12.600 --> 00:01:17.920]  正如耶穌基督說有耳的應當聽
[00:01:17.920 --> 00:01:19.800]  《釋經》講到是一門科學
[00:01:19.800 --> 00:01:22.440]  它有原則、有規矩
[00:01:22.440 --> 00:01:26.400]  但《釋經》講到也是一門藝術
[00:01:26.400 --> 00:01:29.600]  因為我們對的是一些寫作
[00:01:29.600 --> 00:01:33.680]  它給我們有很多想像的空間
[00:01:33.680 --> 00:01:36.200]  你需要有意象
[00:01:36.200 --> 00:01:39.720]  你需要有遠像
[00:01:39.720 --> 00:01:43.960]  而這個也是我今天想和大家一起去看的
[00:01:43.960 --> 00:01:48.240]  我想大家看到的不單止是眼前的一些故事
[00:01:48.240 --> 00:01:51.280]  我想你看到故事背後的意象
[00:01:51.280 --> 00:01:56.560]  我想你看到故事指向最後的那個遠像
[00:01:56.560 --> 00:02:01.240]  我想和大家一起去觀星
[00:02:01.240 --> 00:02:06.360]  我想和大家一起去追星
[00:02:06.360 --> 00:02:08.080]  而在《釋經》裡面
[00:02:08.080 --> 00:02:13.480]  最明亮的星不外乎是主耶穌基督的十字架
[00:02:13.480 --> 00:02:17.840]  而所謂追星就是回應主耶穌基督對我們的呼召
[00:02:17.840 --> 00:02:25.480]  叫我們背起我們的十字架去跟隨祂
[00:02:25.480 --> 00:02:28.120]  如果你過去兩三個星期和我們一起
[00:02:28.120 --> 00:02:32.080]  知道我們開始看若拿書的一個講道系列
[00:02:32.080 --> 00:02:35.040]  我叫這個題目叫做「亞非正傳」
[00:02:35.040 --> 00:02:37.360]  因為在希伯來文裡面
[00:02:37.360 --> 00:02:39.920]  若拿的意思是甲子
[00:02:39.920 --> 00:02:43.440]  若拿是一個無厘頭的叛徒
[00:02:43.440 --> 00:02:46.640]  若拿是一個遠走高飛的甲子
[00:02:46.640 --> 00:02:50.600]  但我相信最後若拿真的有迴轉
[00:02:50.600 --> 00:02:53.800]  真的回到神的身邊
[00:02:53.800 --> 00:02:56.200]  於是他寫了若拿書
[00:02:56.200 --> 00:03:01.040]  是迴轉若拿眼中的耶和華
[00:03:01.040 --> 00:03:06.880]  若拿的見證很比四層樓高的一個恩典大廈
[00:03:06.880 --> 00:03:09.240]  第一層叫做「投奔怒海」
[00:03:09.240 --> 00:03:12.040]  第二層叫做「葬身餘福」
[00:03:12.040 --> 00:03:14.440]  第三層叫做「麻衣迴轉」
[00:03:14.440 --> 00:03:19.040]  今天我們要看最後第四層「憤怒求死」
[00:03:19.040 --> 00:03:23.040]  而每一層最後都是指向耶穌基督的十字架
[00:03:23.040 --> 00:03:27.280]  這才是一個名副其實的恩典大廈
[00:03:27.280 --> 00:03:33.040]  其實我想若拿那棟大廈真的很像公理堂
[00:03:33.040 --> 00:03:35.720]  我不知道你有沒有留意在公理堂的外牆
[00:03:35.720 --> 00:03:37.960]  除了有一個十字架之外
[00:03:37.960 --> 00:03:40.680]  其實還有另外一個標誌
[00:03:40.680 --> 00:03:42.320]  那個標誌是什麼
[00:03:42.320 --> 00:03:43.600]  是甲子
[00:03:43.600 --> 00:03:47.920]  我當然相信甲子的意思是講聖靈
[00:03:47.920 --> 00:03:49.680]  但你可不可以想像一下
[00:03:49.680 --> 00:03:54.720]  想像其實是聖靈帶著若拿回歸
[00:03:54.720 --> 00:03:58.560]  你可不可以想像其實這棟樓就是若拿大廈
[00:03:58.560 --> 00:04:04.240]  是若拿作為那個甲子回來耶穌的根前
[00:04:04.240 --> 00:04:05.720]  我想你想像三樣東西
[00:04:05.720 --> 00:04:09.160]  我想你想像那個甲子悔改回歸
[00:04:09.160 --> 00:04:13.720]  第二我想你想像這個甲子不斷盤旋圍繞十字架
[00:04:13.720 --> 00:04:17.400]  因為這個甲子不捨得這個十字架
[00:04:17.400 --> 00:04:22.840]  十字架十字架就是這個甲子一生裡面的榮耀
[00:04:22.840 --> 00:04:28.200]  於是這個甲子在十字架面前裡面敬畏的苦服
[00:04:28.200 --> 00:04:33.240]  第三我要你想像這個甲子在十字架的光照之下
[00:04:33.240 --> 00:04:34.920]  得到最終的自由
[00:04:34.920 --> 00:04:38.080]  最終的自由不是在外面自己喜歡做什麼就做什麼
[00:04:38.080 --> 00:04:41.720]  最終的自由是苦服在耶穌基督裡面
[00:04:41.720 --> 00:04:44.760]  而在十字架裡面這個甲子得力
[00:04:44.760 --> 00:04:47.240]  他起來記得嗎
[00:04:47.240 --> 00:04:48.520]  若拿書起來
[00:04:48.520 --> 00:04:49.920]  他展翅高飛
[00:04:49.920 --> 00:04:54.000]  他將他的一生完全的呈獻給上帝
[00:04:54.000 --> 00:04:57.480]  這個是若拿書的信息
[00:04:57.480 --> 00:05:01.000]  如果你上個禮拜有在的時候
[00:05:01.000 --> 00:05:06.360]  你應該記得我說若拿書可以分為上半部和下半部
[00:05:06.360 --> 00:05:09.120]  而上個禮拜我們說第三章的時候
[00:05:09.120 --> 00:05:13.720]  第三章是對照了若拿書的第一章
[00:05:13.720 --> 00:05:15.680]  如果你聰明的話你可能跟我說
[00:05:15.680 --> 00:05:17.440]  林牧師我現在知道了
[00:05:17.440 --> 00:05:21.360]  三章是對照第一章
[00:05:21.360 --> 00:05:25.040]  那四章當然是對照第二章
[00:05:25.040 --> 00:05:28.800]  如果你這樣說的時候我又不可以說你全錯了
[00:05:28.800 --> 00:05:32.520]  因為第四章實在有幾分像第二章
[00:05:32.520 --> 00:05:36.400]  但是如果你再想深一層多一點的時候
[00:05:36.400 --> 00:05:40.840]  其實你最後都不是全對
[00:05:40.840 --> 00:05:43.440]  原來若拿書的寫作結構
[00:05:43.440 --> 00:05:46.800]  是比你和我想像中複雜很多的
[00:05:46.800 --> 00:05:50.480]  但複雜得來都可以簡單化
[00:05:50.480 --> 00:05:54.480]  我想用兩個很簡單的數學方程式
[00:05:54.480 --> 00:05:58.280]  來歸納了若拿書的寫作結構
[00:05:58.280 --> 00:05:59.680]  若拿書的寫作結構
[00:05:59.680 --> 00:06:02.640]  若拿書的寫作結構是什麼呢
[00:06:02.640 --> 00:06:06.480]  就是3加4等於1
[00:06:06.480 --> 00:06:10.240]  2乘以2等於5
[00:06:10.240 --> 00:06:12.760]  那林牧師你在說什麼呢
[00:06:12.760 --> 00:06:18.880]  我說的是當我們說第三章是倒影著第一章
[00:06:18.880 --> 00:06:21.120]  就是對照第一章的時候
[00:06:21.120 --> 00:06:22.960]  其實我們說了一半而已
[00:06:22.960 --> 00:06:28.040]  原來是第三章加第四章連在一起倒影
[00:06:28.040 --> 00:06:30.480]  是說回第一章的
[00:06:30.480 --> 00:06:33.840]  第一章是說若拿的叛逆
[00:06:33.840 --> 00:06:36.760]  他的叛逆他躲避上帝
[00:06:36.760 --> 00:06:39.800]  你記得他下道下道下道
[00:06:39.800 --> 00:06:41.720]  他沉睡
[00:06:41.720 --> 00:06:43.480]  去到第四章的時候他發怒
[00:06:43.480 --> 00:06:47.600]  所以是3章加第四章等於第一章
[00:06:47.600 --> 00:06:49.920]  是倒影著第一章
[00:06:49.920 --> 00:06:54.360]  如果若拿書不單止有叛逆
[00:06:54.360 --> 00:06:56.560]  也有迴轉的時候
[00:06:56.560 --> 00:06:58.560]  你記得第二章是說他迴轉
[00:06:58.560 --> 00:07:01.120]  然後迴轉得到拯救
[00:07:01.120 --> 00:07:05.720]  如果第二章最後有一個倒影的話
[00:07:05.720 --> 00:07:07.800]  他應該是在第五章
[00:07:07.800 --> 00:07:09.480]  不過我們有沒有第五章
[00:07:09.480 --> 00:07:10.360]  沒有
[00:07:10.360 --> 00:07:12.960]  所以我將他變成紅色
[00:07:12.960 --> 00:07:14.960]  告訴你是沒有
[00:07:14.960 --> 00:07:17.080]  一會兒你再聽我說你就明白了
[00:07:17.080 --> 00:07:21.360]  上半部說的是一個叛逆的人進入死亡
[00:07:21.360 --> 00:07:26.080]  下半部說的是一個迴轉的人進入生命
[00:07:26.080 --> 00:07:30.120]  如果我們真的找到若拿書第五章
[00:07:30.120 --> 00:07:33.080]  他的故事情節應該是這樣的
[00:07:33.080 --> 00:07:34.760]  應該有若拿起來
[00:07:34.760 --> 00:07:36.080]  若拿懼怕
[00:07:36.080 --> 00:07:37.440]  若拿迴轉
[00:07:37.440 --> 00:07:38.840]  若拿求救
[00:07:38.840 --> 00:07:41.160]  然後若拿得生命
[00:07:41.160 --> 00:07:43.160]  如果有第五章的時候應該是這樣
[00:07:43.160 --> 00:07:47.880]  所以這個是若拿書整個寫作的結構
[00:07:47.880 --> 00:07:50.920]  你看完這個結構我們現在可以進入第四章
[00:07:50.920 --> 00:07:54.920]  然後遲些我們再回來看這個結構
[00:07:54.920 --> 00:07:57.160]  若拿書第四章
[00:07:57.160 --> 00:08:00.440]  你發覺我是開始看第五節先的
[00:08:00.440 --> 00:08:01.960]  你知不知道為什麼
[00:08:01.960 --> 00:08:06.120]  原來我們看第四章的一至四節
[00:08:06.120 --> 00:08:08.800]  雖然在寫作上是先出來的
[00:08:08.800 --> 00:08:10.760]  其實他是包底的
[00:08:10.760 --> 00:08:14.680]  就是說如果你去看整個故事的發展的時候
[00:08:14.680 --> 00:08:17.840]  五章十一節所發生的次序
[00:08:17.840 --> 00:08:21.760]  是先過四章一至四節的
[00:08:21.760 --> 00:08:23.720]  你們先相信我
[00:08:23.720 --> 00:08:25.480]  第五節開始這樣說
[00:08:25.480 --> 00:08:26.520]  若拿出城
[00:08:26.520 --> 00:08:29.560]  這個說到他傳完訊息之後
[00:08:29.560 --> 00:08:31.520]  在尼尼尾傳完訊息之後
[00:08:31.520 --> 00:08:33.320]  還要等四十天的
[00:08:33.320 --> 00:08:34.880]  他傳完之後他就出去了
[00:08:34.880 --> 00:08:37.760]  若拿出城坐在城的東邊
[00:08:37.760 --> 00:08:41.720]  在那裡為自己搭了一個棚
[00:08:41.720 --> 00:08:43.720]  他坐在棚的陰下
[00:08:43.720 --> 00:08:46.840]  要看看城裡會發生什麼事
[00:08:46.840 --> 00:08:49.600]  他說完之後他沒有馬上回家
[00:08:49.600 --> 00:08:51.440]  他說完之後他留在城外
[00:08:51.440 --> 00:08:54.120]  他要看看尼尼尾的蝦場
[00:08:54.120 --> 00:08:56.920]  就是說他搭了一座棚
[00:08:56.920 --> 00:08:59.720]  在這個棚下面有個陰
[00:08:59.720 --> 00:09:02.840]  我告訴你我選了一個很漂亮的帳幕
[00:09:02.840 --> 00:09:05.480]  其實哪有這麼漂亮
[00:09:05.480 --> 00:09:06.480]  死海學者告訴他
[00:09:06.480 --> 00:09:10.400]  當時其實要搭一間屋是非常困難的
[00:09:10.400 --> 00:09:13.040]  他可能找到一些沙土找到一些沙石
[00:09:13.040 --> 00:09:15.080]  做了一個很簡陋的居所
[00:09:15.080 --> 00:09:18.000]  四十天就得住四十天就搞定了
[00:09:18.000 --> 00:09:20.960]  但他最大的挑戰最大的問題是什麼呢
[00:09:20.960 --> 00:09:23.760]  死海學者告訴他最難的是屋頂
[00:09:23.760 --> 00:09:25.760]  你沒有辦法弄到屋頂
[00:09:25.760 --> 00:09:29.400]  你最多找些草木遮一下頭
[00:09:29.400 --> 00:09:32.120]  而有屋頂就是當時最重要的一件事
[00:09:32.120 --> 00:09:35.000]  因為中東裏面烈日當空的時候
[00:09:35.000 --> 00:09:36.640]  真是可大可小的
[00:09:36.640 --> 00:09:38.280]  你給太陽不斷曬
[00:09:38.280 --> 00:09:41.240]  一就是小則病倒
[00:09:41.240 --> 00:09:43.400]  大則喪命
[00:09:43.400 --> 00:09:46.800]  就在這樣的情況之下
[00:09:46.800 --> 00:09:49.720]  耶和華安排了一個秘密
[00:09:49.720 --> 00:09:52.960]  使他身長高過若拿的頭
[00:09:52.960 --> 00:09:55.160]  影子蓋過他的頭
[00:09:55.160 --> 00:09:57.360]  使他免受苦難
[00:09:57.360 --> 00:10:01.360]  若拿因這波筆麻就大大的歡喜
[00:10:01.360 --> 00:10:02.840]  大大呀
[00:10:02.840 --> 00:10:03.720]  你是不是很熟呀
[00:10:03.720 --> 00:10:04.680]  常常都大大的
[00:10:04.680 --> 00:10:05.840]  什麼都大的
[00:10:05.840 --> 00:10:07.160]  那條魚又特別大
[00:10:07.160 --> 00:10:09.920]  那個城又特別大
[00:10:09.920 --> 00:10:11.360]  若拿很開心
[00:10:11.360 --> 00:10:17.360]  因為耶和華安排了一個樹幫他解困
[00:10:17.360 --> 00:10:18.880]  如果你熟若拿書的時候
[00:10:18.880 --> 00:10:20.280]  你馬上想起
[00:10:20.280 --> 00:10:23.640]  這個安排一定是一個很重要的詞句
[00:10:23.640 --> 00:10:25.200]  因為是重複了的
[00:10:25.200 --> 00:10:27.560]  你記得若拿書在哪裡之前
[00:10:27.560 --> 00:10:30.560]  講到上帝安排
[00:10:30.560 --> 00:10:32.080]  第一章尾或者第二章頭
[00:10:32.080 --> 00:10:33.760]  看你用哪個版本
[00:10:33.760 --> 00:10:35.120]  上帝安排了什麼
[00:10:35.120 --> 00:10:37.000]  安排了一條大魚
[00:10:37.000 --> 00:10:39.120]  將若拿吞了
[00:10:39.120 --> 00:10:40.640]  因為他快要淹死的時候
[00:10:40.640 --> 00:10:43.800]  上帝安排這條魚去救了若拿
[00:10:43.800 --> 00:10:47.720]  所以安排是一個拯救的代號
[00:10:47.720 --> 00:10:49.800]  難怪他被拯救之後
[00:10:49.800 --> 00:10:53.240]  他就大大的歡喜
[00:10:53.240 --> 00:10:57.440]  這裡我知道很多人都很喜歡這種安排
[00:10:57.440 --> 00:10:58.680]  今天有機會去教會
[00:10:58.680 --> 00:10:59.280]  去得久了
[00:10:59.280 --> 00:11:01.840]  要知道教會裡面的人經常作見證
[00:11:01.840 --> 00:11:03.440]  就是在我病的時候
[00:11:03.440 --> 00:11:07.120]  上帝安排了一個名醫
[00:11:07.120 --> 00:11:08.920]  在我病很辛苦的時候
[00:11:08.920 --> 00:11:10.440]  安排了一個護士
[00:11:10.440 --> 00:11:11.680]  做一個基督徒的護士
[00:11:11.680 --> 00:11:13.680]  很有愛心照顧我的
[00:11:13.680 --> 00:11:16.000]  在我失去了工作之後
[00:11:16.000 --> 00:11:19.760]  上帝安排了另一份更好的工作給我
[00:11:19.760 --> 00:11:21.000]  在我失意的時候
[00:11:21.000 --> 00:11:23.080]  在我很孤獨的時候
[00:11:23.080 --> 00:11:25.440]  上帝幫我安排了我現在的先生
[00:11:25.440 --> 00:11:27.080]  我現在的太太
[00:11:27.080 --> 00:11:30.240]  我們很喜歡這樣的安排
[00:11:30.240 --> 00:11:31.440]  但我想告訴你
[00:11:31.440 --> 00:11:33.760]  如果你仔細去思想的時候
[00:11:33.760 --> 00:11:35.640]  你會發現這種安排
[00:11:35.640 --> 00:11:38.800]  像王大仙多過像耶和華
[00:11:38.800 --> 00:11:41.760]  聖經裡面的耶和華不做這些安排
[00:11:41.760 --> 00:11:44.840]  不做雞仔梅忍
[00:11:44.840 --> 00:11:46.400]  你繼續看下去你就會發現
[00:11:46.400 --> 00:11:48.800]  這個安排還沒完
[00:11:48.800 --> 00:11:51.680]  第四章第七節第八節
[00:11:51.680 --> 00:11:55.480]  「癡一黎明,神又安排一條蟲」
[00:11:55.480 --> 00:11:56.640]  咬了那一棵東西
[00:11:56.640 --> 00:11:58.320]  接著那一棵東西就枯了
[00:11:58.320 --> 00:11:59.920]  接著太陽出來的時候
[00:11:59.920 --> 00:12:03.840]  「神又安排一個炎熱的東風」
[00:12:03.840 --> 00:12:06.960]  將太陽佈曬若拿的頭
[00:12:06.960 --> 00:12:09.520]  使他發昏
[00:12:09.520 --> 00:12:12.240]  你發覺當你看若拿書第二章的時候
[00:12:12.240 --> 00:12:13.440]  神只有一個安排
[00:12:13.440 --> 00:12:15.880]  就是安排了一條魚夾了他就搞定了
[00:12:15.880 --> 00:12:17.000]  就救了他
[00:12:17.000 --> 00:12:22.480]  但是這裡在第四章的安排是一中三件
[00:12:22.480 --> 00:12:23.640]  他不是一個安排
[00:12:23.640 --> 00:12:26.640]  如果上帝只是做了一個安排的時候
[00:12:26.640 --> 00:12:27.800]  很多人會誤會
[00:12:27.800 --> 00:12:30.080]  耶和華就是喜歡救我們
[00:12:30.080 --> 00:12:31.400]  生活上有什麼困難
[00:12:31.400 --> 00:12:33.360]  他就安排一些東西搞定他
[00:12:33.360 --> 00:12:35.280]  不是的
