
[00:00:00.000 --> 00:00:03.000]  我們一起禱告吧
[00:00:03.000 --> 00:00:05.000]  天父我們多謝祢
[00:00:05.000 --> 00:00:07.000]  一段很寶貴的話語
[00:00:07.000 --> 00:00:09.000]  求祢教導我們
[00:00:09.000 --> 00:00:11.000]  我們感恩
[00:00:11.000 --> 00:00:13.000]  看到Jackie & Annie一家
[00:00:13.000 --> 00:00:15.000]  很體重祢自己
[00:00:15.000 --> 00:00:16.000]  愛祢
[00:00:16.000 --> 00:00:18.000]  以致愛兒女
[00:00:18.000 --> 00:00:20.000]  願意祢們能夠跟從祢
[00:00:20.000 --> 00:00:22.000]  我們為祢們的見證而感謝
[00:00:22.000 --> 00:00:24.000]  求祢繼續打聽祢們的家庭
[00:00:24.000 --> 00:00:26.000]  就好像每一個家庭當中
[00:00:26.000 --> 00:00:28.000]  我們很需要祢的恩典
[00:00:28.000 --> 00:00:30.000]  圖造家中
[00:00:30.000 --> 00:00:33.000]  無論是年長年幼的成員
[00:00:33.000 --> 00:00:36.000]  我們都是願意將神的好處
[00:00:36.000 --> 00:00:38.000]  一齊的分享
[00:00:38.000 --> 00:00:40.000]  一齊的去領受
[00:00:40.000 --> 00:00:41.000]  我們這樣祈禱
[00:00:41.000 --> 00:00:42.000]  奉主耶穌基督的名
[00:00:42.000 --> 00:00:44.000]  阿們
[00:00:58.000 --> 00:01:01.000]  今天嚴懇的社會
[00:01:01.000 --> 00:01:03.000]  年青人
[00:01:03.000 --> 00:01:04.000]  特別是青少年人
[00:01:04.000 --> 00:01:07.000]  究竟是比較在二十年前
[00:01:07.000 --> 00:01:09.000]  是容易一些
[00:01:09.000 --> 00:01:11.000]  還是艱難一些呢
[00:01:11.000 --> 00:01:12.000]  問這個問題
[00:01:12.000 --> 00:01:13.000]  我想問大家
[00:01:13.000 --> 00:01:16.000]  你猜答案是什麼
[00:01:16.000 --> 00:01:19.000]  是容易一些還是艱難一些
[00:01:19.000 --> 00:01:20.000]  艱難一些
[00:01:20.000 --> 00:01:22.000]  我有機會再訪問一下
[00:01:22.000 --> 00:01:24.000]  年青人親自這樣說
[00:01:24.000 --> 00:01:25.000]  艱難一些
[00:01:25.000 --> 00:01:26.000]  根據報告
[00:01:26.000 --> 00:01:28.000]  主要是一樣很大的問題
[00:01:28.000 --> 00:01:29.000]  有很多的問題
[00:01:29.000 --> 00:01:30.000]  為什麼艱難
[00:01:30.000 --> 00:01:32.000]  但是最大的問題
[00:01:32.000 --> 00:01:34.000]  就是那個科技
[00:01:34.000 --> 00:01:35.000]  科技的發達
[00:01:35.000 --> 00:01:37.000]  科技發達當然是好的
[00:01:37.000 --> 00:01:40.000]  但是會帶來一大堆的
[00:01:40.000 --> 00:01:43.000]  我們今天面對很多的電子產品
[00:01:43.000 --> 00:01:44.000]  很多很多的事情
[00:01:44.000 --> 00:01:46.000]  或者一些社交媒體
[00:01:46.000 --> 00:01:48.000]  特別是社交媒體
[00:01:48.000 --> 00:01:52.000]  所以家長們很體重這個困擾
[00:01:52.000 --> 00:01:53.000]  怎樣社交媒體呢
[00:01:53.000 --> 00:01:55.000]  社交媒體就是一些用戶
[00:01:55.000 --> 00:01:59.000]  它可以自己製造一些內容
[00:01:59.000 --> 00:02:02.000]  短片 相片
[00:02:02.000 --> 00:02:05.000]  讓其他人一起分享
[00:02:05.000 --> 00:02:06.000]  一個互聯網
[00:02:06.000 --> 00:02:08.000]  我們看到很好
[00:02:08.000 --> 00:02:09.000]  當然一定有好處
[00:02:09.000 --> 00:02:12.000]  我記得有一個很老的朋友
[00:02:12.000 --> 00:02:15.000]  我也在一些社交媒體裡面看到
[00:02:15.000 --> 00:02:17.000]  我們相認得到
[00:02:17.000 --> 00:02:19.000]  無論怎樣都好
[00:02:19.000 --> 00:02:21.000]  但是問題就是說
[00:02:21.000 --> 00:02:22.000]  這些社交媒體
[00:02:22.000 --> 00:02:25.000]  原來今天造成很多很多的
[00:02:25.000 --> 00:02:26.000]  家庭的困擾
[00:02:26.000 --> 00:02:28.000]  或是年輕人的困擾
[00:02:28.000 --> 00:02:32.000]  譬如這些影像
[00:02:32.000 --> 00:02:34.000]  或者這些內容
[00:02:34.000 --> 00:02:35.000]  是被濫用
[00:02:35.000 --> 00:02:38.000]  或者是看到不應該看的
[00:02:38.000 --> 00:02:39.000]  就會有很大的影響
[00:02:39.000 --> 00:02:41.000]  會造成一些損害
[00:02:41.000 --> 00:02:43.000]  甚至現在很喜歡拍一些短片
[00:02:43.000 --> 00:02:45.000]  很快的支出
[00:02:45.000 --> 00:02:46.000]  希望吸引你
[00:02:46.000 --> 00:02:47.000]  剪輯到這些短片
[00:02:47.000 --> 00:02:50.000]  很多精取 很快
[00:02:50.000 --> 00:02:53.000]  使得人的專注力是會減退的
[00:02:53.000 --> 00:02:56.000]  並且有些人就說
[00:02:56.000 --> 00:02:57.000]  家長最好
[00:02:57.000 --> 00:02:58.000]  如果是小朋友
[00:02:58.000 --> 00:03:00.000]  不要給他看螢光幕那麼多
[00:03:00.000 --> 00:03:05.000]  因為這些會影響他的專注力
[00:03:05.000 --> 00:03:10.000]  還有有些就會是引起失眠
[00:03:10.000 --> 00:03:11.000]  甚至引起一些
[00:03:11.000 --> 00:03:13.000]  嚴重一些情緒的困擾
[00:03:13.000 --> 00:03:16.000]  在美國衛生局的局長
[00:03:16.000 --> 00:03:18.000]  已經是很強
[00:03:18.000 --> 00:03:22.000]  很高姿態地去呼籲警告
[00:03:22.000 --> 00:03:24.000]  年輕人要小心
[00:03:24.000 --> 00:03:27.000]  這些社交媒體會造成一些損害
[00:03:27.000 --> 00:03:29.000]  現在家長怎麼看呢
[00:03:29.000 --> 00:03:30.000]  家長就覺得
[00:03:30.000 --> 00:03:33.000]  這些社交媒體會塑造了兒童
[00:03:33.000 --> 00:03:35.000]  什麼叫做完美
[00:03:35.000 --> 00:03:36.000]  什麼叫好
[00:03:36.000 --> 00:03:38.000]  什麼叫應該想的東西
[00:03:38.000 --> 00:03:39.000]  什麼不應該想的東西
