
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 早晨
[00:00:02.000 --> 00:00:07.000]  首先在代表全堂向大家問候
[00:00:07.000 --> 00:00:13.000]  在疫情下 最近有些回升的象徵
[00:00:13.000 --> 00:00:15.000]  願大家都平安
[00:00:15.000 --> 00:00:19.000]  也在不同地方一起侍奉主 和敬拜主
[00:00:19.000 --> 00:00:22.000]  讓我們一起有個同心合意的禱告
[00:00:22.000 --> 00:00:25.000]  願我口中的言語
[00:00:25.000 --> 00:00:28.000]  眾弟兄姊妹的心思和意念都得夢尚主月立
[00:00:28.000 --> 00:00:31.000]  祈禱是奉主的名 誠心所願
[00:00:31.000 --> 00:00:40.000]  有些教會是會採用教會年曆
[00:00:40.000 --> 00:00:43.000]  按照教會年曆的話
[00:00:43.000 --> 00:00:45.000]  今天是聖三一主日
[00:00:45.000 --> 00:00:47.000]  我見到今天大家在周刊上面
[00:00:47.000 --> 00:00:51.000]  或者在屏幕上面都是用聖三一主日的崇拜
[00:00:51.000 --> 00:00:56.000]  聖三一主日就是教會年曆裏面一年的中間
[00:00:57.000 --> 00:01:03.000]  在上半年是由聖誕節前的四個主日開始
[00:01:03.000 --> 00:01:07.000]  我們幾乎每一個主日
[00:01:07.000 --> 00:01:09.000]  從聖誕節前的四個主日
[00:01:09.000 --> 00:01:11.000]  新的教會年裏面
[00:01:11.000 --> 00:01:14.000]  我們開始的時候幾乎每一次的主日
[00:01:14.000 --> 00:01:16.000]  都會和基督事件有關的
[00:01:16.000 --> 00:01:20.000]  我們去等候耶穌基督降生
[00:01:20.000 --> 00:01:23.000]  去紀念耶穌基督的出生
[00:01:23.000 --> 00:01:27.000]  亦都是紀念顯現節 想怎樣透過耶穌基督
[00:01:27.000 --> 00:01:31.000]  向人來顯現自己
[00:01:31.000 --> 00:01:36.000]  我們都在大祭期當中一起有警醒等候
[00:01:36.000 --> 00:01:40.000]  亦都一起有仰望過耶穌基督的復活
[00:01:40.000 --> 00:01:43.000]  一直到基督升天
[00:01:43.000 --> 00:01:47.000]  和上個主日我們去慶祝聖靈降臨
[00:01:47.000 --> 00:01:51.000]  整個教會年的上半年
[00:01:51.000 --> 00:01:53.000]  是基督事件
[00:01:53.000 --> 00:01:58.000]  而結束就是在聖三一主日當中
[00:01:58.000 --> 00:02:01.000]  是一個神學的命題
[00:02:01.000 --> 00:02:04.000]  三位體系上帝
[00:02:04.000 --> 00:02:07.000]  用這個來總結上半年
[00:02:07.000 --> 00:02:09.000]  從基督的生平和事件裏面
[00:02:09.000 --> 00:02:11.000]  對上帝的認識
[00:02:11.000 --> 00:02:15.000]  在今天之後
[00:02:15.000 --> 00:02:17.000]  教會就會進入一個常年期
[00:02:18.000 --> 00:02:21.000]  我們會進入一個長達差不多六個月
[00:02:21.000 --> 00:02:23.000]  有半年時間
[00:02:23.000 --> 00:02:26.000]  以綠色為代表的節祇主日
[00:02:26.000 --> 00:02:29.000]  這一連串的主日
[00:02:29.000 --> 00:02:31.000]  就是要提醒我們在我們的生活當中
[00:02:31.000 --> 00:02:34.000]  要實踐在上半年
[00:02:34.000 --> 00:02:37.000]  我們所對基督的認識
[00:02:37.000 --> 00:02:39.000]  對上帝的認識
[00:02:39.000 --> 00:02:44.000]  來到怎樣去活我們下半年的生活態度
[00:02:44.000 --> 00:02:47.000]  或者我們崇拜方向
[00:02:49.000 --> 00:02:51.000]  我們上半年怎樣了解
[00:02:51.000 --> 00:02:53.000]  下半年就去實踐了
[00:02:53.000 --> 00:02:55.000]  在聖靈降臨之後
[00:02:55.000 --> 00:02:59.000]  我們有著聖靈所派給我們的恩賜
[00:02:59.000 --> 00:03:01.000]  有著聖靈所賦予我們的能力
[00:03:01.000 --> 00:03:04.000]  我們可以有一個六意央言
[00:03:04.000 --> 00:03:08.000]  充滿生命力的信仰群體的見證
[00:03:08.000 --> 00:03:11.000]  亦都是我們在家庭裏面
[00:03:11.000 --> 00:03:12.000]  在職場當中
[00:03:12.000 --> 00:03:14.000]  在我們鄰舍裏面
[00:03:14.000 --> 00:03:16.000]  可以有一個很活潑的見證
[00:03:17.000 --> 00:03:20.000]  所以三一主日是一個分水嶺
[00:03:20.000 --> 00:03:23.000]  總結了上半年
[00:03:23.000 --> 00:03:25.000]  我們對上帝的認識
[00:03:25.000 --> 00:03:27.000]  然後我們怎樣認識上帝
[00:03:27.000 --> 00:03:30.000]  就在下半年去實踐出來
[00:03:30.000 --> 00:03:34.000]  今天的舊約經課
[00:03:34.000 --> 00:03:38.000]  是選擇《貞賢》第八章
[00:03:38.000 --> 00:03:41.000]  編章是用移人法的方式
[00:03:41.000 --> 00:03:43.000]  來講出智慧
[00:03:43.000 --> 00:03:46.000]  智慧是指到完全的知識
[00:03:46.000 --> 00:03:48.000]  以及絕對的真理
[00:03:48.000 --> 00:03:50.000]  沒有其他的 只有這個
[00:03:50.000 --> 00:03:53.000]  我們才叫它做智慧
[00:03:53.000 --> 00:03:56.000]  如果我們要明白這段聖經的話
[00:03:56.000 --> 00:03:58.000]  我們就先要知道
[00:03:58.000 --> 00:04:00.000]  希伯來傳統這個群體
[00:04:00.000 --> 00:04:03.000]  希伯來群體是怎樣去理解哲學
[00:04:03.000 --> 00:04:07.000]  我們今天多數是受西方的教育
[00:04:07.000 --> 00:04:10.000]  哲學就是問什麼的問題
[00:04:10.000 --> 00:04:13.000]  上帝是什麼
[00:04:15.000 --> 00:04:17.000]  上帝的公義是什麼
[00:04:17.000 --> 00:04:25.000]  西方的哲學是從問問題開始的
[00:04:25.000 --> 00:04:29.000]  但是希伯來群體的哲學
[00:04:29.000 --> 00:04:31.000]  就是從一個肯定開始的
[00:04:31.000 --> 00:04:32.000]  不是從問問題
[00:04:32.000 --> 00:04:34.000]  這個肯定就是
[00:04:34.000 --> 00:04:36.000]  肯定了上帝的存在
[00:04:36.000 --> 00:04:39.000]  而且藉著這個肯定
[00:04:39.000 --> 00:04:41.000]  再進一步地去假設
[00:04:41.000 --> 00:04:43.000]  一切的智慧都在上帝的裡面
[00:04:44.000 --> 00:04:46.000]  然後根據這個假設
[00:04:46.000 --> 00:04:48.000]  繼續去推論
[00:04:48.000 --> 00:04:52.000]  所以聖經是這樣形容
[00:04:52.000 --> 00:04:55.000]  驚威也就是智慧的開端
[00:04:55.000 --> 00:04:59.000]  開端也可以作為首要的意思
[00:04:59.000 --> 00:05:01.000]  這個我們就可以看到
[00:05:01.000 --> 00:05:03.000]  希伯來群體和西方哲學
[00:05:03.000 --> 00:05:05.000]  有一個很大的分別
[00:05:05.000 --> 00:05:06.000]  希伯來群體
[00:05:06.000 --> 00:05:08.000]  希伯來的群體是
[00:05:08.000 --> 00:05:10.000]  先認定了有一位上帝
[00:05:10.000 --> 00:05:13.000]  而且這個上帝是根源
[00:05:13.000 --> 00:05:14.000]  然後所有的東西
[00:05:14.000 --> 00:05:17.000]  就由這個根源開始延展下去
[00:05:17.000 --> 00:05:21.000]  如果我們從這個
[00:05:21.000 --> 00:05:23.000]  希伯來哲學的思考過程來看
[00:05:23.000 --> 00:05:25.000]  我們可以說
[00:05:25.000 --> 00:05:28.000]  這幫希伯來群體是認為
[00:05:28.000 --> 00:05:31.000]  在我們生活的實存範疇裡面
[00:05:31.000 --> 00:05:33.000]  每一件事物
[00:05:33.000 --> 00:05:35.000]  都必然有一個源頭
[00:05:35.000 --> 00:05:40.000]  或者是一個概念或者信念
[00:05:41.000 --> 00:05:43.000]  根據這個思想的存在
[00:05:43.000 --> 00:05:46.000]  我們就附帶著
[00:05:46.000 --> 00:05:48.000]  假設必然有一位
[00:05:48.000 --> 00:05:51.000]  思想的他者的存在
[00:05:51.000 --> 00:05:53.000]  而希伯來群體
[00:05:53.000 --> 00:05:56.000]  就會看這位思想的他者
[00:05:56.000 --> 00:05:57.000]  就是上帝
[00:05:57.000 --> 00:06:02.000]  上帝的思想
[00:06:02.000 --> 00:06:05.000]  存在一切現象之先
[00:06:05.000 --> 00:06:07.000]  故此在世界被創造之前
[00:06:07.000 --> 00:06:10.000]  已經有一位上帝
[00:06:10.000 --> 00:06:11.000]  而這位上帝
[00:06:11.000 --> 00:06:12.000]  不只是一個民族的上帝
[00:06:12.000 --> 00:06:13.000]  是全人類
[00:06:13.000 --> 00:06:15.000]  整個宇宙的上帝
[00:06:15.000 --> 00:06:18.000]  如果我們用一個眼界
[00:06:18.000 --> 00:06:21.000]  去看《真言第八章》的時候
[00:06:21.000 --> 00:06:23.000]  我們就會明白得多
[00:06:23.000 --> 00:06:26.000]  智慧的話語
[00:06:26.000 --> 00:06:28.000]  智慧要說的
[00:06:28.000 --> 00:06:30.000]  永遠都是公開的
[00:06:30.000 --> 00:06:31.000]  不隱藏的
[00:06:31.000 --> 00:06:34.000]  也沒有輕輕地說
[00:06:34.000 --> 00:06:36.000]  隨便地說的
[00:06:36.000 --> 00:06:38.000]  也沒有欺瞞的
[00:06:38.000 --> 00:06:41.000]  智慧是一個世界性的言語
[00:06:41.000 --> 00:06:43.000]  我們每個人都可以聽得明白
[00:06:43.000 --> 00:06:45.000]  或者在任何的情況之下
[00:06:45.000 --> 00:06:48.000]  我們都可以認識的
[00:06:48.000 --> 00:06:50.000]  智慧會不斷地向人說話
[00:06:50.000 --> 00:06:52.000]  而智慧的信息
[00:06:52.000 --> 00:06:54.000]  也是給所有的人
[00:06:54.000 --> 00:06:57.000]  給所有心智開放的人
[00:06:57.000 --> 00:06:59.000]  所以耶穌經常都說
[00:06:59.000 --> 00:07:01.000]  有以可聽的就應當聽
[00:07:01.000 --> 00:07:03.000]  先知也是這樣說
[00:07:03.000 --> 00:07:05.000]  因為智慧言語
[00:07:05.000 --> 00:07:08.000]  會是很開放地
[00:07:08.000 --> 00:07:11.000]  向開放心智的人呼籲
[00:07:11.000 --> 00:07:14.000]  無論一個人怎樣去愚弄
[00:07:14.000 --> 00:07:18.000]  更重要的是他懂得去聽
[00:07:18.000 --> 00:07:19.000]  懂得去聽
[00:07:19.000 --> 00:07:21.000]  他慢慢就能夠明白
[00:07:21.000 --> 00:07:23.000]  智慧所說的
[00:07:23.000 --> 00:07:24.000]  是正直的事
[00:07:24.000 --> 00:07:25.000]  是真理
[00:07:25.000 --> 00:07:28.000]  是真實的道理
[00:07:28.000 --> 00:07:30.000]  當智慧對人說話的時候
[00:07:30.000 --> 00:07:32.000]  總是將有關那個人
[00:07:32.000 --> 00:07:35.000]  實際的情況你去告訴他
[00:07:35.000 --> 00:07:40.000]  你現在心存的是貪心
[00:07:40.000 --> 00:07:44.000]  是上帝不喜歡的
[00:07:44.000 --> 00:07:49.000]  在你裡面有惡念
[00:07:49.000 --> 00:07:51.000]  上帝是不喜歡的
[00:07:51.000 --> 00:07:55.000]  智慧是這樣向人內心深處地說話
[00:07:55.000 --> 00:07:56.000]  你也是說話的
[00:07:56.000 --> 00:07:59.000]  讓人去真實地面對自己
[00:08:00.000 --> 00:08:02.000]  這就是智慧他自己
[00:08:02.000 --> 00:08:04.000]  介紹自己的方式
[00:08:04.000 --> 00:08:07.000]  這個大聲發言
[00:08:07.000 --> 00:08:09.000]  又不會隱瞞的智慧
[00:08:09.000 --> 00:08:10.000]  他講了什麼呢
[00:08:10.000 --> 00:08:13.000]  在二十二至三十一節裡面所講的
[00:08:13.000 --> 00:08:14.000]  這位智慧
[00:08:14.000 --> 00:08:15.000]  將我們思路
[00:08:15.000 --> 00:08:17.000]  很容易就分回去
[00:08:17.000 --> 00:08:19.000]  《創世紀》的第一章第一節
[00:08:19.000 --> 00:08:21.000]  和《約翰福音》的第一章第一節
[00:08:21.000 --> 00:08:24.000]  這兩個的第一章第一節
[00:08:24.000 --> 00:08:26.000]  《創世紀》和《約翰福音》
[00:08:26.000 --> 00:08:28.000]  兩處都提到起錯
[00:08:29.000 --> 00:08:31.000]  在《創世紀》的第一章第一節說
[00:08:31.000 --> 00:08:32.000]  起錯
[00:08:32.000 --> 00:08:34.000]  上帝創造天地
[00:08:34.000 --> 00:08:35.000]  地事空虛混沌
[00:08:35.000 --> 00:08:36.000]  冤冥黑暗
[00:08:36.000 --> 00:08:38.000]  上帝靈運行在水面上
[00:08:38.000 --> 00:08:43.000]  因為在二十二至三十一節
[00:08:43.000 --> 00:08:46.000]  智慧自己介紹自己
[00:08:46.000 --> 00:08:48.000]  在創造天地萬物的時候
[00:08:48.000 --> 00:08:50.000]  他與上帝同工
[00:08:50.000 --> 00:08:54.000]  上帝靈在大水之上
[00:08:54.000 --> 00:08:58.000]  我們可以這樣去聯想
[00:08:59.000 --> 00:09:02.000]  在《約翰福音》的第一章第一節
[00:09:02.000 --> 00:09:03.000]  又說到
[00:09:03.000 --> 00:09:05.000]  太初有道
[00:09:05.000 --> 00:09:06.000]  道與上帝同在
[00:09:06.000 --> 00:09:08.000]  道就是上帝
[00:09:08.000 --> 00:09:09.000]  這個道就是話語
[00:09:09.000 --> 00:09:12.000]  上帝用話語來創造這個世界
[00:09:12.000 --> 00:09:17.000]  當我們這樣去看這兩處的起初
[00:09:17.000 --> 00:09:19.000]  《約翰福音》說
[00:09:19.000 --> 00:09:21.000]  這個道與上帝同在
[00:09:21.000 --> 00:09:23.000]  上帝的話語
[00:09:23.000 --> 00:09:27.000]  在當中讓這個世界有秩序並且運行
[00:09:29.000 --> 00:09:30.000]  在希伯來哲學家裡面
[00:09:30.000 --> 00:09:32.000]  這個會大聲說話
[00:09:32.000 --> 00:09:34.000]  不會隱瞞的智慧是與上帝同在
[00:09:34.000 --> 00:09:37.000]  所以很可以幫我們去聯想
[00:09:37.000 --> 00:09:40.000]  在《針刑》的第八章裡面所說的智慧
[00:09:40.000 --> 00:09:42.000]  其實就是上帝的靈
[00:09:42.000 --> 00:09:47.000]  在當中是一起去創造這個世界
[00:09:47.000 --> 00:09:50.000]  並且在當中將秩序放在混亂的當中
[00:09:50.000 --> 00:09:55.000]  上帝以話語來創造萬物
[00:09:56.000 --> 00:09:59.000]  亦都是一切創造都是用智慧的作為
[00:09:59.000 --> 00:10:02.000]  所以我們的翻譯本是說到
[00:10:02.000 --> 00:10:05.000]  智慧在當時是工程師
[00:10:05.000 --> 00:10:10.000]  智慧參與在上帝話語的創造當中
[00:10:10.000 --> 00:10:13.000]  在第22至31節
[00:10:13.000 --> 00:10:16.000]  《針刑》的第八章 22至31節
[00:10:16.000 --> 00:10:18.000]  這一段很優美
[00:10:18.000 --> 00:10:21.000]  藉著這個用異人法
[00:10:21.000 --> 00:10:23.000]  即是用人的表述的方式
[00:10:24.000 --> 00:10:26.000]  來介紹智慧
[00:10:26.000 --> 00:10:29.000]  將我們帶到一切創造背後
[00:10:29.000 --> 00:10:31.000]  未有山的時候是怎樣的呢
[00:10:31.000 --> 00:10:34.000]  未有水很渾沌的時候是怎樣的呢
[00:10:34.000 --> 00:10:36.000]  原來智慧在其上
[00:10:36.000 --> 00:10:40.000]  與上帝一起進行創造和秩序的工程
[00:10:40.000 --> 00:10:43.000]  帶領我們去到創造背後
[00:10:43.000 --> 00:10:47.000]  亦都帶領我們進到一切創造裡面
[00:10:47.000 --> 00:10:49.000]  因為我們漸漸見到
[00:10:49.000 --> 00:10:51.000]  整個創造的過程
[00:10:52.000 --> 00:10:54.000]  在創世紀裡面不斷地披露
[00:10:54.000 --> 00:10:56.000]  而在今天我讀的
[00:10:56.000 --> 00:10:58.000]  《針刑》第八章 22至31節
[00:10:58.000 --> 00:11:00.000]  就是慢慢地披露
[00:11:00.000 --> 00:11:02.000]  在梗鼓在太初
[00:11:02.000 --> 00:11:04.000]  未有世界之前
[00:11:04.000 --> 00:11:07.000]  這個智慧已經存在
[00:11:07.000 --> 00:11:10.000]  沒有深淵沒有大水的泉源
[00:11:10.000 --> 00:11:12.000]  我已經存在
[00:11:12.000 --> 00:11:14.000]  未有山的時候我已經存在
[00:11:14.000 --> 00:11:16.000]  我們見到在《針刑》第八章的這一段
[00:11:16.000 --> 00:11:18.000]  這麼優美的創造
[00:11:18.000 --> 00:11:20.000]  是一個好像歷程一樣
[00:11:21.000 --> 00:11:23.000]  我們又回到創世紀的第一章
[00:11:23.000 --> 00:11:25.000]  相當優美
[00:11:25.000 --> 00:11:27.000]  亦都讓我們在
