
[00:00:00.000 --> 00:00:02.000]  早晨各位弟兄姊妹
[00:00:02.000 --> 00:00:06.000]  在愛裡面的生活
[00:00:06.000 --> 00:00:08.000]  是我們每一個人
[00:00:08.000 --> 00:00:10.000]  一生一世
[00:00:10.000 --> 00:00:12.000]  都需要的
[00:00:12.000 --> 00:00:14.000]  我不知道你今天
[00:00:14.000 --> 00:00:16.000]  在這個
[00:00:16.000 --> 00:00:18.000]  母親節
[00:00:18.000 --> 00:00:20.000]  是覺得
[00:00:20.000 --> 00:00:22.000]  真實從心裡面
[00:00:22.000 --> 00:00:24.000]  有被愛的感覺
[00:00:24.000 --> 00:00:26.000]  有時候
[00:00:26.000 --> 00:00:28.000]  我們是覺得
[00:00:28.000 --> 00:00:30.000]  做媽媽真的
[00:00:30.000 --> 00:00:32.000]  非常之辛苦
[00:00:32.000 --> 00:00:34.000]  有時候
[00:00:34.000 --> 00:00:36.000]  做子女都覺得
[00:00:36.000 --> 00:00:38.000]  是做得
[00:00:38.000 --> 00:00:40.000]  非常之辛苦
[00:00:40.000 --> 00:00:42.000]  我懷疑今天香港
[00:00:42.000 --> 00:00:44.000]  新一輩的媽媽
[00:00:44.000 --> 00:00:46.000]  是覺得
[00:00:46.000 --> 00:00:48.000]  做媽媽
[00:00:48.000 --> 00:00:50.000]  是要付出
[00:00:50.000 --> 00:00:52.000]  太多太多
[00:00:52.000 --> 00:00:54.000]  有時候覺得窮一點
[00:00:54.000 --> 00:00:56.000]  都做不到媽媽
[00:00:56.000 --> 00:00:58.000]  因為現在做媽媽
[00:00:58.000 --> 00:01:00.000]  真的要很富貴才行
[00:01:00.000 --> 00:01:02.000]  未出生已經
[00:01:02.000 --> 00:01:04.000]  要穩定
[00:01:04.000 --> 00:01:06.000]  那些那些那些
[00:01:06.000 --> 00:01:08.000]  都不知道叫做什麼
[00:01:08.000 --> 00:01:10.000]  教育真是卡住了
[00:01:10.000 --> 00:01:14.000]  未懂得走已經要
[00:01:14.000 --> 00:01:16.000]  學會說英文
[00:01:16.000 --> 00:01:18.000]  差不多都要
[00:01:18.000 --> 00:01:20.000]  未懂玩玩具
[00:01:20.000 --> 00:01:22.000]  都要學會寫字
[00:01:22.000 --> 00:01:24.000]  然後那些
[00:01:24.000 --> 00:01:26.000]  Play Group一個完又再一個
[00:01:26.000 --> 00:01:28.000]  我都不知道
[00:01:28.000 --> 00:01:30.000]  Play Group應該是Play
[00:01:30.000 --> 00:01:32.000]  應該是好玩
[00:01:32.000 --> 00:01:34.000]  那其實好不好玩
[00:01:34.000 --> 00:01:36.000]  就真是
[00:01:36.000 --> 00:01:38.000]  那些媽媽才知道
[00:01:38.000 --> 00:01:40.000]  我想只是要為他們鋪排
[00:01:40.000 --> 00:01:42.000]  只是要為他們
[00:01:42.000 --> 00:01:44.000]  踏路
[00:01:44.000 --> 00:01:46.000]  我覺得今天那些媽媽
[00:01:46.000 --> 00:01:48.000]  真是好恐怖
[00:01:48.000 --> 00:01:50.000]  即是做了都不知道
[00:01:50.000 --> 00:01:52.000]  我告訴你
[00:01:52.000 --> 00:01:54.000]  幾日之前
[00:01:54.000 --> 00:01:56.000]  我和一個
[00:01:56.000 --> 00:01:58.000]  即是一個
[00:01:58.000 --> 00:02:00.000]  即是都
[00:02:00.000 --> 00:02:02.000]  那個兒子真是好標籤
[00:02:02.000 --> 00:02:04.000]  那個兒子是得到
[00:02:04.000 --> 00:02:06.000]  世界級的獎項
[00:02:06.000 --> 00:02:08.000]  然後這個媽媽
[00:02:08.000 --> 00:02:10.000]  和我們幾個人
[00:02:10.000 --> 00:02:12.000]  吃飯都對住
[00:02:12.000 --> 00:02:14.000]  那些頗有
[00:02:14.000 --> 00:02:16.000]  人際脈絡的
[00:02:16.000 --> 00:02:18.000]  一些教會的領袖
[00:02:18.000 --> 00:02:20.000]  來講
[00:02:20.000 --> 00:02:22.000]  看住我兒子
[00:02:22.000 --> 00:02:24.000]  我將來托你
[00:02:24.000 --> 00:02:26.000]  我真是暈得
[00:02:26.000 --> 00:02:28.000]  一陣陣
[00:02:28.000 --> 00:02:30.000]  你明不明我講緊什麼
[00:02:30.000 --> 00:02:32.000]  即是兒子已經
[00:02:32.000 --> 00:02:34.000]  這麼高超了
[00:02:34.000 --> 00:02:36.000]  已經這麼好了
[00:02:36.000 --> 00:02:38.000]  媽媽都還是帶住一種
[00:02:38.000 --> 00:02:40.000]  好大的恐懼感
[00:02:40.000 --> 00:02:42.000]  驚住這個兒子
[00:02:42.000 --> 00:02:44.000]  將來沒有他
[00:02:44.000 --> 00:02:46.000]  心儀的學校
[00:02:46.000 --> 00:02:48.000]  心儀這兩個字
[00:02:48.000 --> 00:02:50.000]  現在講得
[00:02:50.000 --> 00:02:52.000]  好行
[00:02:52.000 --> 00:02:54.000]  都是拿來講心儀那間
[00:02:54.000 --> 00:02:56.000]  即是第一流的學校
[00:02:56.000 --> 00:02:58.000]  我覺得
[00:02:58.000 --> 00:03:00.000]  有陣時我們以為是愛
[00:03:00.000 --> 00:03:02.000]  其實在那個愛裏面
[00:03:02.000 --> 00:03:04.000]  我們帶來
[00:03:04.000 --> 00:03:06.000]  好多的損害
[00:03:06.000 --> 00:03:08.000]  人世間
[00:03:08.000 --> 00:03:10.000]  我們需要愛
[00:03:10.000 --> 00:03:12.000]  夫妻間
[00:03:12.000 --> 00:03:14.000]  我們需要愛
[00:03:14.000 --> 00:03:16.000]  家庭裏面應該是愛
[00:03:16.000 --> 00:03:18.000]  但是
[00:03:18.000 --> 00:03:20.000]  出來的結果
[00:03:20.000 --> 00:03:22.000]  往往識得其反
[00:03:22.000 --> 00:03:24.000]  為什麼呢
[00:03:24.000 --> 00:03:26.000]  會不會我們今天都可以學習下
[00:03:26.000 --> 00:03:28.000]  真是有陣時
[00:03:28.000 --> 00:03:30.000]  我們是不識得
[00:03:30.000 --> 00:03:32.000]  愛
[00:03:32.000 --> 00:03:34.000]  我好想愛你
[00:03:34.000 --> 00:03:36.000]  不過我好似一個
[00:03:36.000 --> 00:03:38.000]  一個弟弟
[00:03:38.000 --> 00:03:40.000]  拿住一隻好愛的雀
[00:03:40.000 --> 00:03:42.000]  因為他越愛越肉緊
[00:03:42.000 --> 00:03:44.000]  於是練得越緊
[00:03:44.000 --> 00:03:46.000]  最後放開手的時候
[00:03:46.000 --> 00:03:48.000]  發覺我好愛
[00:03:48.000 --> 00:03:50.000]  那隻雀
[00:03:50.000 --> 00:03:52.000]  我希望今天
[00:03:52.000 --> 00:03:54.000]  沒有一個媽媽是這樣對待
[00:03:54.000 --> 00:03:56.000]  自己的弟弟
[00:03:56.000 --> 00:03:58.000]  讓我們弟弟
[00:03:58.000 --> 00:04:00.000]  自由
[00:04:00.000 --> 00:04:02.000]  我最怕就是
[00:04:02.000 --> 00:04:04.000]  我弟弟自由
[00:04:04.000 --> 00:04:06.000]  因為他一自由他就亂
[00:04:06.000 --> 00:04:08.000]  我告訴你
[00:04:08.000 --> 00:04:10.000]  無論你願不願意都好
[00:04:10.000 --> 00:04:12.000]  他都不是
[00:04:12.000 --> 00:04:14.000]  你永遠能夠操控在手中
[00:04:14.000 --> 00:04:16.000]  要學習
[00:04:16.000 --> 00:04:18.000]  以神的愛
