
[00:00:00.000 --> 00:00:02.000]  頂止會平安
[00:00:02.000 --> 00:00:07.000]  多謝江牧師邀請我過來
[00:00:07.000 --> 00:00:09.000]  不知道有多少人認得我
[00:00:09.000 --> 00:00:11.000]  有些認得我
[00:00:11.000 --> 00:00:13.000]  多謝你們
[00:00:13.000 --> 00:00:14.000]  我是一個宣教士
[00:00:14.000 --> 00:00:16.000]  在韓國宣教
[00:00:16.000 --> 00:00:18.000]  今年是第五年
[00:00:18.000 --> 00:00:20.000]  已經完了四年
[00:00:20.000 --> 00:00:25.000]  所以宣教士一定要講宣教經文
[00:00:25.000 --> 00:00:28.000]  今日你讀的經文非常熟悉
[00:00:28.000 --> 00:00:30.000]  甚至閉上眼都可以背出來
[00:00:30.000 --> 00:00:32.000]  但如果可以倒轉頭背
[00:00:32.000 --> 00:00:34.000]  我就說你厲害了
[00:00:34.000 --> 00:00:37.000]  這個是大使命的經文
[00:00:37.000 --> 00:00:39.000]  我記得我幾年來
[00:00:39.000 --> 00:00:42.000]  我今次應該是第三次還是第四次
[00:00:42.000 --> 00:00:44.000]  第三次過來港督
[00:00:44.000 --> 00:00:46.000]  多謝江牧師
[00:00:46.000 --> 00:00:48.000]  除了我的差遣教會
[00:00:48.000 --> 00:00:50.000]  除了我的支持教會之外
[00:00:50.000 --> 00:00:52.000]  全恩堂是第三間
[00:00:52.000 --> 00:00:55.000]  三年來都找我來分享的
[00:00:55.000 --> 00:00:57.000]  港督的教會
[00:00:57.000 --> 00:00:59.000]  我之前沒有講過這段經文
[00:00:59.000 --> 00:01:01.000]  但今次講
[00:01:01.000 --> 00:01:04.000]  又不是你們以往所聽的
[00:01:04.000 --> 00:01:06.000]  因為我覺得這段經文
[00:01:06.000 --> 00:01:08.000]  如果只是覺得是大使命
[00:01:08.000 --> 00:01:11.000]  你們就不適合聽
[00:01:11.000 --> 00:01:14.000]  通常覺得都是宣教士
[00:01:14.000 --> 00:01:15.000]  不是就是江牧師
[00:01:15.000 --> 00:01:17.000]  猜江牧師出去吧
[00:01:17.000 --> 00:01:20.000]  猜出去就沒有牧師了
[00:01:20.000 --> 00:01:22.000]  或者猜有心人
[00:01:22.000 --> 00:01:24.000]  跟我無關
[00:01:24.000 --> 00:01:26.000]  但我想是有些誤解
[00:01:26.000 --> 00:01:28.000]  其實這段經文
[00:01:28.000 --> 00:01:31.000]  不是給那些宣教士
[00:01:31.000 --> 00:01:33.000]  也不是給那些傳道牧者
[00:01:33.000 --> 00:01:35.000]  而是每一個弟兄姊妹
[00:01:35.000 --> 00:01:37.000]  都有份的
[00:01:37.000 --> 00:01:40.000]  所以我希望你們不要想著
[00:01:40.000 --> 00:01:42.000]  把我的耳朵也關上了
[00:01:42.000 --> 00:01:43.000]  關上我的心門
[00:01:43.000 --> 00:01:45.000]  我也知道你說什麼
[00:01:45.000 --> 00:01:46.000]  我想從另一個角度
[00:01:46.000 --> 00:01:48.000]  大家去了解一下這段經文
[00:01:48.000 --> 00:01:51.000]  首先這段經文的場景在哪裡呢?
[00:01:51.000 --> 00:01:54.000]  在什麼地方發生的呢?
[00:01:54.000 --> 00:01:56.000]  是什麼山呢?
[00:01:56.000 --> 00:01:57.000]  不知道
[00:01:57.000 --> 00:01:59.000]  因為十六節是告訴我們
[00:01:59.000 --> 00:02:01.000]  到了耶穌指定的山
[00:02:01.000 --> 00:02:03.000]  所以什麼山也不要緊
[00:02:03.000 --> 00:02:05.000]  馬太寫的馬太福音
[00:02:05.000 --> 00:02:07.000]  也沒有說明是什麼山
[00:02:07.000 --> 00:02:08.000]  我們不需要去想
[00:02:08.000 --> 00:02:10.000]  究竟是橄欖山
[00:02:10.000 --> 00:02:11.000]  是獅子山
[00:02:11.000 --> 00:02:13.000]  太平山還是什麼山
[00:02:13.000 --> 00:02:14.000]  總之是一個山
[00:02:14.000 --> 00:02:15.000]  為什麼呢?
[00:02:15.000 --> 00:02:17.000]  為什麼要說這是一個山呢?
[00:02:17.000 --> 00:02:18.000]  待會再說多一點
[00:02:18.000 --> 00:02:20.000]  這個山是山上
[00:02:20.000 --> 00:02:22.000]  也就是說它不是山腳
[00:02:22.000 --> 00:02:23.000]  也不是山腰
[00:02:23.000 --> 00:02:27.000]  而是山一個高處的地方
[00:02:27.000 --> 00:02:30.000]  當十一個門徒來到山的高處
[00:02:30.000 --> 00:02:32.000]  見到耶穌
[00:02:32.000 --> 00:02:35.000]  他們就俯伏去拜祂
[00:02:35.000 --> 00:02:37.000]  馬太福音來到這裡
[00:02:37.000 --> 00:02:38.000]  差不多要結束了
[00:02:38.000 --> 00:02:42.000]  這個結局其實非常美麗
[00:02:42.000 --> 00:02:43.000]  你想想
[00:02:43.000 --> 00:02:46.000]  當十一個門徒和耶穌在山上
[00:02:46.000 --> 00:02:47.000]  然後耶穌就說
[00:02:47.000 --> 00:02:50.000]  天下所有的權柄我已經有了
[00:02:50.000 --> 00:02:54.000]  然後我就派你們去做一些事情
[00:02:54.000 --> 00:02:58.000]  其實是非常雄心壯志的
[00:02:58.000 --> 00:03:01.000]  如果你是其中一個門徒
[00:03:01.000 --> 00:03:02.000]  或者其中一個旁觀者
[00:03:02.000 --> 00:03:06.000]  你見到在山上居高臨下
[00:03:06.000 --> 00:03:07.000]  耶穌就說
[00:03:07.000 --> 00:03:09.000]  所有的權柄都給了我
[00:03:09.000 --> 00:03:10.000]  天下
[00:03:10.000 --> 00:03:13.000]  然後我就派你們去做一些事情
[00:03:13.000 --> 00:03:14.000]  你想想
[00:03:14.000 --> 00:03:17.000]  是真的很美麗的一件事
[00:03:17.000 --> 00:03:21.000]  也是一個非常好的結束
[00:03:21.000 --> 00:03:23.000]  因為這裡已經是結束了
[00:03:23.000 --> 00:03:26.000]  所以雄心壯志
[00:03:26.000 --> 00:03:28.000]  我想這十一個門徒
[00:03:28.000 --> 00:03:31.000]  在那個時候是其中一個感受
[00:03:31.000 --> 00:03:33.000]  我被差出去
[00:03:33.000 --> 00:03:36.000]  其實有差遣典禮的
[00:03:36.000 --> 00:03:39.000]  我是16年1月去韓國宣教
[00:03:39.000 --> 00:03:42.000]  15年的11月
[00:03:42.000 --> 00:03:44.000]  就是一個差遣典禮
[00:03:44.000 --> 00:03:47.000]  你們有沒有去過宣教士的差遣典禮呢?
[00:03:47.000 --> 00:03:48.000]  有人有去過
[00:03:48.000 --> 00:03:50.000]  有人沒有去過
[00:03:50.000 --> 00:03:52.000]  通常宣教士的差遣典禮
[00:03:52.000 --> 00:03:54.000]  給宣教士的感覺是
[00:03:54.000 --> 00:03:57.000]  很多人支持你
[00:03:57.000 --> 00:03:59.000]  每個人來都是
[00:03:59.000 --> 00:04:00.000]  去吧!去吧!去吧!
[00:04:00.000 --> 00:04:01.000]  我們一定會背後支持你
[00:04:01.000 --> 00:04:02.000]  為你祈禱
[00:04:02.000 --> 00:04:03.000]  甚至奉獻
[00:04:03.000 --> 00:04:05.000]  又請牧師來講道
[00:04:05.000 --> 00:04:06.000]  訓勉一番
[00:04:06.000 --> 00:04:08.000]  鼓勵你去做宣教
[00:04:08.000 --> 00:04:12.000]  然後很多牧師就要你跪下
[00:04:12.000 --> 00:04:15.000]  然後按手祝福你
[00:04:15.000 --> 00:04:18.000]  我和我太太參加過差遣典禮
[00:04:18.000 --> 00:04:22.000]  然後我們感覺很火熱
[00:04:22.000 --> 00:04:25.000]  然後兩個月後就馬上去工場
[00:04:25.000 --> 00:04:30.000]  所以被差遣其實是非常開心的一件事
[00:04:30.000 --> 00:04:33.000]  其實馬太寫這本書
[00:04:33.000 --> 00:04:35.000]  有一個很重要的主題
[00:04:35.000 --> 00:04:38.000]  主題就是山
[00:04:38.000 --> 00:04:41.000]  山在馬太福音裡面是很特別的
[00:04:41.000 --> 00:04:45.000]  雖然其他福音書也有寫山
[00:04:45.000 --> 00:04:46.000]  但唯獨馬太福音
[00:04:46.000 --> 00:04:50.000]  將山有一個特別的含義在裡面
[00:04:50.000 --> 00:04:53.000]  馬太寫這本福音書是給誰看的呢?
[00:04:53.000 --> 00:04:55.000]  今天我們所有人都可以看
[00:04:55.000 --> 00:04:59.000]  但當代是寫給猶太人
[00:04:59.000 --> 00:05:02.000]  在猶太人的觀念文化裡面
[00:05:02.000 --> 00:05:04.000]  山是代表什麼呢?
[00:05:04.000 --> 00:05:06.000]  是代表神的殿
[00:05:06.000 --> 00:05:08.000]  代表神的居所
[00:05:08.000 --> 00:05:11.000]  當人到山上代表什麼呢?
[00:05:11.000 --> 00:05:13.000]  就是你要見上帝
[00:05:13.000 --> 00:05:15.000]  與神見面
[00:05:15.000 --> 00:05:17.000]  神同在
[00:05:17.000 --> 00:05:22.000]  每一次馬太寫有關山上發生的事
[00:05:22.000 --> 00:05:24.000]  其實是在說一件事
[00:05:24.000 --> 00:05:26.000]  就是當你遇見神的時候
[00:05:26.000 --> 00:05:29.000]  或者聽到上帝的教導的時候
[00:05:29.000 --> 00:05:32.000]  你會帶來一些衝擊
[00:05:32.000 --> 00:05:35.000]  你會對你的理智
[00:05:35.000 --> 00:05:37.000]  固有的思想
[00:05:37.000 --> 00:05:40.000]  邏輯帶來一些衝擊
[00:05:40.000 --> 00:05:44.000]  這個就是馬太寫山上發生的事
[00:05:44.000 --> 00:05:46.000]  很重要的一個題目
[00:05:46.000 --> 00:05:50.000]  譬如在馬太福音出現的第一個山
[00:05:50.000 --> 00:05:52.000]  就是不知道是什麼山
[00:05:52.000 --> 00:05:54.000]  不過發生什麼事呢?
[00:05:54.000 --> 00:05:56.000]  耶穌受試探
[00:05:56.000 --> 00:05:58.000]  耶穌受試探
[00:05:58.000 --> 00:06:00.000]  我們看來很輕鬆
[00:06:00.000 --> 00:06:02.000]  耶穌當然是人
[00:06:02.000 --> 00:06:04.000]  耶穌是上帝的兒子
[00:06:04.000 --> 00:06:06.000]  你不要忘記耶穌也是一個人
[00:06:06.000 --> 00:06:08.000]  祂有肉身的
[00:06:08.000 --> 00:06:10.000]  祂有多少天沒有吃飯和喝水呢?
[00:06:10.000 --> 00:06:12.000]  四十天
[00:06:12.000 --> 00:06:14.000]  四十天
[00:06:14.000 --> 00:06:16.000]  這就是超乎常人的理智
[00:06:16.000 --> 00:06:19.000]  四十天又餓又渴
[00:06:19.000 --> 00:06:21.000]  其實你一個人的靈性
[00:06:21.000 --> 00:06:23.000]  是很受你身體影響的
[00:06:23.000 --> 00:06:24.000]  你生病的時候
[00:06:24.000 --> 00:06:26.000]  你的靈性特別差
[00:06:26.000 --> 00:06:28.000]  你不舒服
[00:06:28.000 --> 00:06:29.000]  你不開心
[00:06:29.000 --> 00:06:30.000]  有情緒的時候
[00:06:30.000 --> 00:06:32.000]  你特別不想和神傾談
[00:06:32.000 --> 00:06:34.000]  不想祈禱
[00:06:34.000 --> 00:06:36.000]  因為耶穌那時候身體的狀況
[00:06:36.000 --> 00:06:38.000]  其實祂的靈性
[00:06:38.000 --> 00:06:40.000]  可能也未必這麼高超
[00:06:40.000 --> 00:06:42.000]  但是祂要受的是什麼呢?
[00:06:42.000 --> 00:06:44.000]  是魔鬼直接的試探
[00:06:44.000 --> 00:06:45.000]  第三個試探
[00:06:45.000 --> 00:06:47.000]  也是在山上
[00:06:47.000 --> 00:06:48.000]  這個山
[00:06:48.000 --> 00:06:52.000]  魔鬼給耶穌看到什麼呢?
[00:06:52.000 --> 00:06:54.000]  萬國的榮華
[00:06:54.000 --> 00:06:56.000]  今天耶穌在這裡
[00:06:56.000 --> 00:06:57.000]  給門徒看到的是什麼呢?
[00:06:57.000 --> 00:06:59.000]  萬國的需要
[00:06:59.000 --> 00:07:00.000]  福音
[00:07:00.000 --> 00:07:02.000]  但是當年
[00:07:02.000 --> 00:07:05.000]  耶穌在山頂上看到的是什麼呢?
[00:07:05.000 --> 00:07:07.000]  萬國的榮華富貴
[00:07:07.000 --> 00:07:09.000]  然後魔鬼和他說了一句話
[00:07:09.000 --> 00:07:10.000]  你拜我吧
[00:07:10.000 --> 00:07:11.000]  你拜我吧
[00:07:11.000 --> 00:07:13.000]  所有的東西都給你了
[00:07:13.000 --> 00:07:15.000]  我們知道耶穌最後沒有拜
[00:07:15.000 --> 00:07:17.000]  贏了
[00:07:17.000 --> 00:07:18.000]  好像很輕鬆
[00:07:18.000 --> 00:07:19.000]  但是一點都不輕鬆
[00:07:19.000 --> 00:07:21.000]  其實是一個生死之戰
[00:07:21.000 --> 00:07:22.000]  如果你說
[00:07:22.000 --> 00:07:26.000]  你被魔鬼帶到山頂上
[00:07:26.000 --> 00:07:27.000]  可能是獅子山
[00:07:27.000 --> 00:07:28.000]  然後說萬國
[00:07:28.000 --> 00:07:29.000]  香港
[00:07:29.000 --> 00:07:30.000]  不要說萬國
[00:07:30.000 --> 00:07:31.000]  香港的榮華富貴都給你了
[00:07:31.000 --> 00:07:33.000]  你心不心動呢?
[00:07:33.000 --> 00:07:34.000]  一定心動的
[00:07:34.000 --> 00:07:35.000]  我也心動的
[00:07:35.000 --> 00:07:36.000]  我做牧師的
[00:07:36.000 --> 00:07:38.000]  怎麼會不心動呢?
[00:07:38.000 --> 00:07:40.000]  貪財
[00:07:40.000 --> 00:07:42.000]  也是我們人的軟弱
[00:07:42.000 --> 00:07:43.000]  給你有權力
[00:07:43.000 --> 00:07:44.000]  給你有金錢
[00:07:44.000 --> 00:07:46.000]  你就什麼都有了
[00:07:46.000 --> 00:07:48.000]  你不心動嗎?
[00:07:48.000 --> 00:07:49.000]  一定心動
[00:07:49.000 --> 00:07:50.000]  那麼
[00:07:50.000 --> 00:07:52.000]  這是一個生死之戰
