
[00:00:00.000 --> 00:00:01.480]  各位電影姊妹大家好
[00:00:01.480 --> 00:00:06.600]  如果我們要問一下大家
[00:00:06.600 --> 00:00:10.680]  如何形容現今城市人的生活呢
[00:00:10.680 --> 00:00:13.800]  當然包括我們香港人
[00:00:13.800 --> 00:00:17.040]  我不知道大家會如何去形容
[00:00:17.040 --> 00:00:21.320]  當然我相信大家也有不同的形容詞
[00:00:21.320 --> 00:00:23.880]  不過可能你問我的話
[00:00:23.880 --> 00:00:25.760]  或者大家也贊成
[00:00:25.760 --> 00:00:35.040]  可能我們會用「快」字去形容我們香港或者城市人的生活
[00:00:35.040 --> 00:00:41.280]  其實我們和「快」字真的不可以分開
[00:00:41.280 --> 00:00:43.560]  我們生活在不同的層面
[00:00:43.560 --> 00:00:47.360]  其實也與「快」字連結上
[00:00:47.360 --> 00:00:48.960]  大家試想一下
[00:00:48.960 --> 00:00:54.360]  我們現在要求我們的電腦要快
[00:00:54.360 --> 00:00:56.120]  最好不要等
[00:00:56.120 --> 00:00:57.920]  我不知道什麼時候開始
[00:00:57.920 --> 00:01:00.600]  總是覺得我們的電腦很慢
[00:01:00.600 --> 00:01:02.040]  總是越來越快
[00:01:02.040 --> 00:01:06.360]  最好一按鍵就做到我們要做的事情
[00:01:06.360 --> 00:01:08.960]  我們要吃得快
[00:01:08.960 --> 00:01:14.000]  我甚至乎自己也會反省一下
[00:01:14.000 --> 00:01:21.400]  我一個星期可能吃了十多二十餐
[00:01:21.400 --> 00:01:24.960]  有多少餐我記得仔細的味道呢
[00:01:24.960 --> 00:01:26.880]  其實我已經不太記得了
[00:01:26.880 --> 00:01:30.080]  不知道大家有沒有這樣的想法
[00:01:30.080 --> 00:01:33.800]  我在學校工作很多時候因為忙到不能外出吃飯
[00:01:33.800 --> 00:01:35.440]  我們就叫飯盒吃
[00:01:35.440 --> 00:01:37.640]  本來有一個小時或者一個多小時的吃飯時間
[00:01:37.640 --> 00:01:38.440]  可能很多人也是
[00:01:38.440 --> 00:01:39.440]  當然不只是教書
[00:01:39.440 --> 00:01:41.320]  有一個多小時的吃飯時間
[00:01:41.320 --> 00:01:43.880]  但可能我們十分鐘或者十分鐘之內
[00:01:43.880 --> 00:01:46.280]  我們已經吃完我們的飯了
[00:01:46.280 --> 00:01:48.120]  我們接近倒進去
[00:01:48.120 --> 00:01:51.320]  我們完全感受不到
[00:01:51.320 --> 00:01:55.040]  我不知道大家記不記得
[00:01:55.040 --> 00:01:59.080]  今天吃的那一餐飯的味道是怎樣
[00:01:59.080 --> 00:02:02.720]  我自己吃了什麼也不記得
[00:02:02.720 --> 00:02:05.280]  我們走路要比別人走得快
[00:02:05.280 --> 00:02:07.960]  你試試去中環看看就知道了
[00:02:07.960 --> 00:02:11.160]  人們的速度的快
[00:02:11.160 --> 00:02:15.640]  我們減肥要快
[00:02:15.640 --> 00:02:18.160]  我們看香港的廣告
[00:02:18.160 --> 00:02:20.040]  五天減五吋
[00:02:20.040 --> 00:02:21.440]  五天減五磅
[00:02:21.440 --> 00:02:23.240]  十天減七吋
[00:02:23.240 --> 00:02:25.760]  那些要很快的
[00:02:25.760 --> 00:02:27.680]  我們看病也要快
[00:02:27.680 --> 00:02:31.560]  最好我們要很快地治好
[00:02:31.560 --> 00:02:32.680]  所以我們的藥
[00:02:32.680 --> 00:02:36.120]  現在很多藥的名字都寫著促效
[00:02:36.120 --> 00:02:39.320]  沒有促效你又不覺得應該買
[00:02:39.320 --> 00:02:40.320]  你相信我說
[00:02:40.320 --> 00:02:43.280]  我肯定過多一兩年
[00:02:43.280 --> 00:02:46.360]  就有極速傷風藥的出現
[00:02:46.360 --> 00:02:50.160]  一吃他就立刻痊癒
[00:02:50.160 --> 00:02:51.160]  我們教書
[00:02:51.160 --> 00:02:53.440]  我自己教書的時候
[00:02:53.440 --> 00:02:54.520]  我都希望快
[00:02:54.520 --> 00:02:55.440]  快的意思是
[00:02:55.440 --> 00:02:59.200]  當然上課我們趕一些課程要快
[00:02:59.200 --> 00:03:02.880]  有時可能心裏也很想學生盡快改變
[00:03:02.880 --> 00:03:03.960]  或者有些父母
[00:03:03.960 --> 00:03:06.920]  或者團契的導師都試過
[00:03:06.920 --> 00:03:09.040]  我很想我的學生
[00:03:09.040 --> 00:03:11.680]  因為我說了一番很感動的話
[00:03:11.680 --> 00:03:13.320]  他們立刻流眼淚
[00:03:13.320 --> 00:03:15.040]  從此變了一個好人
[00:03:15.040 --> 00:03:16.600]  當然我教了十多年書
[00:03:16.600 --> 00:03:18.480]  都沒有這樣的經驗發生過
[00:03:18.480 --> 00:03:20.480]  可能我說的話不夠感動也說不定
[00:03:20.480 --> 00:03:22.760]  但我骨子裏都期望有這樣的一天
[00:03:22.760 --> 00:03:24.120]  但當然到他們畢業那天
[00:03:24.120 --> 00:03:25.600]  可能很多事都未改變
[00:03:25.600 --> 00:03:28.040]  我們很希望
[00:03:28.040 --> 00:03:30.240]  很多事都很快
[00:03:30.240 --> 00:03:32.880]  這是城市的一個特色
[00:03:32.880 --> 00:03:37.440]  當我一直在想快的時候
[00:03:37.440 --> 00:03:38.840]  我有時會想
[00:03:38.840 --> 00:03:43.880]  這個可能是我們城市基督徒
[00:03:43.880 --> 00:03:45.960]  在我們信仰上面
[00:03:45.960 --> 00:03:48.400]  都將這種快的感覺
[00:03:48.400 --> 00:03:49.520]  或者快的要求
[00:03:49.520 --> 00:03:51.640]  擺在我們信仰裏面
[00:03:51.640 --> 00:03:55.720]  可能我們要求一種快餐式的靈修
[00:03:55.720 --> 00:03:57.280]  即是快點搞定最好
[00:03:57.280 --> 00:04:00.200]  即是有step by step那樣
[00:04:00.200 --> 00:04:01.200]  跪下
[00:04:01.200 --> 00:04:02.080]  默想
[00:04:02.080 --> 00:04:03.280]  祈禱
[00:04:03.280 --> 00:04:05.680]  讀下本靈修書
[00:04:05.680 --> 00:04:06.560]  再祈禱
[00:04:06.560 --> 00:04:07.560]  收工
[00:04:07.560 --> 00:04:08.720]  我們想是這樣
[00:04:08.720 --> 00:04:11.600]  我們想崇拜要快的
[00:04:11.600 --> 00:04:15.800]  我小時候已經很喜歡選牧師
[00:04:15.800 --> 00:04:17.480]  選哪些牧師呢
[00:04:17.480 --> 00:04:19.960]  講到最好20分鐘完的那些
[00:04:19.960 --> 00:04:21.760]  我就覺得是很好的
[00:04:21.760 --> 00:04:22.960]  內容不緊要
[00:04:22.960 --> 00:04:24.040]  最緊要是20分鐘
[00:04:24.040 --> 00:04:24.960]  20分鐘你講得完
[00:04:24.960 --> 00:04:26.040]  那就最理想了
[00:04:26.040 --> 00:04:27.440]  我還記得那些牧師的名字
[00:04:27.440 --> 00:04:29.480]  當然我也經常反省
[00:04:29.480 --> 00:04:31.080]  因為我越來越長氣
[00:04:31.080 --> 00:04:35.640]  所以大家要給點忍耐
[00:04:35.640 --> 00:04:39.960]  我會覺得我們現代人的生活速度
[00:04:39.960 --> 00:04:43.600]  我一路預備的時候想了一個名字
[00:04:43.600 --> 00:04:45.440]  我們現代人生活的速度
[00:04:45.440 --> 00:04:47.640]  和我們基督徒一種獨有的
[00:04:47.640 --> 00:04:49.880]  神跡症候群
[00:04:49.880 --> 00:04:52.440]  很巧妙地結合在一起
[00:04:52.440 --> 00:04:55.480]  神跡症候群是甚麼來的呢
[00:04:55.480 --> 00:04:57.720]  可能你上了教會一段日子
[00:04:57.720 --> 00:05:01.080]  或者有看過聖經熟悉耶穌的生平的時候
[00:05:01.080 --> 00:05:05.520]  我們都認識一點耶穌的神跡
[00:05:05.520 --> 00:05:09.560]  耶穌的神跡很多就可能牽涉醫病
[00:05:09.560 --> 00:05:11.800]  或者趕鬼那些
[00:05:11.800 --> 00:05:13.680]  你發現你看的時候的特色
[00:05:13.680 --> 00:05:16.320]  耶穌醫病和趕鬼
[00:05:16.320 --> 00:05:17.920]  其實很快的
[00:05:17.920 --> 00:05:19.480]  不知道大家有沒有留意過
[00:05:19.480 --> 00:05:21.320]  耶穌說醫好
[00:05:21.320 --> 00:05:22.480]  祂就醫好
[00:05:22.480 --> 00:05:24.960]  耶穌叫祂走就走
[00:05:24.960 --> 00:05:26.600]  所以當我們看神跡的時候
[00:05:26.600 --> 00:05:27.880]  神跡症候群沒有人講的
[00:05:27.880 --> 00:05:29.920]  我當我自己發明的
[00:05:29.920 --> 00:05:30.920]  因為一路預備的時候
[00:05:30.920 --> 00:05:33.200]  神跡症候群這個字也挺好聽
[00:05:33.200 --> 00:05:34.720]  當我們看神跡的時候
[00:05:34.720 --> 00:05:36.840]  耶穌叫那些盲的
[00:05:36.840 --> 00:05:38.560]  一叫祂就看到
[00:05:38.560 --> 00:05:41.080]  聾的那些一叫祂就聽到
[00:05:41.080 --> 00:05:45.640]  癱的那些一醫就拿起屁股就走了
[00:05:45.640 --> 00:05:47.520]  再加上麻瘋的那些
[00:05:47.520 --> 00:05:49.320]  一碰一碰祂就康復了
[00:05:49.320 --> 00:05:50.560]  潔淨了
[00:05:50.560 --> 00:05:53.600]  死了的那些叫一叫祂就馬上復活了
[00:05:53.600 --> 00:05:55.720]  所以看耶穌的神跡的時候
[00:05:55.720 --> 00:05:57.560]  很多時候我就想
[00:05:57.560 --> 00:05:59.120]  這個神跡症候群
