
[00:00:00.000 --> 00:00:02.000]  第一次會平安
[00:00:02.000 --> 00:00:08.000]  開心有機會在這裡跟大家一起分享上帝的說話
[00:00:08.000 --> 00:00:10.000]  今天是一個特別的日子
[00:00:10.000 --> 00:00:14.000]  除了是主日我們一起來敬拜上帝
[00:00:14.000 --> 00:00:16.000]  更加是母親節
[00:00:16.000 --> 00:00:18.000]  是我們一年一度
[00:00:18.000 --> 00:00:22.000]  大家一起來慶祝的日子
[00:00:22.000 --> 00:00:24.000]  當我們去想一想
[00:00:24.000 --> 00:00:29.000]  我們要來分享上帝的說話的時候
[00:00:29.000 --> 00:00:31.000]  我很想說
[00:00:31.000 --> 00:00:36.000]  因為我一直在說教會的記號
[00:00:36.000 --> 00:00:38.000]  不知道大家有沒有記得
[00:00:38.000 --> 00:00:45.000]  我在兩個月前說過教會記號一
[00:00:45.000 --> 00:00:47.000]  記不記得是什麼呢
[00:00:47.000 --> 00:00:49.000]  哇很厲害
[00:00:49.000 --> 00:00:50.000]  有人記得
[00:00:50.000 --> 00:00:51.000]  很開心
[00:00:51.000 --> 00:00:52.000]  謝謝你
[00:00:52.000 --> 00:00:54.000]  其實不是
[00:00:54.000 --> 00:00:58.000]  我剛才說完散場的時候
[00:00:58.000 --> 00:01:00.000]  也有人告訴我他們記得
[00:01:00.000 --> 00:01:01.000]  我也很開心
[00:01:01.000 --> 00:01:02.000]  我最初一上台就說
[00:01:02.000 --> 00:01:04.000]  我想大家都不記得多了
[00:01:04.000 --> 00:01:08.000]  先令自己不要那麼傷心
[00:01:08.000 --> 00:01:09.000]  沒錯
[00:01:09.000 --> 00:01:13.000]  我們第一個說的教會的記號是合一
[00:01:13.000 --> 00:01:18.000]  今天要說的第二個記號是聖潔
[00:01:18.000 --> 00:01:20.000]  但是適逢今天是母親節
[00:01:20.000 --> 00:01:22.000]  所以也很想了解一下
[00:01:22.000 --> 00:01:27.000]  聖潔和孝敬父母有什麼關係呢
[00:01:27.000 --> 00:01:30.000]  剛好在準備的時候
[00:01:30.000 --> 00:01:32.000]  上帝就給了一段聖經
[00:01:32.000 --> 00:01:34.000]  剛才我們讀過了
[00:01:34.000 --> 00:01:35.000]  不過我們也不要怕多
[00:01:35.000 --> 00:01:36.000]  我們再讀一次
[00:01:36.000 --> 00:01:38.000]  讀一下這段經文
[00:01:38.000 --> 00:01:41.000]  李曉諭以聖列傳會眾說
[00:01:41.000 --> 00:01:43.000]  你們要聖潔
[00:01:43.000 --> 00:01:47.000]  因為我耶和華你們的神是聖潔的
[00:01:47.000 --> 00:01:50.000]  你們各人都當孝敬父母
[00:01:50.000 --> 00:01:52.000]  也要守我的安息日
[00:01:52.000 --> 00:01:55.000]  我是耶和華你們的神
[00:01:55.000 --> 00:01:57.000]  還有一節
[00:01:57.000 --> 00:01:58.000]  要孝敬父母
[00:01:58.000 --> 00:02:00.000]  照著耶和華你們的神
[00:02:00.000 --> 00:02:02.000]  吩咐你的
[00:02:02.000 --> 00:02:04.000]  使你在聖
[00:02:04.000 --> 00:02:11.000]  還有一節
[00:02:11.000 --> 00:02:13.000]  要孝敬父母
[00:02:13.000 --> 00:02:15.000]  使你在耶和華你們的神
[00:02:15.000 --> 00:02:19.000]  保佑你們的聖
[00:02:19.000 --> 00:02:20.000]  三節聖經裡面
[00:02:20.000 --> 00:02:24.000]  你會看到都很相似的
[00:02:24.000 --> 00:02:27.000]  我選擇了利美記十九章
[00:02:27.000 --> 00:02:29.000]  第二第三節
[00:02:29.000 --> 00:02:31.000]  這裡說到
[00:02:31.000 --> 00:02:34.000]  耶和華吩咐以色列人
[00:02:34.000 --> 00:02:36.000]  告訴他們
[00:02:36.000 --> 00:02:37.000]  你們要聖潔
[00:02:37.000 --> 00:02:40.000]  因為我是聖潔的
[00:02:40.000 --> 00:02:43.000]  然後又提醒他們
[00:02:43.000 --> 00:02:45.000]  告訴他們
[00:02:45.000 --> 00:02:48.000]  你們各人當孝敬父母
[00:02:48.000 --> 00:02:50.000]  也要守安息日
[00:02:50.000 --> 00:02:53.000]  我是耶和華你們的神
[00:02:53.000 --> 00:02:57.000]  這是神對我們的吩咐
[00:02:57.000 --> 00:03:00.000]  所以今天我會說兩部分的東西
[00:03:00.000 --> 00:03:03.000]  第一部分是說聖潔
[00:03:03.000 --> 00:03:06.000]  然後我會和大家一起分享
[00:03:06.000 --> 00:03:09.000]  孝敬父母為什麼這麼重要
[00:03:09.000 --> 00:03:13.000]  再看看這一節聖經
[00:03:13.000 --> 00:03:16.000]  這一節聖經來自生命記
[00:03:16.000 --> 00:03:19.000]  如果大家熟悉舊約聖經的話
[00:03:19.000 --> 00:03:20.000]  你可能了解到
[00:03:20.000 --> 00:03:22.000]  到了生命記的時候
[00:03:22.000 --> 00:03:25.000]  摩西要重新將
[00:03:25.000 --> 00:03:27.000]  以色列人在上帝眼前
[00:03:27.000 --> 00:03:29.000]  應該怎樣去過活
[00:03:29.000 --> 00:03:30.000]  再一次教他們
[00:03:30.000 --> 00:03:35.000]  因為他們準備要進入迦南美地
[00:03:35.000 --> 00:03:37.000]  而以色列人
[00:03:37.000 --> 00:03:40.000]  第一代離開埃及那一代
[00:03:40.000 --> 00:03:42.000]  出埃及那一代
[00:03:42.000 --> 00:03:44.000]  其實他們是不能進入迦南的
[00:03:44.000 --> 00:03:46.000]  大部分的人都是不能進入迦南
[00:03:46.000 --> 00:03:47.000]  所以那群人
[00:03:47.000 --> 00:03:51.000]  就會在曠野裡面陸續消失
[00:03:51.000 --> 00:03:53.000]  而將要進入迦南的時候
[00:03:53.000 --> 00:03:55.000]  這一群人較為年青
[00:03:55.000 --> 00:03:57.000]  甚至有些可能是小時候
[00:03:57.000 --> 00:04:02.000]  在曠野的地方生長
[00:04:02.000 --> 00:04:04.000]  所以這一群人
[00:04:04.000 --> 00:04:05.000]  他們對上帝的作為
[00:04:05.000 --> 00:04:08.000]  對上帝的認識是淺薄的
[00:04:08.000 --> 00:04:11.000]  當他們要進入迦南的時候
[00:04:11.000 --> 00:04:13.000]  上帝就吩咐摩西
[00:04:13.000 --> 00:04:16.000]  再一次說清楚一點給他們知道
[00:04:16.000 --> 00:04:21.000]  分明上帝怎樣去分腐以色列人怎樣去生活
[00:04:21.000 --> 00:04:23.000]  這裡告訴我們
[00:04:23.000 --> 00:04:25.000]  要孝敬父母
[00:04:25.000 --> 00:04:28.000]  朝著耶和華神的分腐
[00:04:28.000 --> 00:04:32.000]  原來孝敬父母是神的分腐
[00:04:32.000 --> 00:04:34.000]  我不知道大家平時讀聖經
[00:04:34.000 --> 00:04:37.000]  有沒有留心到
[00:04:37.000 --> 00:04:41.000]  原來孝敬父母是一個分腐
[00:04:41.000 --> 00:04:43.000]  分腐的意思是命令
[00:04:43.000 --> 00:04:46.000]  命令是不能選擇的
[00:04:46.000 --> 00:04:48.000]  不能我喜歡做就做
[00:04:48.000 --> 00:04:49.000]  不做就不做
[00:04:49.000 --> 00:04:51.000]  告訴你一定要這樣做
[00:04:51.000 --> 00:04:52.000]  就是要這樣做
[00:04:52.000 --> 00:04:56.000]  這是一個分腐
[00:04:56.000 --> 00:04:59.000]  教會是一個聖潔的群體
[00:04:59.000 --> 00:05:01.000]  教會是怎樣組成的呢
[00:05:01.000 --> 00:05:02.000]  教會是怎樣組成的呢
[00:05:02.000 --> 00:05:04.000]  大家知不知道
[00:05:04.000 --> 00:05:08.000]  教會是否指我們現在的建築物
[00:05:08.000 --> 00:05:10.000]  大家這麼聰明當然知道不是
[00:05:10.000 --> 00:05:11.000]  不是這個建築物
[00:05:11.000 --> 00:05:14.000]  教會是指我們
[00:05:14.000 --> 00:05:16.000]  一群信耶穌的人
[00:05:16.000 --> 00:05:18.000]  一群信耶穌的人
[00:05:18.000 --> 00:05:20.000]  這個就叫教會
[00:05:20.000 --> 00:05:22.000]  即是你加上我
[00:05:22.000 --> 00:05:25.000]  加上那些現在仍然崇拜的
[00:05:25.000 --> 00:05:27.000]  或者有些已經崇拜完散了
[00:05:27.000 --> 00:05:29.000]  出去做其他的事
[00:05:29.000 --> 00:05:31.000]  一群信耶穌的人
[00:05:31.000 --> 00:05:33.000]  那個就是教會
[00:05:33.000 --> 00:05:35.000]  教會是聖潔
[00:05:35.000 --> 00:05:37.000]  換句話說你是聖潔的
[00:05:37.000 --> 00:05:39.000]  因為你被召出來
[00:05:39.000 --> 00:05:41.000]  是分別了
[00:05:41.000 --> 00:05:42.000]  你已經是
[00:05:42.000 --> 00:05:44.000]  因著耶穌基督的緣故
[00:05:44.000 --> 00:05:45.000]  我們是被召
[00:05:45.000 --> 00:05:46.000]  被選上
[00:05:46.000 --> 00:05:49.000]  我們是分別為聖的
[00:05:49.000 --> 00:05:51.000]  上帝怎樣說呢
[00:05:51.000 --> 00:05:52.000]  祂說你們要聖潔
[00:05:52.000 --> 00:05:55.000]  因為我是聖潔的
[00:05:55.000 --> 00:05:59.000]  我們在上帝的恩典裏面是有份的
[00:05:59.000 --> 00:06:01.000]  所以我們被選出來這群人
[00:06:01.000 --> 00:06:03.000]  是聖潔的
[00:06:03.000 --> 00:06:05.000]  教會的本質
[00:06:05.000 --> 00:06:07.000]  就是有這個特徵
[00:06:07.000 --> 00:06:10.000]  就是聖潔
[00:06:10.000 --> 00:06:12.000]  大家見到這個記號
[00:06:12.000 --> 00:06:15.000]  即是看到這個圖片
[00:06:15.000 --> 00:06:17.000]  你想起甚麼
[00:06:17.000 --> 00:06:21.000]  想起甚麼
[00:06:21.000 --> 00:06:22.000]  想一想
[00:06:22.000 --> 00:06:24.000]  你看到這個圖片
[00:06:24.000 --> 00:06:30.000]  怎樣
[00:06:30.000 --> 00:06:33.000]  墳墓
[00:06:33.000 --> 00:06:36.000]  想起耶穌被釘十字架
[00:06:36.000 --> 00:06:38.000]  看到耶穌的像
[00:06:38.000 --> 00:06:41.000]  看到十字架
[00:06:41.000 --> 00:06:44.000]  我相信當我們見到這個十字架
[00:06:44.000 --> 00:06:46.000]  無論它有像還是沒有像
[00:06:46.000 --> 00:06:49.000]  我們會聯想到教會
[00:06:49.000 --> 00:06:52.000]  聯想到基督教的信仰
[00:06:52.000 --> 00:06:54.000]  或者天主教的信仰
[00:06:54.000 --> 00:06:56.000]  你不會見到這個像
[00:06:56.000 --> 00:06:58.000]  想起黃大仙
[00:06:58.000 --> 00:07:00.000]  你不會見到這個十字架的記號
[00:07:00.000 --> 00:07:02.000]  你以為那間是廟
[00:07:02.000 --> 00:07:03.000]  你不會的
[00:07:03.000 --> 00:07:06.000]  因為我們很清楚知道
[00:07:06.000 --> 00:07:08.000]  一個十字架
[00:07:08.000 --> 00:07:10.000]  是代表了基督教
[00:07:10.000 --> 00:07:12.000]  代表了天主教
[00:07:12.000 --> 00:07:14.000]  或者就算有些人不信耶穌
[00:07:14.000 --> 00:07:16.000]  他們戴一個十字架
[00:07:16.000 --> 00:07:18.000]  當是一個飾物也好
[00:07:18.000 --> 00:07:21.000]  他們一定不會將這個樣子
[00:07:21.000 --> 00:07:24.000]  和那些拜佛的聯想關係
[00:07:24.000 --> 00:07:27.000]  因為很明顯這是一個記號
[00:07:27.000 --> 00:07:29.000]  再看看這個
[00:07:29.000 --> 00:07:32.000]  這個大家知不知道是誰
[00:07:32.000 --> 00:07:34.000]  這個戴著皇冠
[00:07:34.000 --> 00:07:36.000]  又戴著權杖的
[00:07:36.000 --> 00:07:38.000]  代表了甚麼
[00:07:38.000 --> 00:07:41.000]  香港小姐
[00:07:41.000 --> 00:07:44.000]  每年一度盛中盛事
[00:07:44.000 --> 00:07:47.000]  現在不盛事已經太多了
[00:07:47.000 --> 00:07:48.000]  太多年了
[00:07:48.000 --> 00:07:51.000]  所以不是很多人去特別說
[00:07:51.000 --> 00:07:54.000]  不過其實一般人
[00:07:54.000 --> 00:07:57.000]  我們不會拿著這樣的權杖
[00:07:57.000 --> 00:07:59.000]  一般人也不會戴這樣的皇冠
[00:07:59.000 --> 00:08:02.000]  這個也是一個加冕
[00:08:02.000 --> 00:08:04.000]  也是一個記號
[00:08:04.000 --> 00:08:06.000]  其實本來我最想拿
[00:08:06.000 --> 00:08:09.000]  就是她肩膀的粉紅色地方
[00:08:09.000 --> 00:08:10.000]  有一個LOGO
[00:08:10.000 --> 00:08:12.000]  那個LOGO就是
[00:08:12.000 --> 00:08:13.000]  每一次出這個LOGO
[00:08:13.000 --> 00:08:16.000]  就知道每年一度盛事
[00:08:16.000 --> 00:08:19.000]  選舉香港小姐就出現了
[00:08:19.000 --> 00:08:22.000]  這個就是香港小姐的記號
[00:08:22.000 --> 00:08:23.000]  我們看到這些記號
[00:08:23.000 --> 00:08:25.000]  我們就認得
[00:08:25.000 --> 00:08:27.000]  認得是甚麼事發生
[00:08:27.000 --> 00:08:30.000]  我記得上一次我第一講的時候
[00:08:30.000 --> 00:08:34.000]  我出現過的記號就是麥當勞
[00:08:34.000 --> 00:08:35.000]  一個紅色背景
[00:08:35.000 --> 00:08:37.000]  一個很大的M字
[00:08:37.000 --> 00:08:39.000]  大家就不會想
[00:08:39.000 --> 00:08:40.000]  這裡其實是說甚麼的
[00:08:40.000 --> 00:08:42.000]  遠遠你就會知道
[00:08:42.000 --> 00:08:44.000]  麥當勞就在附近
[00:08:44.000 --> 00:08:46.000]  可能有些指引你
[00:08:46.000 --> 00:08:49.000]  或者我們看到一個紅色的十字架
[00:08:49.000 --> 00:08:52.000]  那個十字架比較規矩
[00:08:52.000 --> 00:08:54.000]  意思是那些長短差不多
[00:08:54.000 --> 00:08:58.000]  那個我們想起的不是耶穌頂十字架
[00:08:58.000 --> 00:09:01.000]  通常看到那個就是紅十字
[00:09:01.000 --> 00:09:02.000]  就想起紅十字會
[00:09:02.000 --> 00:09:04.000]  捐血救人
[00:09:04.000 --> 00:09:06.000]  這個就是一個記號
[00:09:06.000 --> 00:09:08.000]  那教會的記號是甚麼呢
[00:09:08.000 --> 00:09:09.000]  今天我們要講
[00:09:09.000 --> 00:09:11.000]  教會的記號是聖潔
[00:09:11.000 --> 00:09:14.000]  聖潔是教會的記號
[00:09:14.000 --> 00:09:17.000]  我們這一班屬神的群體
[00:09:17.000 --> 00:09:19.000]  我們是被召出來
[00:09:19.000 --> 00:09:20.000]  甚麼叫被召出來呢
[00:09:20.000 --> 00:09:23.000]  聖潔的意思就是分別出來
[00:09:23.000 --> 00:09:25.000]  我們是被分別出來
[00:09:25.000 --> 00:09:27.000]  我們在這個世界裡面
[00:09:27.000 --> 00:09:29.000]  被分別出來為聖
[00:09:29.000 --> 00:09:31.000]  因著耶穌基督的關係
[00:09:31.000 --> 00:09:33.000]  我們是被分別出來
[00:09:33.000 --> 00:09:36.000]  已經成為聖
[00:09:36.000 --> 00:09:38.000]  歸入基督的裡面
