
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹,平安!
[00:00:04.000 --> 00:00:08.000]  由我們開始的時候,我們先來一個祈禱
[00:00:08.000 --> 00:00:12.000]  主啊!當我們來到你面前的時候
[00:00:12.000 --> 00:00:16.000]  求你賜給我們一個謙卑的心
[00:00:16.000 --> 00:00:20.000]  使我們懂得來敬畏你,將榮耀歸恩給你
[00:00:20.000 --> 00:00:24.000]  禱告奉主耶穌基督聖名,阿們!
[00:00:24.000 --> 00:00:33.000]  我想大家對一句說話:神要其滅亡,必先使其瘋狂
[00:00:33.000 --> 00:00:36.000]  這句說話我相信大家都很熟悉
[00:00:36.000 --> 00:00:41.000]  這句說話不是在電視劇裡說的
[00:00:41.000 --> 00:00:47.000]  原來最先說的就是一位古希臘作家,希羅多德
[00:00:47.000 --> 00:00:52.000]  他起碼在公元前,四五世紀的時候說的
[00:00:52.000 --> 00:00:58.000]  而在中國,老子也說了一句同樣的說話
[00:00:58.000 --> 00:01:02.000]  他說:天欲其亡,必令其狂
[00:01:02.000 --> 00:01:07.000]  這些東西方的景勢的爭言
[00:01:07.000 --> 00:01:12.000]  有時候真的覺得是異曲同工之效
[00:01:12.000 --> 00:01:14.000]  其實他們指向什麼呢?
[00:01:14.000 --> 00:01:17.000]  其實他們指向神是在掌權的
[00:01:17.000 --> 00:01:20.000]  大家可能都不是太留意
[00:01:20.000 --> 00:01:25.000]  只是覺得怎樣把人弄死而已
[00:01:25.000 --> 00:01:30.000]  原來聖經在公元前五六世紀的時候
[00:01:30.000 --> 00:01:33.000]  已經有一個類似的故事在發生
[00:01:33.000 --> 00:01:37.000]  不同的是,宇宙的至高者
[00:01:37.000 --> 00:01:41.000]  其實他不是想要毀滅任何人的
[00:01:41.000 --> 00:01:43.000]  因為神愛世人
[00:01:43.000 --> 00:01:46.000]  他只是想人認識他
[00:01:46.000 --> 00:01:52.000]  從罪惡中回轉過來,將榮耀歸還給他
[00:01:52.000 --> 00:01:57.000]  上星期我們已經看到《彈理書》開頭的那幾章
[00:01:57.000 --> 00:02:00.000]  我們看到一些秘魯的猶太人
[00:02:00.000 --> 00:02:02.000]  他們去到巴比倫那裡
[00:02:02.000 --> 00:02:05.000]  做出了很美好的見證
[00:02:05.000 --> 00:02:07.000]  其中有這個彈爾尼
[00:02:07.000 --> 00:02:11.000]  他們幾個人因為堅守他們的信仰
[00:02:11.000 --> 00:02:14.000]  他們不吃黃給他們的食物
[00:02:14.000 --> 00:02:17.000]  反而肥肥白白
[00:02:17.000 --> 00:02:20.000]  而黃更加是做了一個夢
[00:02:20.000 --> 00:02:22.000]  他忘記了怎樣
[00:02:22.000 --> 00:02:25.000]  彈爾尼也可以說出來
[00:02:25.000 --> 00:02:27.000]  更加厲害的是
[00:02:27.000 --> 00:02:29.000]  彈爾尼的幾個朋友
[00:02:29.000 --> 00:02:32.000]  被人扔到火窯裡
[00:02:32.000 --> 00:02:36.000]  但居然是平平安安地走出來
[00:02:36.000 --> 00:02:43.000]  這幾個不是神在掌管的見證嗎
[00:02:43.000 --> 00:02:47.000]  當時令非常驕傲的尼布格尼撒王
[00:02:47.000 --> 00:02:50.000]  也印象深刻
[00:02:50.000 --> 00:02:53.000]  但不要忘記當時的尼布格尼撒王
[00:02:53.000 --> 00:02:56.000]  怎會聽得入耳
[00:02:56.000 --> 00:02:59.000]  因為他當時根本是不學一世的
[00:02:59.000 --> 00:03:02.000]  因為他所建立的巴比倫帝國
[00:03:02.000 --> 00:03:08.000]  是當時最輝煌的帝國
[00:03:08.000 --> 00:03:14.000]  但現在神是以一個非常屈辱的方式
[00:03:14.000 --> 00:03:17.000]  叫他能夠親身經歷
[00:03:17.000 --> 00:03:19.000]  來認識
[00:03:19.000 --> 00:03:21.000]  其實他所擁有一切
[00:03:21.000 --> 00:03:27.000]  都是這位最高的神所給他的
[00:03:27.000 --> 00:03:31.000]  同時更加使我們對神的掌管
[00:03:31.000 --> 00:03:34.000]  有更深刻的認識
[00:03:34.000 --> 00:03:37.000]  第四章一共有三十七節
[00:03:37.000 --> 00:03:39.000]  今天我們讀的
[00:03:39.000 --> 00:03:41.000]  只是其中的一部分
[00:03:41.000 --> 00:03:43.000]  我講的時候
[00:03:43.000 --> 00:03:46.000]  我會再跟大家一起看的
[00:03:46.000 --> 00:03:50.000]  我會將這張聖經分為三個部分
[00:03:50.000 --> 00:03:53.000]  跟大家一起分享
[00:03:53.000 --> 00:03:56.000]  這封其實是一個國王
[00:03:56.000 --> 00:04:01.000]  寫給當時整個巴比倫國的
[00:04:01.000 --> 00:04:08.000]  國民的一個王譽或者一個詔書
[00:04:08.000 --> 00:04:13.000]  他下墜來到墜紀
[00:04:13.000 --> 00:04:17.000]  整個書信一頭一尾
[00:04:17.000 --> 00:04:22.000]  都是以讚美詩來開頭和結束
[00:04:22.000 --> 00:04:26.000]  中間就是內容
[00:04:26.000 --> 00:04:30.000]  第一部分講到神是阻擋驕傲的人
[00:04:30.000 --> 00:04:34.000]  這一次尼布甲尼撒王
[00:04:34.000 --> 00:04:38.000]  又做了一個很可怕的夢
[00:04:38.000 --> 00:04:41.000]  當時他在宮中
[00:04:41.000 --> 00:04:44.000]  正如第四節講到
