
[00:00:00.000 --> 00:00:01.240]  弟兄姊妹午安
[00:00:01.240 --> 00:00:05.440]  剛才紫鈴絲班為我們獻上一首很動聽的詩歌
[00:00:05.440 --> 00:00:06.440]  「星雅鳥喪」
[00:00:06.440 --> 00:00:09.200]  今天我開一卷新書
[00:00:09.200 --> 00:00:11.480]  由今個月開始
[00:00:11.480 --> 00:00:14.040]  我們會為大家看《士農行傳》
[00:00:14.040 --> 00:00:17.200]  《士農行傳》有28章
[00:00:17.200 --> 00:00:19.480]  如果一星期說一章
[00:00:19.480 --> 00:00:21.080]  也要花半年的時間
[00:00:21.080 --> 00:00:24.200]  如果計算其他特別的主日
[00:00:24.200 --> 00:00:25.640]  看來也要說一年
[00:00:25.640 --> 00:00:28.600]  《士農行傳》是說到聖靈
[00:00:28.960 --> 00:00:31.920]  將福音透過教會
[00:00:31.920 --> 00:00:34.960]  梧桃群體傳到羅馬的一本書卷
[00:00:34.960 --> 00:00:37.960]  這本書中有歷史的敘述
[00:00:37.960 --> 00:00:39.400]  有神學的宣認
[00:00:39.400 --> 00:00:41.600]  有信徒生活的教導
[00:00:41.600 --> 00:00:45.160]  很值得我們慢慢用心閱讀
[00:00:45.160 --> 00:00:47.880]  今天由我來打頭陣
[00:00:47.880 --> 00:00:50.880]  我會和大家一起看第一章一到十四節
[00:00:50.880 --> 00:00:53.920]  不如我們一起讀出這段經文
[00:00:53.920 --> 00:00:55.520]  如果大家有聖經打開
[00:00:55.520 --> 00:00:56.920]  或者看投影便可以
[00:00:57.640 --> 00:00:59.400]  由於我已經讀了好幾次
[00:00:59.400 --> 00:01:02.080]  剛才說到最後我也有少許失聲
[00:01:02.080 --> 00:01:04.880]  所以不如由大家一起讀出來
[00:01:04.880 --> 00:01:07.120]  《士農行傳》一章一到十四節
[00:01:07.120 --> 00:01:09.520]  提阿飛羅
[00:01:09.520 --> 00:01:17.480]  好,謝謝
[00:01:17.480 --> 00:01:19.680]  在進入這本書的時候
[00:01:19.680 --> 00:01:22.280]  通常我們都要先問幾個問題
[00:01:22.280 --> 00:01:24.040]  這本書的作者是誰?
[00:01:24.040 --> 00:01:25.400]  寫給誰的?
[00:01:25.400 --> 00:01:27.440]  在哪裡寫?何時寫?
[00:01:28.040 --> 00:01:28.960]  因為時間關係
[00:01:28.960 --> 00:01:31.520]  我就不打算在這裡解答這些基本的問題
[00:01:31.520 --> 00:01:33.040]  簡單來說
[00:01:33.040 --> 00:01:35.000]  教會傳統一直認為
[00:01:35.000 --> 00:01:37.520]  認定《士農行傳》是路加福音的下集
[00:01:37.520 --> 00:01:39.200]  和路加福音一樣
[00:01:39.200 --> 00:01:41.320]  《士農行傳》是寫給提阿飛羅的
[00:01:41.320 --> 00:01:44.720]  在路加福音一章一節說到
[00:01:44.720 --> 00:01:46.640]  提阿飛羅是大人
[00:01:46.640 --> 00:01:47.920]  Most Excellent
[00:01:47.920 --> 00:01:49.400]  什麼意思呢?
[00:01:49.400 --> 00:01:51.480]  他究竟是誰?
[00:01:51.480 --> 00:01:53.000]  他在做什麼?
[00:01:53.000 --> 00:01:56.400]  為什麼路加要特別寫兩本書給他看?
[00:01:57.680 --> 00:01:58.960]  按照學者的分析
[00:01:58.960 --> 00:02:01.120]  提阿飛羅應該是一個高官
[00:02:01.120 --> 00:02:04.400]  他為當時的羅馬帝國效力服事
[00:02:04.400 --> 00:02:08.040]  相信他應該有豐富的財力
[00:02:08.040 --> 00:02:11.920]  豐厚的資源和人脈
[00:02:11.920 --> 00:02:13.800]  所以路加想到
[00:02:13.800 --> 00:02:16.160]  可以透過他的力量
[00:02:16.160 --> 00:02:19.040]  去支持宣教的工作
[00:02:19.040 --> 00:02:21.480]  宣教工作是很熟齡的事
[00:02:21.480 --> 00:02:24.480]  但同時也需要有物質上的支持
[00:02:24.480 --> 00:02:26.040]  很現實
[00:02:26.040 --> 00:02:28.240]  沒有錢、沒有支持
[00:02:28.240 --> 00:02:30.360]  都是在理念上
[00:02:30.360 --> 00:02:34.760]  一章一到十四節是傳捲書的開頭
[00:02:34.760 --> 00:02:37.440]  這裡說到耶穌基督被一朵雲彩
[00:02:37.440 --> 00:02:40.240]  接到天上前前後後的經過
[00:02:40.240 --> 00:02:42.320]  按照路加的記載
[00:02:42.320 --> 00:02:44.080]  我們知道耶穌復活之後
[00:02:44.080 --> 00:02:45.960]  原來還有四十天的時間
[00:02:45.960 --> 00:02:47.280]  和使徒在一起
[00:02:47.280 --> 00:02:50.360]  用許多的確具洗使徒
[00:02:50.360 --> 00:02:52.440]  向使徒顯明自己是活著的
[00:02:52.440 --> 00:02:55.040]  並且講述上帝國的事
[00:02:55.720 --> 00:02:56.960]  一個很簡單的問題
[00:02:56.960 --> 00:02:59.040]  為什麼耶穌要用四十天
[00:02:59.040 --> 00:03:02.320]  向使徒講述上帝國的事呢?
[00:03:02.320 --> 00:03:04.040]  理由很簡單
[00:03:04.040 --> 00:03:05.560]  因為下面一章八節
[00:03:05.560 --> 00:03:08.200]  說到耶穌將要差遣他們出去
[00:03:08.200 --> 00:03:10.720]  在耶路撒冷、猶太、全地、撒瑪利亞
[00:03:10.720 --> 00:03:13.320]  直到地極為主作見證
[00:03:13.320 --> 00:03:16.240]  我們有沒有試過為主作見證?
[00:03:16.240 --> 00:03:18.960]  通常我們會說什麼?
[00:03:18.960 --> 00:03:20.520]  通常我們會說
[00:03:20.520 --> 00:03:23.040]  耶穌基督怎樣幫助我們
[00:03:23.040 --> 00:03:25.040]  怎樣聽我們祈禱
[00:03:25.400 --> 00:03:26.720]  赦免我們的罪
[00:03:26.720 --> 00:03:28.040]  怎樣改變我們
[00:03:28.040 --> 00:03:30.920]  我們很少在見證的時候
[00:03:30.920 --> 00:03:32.800]  說關於上帝國的事
[00:03:32.800 --> 00:03:35.440]  不過耶穌正正是為了
[00:03:35.440 --> 00:03:37.560]  講述天國上帝的福音
[00:03:37.560 --> 00:03:39.040]  來到這個世界上
[00:03:39.040 --> 00:03:41.320]  《路加福音》八章一節說到
[00:03:41.320 --> 00:03:43.280]  耶穌周遊各城各鄉
[00:03:43.280 --> 00:03:46.360]  傳道宣講上帝國的福音
[00:03:46.360 --> 00:03:48.480]  什麼叫作見證主呢?
[00:03:48.480 --> 00:03:53.240]  見證主就是要去講述上帝國的事情
[00:03:53.240 --> 00:03:54.960]  弟兄姊妹
[00:03:55.440 --> 00:03:58.000]  你們知道有關上帝國的事情多少嗎?
[00:03:58.000 --> 00:03:59.560]  知道嗎?
[00:03:59.560 --> 00:04:01.560]  不知道不要緊
[00:04:01.560 --> 00:04:03.280]  教會有很多課程幫助大家
[00:04:03.280 --> 00:04:05.920]  神學院也有很多晚間的培訓課程
[00:04:05.920 --> 00:04:06.840]  幫助大家明白
[00:04:06.840 --> 00:04:11.400]  宣講上帝國的福音
[00:04:11.400 --> 00:04:13.320]  就是見證主的名字
[00:04:13.320 --> 00:04:16.440]  於是乎耶穌在升天之前
[00:04:16.440 --> 00:04:19.240]  再講清楚上帝國的事
[00:04:19.240 --> 00:04:20.800]  用四十天的時間
[00:04:21.440 --> 00:04:25.560]  要他們很明白上帝國是一回什麼事情
[00:04:25.560 --> 00:04:27.080]  以致他們傳福音的時候
[00:04:27.080 --> 00:04:28.960]  不會說錯、不會搞錯
[00:04:28.960 --> 00:04:32.480]  另一個更加根本的問題
[00:04:32.480 --> 00:04:35.640]  很可能大家沒有想過或未問過
[00:04:35.640 --> 00:04:38.760]  為什麼耶穌基督要升上天上呢?
[00:04:38.760 --> 00:04:41.400]  其實祂復活了
[00:04:41.400 --> 00:04:44.240]  由祂帶領著門徒
[00:04:44.240 --> 00:04:46.080]  去將福音傳遍天下
[00:04:46.080 --> 00:04:47.280]  應該是最有效的
[00:04:47.280 --> 00:04:49.720]  耶穌基督復活了
[00:04:49.720 --> 00:04:51.360]  祂活生生在我們面前
[00:04:51.360 --> 00:04:53.480]  這個豈不是最強的證據
[00:04:53.480 --> 00:04:55.320]  去證明這個世界有上帝嗎?
[00:04:55.320 --> 00:04:58.680]  應該也不需要用空墳墓
[00:04:58.680 --> 00:05:00.440]  或果實墓的證據去證明
[00:05:00.440 --> 00:05:02.920]  耶穌基督的復活
[00:05:02.920 --> 00:05:04.840]  是最強的證據
[00:05:04.840 --> 00:05:09.120]  為什麼耶穌基督要升上天上呢?
[00:05:09.120 --> 00:05:11.080]  有沒有想過這個問題?
[00:05:11.080 --> 00:05:15.920]  一個原因可能是要預備地方
[00:05:15.920 --> 00:05:18.080]  《楊福音》十四章二節
[00:05:18.600 --> 00:05:21.360]  耶穌去完事為我們預備地方去
[00:05:21.360 --> 00:05:22.960]  耶穌基督升上天上
[00:05:22.960 --> 00:05:24.440]  為我們預備地方
[00:05:24.440 --> 00:05:27.640]  不過如果單純是為了預備地方
[00:05:27.640 --> 00:05:30.200]  其實耶穌基督又不用升到天上去
[00:05:30.200 --> 00:05:32.920]  祂只要一隻手指就完成了
[00:05:32.920 --> 00:05:36.480]  不用儲齊那六顆寶石就完成了
[00:05:36.480 --> 00:05:40.200]  第二個原因
[00:05:40.200 --> 00:05:43.480]  很可能耶穌喜歡比較低調
[00:05:43.480 --> 00:05:45.960]  用一個比較隱藏的方式去傳福音
[00:05:46.960 --> 00:05:49.960]  其實要人信耶穌也不是太困難
[00:05:49.960 --> 00:05:52.480]  只要耶穌基督從聖殿上跳下來
[00:05:52.480 --> 00:05:54.960]  有上帝的侍者托著就行了
[00:05:54.960 --> 00:05:58.280]  耶穌基督行幾個神蹟
[00:05:58.280 --> 00:06:00.920]  使死人復活就可以了
[00:06:00.920 --> 00:06:04.720]  耶穌基督知道真正的信仰
[00:06:04.720 --> 00:06:05.800]  服從的關係
[00:06:05.800 --> 00:06:09.960]  不能夠建立在這些奇特的經驗上
[00:06:09.960 --> 00:06:12.080]  祂知道誇張
[00:06:12.080 --> 00:06:14.680]  激情的經驗
[00:06:14.680 --> 00:06:16.120]  不會長久的
[00:06:17.440 --> 00:06:18.880]  所以祂選擇離開
[00:06:18.880 --> 00:06:21.520]  我相信第三個原因
[00:06:21.520 --> 00:06:23.200]  或者是最重要的一個
[00:06:23.200 --> 00:06:26.920]  就是祂要將宣講上帝國的任務
[00:06:26.920 --> 00:06:29.720]  完完全全地交給門徒的群體
[00:06:29.720 --> 00:06:33.040]  耶穌升到天上去
[00:06:33.040 --> 00:06:34.440]  其實是一個裸退
[00:06:34.440 --> 00:06:38.880]  徹底地將傳福音的責任交給門徒
[00:06:38.880 --> 00:06:41.880]  耶穌基督為什麼要裸退呢?
[00:06:43.240 --> 00:06:47.080]  或者讓門徒群體有更多的發揮、自由
[00:06:47.080 --> 00:06:47.960]  不要有太多的干預
[00:06:47.960 --> 00:06:51.120]  我相信一個更重要的原因是
[00:06:51.120 --> 00:06:53.560]  透過祂徹底地離開
[00:06:53.560 --> 00:06:57.200]  讓門徒有機會參與上帝國的事情
[00:06:57.200 --> 00:06:59.320]  讓他們有一手的經驗
[00:06:59.320 --> 00:07:01.960]  然後親身去明白
[00:07:01.960 --> 00:07:03.880]  上帝國是一回什麼的事
[00:07:03.880 --> 00:07:05.880]  弟兄姊妹
[00:07:05.880 --> 00:07:07.400]  我們有時候知道一些事情
[00:07:07.400 --> 00:07:09.800]  和明白、接納一些事情
[00:07:09.800 --> 00:07:11.040]  是兩回事
[00:07:11.600 --> 00:07:13.520]  有很多人生的道理很簡單
[00:07:13.520 --> 00:07:14.360]  我們是知道的
[00:07:14.360 --> 00:07:17.920]  不過要我們真的從心理裡面去接受
[00:07:17.920 --> 00:07:19.760]  去明白
[00:07:19.760 --> 00:07:24.120]  很可能需要經歷一些深刻的事情
[00:07:24.120 --> 00:07:27.560]  當我們大病過後
[00:07:27.560 --> 00:07:30.120]  當我們的親人離開
[00:07:30.120 --> 00:07:33.160]  我們就明白到人生最重要的是什麼
[00:07:33.160 --> 00:07:34.840]  親人
[00:07:34.840 --> 00:07:38.480]  有誰不知道親人是最重要的呢?
[00:07:40.120 --> 00:07:42.960]  我聽過一個蠻極端的例子
[00:07:42.960 --> 00:07:45.840]  有位牧師去世了
[00:07:45.840 --> 00:07:49.120]  他太太和另一位弟兄再婚
[00:07:49.120 --> 00:07:53.560]  後來有人問他怎樣看待這兩段婚姻
[00:07:53.560 --> 00:07:55.240]  師母就這樣說
[00:07:55.240 --> 00:07:58.520]  她說前夫很愛教會
[00:07:58.520 --> 00:08:01.280]  現在的丈夫很愛我
[00:08:01.280 --> 00:08:03.800]  不知道大家聽不聽得懂這句話是什麼意思
[00:08:03.800 --> 00:08:06.680]  我們是知道的
[00:08:06.680 --> 00:08:08.480]  知道親人是最重要的
[00:08:08.480 --> 00:08:11.680]  不過不知為何我們總是花很多時間
[00:08:11.680 --> 00:08:13.640]  在工作、交際、應酬
[00:08:13.640 --> 00:08:15.280]  甚至在侍奉上
[00:08:15.280 --> 00:08:19.120]  我們經常忽略了我們家人的需要
[00:08:19.120 --> 00:08:23.120]  人生有很多重要的道理都是很簡單的
[00:08:23.120 --> 00:08:24.280]  我們是知道的
[00:08:24.280 --> 00:08:28.000]  不過要我們從心理裡面明白接受
[00:08:28.000 --> 00:08:29.680]  是要經過一些事情
[00:08:29.680 --> 00:08:32.800]  我們都知道生命是短暫的
[00:08:32.800 --> 00:08:34.880]  是知道的
[00:08:35.880 --> 00:08:38.880]  不過要真的明白是另一回事
[00:08:38.880 --> 00:08:41.880]  在1993年我因為一次車禍
[00:08:41.880 --> 00:08:44.840]  我真的明白到生命是很短暫的
[00:08:44.840 --> 00:08:46.760]  兩三秒就可以玩完
[00:08:46.760 --> 00:08:50.440]  當我平安走出車子的時候
[00:08:50.440 --> 00:08:52.440]  我第一件事想起
[00:08:52.440 --> 00:08:55.640]  就是我不應該浪費時間
[00:08:55.640 --> 00:08:57.200]  我應該要回到上帝那裡
[00:08:57.200 --> 00:09:01.280]  數數手指由我蒙召到現在
[00:09:01.280 --> 00:09:04.560]  我侍奉了主大概有25年的時間
[00:09:05.040 --> 00:09:07.040]  25年長不長?
[00:09:07.040 --> 00:09:10.200]  不是很長也不是很短
[00:09:10.200 --> 00:09:12.720]  不過在25年裡面
[00:09:12.720 --> 00:09:14.680]  上帝都給我很多的經歷、體會
[00:09:14.680 --> 00:09:18.120]  心裡面慢慢明白到
[00:09:18.120 --> 00:09:21.480]  這個世界真的有很多事情說不完
[00:09:21.480 --> 00:09:24.040]  這個世界有很多的變動
[00:09:24.040 --> 00:09:26.520]  歌都可以唱
[00:09:26.520 --> 00:09:29.040]  知否世事常變
[00:09:29.040 --> 00:09:30.200]  變幻
[00:09:30.200 --> 00:09:31.840]  完事永恆
[00:09:31.840 --> 00:09:33.280]  我們都知道的
[00:09:34.480 --> 00:09:36.600]  在二十多年的伏事裡面
[00:09:36.600 --> 00:09:39.880]  我真的明白世事有很多的變化
[00:09:39.880 --> 00:09:41.960]  人的力量是很有限
[00:09:41.960 --> 00:09:44.280]  人根本不可靠的
[00:09:44.280 --> 00:09:46.240]  有很多的軟弱
[00:09:46.240 --> 00:09:47.480]  有很多的罪性
[00:09:47.480 --> 00:09:51.000]  昨天的得勝不等於今天會得勝
[00:09:51.000 --> 00:09:52.320]  不等於明天會得勝
[00:09:52.320 --> 00:09:56.200]  最厲害最強的人都會有失敗的
[00:09:56.200 --> 00:10:00.000]  大家有看過《復仇者聯盟4》都知道
[00:10:00.000 --> 00:10:03.920]  我用了25年的時間
[00:10:03.920 --> 00:10:06.200]  才開始真正明白到
[00:10:06.200 --> 00:10:09.800]  成就一切是按照上帝的應許
[00:10:09.800 --> 00:10:11.960]  不是靠我們的本事能力
[00:10:11.960 --> 00:10:15.280]  唯獨「恩典」四個字
[00:10:15.280 --> 00:10:17.680]  是用了我二十多年
[00:10:17.680 --> 00:10:20.080]  慢慢去明白、去消化
[00:10:20.080 --> 00:10:23.240]  為什麼耶穌基督要升天
[00:10:23.240 --> 00:10:24.400]  有很多原因
[00:10:24.400 --> 00:10:26.320]  我相信一個很重要的原因
[00:10:26.320 --> 00:10:29.800]  就是讓我們有機會去參與上帝國的事情
[00:10:29.800 --> 00:10:32.080]  讓我們有一手的經驗
[00:10:32.080 --> 00:10:34.120]  去體會、去明白
[00:10:34.120 --> 00:10:35.960]  上帝國是一回什麼的事情
